entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,GrossResult,InterestExpenseAssignedToGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermTradePayables
29805792,2018-01-01,2018-01-01,c171,,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzJjLzMzLzFjLzA3ZTYtNDVmNC1iZWUyLWQwN2VlNGRhODkwZA.pdf,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QxLzYzLzM2LzczN2EtNDI3My1hN2UwLTY5ZDNmNDA2OTg4Mw.xml,Danmark,Odense S,5260.0,83.0,Svendborgvej,Odense S,5260.0,83.0,Svendborgvej,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-29,2019-04-29,2006-12-21,2019-05-03,Statsautoriseret revisor,info@rogr.dk,36923318.0,29805792.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for REFFELDT HOLDING ApS.,Ãrsrapport,503611.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Jacob Reffeldt  Rasmussen,Jacob Reffeldt Rasmussen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",REFFELDT HOLDING ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Odense,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,ApS,REFFELDT EJENDOM ApS,Odense,2018-12-31,2018-01-01,100.0,2019-04-29,Odense,66 12 11 12,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27084713,indberetninger-20180424,2.5097342,29805792.0,AWqNGMe9RYGX6_YTHbyd,2019-05-06T12:23:03.397Z,2019-05-06T12:22:52.200Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-UQ,2019-05-06T12:22:52.355Z,,,,,,,,,,,,,,,,,,,,,,,
29805792,2018-01-01,2018-01-01,c177,,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzJjLzMzLzFjLzA3ZTYtNDVmNC1iZWUyLWQwN2VlNGRhODkwZA.pdf,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QxLzYzLzM2LzczN2EtNDI3My1hN2UwLTY5ZDNmNDA2OTg4Mw.xml,Danmark,Odense S,5260.0,83.0,Svendborgvej,Odense S,5260.0,83.0,Svendborgvej,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-29,2019-04-29,2006-12-21,2019-05-03,Statsautoriseret revisor,info@rogr.dk,36923318.0,29805792.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for REFFELDT HOLDING ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Jacob Reffeldt  Rasmussen,Jacob Reffeldt Rasmussen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",REFFELDT HOLDING ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Odense,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,ApS,REFFELDT EJENDOM ApS,Odense,2018-12-31,2018-01-01,100.0,2019-04-29,Odense,66 12 11 12,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27084713,indberetninger-20180424,2.5097342,29805792.0,AWqNGMe9RYGX6_YTHbyd,2019-05-06T12:23:03.397Z,2019-05-06T12:22:52.200Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-UQ,2019-05-06T12:22:52.355Z,125000.0,,,,,,,,,,,,,,,,,,,,,,
29805792,2018-01-01,2018-01-01,c195,,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzJjLzMzLzFjLzA3ZTYtNDVmNC1iZWUyLWQwN2VlNGRhODkwZA.pdf,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QxLzYzLzM2LzczN2EtNDI3My1hN2UwLTY5ZDNmNDA2OTg4Mw.xml,Danmark,Odense S,5260.0,83.0,Svendborgvej,Odense S,5260.0,83.0,Svendborgvej,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-29,2019-04-29,2006-12-21,2019-05-03,Statsautoriseret revisor,info@rogr.dk,36923318.0,29805792.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for REFFELDT HOLDING ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Jacob Reffeldt  Rasmussen,Jacob Reffeldt Rasmussen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",REFFELDT HOLDING ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Odense,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,ApS,REFFELDT EJENDOM ApS,Odense,2018-12-31,2018-01-01,100.0,2019-04-29,Odense,66 12 11 12,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27084713,indberetninger-20180424,2.5097342,29805792.0,AWqNGMe9RYGX6_YTHbyd,2019-05-06T12:23:03.397Z,2019-05-06T12:22:52.200Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-UQ,2019-05-06T12:22:52.355Z,48143.0,,,,,,,,,,,,,,,,,,,,,,
29805792,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzJjLzMzLzFjLzA3ZTYtNDVmNC1iZWUyLWQwN2VlNGRhODkwZA.pdf,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QxLzYzLzM2LzczN2EtNDI3My1hN2UwLTY5ZDNmNDA2OTg4Mw.xml,Danmark,Odense S,5260.0,83.0,Svendborgvej,Odense S,5260.0,83.0,Svendborgvej,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-29,2019-04-29,2006-12-21,2019-05-03,Statsautoriseret revisor,info@rogr.dk,36923318.0,29805792.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for REFFELDT HOLDING ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Jacob Reffeldt  Rasmussen,Jacob Reffeldt Rasmussen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",REFFELDT HOLDING ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Odense,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,ApS,REFFELDT EJENDOM ApS,Odense,2018-12-31,2018-01-01,100.0,2019-04-29,Odense,66 12 11 12,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27084713,indberetninger-20180424,2.5097342,29805792.0,AWqNGMe9RYGX6_YTHbyd,2019-05-06T12:23:03.397Z,2019-05-06T12:22:52.200Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-UQ,2019-05-06T12:22:52.355Z,,-22037.0,-5794.0,14292.0,5794.0,16243.0,1951.0,-22037.0,-5794.0,,,,,,,,,,,,,,
29805792,2018-01-01,2018-12-31,c119,,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzJjLzMzLzFjLzA3ZTYtNDVmNC1iZWUyLWQwN2VlNGRhODkwZA.pdf,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QxLzYzLzM2LzczN2EtNDI3My1hN2UwLTY5ZDNmNDA2OTg4Mw.xml,Danmark,Odense S,5260.0,83.0,Svendborgvej,Odense S,5260.0,83.0,Svendborgvej,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-29,2019-04-29,2006-12-21,2019-05-03,Statsautoriseret revisor,info@rogr.dk,36923318.0,29805792.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for REFFELDT HOLDING ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Jacob Reffeldt  Rasmussen,Jacob Reffeldt Rasmussen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",REFFELDT HOLDING ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Odense,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,ApS,REFFELDT EJENDOM ApS,Odense,2018-12-31,2018-01-01,100.0,2019-04-29,Odense,66 12 11 12,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27084713,indberetninger-20180424,2.5097342,29805792.0,AWqNGMe9RYGX6_YTHbyd,2019-05-06T12:23:03.397Z,2019-05-06T12:22:52.200Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-UQ,2019-05-06T12:22:52.355Z,,-22037.0,,,,,,,,,,,,,,,,,,,,,
29805792,2018-01-01,2018-12-31,c196,,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzJjLzMzLzFjLzA3ZTYtNDVmNC1iZWUyLWQwN2VlNGRhODkwZA.pdf,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QxLzYzLzM2LzczN2EtNDI3My1hN2UwLTY5ZDNmNDA2OTg4Mw.xml,Danmark,Odense S,5260.0,83.0,Svendborgvej,Odense S,5260.0,83.0,Svendborgvej,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-29,2019-04-29,2006-12-21,2019-05-03,Statsautoriseret revisor,info@rogr.dk,36923318.0,29805792.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for REFFELDT HOLDING ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Jacob Reffeldt  Rasmussen,Jacob Reffeldt Rasmussen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",REFFELDT HOLDING ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Odense,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,ApS,REFFELDT EJENDOM ApS,Odense,2018-12-31,2018-01-01,100.0,2019-04-29,Odense,66 12 11 12,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27084713,indberetninger-20180424,2.5097342,29805792.0,AWqNGMe9RYGX6_YTHbyd,2019-05-06T12:23:03.397Z,2019-05-06T12:22:52.200Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-UQ,2019-05-06T12:22:52.355Z,,-22037.0,,,,,,,,,,,,,,,,,,,,,
29805792,2018-01-01,2018-12-31,c460,,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzJjLzMzLzFjLzA3ZTYtNDVmNC1iZWUyLWQwN2VlNGRhODkwZA.pdf,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QxLzYzLzM2LzczN2EtNDI3My1hN2UwLTY5ZDNmNDA2OTg4Mw.xml,Danmark,Odense S,5260.0,83.0,Svendborgvej,Odense S,5260.0,83.0,Svendborgvej,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-29,2019-04-29,2006-12-21,2019-05-03,Statsautoriseret revisor,info@rogr.dk,36923318.0,29805792.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for REFFELDT HOLDING ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Jacob Reffeldt  Rasmussen,Jacob Reffeldt Rasmussen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",REFFELDT HOLDING ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Odense,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,ApS,REFFELDT EJENDOM ApS,Odense,2018-12-31,2018-01-01,100.0,2019-04-29,Odense,66 12 11 12,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27084713,indberetninger-20180424,2.5097342,29805792.0,AWqNGMe9RYGX6_YTHbyd,2019-05-06T12:23:03.397Z,2019-05-06T12:22:52.200Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-UQ,2019-05-06T12:22:52.355Z,,-111434.0,,,,,,,,,,,,,,,,,,,,,
29805792,2018-01-01,2018-12-31,c70,,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzJjLzMzLzFjLzA3ZTYtNDVmNC1iZWUyLWQwN2VlNGRhODkwZA.pdf,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QxLzYzLzM2LzczN2EtNDI3My1hN2UwLTY5ZDNmNDA2OTg4Mw.xml,Danmark,Odense S,5260.0,83.0,Svendborgvej,Odense S,5260.0,83.0,Svendborgvej,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-29,2019-04-29,2006-12-21,2019-05-03,Statsautoriseret revisor,info@rogr.dk,36923318.0,29805792.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for REFFELDT HOLDING ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Jacob Reffeldt  Rasmussen,Jacob Reffeldt Rasmussen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",REFFELDT HOLDING ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Odense,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,ApS,REFFELDT EJENDOM ApS,Odense,2018-12-31,2018-01-01,100.0,2019-04-29,Odense,66 12 11 12,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27084713,indberetninger-20180424,2.5097342,29805792.0,AWqNGMe9RYGX6_YTHbyd,2019-05-06T12:23:03.397Z,2019-05-06T12:22:52.200Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-UQ,2019-05-06T12:22:52.355Z,,,,,,,,,,,,,,,,,,,,,,,
29805792,2018-01-01,2018-12-31,c87,,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzJjLzMzLzFjLzA3ZTYtNDVmNC1iZWUyLWQwN2VlNGRhODkwZA.pdf,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QxLzYzLzM2LzczN2EtNDI3My1hN2UwLTY5ZDNmNDA2OTg4Mw.xml,Danmark,Odense S,5260.0,83.0,Svendborgvej,Odense S,5260.0,83.0,Svendborgvej,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-29,2019-04-29,2006-12-21,2019-05-03,Statsautoriseret revisor,info@rogr.dk,36923318.0,29805792.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for REFFELDT HOLDING ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Jacob Reffeldt  Rasmussen,Jacob Reffeldt Rasmussen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",REFFELDT HOLDING ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Odense,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,ApS,REFFELDT EJENDOM ApS,Odense,2018-12-31,2018-01-01,100.0,2019-04-29,Odense,66 12 11 12,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27084713,indberetninger-20180424,2.5097342,29805792.0,AWqNGMe9RYGX6_YTHbyd,2019-05-06T12:23:03.397Z,2019-05-06T12:22:52.200Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-UQ,2019-05-06T12:22:52.355Z,,,,,,,,,,,,,,,,,,,,,,,
29805792,2018-12-31,2018-12-31,c175,,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzJjLzMzLzFjLzA3ZTYtNDVmNC1iZWUyLWQwN2VlNGRhODkwZA.pdf,http://regnskaber.virk.dk/29750892/ZG9rdW1lbnRsYWdlcjovLzAzLzI4L2QxLzYzLzM2LzczN2EtNDI3My1hN2UwLTY5ZDNmNDA2OTg4Mw.xml,Danmark,Odense S,5260.0,83.0,Svendborgvej,Odense S,5260.0,83.0,Svendborgvej,"5260, Odense S","Svendborgvej, 83",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-29,2019-04-29,2006-12-21,2019-05-03,Statsautoriseret revisor,info@rogr.dk,36923318.0,29805792.0,36923318.0,mne9638,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for REFFELDT HOLDING ApS.,Ãrsrapport,503611.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Leif Ãhl Petersen,Jacob Reffeldt  Rasmussen,Jacob Reffeldt Rasmussen,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",REFFELDT HOLDING ApS,"Revision & RÃ¥d, Statsautoriseret Revisionsaktieselskab",Odense,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,ApS,REFFELDT EJENDOM ApS,Odense,2018-12-31,2018-01-01,100.0,2019-04-29,Odense,66 12 11 12,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27084713,indberetninger-20180424,2.5097342,29805792.0,AWqNGMe9RYGX6_YTHbyd,2019-05-06T12:23:03.397Z,2019-05-06T12:22:52.200Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-82-UQ,2019-05-06T12:22:52.355Z,,,,,,,,,,503611.0,,,,,,,,,,,,,
