entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PrepaymentsForIntangibleAssets,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
28506651,2014-07-01,2015-06-30,ID_18,,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzE1Lzk2LzgyLzhmMzUtNGY1YS04NWJkLWU2Yjg2ZTVmY2FmYw.pdf,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2JlLzUzLzIzLzMyMjUtNGZlNi1hOTUxLTJlYzg4ZDRlODk5Zg.xml,"HÃ¸rsholm, 2970","Hovedgaden 28, 2. sal",Til kapitalejerne i Helsinge Bilpleje ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-07-17,2005-02-01,2015-08-19,28506651.0,34045607.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Helsinge Bilpleje ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Gram Kristiansen,Handelsbanken A/S,Helsinge Bilpleje ApS,"Revisorkompagniet, Godkendt revisionsanpartsselskab","Helsinge, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-07-17,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21399321,indberetninger-20180424,2.5097342,28506651.0,,2018-03-30T13:19:38.453Z,2015-09-07T07:35:47.550Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-41-FK,2015-09-07T07:35:46.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28506651,2014-07-01,2015-06-30,ID_19,,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzE1Lzk2LzgyLzhmMzUtNGY1YS04NWJkLWU2Yjg2ZTVmY2FmYw.pdf,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2JlLzUzLzIzLzMyMjUtNGZlNi1hOTUxLTJlYzg4ZDRlODk5Zg.xml,"HÃ¸rsholm, 2970","Hovedgaden 28, 2. sal",Til kapitalejerne i Helsinge Bilpleje ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-07-17,2005-02-01,2015-08-19,28506651.0,34045607.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Helsinge Bilpleje ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Gram Kristiansen,Handelsbanken A/S,Helsinge Bilpleje ApS,"Revisorkompagniet, Godkendt revisionsanpartsselskab","Helsinge, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-07-17,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21399321,indberetninger-20180424,2.5097342,28506651.0,,2018-03-30T13:19:38.453Z,2015-09-07T07:35:47.550Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-41-FK,2015-09-07T07:35:46.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28506651,2014-07-01,2015-06-30,ID_2,,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzE1Lzk2LzgyLzhmMzUtNGY1YS04NWJkLWU2Yjg2ZTVmY2FmYw.pdf,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2JlLzUzLzIzLzMyMjUtNGZlNi1hOTUxLTJlYzg4ZDRlODk5Zg.xml,"HÃ¸rsholm, 2970","Hovedgaden 28, 2. sal",Til kapitalejerne i Helsinge Bilpleje ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-07-17,2005-02-01,2015-08-19,28506651.0,34045607.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Helsinge Bilpleje ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Gram Kristiansen,Handelsbanken A/S,Helsinge Bilpleje ApS,"Revisorkompagniet, Godkendt revisionsanpartsselskab","Helsinge, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-07-17,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21399321,indberetninger-20180424,2.5097342,28506651.0,,2018-03-30T13:19:38.453Z,2015-09-07T07:35:47.550Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-41-FK,2015-09-07T07:35:46.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anders  Gram Kristiansen
28506651,2014-07-01,2015-06-30,ID_3,,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzE1Lzk2LzgyLzhmMzUtNGY1YS04NWJkLWU2Yjg2ZTVmY2FmYw.pdf,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2JlLzUzLzIzLzMyMjUtNGZlNi1hOTUxLTJlYzg4ZDRlODk5Zg.xml,"HÃ¸rsholm, 2970","Hovedgaden 28, 2. sal",Til kapitalejerne i Helsinge Bilpleje ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-07-17,2005-02-01,2015-08-19,28506651.0,34045607.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Helsinge Bilpleje ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Gram Kristiansen,Handelsbanken A/S,Helsinge Bilpleje ApS,"Revisorkompagniet, Godkendt revisionsanpartsselskab","Helsinge, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-07-17,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21399321,indberetninger-20180424,2.5097342,28506651.0,,2018-03-30T13:19:38.453Z,2015-09-07T07:35:47.550Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-41-FK,2015-09-07T07:35:46.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28506651,2014-07-01,2015-06-30,ID_4,,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzE1Lzk2LzgyLzhmMzUtNGY1YS04NWJkLWU2Yjg2ZTVmY2FmYw.pdf,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2JlLzUzLzIzLzMyMjUtNGZlNi1hOTUxLTJlYzg4ZDRlODk5Zg.xml,"HÃ¸rsholm, 2970","Hovedgaden 28, 2. sal",Til kapitalejerne i Helsinge Bilpleje ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-07-17,2005-02-01,2015-08-19,28506651.0,34045607.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Helsinge Bilpleje ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Gram Kristiansen,Handelsbanken A/S,Helsinge Bilpleje ApS,"Revisorkompagniet, Godkendt revisionsanpartsselskab","Helsinge, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-07-17,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21399321,indberetninger-20180424,2.5097342,28506651.0,,2018-03-30T13:19:38.453Z,2015-09-07T07:35:47.550Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-41-FK,2015-09-07T07:35:46.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28506651,2014-07-01,2015-06-30,ID_5,,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzE1Lzk2LzgyLzhmMzUtNGY1YS04NWJkLWU2Yjg2ZTVmY2FmYw.pdf,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2JlLzUzLzIzLzMyMjUtNGZlNi1hOTUxLTJlYzg4ZDRlODk5Zg.xml,"HÃ¸rsholm, 2970","Hovedgaden 28, 2. sal",Til kapitalejerne i Helsinge Bilpleje ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-07-17,2005-02-01,2015-08-19,28506651.0,34045607.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Helsinge Bilpleje ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Gram Kristiansen,Handelsbanken A/S,Helsinge Bilpleje ApS,"Revisorkompagniet, Godkendt revisionsanpartsselskab","Helsinge, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-07-17,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21399321,indberetninger-20180424,2.5097342,28506651.0,,2018-03-30T13:19:38.453Z,2015-09-07T07:35:47.550Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-41-FK,2015-09-07T07:35:46.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28506651,2014-07-01,2015-06-30,ID_6,,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzE1Lzk2LzgyLzhmMzUtNGY1YS04NWJkLWU2Yjg2ZTVmY2FmYw.pdf,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2JlLzUzLzIzLzMyMjUtNGZlNi1hOTUxLTJlYzg4ZDRlODk5Zg.xml,"HÃ¸rsholm, 2970","Hovedgaden 28, 2. sal",Til kapitalejerne i Helsinge Bilpleje ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-07-17,2005-02-01,2015-08-19,28506651.0,34045607.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Helsinge Bilpleje ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Gram Kristiansen,Handelsbanken A/S,Helsinge Bilpleje ApS,"Revisorkompagniet, Godkendt revisionsanpartsselskab","Helsinge, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-07-17,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21399321,indberetninger-20180424,2.5097342,28506651.0,,2018-03-30T13:19:38.453Z,2015-09-07T07:35:47.550Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-41-FK,2015-09-07T07:35:46.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28506651,2014-07-01,2015-06-30,ID_7,,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzE1Lzk2LzgyLzhmMzUtNGY1YS04NWJkLWU2Yjg2ZTVmY2FmYw.pdf,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2JlLzUzLzIzLzMyMjUtNGZlNi1hOTUxLTJlYzg4ZDRlODk5Zg.xml,"HÃ¸rsholm, 2970","Hovedgaden 28, 2. sal",Til kapitalejerne i Helsinge Bilpleje ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-07-17,2005-02-01,2015-08-19,28506651.0,34045607.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Helsinge Bilpleje ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Gram Kristiansen,Handelsbanken A/S,Helsinge Bilpleje ApS,"Revisorkompagniet, Godkendt revisionsanpartsselskab","Helsinge, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-07-17,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21399321,indberetninger-20180424,2.5097342,28506651.0,,2018-03-30T13:19:38.453Z,2015-09-07T07:35:47.550Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-41-FK,2015-09-07T07:35:46.838Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28506651,2014-07-01,2015-06-30,ID_8,,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzE1Lzk2LzgyLzhmMzUtNGY1YS04NWJkLWU2Yjg2ZTVmY2FmYw.pdf,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2JlLzUzLzIzLzMyMjUtNGZlNi1hOTUxLTJlYzg4ZDRlODk5Zg.xml,"HÃ¸rsholm, 2970","Hovedgaden 28, 2. sal",Til kapitalejerne i Helsinge Bilpleje ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-07-17,2005-02-01,2015-08-19,28506651.0,34045607.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Helsinge Bilpleje ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Gram Kristiansen,Handelsbanken A/S,Helsinge Bilpleje ApS,"Revisorkompagniet, Godkendt revisionsanpartsselskab","Helsinge, den 17. juli 2015",57926.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-07-17,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21399321,indberetninger-20180424,2.5097342,28506651.0,,2018-03-30T13:19:38.453Z,2015-09-07T07:35:47.550Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-41-FK,2015-09-07T07:35:46.838Z,157536.0,666811.0,987001.0,84882.0,77772.0,162655.0,19846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28506651,2015-06-30,2015-06-30,ID_14,,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2IxLzE1Lzk2LzgyLzhmMzUtNGY1YS04NWJkLWU2Yjg2ZTVmY2FmYw.pdf,http://regnskaber.virk.dk/15660582/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2JlLzUzLzIzLzMyMjUtNGZlNi1hOTUxLTJlYzg4ZDRlODk5Zg.xml,"HÃ¸rsholm, 2970","Hovedgaden 28, 2. sal",Til kapitalejerne i Helsinge Bilpleje ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.",2015-07-17,2005-02-01,2015-08-19,28506651.0,34045607.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Helsinge Bilpleje ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Gram Kristiansen,Handelsbanken A/S,Helsinge Bilpleje ApS,"Revisorkompagniet, Godkendt revisionsanpartsselskab","Helsinge, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-07-17,HÃ¸rsholm,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:21399321,indberetninger-20180424,2.5097342,28506651.0,,2018-03-30T13:19:38.453Z,2015-09-07T07:35:47.550Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AG-41-FK,2015-09-07T07:35:46.838Z,,,,,,,,598495.0,-121053.0,125000.0,185337.0,59914.0,17943.0,-232947.0,285390.0,0.0,90072.0,129900.0,37697.0,598495.0,813894.0,619452.0,619452.0,413159.0,126087.0,90072.0,323087.0,17549.0,17549.0,129900.0,-357947.0,19000.0,194442.0,176490.0,49355.0,98633.0,
