entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard,DividendPaid
28479506,2018-07-01,2019-06-30,ID_1,,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzBiL2JiLzgyL2ZkOTEtNGQ2Ny1iMWJhLTgzYzc3Y2NkMjJkYw.pdf,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2QyLzA4L2ZmL2I4ZWYtNDMzZS05MWQ2LWViYjYxYmU1MTZiMA.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i Anders Kristensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-11-01,2019-11-01,2005-02-01,2019-11-13,,39463113.0,28479506.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Anders Kristensen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Anders Kristensen,Kreston CM,Anders Kristensen Holding ApS,"Kreston CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸ge,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2019-06-30,2018-07-01,,false,2019-11-01,KÃ¸benhavn,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:28016601,indberetninger-20180424,2.5097342,28479506.0,AW5lTJgyIXJRhhXBPbtI,2019-11-13T15:06:26.935Z,2019-11-13T15:05:48.311Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-73-NH,2019-11-13T15:05:48.556Z,,,,,,,,,,,,,,,,,,,,,,,,
28479506,2018-07-01,2019-06-30,ID_15,,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzBiL2JiLzgyL2ZkOTEtNGQ2Ny1iMWJhLTgzYzc3Y2NkMjJkYw.pdf,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2QyLzA4L2ZmL2I4ZWYtNDMzZS05MWQ2LWViYjYxYmU1MTZiMA.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i Anders Kristensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-11-01,2019-11-01,2005-02-01,2019-11-13,,39463113.0,28479506.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Anders Kristensen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Anders Kristensen,Kreston CM,Anders Kristensen Holding ApS,"Kreston CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸ge,2017-07-01,2018-06-30,685000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2019-06-30,2018-07-01,,false,2019-11-01,KÃ¸benhavn,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:28016601,indberetninger-20180424,2.5097342,28479506.0,AW5lTJgyIXJRhhXBPbtI,2019-11-13T15:06:26.935Z,2019-11-13T15:05:48.311Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-73-NH,2019-11-13T15:05:48.556Z,,,,,,,,,,,,,,,,,,,,,,,,
28479506,2018-07-01,2019-06-30,ID_17,,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzBiL2JiLzgyL2ZkOTEtNGQ2Ny1iMWJhLTgzYzc3Y2NkMjJkYw.pdf,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2QyLzA4L2ZmL2I4ZWYtNDMzZS05MWQ2LWViYjYxYmU1MTZiMA.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i Anders Kristensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-11-01,2019-11-01,2005-02-01,2019-11-13,,39463113.0,28479506.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Anders Kristensen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Anders Kristensen,Kreston CM,Anders Kristensen Holding ApS,"Kreston CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸ge,2017-07-01,2018-06-30,1006175.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2019-06-30,2018-07-01,,false,2019-11-01,KÃ¸benhavn,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:28016601,indberetninger-20180424,2.5097342,28479506.0,AW5lTJgyIXJRhhXBPbtI,2019-11-13T15:06:26.935Z,2019-11-13T15:05:48.311Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-73-NH,2019-11-13T15:05:48.556Z,,,,,,,,,,,,,,,,,,,,,,,,
28479506,2018-07-01,2019-06-30,ID_19,,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzBiL2JiLzgyL2ZkOTEtNGQ2Ny1iMWJhLTgzYzc3Y2NkMjJkYw.pdf,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2QyLzA4L2ZmL2I4ZWYtNDMzZS05MWQ2LWViYjYxYmU1MTZiMA.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i Anders Kristensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-11-01,2019-11-01,2005-02-01,2019-11-13,,39463113.0,28479506.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Anders Kristensen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Anders Kristensen,Kreston CM,Anders Kristensen Holding ApS,"Kreston CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸ge,2017-07-01,2018-06-30,1056780.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2019-06-30,2018-07-01,,false,2019-11-01,KÃ¸benhavn,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:28016601,indberetninger-20180424,2.5097342,28479506.0,AW5lTJgyIXJRhhXBPbtI,2019-11-13T15:06:26.935Z,2019-11-13T15:05:48.311Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-73-NH,2019-11-13T15:05:48.556Z,,,,,,,,,,,,,,,,,,,,,,,,
28479506,2018-07-01,2019-06-30,ID_2,,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzBiL2JiLzgyL2ZkOTEtNGQ2Ny1iMWJhLTgzYzc3Y2NkMjJkYw.pdf,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2QyLzA4L2ZmL2I4ZWYtNDMzZS05MWQ2LWViYjYxYmU1MTZiMA.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i Anders Kristensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-11-01,2019-11-01,2005-02-01,2019-11-13,,39463113.0,28479506.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Anders Kristensen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Anders Kristensen,Kreston CM,Anders Kristensen Holding ApS,"Kreston CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸ge,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2019-06-30,2018-07-01,,false,2019-11-01,KÃ¸benhavn,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:28016601,indberetninger-20180424,2.5097342,28479506.0,AW5lTJgyIXJRhhXBPbtI,2019-11-13T15:06:26.935Z,2019-11-13T15:05:48.311Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-73-NH,2019-11-13T15:05:48.556Z,,,,,,,,,,,,,,,,,,,,,,,Anders Kamper Kristensen,
28479506,2018-07-01,2019-06-30,ID_3,,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzBiL2JiLzgyL2ZkOTEtNGQ2Ny1iMWJhLTgzYzc3Y2NkMjJkYw.pdf,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2QyLzA4L2ZmL2I4ZWYtNDMzZS05MWQ2LWViYjYxYmU1MTZiMA.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i Anders Kristensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-11-01,2019-11-01,2005-02-01,2019-11-13,,39463113.0,28479506.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Anders Kristensen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Anders Kristensen,Kreston CM,Anders Kristensen Holding ApS,"Kreston CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸ge,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2019-06-30,2018-07-01,,false,2019-11-01,KÃ¸benhavn,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:28016601,indberetninger-20180424,2.5097342,28479506.0,AW5lTJgyIXJRhhXBPbtI,2019-11-13T15:06:26.935Z,2019-11-13T15:05:48.311Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-73-NH,2019-11-13T15:05:48.556Z,,,,,,,,,,,,,,,,,,,,,,,,
28479506,2018-07-01,2019-06-30,ID_6,,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzBiL2JiLzgyL2ZkOTEtNGQ2Ny1iMWJhLTgzYzc3Y2NkMjJkYw.pdf,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2QyLzA4L2ZmL2I4ZWYtNDMzZS05MWQ2LWViYjYxYmU1MTZiMA.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i Anders Kristensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-11-01,2019-11-01,2005-02-01,2019-11-13,,39463113.0,28479506.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Anders Kristensen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Anders Kristensen,Kreston CM,Anders Kristensen Holding ApS,"Kreston CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸ge,2017-07-01,2018-06-30,685000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2019-06-30,2018-07-01,,false,2019-11-01,KÃ¸benhavn,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:28016601,indberetninger-20180424,2.5097342,28479506.0,AW5lTJgyIXJRhhXBPbtI,2019-11-13T15:06:26.935Z,2019-11-13T15:05:48.311Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-73-NH,2019-11-13T15:05:48.556Z,,,,,,,,,,,,,,,,,,,,,,,,-411000.0
28479506,2018-07-01,2019-06-30,ID_7,,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzBiL2JiLzgyL2ZkOTEtNGQ2Ny1iMWJhLTgzYzc3Y2NkMjJkYw.pdf,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2QyLzA4L2ZmL2I4ZWYtNDMzZS05MWQ2LWViYjYxYmU1MTZiMA.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i Anders Kristensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-11-01,2019-11-01,2005-02-01,2019-11-13,,39463113.0,28479506.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Anders Kristensen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Anders Kristensen,Kreston CM,Anders Kristensen Holding ApS,"Kreston CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸ge,2017-07-01,2018-06-30,0.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2019-06-30,2018-07-01,,false,2019-11-01,KÃ¸benhavn,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:28016601,indberetninger-20180424,2.5097342,28479506.0,AW5lTJgyIXJRhhXBPbtI,2019-11-13T15:06:26.935Z,2019-11-13T15:05:48.311Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-73-NH,2019-11-13T15:05:48.556Z,,,,,,,,,,,,,,,,,,,,,,,,0.0
28479506,2018-07-01,2019-06-30,ID_8,,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzBiL2JiLzgyL2ZkOTEtNGQ2Ny1iMWJhLTgzYzc3Y2NkMjJkYw.pdf,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2QyLzA4L2ZmL2I4ZWYtNDMzZS05MWQ2LWViYjYxYmU1MTZiMA.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i Anders Kristensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-11-01,2019-11-01,2005-02-01,2019-11-13,,39463113.0,28479506.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Anders Kristensen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Anders Kristensen,Kreston CM,Anders Kristensen Holding ApS,"Kreston CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸ge,2017-07-01,2018-06-30,1006175.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2019-06-30,2018-07-01,,false,2019-11-01,KÃ¸benhavn,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:28016601,indberetninger-20180424,2.5097342,28479506.0,AW5lTJgyIXJRhhXBPbtI,2019-11-13T15:06:26.935Z,2019-11-13T15:05:48.311Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-73-NH,2019-11-13T15:05:48.556Z,,,,,,,,,,,,,,,,,,,,,,,,0.0
28479506,2018-07-01,2019-06-30,ID_9,,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzBiL2JiLzgyL2ZkOTEtNGQ2Ny1iMWJhLTgzYzc3Y2NkMjJkYw.pdf,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2QyLzA4L2ZmL2I4ZWYtNDMzZS05MWQ2LWViYjYxYmU1MTZiMA.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i Anders Kristensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-11-01,2019-11-01,2005-02-01,2019-11-13,,39463113.0,28479506.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Anders Kristensen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Anders Kristensen,Kreston CM,Anders Kristensen Holding ApS,"Kreston CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸ge,2017-07-01,2018-06-30,1056780.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2019-06-30,2018-07-01,,false,2019-11-01,KÃ¸benhavn,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:28016601,indberetninger-20180424,2.5097342,28479506.0,AW5lTJgyIXJRhhXBPbtI,2019-11-13T15:06:26.935Z,2019-11-13T15:05:48.311Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-73-NH,2019-11-13T15:05:48.556Z,,,,,,,,,,,,,,,,,,,,,,,,0.0
28479506,2019-06-30,2019-06-30,ID_4,,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzBiL2JiLzgyL2ZkOTEtNGQ2Ny1iMWJhLTgzYzc3Y2NkMjJkYw.pdf,http://regnskaber.virk.dk/60597482/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2QyLzA4L2ZmL2I4ZWYtNDMzZS05MWQ2LWViYjYxYmU1MTZiMA.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til kapitalejerne i Anders Kristensen Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",2019-11-01,2019-11-01,2005-02-01,2019-11-13,,39463113.0,28479506.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Anders Kristensen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Anders Kristensen,Kreston CM,Anders Kristensen Holding ApS,"Kreston CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸ge,2017-07-01,2018-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"KÃ¸ge, 259",2019-06-30,2018-07-01,,false,2019-11-01,KÃ¸benhavn,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:28016601,indberetninger-20180424,2.5097342,28479506.0,AW5lTJgyIXJRhhXBPbtI,2019-11-13T15:06:26.935Z,2019-11-13T15:05:48.311Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DK-73-NH,2019-11-13T15:05:48.556Z,19905355.0,2973385.0,125000.0,3310995.0,16544.0,19686053.0,295066.0,2288227.0,19905355.0,219302.0,14306133.0,14306133.0,295066.0,16594360.0,219302.0,2288227.0,685000.0,14257383.0,4618670.0,219302.0,42544.0,26000.0,,
