entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,NameAndSurnameOfMemberOfSupervisoryBoard
78418117,2014-12-31,2014-12-31,c743,,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2RhL2JiLzIxLzM3NDEtNDQ4Mi04ZTIxLWY3OGU4YTE2MDU1Ng.pdf,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzNhLzQxLzIzLzU4ZjYtNGU1NS1iYjExLTJmMjg5NjY3YzdlNA.xml,Kolding,6000.0,14.0,Vestervang,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-12,2016-02-12,1985-05-10,2016-02-12,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",57930.0,78418117.0,37315664.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Swea Produktion A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kjeld Lunderskov,Lis Lunderskov,Swea Produktion A/S,"One Revision, Statsautoriseret revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2015-12-31,2015-01-01,2016-02-12,Bording,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21985691,indberetninger-20180424,2.5117154,78418117.0,,2018-03-28T20:00:29.635Z,2016-02-13T06:36:41.892Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-24-EQ,2016-02-13T06:36:42.017Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78418117,2014-12-31,2014-12-31,c746,,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2RhL2JiLzIxLzM3NDEtNDQ4Mi04ZTIxLWY3OGU4YTE2MDU1Ng.pdf,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzNhLzQxLzIzLzU4ZjYtNGU1NS1iYjExLTJmMjg5NjY3YzdlNA.xml,Kolding,6000.0,14.0,Vestervang,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-12,2016-02-12,1985-05-10,2016-02-12,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",99800.0,78418117.0,37315664.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Swea Produktion A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kjeld Lunderskov,Lis Lunderskov,Swea Produktion A/S,"One Revision, Statsautoriseret revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2015-12-31,2015-01-01,2016-02-12,Bording,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21985691,indberetninger-20180424,2.5117154,78418117.0,,2018-03-28T20:00:29.635Z,2016-02-13T06:36:41.892Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-24-EQ,2016-02-13T06:36:42.017Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78418117,2015-01-01,2015-01-01,c181,,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2RhL2JiLzIxLzM3NDEtNDQ4Mi04ZTIxLWY3OGU4YTE2MDU1Ng.pdf,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzNhLzQxLzIzLzU4ZjYtNGU1NS1iYjExLTJmMjg5NjY3YzdlNA.xml,Kolding,6000.0,14.0,Vestervang,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-12,2016-02-12,1985-05-10,2016-02-12,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",500000.0,78418117.0,37315664.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Swea Produktion A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kjeld Lunderskov,Lis Lunderskov,Swea Produktion A/S,"One Revision, Statsautoriseret revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2015-12-31,2015-01-01,2016-02-12,Bording,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21985691,indberetninger-20180424,2.5117154,78418117.0,,2018-03-28T20:00:29.635Z,2016-02-13T06:36:41.892Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-24-EQ,2016-02-13T06:36:42.017Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78418117,2015-01-01,2015-01-01,c199,,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2RhL2JiLzIxLzM3NDEtNDQ4Mi04ZTIxLWY3OGU4YTE2MDU1Ng.pdf,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzNhLzQxLzIzLzU4ZjYtNGU1NS1iYjExLTJmMjg5NjY3YzdlNA.xml,Kolding,6000.0,14.0,Vestervang,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-12,2016-02-12,1985-05-10,2016-02-12,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",57929.0,78418117.0,37315664.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Swea Produktion A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kjeld Lunderskov,Lis Lunderskov,Swea Produktion A/S,"One Revision, Statsautoriseret revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2015-12-31,2015-01-01,2016-02-12,Bording,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21985691,indberetninger-20180424,2.5117154,78418117.0,,2018-03-28T20:00:29.635Z,2016-02-13T06:36:41.892Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-24-EQ,2016-02-13T06:36:42.017Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78418117,2015-01-01,2015-01-01,c202,,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2RhL2JiLzIxLzM3NDEtNDQ4Mi04ZTIxLWY3OGU4YTE2MDU1Ng.pdf,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzNhLzQxLzIzLzU4ZjYtNGU1NS1iYjExLTJmMjg5NjY3YzdlNA.xml,Kolding,6000.0,14.0,Vestervang,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-12,2016-02-12,1985-05-10,2016-02-12,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",99800.0,78418117.0,37315664.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Swea Produktion A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kjeld Lunderskov,Lis Lunderskov,Swea Produktion A/S,"One Revision, Statsautoriseret revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2015-12-31,2015-01-01,2016-02-12,Bording,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21985691,indberetninger-20180424,2.5117154,78418117.0,,2018-03-28T20:00:29.635Z,2016-02-13T06:36:41.892Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-24-EQ,2016-02-13T06:36:42.017Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78418117,2015-01-01,2015-12-31,c1,,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2RhL2JiLzIxLzM3NDEtNDQ4Mi04ZTIxLWY3OGU4YTE2MDU1Ng.pdf,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzNhLzQxLzIzLzU4ZjYtNGU1NS1iYjExLTJmMjg5NjY3YzdlNA.xml,Kolding,6000.0,14.0,Vestervang,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-12,2016-02-12,1985-05-10,2016-02-12,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,78418117.0,37315664.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Swea Produktion A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kjeld Lunderskov,Lis Lunderskov,Swea Produktion A/S,"One Revision, Statsautoriseret revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2015-12-31,2015-01-01,2016-02-12,Bording,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21985691,indberetninger-20180424,2.5117154,78418117.0,,2018-03-28T20:00:29.635Z,2016-02-13T06:36:41.892Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-24-EQ,2016-02-13T06:36:42.017Z,304741.0,11327.0,1257187.0,1647739.0,5472.0,1647.0,5472.0,375400.0,379225.0,15223.0,70659.0,1241964.0,,,,,,,,,,,,,,,,,,,,,,
78418117,2015-01-01,2015-12-31,c108,,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2RhL2JiLzIxLzM3NDEtNDQ4Mi04ZTIxLWY3OGU4YTE2MDU1Ng.pdf,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzNhLzQxLzIzLzU4ZjYtNGU1NS1iYjExLTJmMjg5NjY3YzdlNA.xml,Kolding,6000.0,14.0,Vestervang,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-12,2016-02-12,1985-05-10,2016-02-12,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,78418117.0,37315664.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Swea Produktion A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kjeld Lunderskov,Lis Lunderskov,Swea Produktion A/S,"One Revision, Statsautoriseret revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2015-12-31,2015-01-01,2016-02-12,Bording,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21985691,indberetninger-20180424,2.5117154,78418117.0,,2018-03-28T20:00:29.635Z,2016-02-13T06:36:41.892Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-24-EQ,2016-02-13T06:36:42.017Z,99800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78418117,2015-01-01,2015-12-31,c122,,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2RhL2JiLzIxLzM3NDEtNDQ4Mi04ZTIxLWY3OGU4YTE2MDU1Ng.pdf,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzNhLzQxLzIzLzU4ZjYtNGU1NS1iYjExLTJmMjg5NjY3YzdlNA.xml,Kolding,6000.0,14.0,Vestervang,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-12,2016-02-12,1985-05-10,2016-02-12,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,78418117.0,37315664.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Swea Produktion A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kjeld Lunderskov,Lis Lunderskov,Swea Produktion A/S,"One Revision, Statsautoriseret revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2015-12-31,2015-01-01,2016-02-12,Bording,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21985691,indberetninger-20180424,2.5117154,78418117.0,,2018-03-28T20:00:29.635Z,2016-02-13T06:36:41.892Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-24-EQ,2016-02-13T06:36:42.017Z,204941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78418117,2015-01-01,2015-12-31,c200,,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2RhL2JiLzIxLzM3NDEtNDQ4Mi04ZTIxLWY3OGU4YTE2MDU1Ng.pdf,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzNhLzQxLzIzLzU4ZjYtNGU1NS1iYjExLTJmMjg5NjY3YzdlNA.xml,Kolding,6000.0,14.0,Vestervang,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-12,2016-02-12,1985-05-10,2016-02-12,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,78418117.0,37315664.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Swea Produktion A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kjeld Lunderskov,Lis Lunderskov,Swea Produktion A/S,"One Revision, Statsautoriseret revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2015-12-31,2015-01-01,2016-02-12,Bording,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21985691,indberetninger-20180424,2.5117154,78418117.0,,2018-03-28T20:00:29.635Z,2016-02-13T06:36:41.892Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-24-EQ,2016-02-13T06:36:42.017Z,204941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78418117,2015-01-01,2015-12-31,c203,,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2RhL2JiLzIxLzM3NDEtNDQ4Mi04ZTIxLWY3OGU4YTE2MDU1Ng.pdf,http://regnskaber.virk.dk/71181487/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzNhLzQxLzIzLzU4ZjYtNGU1NS1iYjExLTJmMjg5NjY3YzdlNA.xml,Kolding,6000.0,14.0,Vestervang,"7441, Bording","Roskildevej, 17",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-12,2016-02-12,1985-05-10,2016-02-12,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdningerne.,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",,78418117.0,37315664.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Swea Produktion A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Kjeld Lunderskov,Lis Lunderskov,Swea Produktion A/S,"One Revision, Statsautoriseret revisionspartnerselskab",Kolding,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2015-12-31,2015-01-01,2016-02-12,Bording,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21985691,indberetninger-20180424,2.5117154,78418117.0,,2018-03-28T20:00:29.635Z,2016-02-13T06:36:41.892Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-24-EQ,2016-02-13T06:36:42.017Z,,,,,,,,,,,,,99800.0,99800.0,,,,,,,,,,,,,,,,,,,,
