entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NumberOfEmployees,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,RevaluationsOfInvestmentsOfTheYear
28502001,2016-10-01,2017-09-30,c0,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2FiLzUxL2ExLzVhMmMtNDFiMi04MTgzLTRjZGY4YmM2OTFjNg.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzIxL2VlLzhmL2ZiYzgtNDk4Yy1iY2RiLThlYTMzNzU5YzJjYQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i L BÃ¸rresen Holding ApS,0.0,46774.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",109846.0,2017-11-24,2005-02-28,2018-01-03,Statsautoriseret revisor,-51700.0,-42218.0,20222670.0,28502001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for L BÃ¸rresen Holding ApS.,334547.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,116070.0,323071.0,Vejle,2015-10-01,2016-09-30,342710.0,499330.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-24,Aalborg,156620.0,urn:ofk:oid:24921740,indberetninger-20180424,2.5095400000000003,28502001.0,,2018-04-03T14:05:31.245Z,2018-01-05T13:20:47.121Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-39-PZ,2018-01-05T13:20:47.273Z,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,
28502001,2016-10-01,2017-09-30,c2,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2FiLzUxL2ExLzVhMmMtNDFiMi04MTgzLTRjZGY4YmM2OTFjNg.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzIxL2VlLzhmL2ZiYzgtNDk4Yy1iY2RiLThlYTMzNzU5YzJjYQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i L BÃ¸rresen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-24,2005-02-28,2018-01-03,Statsautoriseret revisor,-51700.0,,20222670.0,28502001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-24,Aalborg,,urn:ofk:oid:24921740,indberetninger-20180424,2.5095400000000003,28502001.0,,2018-04-03T14:05:31.245Z,2018-01-05T13:20:47.121Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-39-PZ,2018-01-05T13:20:47.273Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28502001,2016-10-01,2017-09-30,c349,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2FiLzUxL2ExLzVhMmMtNDFiMi04MTgzLTRjZGY4YmM2OTFjNg.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzIxL2VlLzhmL2ZiYzgtNDk4Yy1iY2RiLThlYTMzNzU5YzJjYQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i L BÃ¸rresen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-24,2005-02-28,2018-01-03,Statsautoriseret revisor,-51700.0,,20222670.0,28502001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-10-01,2016-09-30,52900.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-24,Aalborg,,urn:ofk:oid:24921740,indberetninger-20180424,2.5095400000000003,28502001.0,,2018-04-03T14:05:31.245Z,2018-01-05T13:20:47.121Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-39-PZ,2018-01-05T13:20:47.273Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28502001,2016-10-01,2017-09-30,c351,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2FiLzUxL2ExLzVhMmMtNDFiMi04MTgzLTRjZGY4YmM2OTFjNg.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzIxL2VlLzhmL2ZiYzgtNDk4Yy1iY2RiLThlYTMzNzU5YzJjYQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i L BÃ¸rresen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-24,2005-02-28,2018-01-03,Statsautoriseret revisor,-51700.0,,20222670.0,28502001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-10-01,2016-09-30,0.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-24,Aalborg,,urn:ofk:oid:24921740,indberetninger-20180424,2.5095400000000003,28502001.0,,2018-04-03T14:05:31.245Z,2018-01-05T13:20:47.121Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-39-PZ,2018-01-05T13:20:47.273Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28502001,2016-10-01,2017-09-30,c367,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2FiLzUxL2ExLzVhMmMtNDFiMi04MTgzLTRjZGY4YmM2OTFjNg.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzIxL2VlLzhmL2ZiYzgtNDk4Yy1iY2RiLThlYTMzNzU5YzJjYQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i L BÃ¸rresen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-24,2005-02-28,2018-01-03,Statsautoriseret revisor,-51700.0,,20222670.0,28502001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-10-01,2016-09-30,289810.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-24,Aalborg,,urn:ofk:oid:24921740,indberetninger-20180424,2.5095400000000003,28502001.0,,2018-04-03T14:05:31.245Z,2018-01-05T13:20:47.121Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-39-PZ,2018-01-05T13:20:47.273Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28502001,2016-10-01,2017-09-30,c42,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2FiLzUxL2ExLzVhMmMtNDFiMi04MTgzLTRjZGY4YmM2OTFjNg.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzIxL2VlLzhmL2ZiYzgtNDk4Yy1iY2RiLThlYTMzNzU5YzJjYQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i L BÃ¸rresen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-24,2005-02-28,2018-01-03,Statsautoriseret revisor,-51700.0,,20222670.0,28502001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-24,Aalborg,,urn:ofk:oid:24921740,indberetninger-20180424,2.5095400000000003,28502001.0,,2018-04-03T14:05:31.245Z,2018-01-05T13:20:47.121Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-39-PZ,2018-01-05T13:20:47.273Z,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,
28502001,2016-10-01,2017-09-30,c429,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2FiLzUxL2ExLzVhMmMtNDFiMi04MTgzLTRjZGY4YmM2OTFjNg.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzIxL2VlLzhmL2ZiYzgtNDk4Yy1iY2RiLThlYTMzNzU5YzJjYQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i L BÃ¸rresen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-24,2005-02-28,2018-01-03,Statsautoriseret revisor,-51700.0,,20222670.0,28502001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-10-01,2016-09-30,289810.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-24,Aalborg,,urn:ofk:oid:24921740,indberetninger-20180424,2.5095400000000003,28502001.0,,2018-04-03T14:05:31.245Z,2018-01-05T13:20:47.121Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-39-PZ,2018-01-05T13:20:47.273Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28502001,2016-10-01,2017-09-30,c434,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2FiLzUxL2ExLzVhMmMtNDFiMi04MTgzLTRjZGY4YmM2OTFjNg.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzIxL2VlLzhmL2ZiYzgtNDk4Yy1iY2RiLThlYTMzNzU5YzJjYQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i L BÃ¸rresen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-24,2005-02-28,2018-01-03,Statsautoriseret revisor,-51700.0,,20222670.0,28502001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-10-01,2016-09-30,52900.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-24,Aalborg,,urn:ofk:oid:24921740,indberetninger-20180424,2.5095400000000003,28502001.0,,2018-04-03T14:05:31.245Z,2018-01-05T13:20:47.121Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-39-PZ,2018-01-05T13:20:47.273Z,,,,,,,,,,,,,,,,,,,,,,,,,,
28502001,2016-10-01,2017-09-30,c743,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2FiLzUxL2ExLzVhMmMtNDFiMi04MTgzLTRjZGY4YmM2OTFjNg.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzIxL2VlLzhmL2ZiYzgtNDk4Yy1iY2RiLThlYTMzNzU5YzJjYQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i L BÃ¸rresen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-24,2005-02-28,2018-01-03,Statsautoriseret revisor,-51700.0,,20222670.0,28502001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-24,Aalborg,,urn:ofk:oid:24921740,indberetninger-20180424,2.5095400000000003,28502001.0,,2018-04-03T14:05:31.245Z,2018-01-05T13:20:47.121Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-39-PZ,2018-01-05T13:20:47.273Z,,,,,,,,,,,,,,,,,,,,,,,,,3987682.0,334547.0
28502001,2016-10-01,2017-09-30,c752,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2FiLzUxL2ExLzVhMmMtNDFiMi04MTgzLTRjZGY4YmM2OTFjNg.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzIxL2VlLzhmL2ZiYzgtNDk4Yy1iY2RiLThlYTMzNzU5YzJjYQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i L BÃ¸rresen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-24,2005-02-28,2018-01-03,Statsautoriseret revisor,-51700.0,,20222670.0,28502001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-24,Aalborg,,urn:ofk:oid:24921740,indberetninger-20180424,2.5095400000000003,28502001.0,,2018-04-03T14:05:31.245Z,2018-01-05T13:20:47.121Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-39-PZ,2018-01-05T13:20:47.273Z,,,,,,,,,,,,,,,,,,,,,,,,,97938.0,0.0
28502001,2017-09-30,2017-09-30,c397,,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzL2I1L2FiLzUxL2ExLzVhMmMtNDFiMi04MTgzLTRjZGY4YmM2OTFjNg.pdf,http://regnskaber.virk.dk/10020582/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzIxL2VlLzhmL2ZiYzgtNDk4Yy1iY2RiLThlYTMzNzU5YzJjYQ.xml,true,Aalborg,9000.0,51.0,Visionsvej,Randers C,8900.0,3.0,Kirkegade,7100 Vejle,Kiddesvej 33,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i L BÃ¸rresen Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2017-11-24,2005-02-28,2018-01-03,Statsautoriseret revisor,-51700.0,,20222670.0,28502001.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for L BÃ¸rresen Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Mads Madsen,Lars BÃ¸rresen,Lars BÃ¸rresen,Nordea,L BÃ¸rresen Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-10-01,2016-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-09-30,2016-10-01,true,2017-11-24,Aalborg,,urn:ofk:oid:24921740,indberetninger-20180424,2.5095400000000003,28502001.0,,2018-04-03T14:05:31.245Z,2018-01-05T13:20:47.121Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AA-39-PZ,2018-01-05T13:20:47.273Z,8441931.0,185673.0,125000.0,8340419.0,8441931.0,101512.0,5814386.0,5814386.0,1.0,5716448.0,97938.0,2432994.0,8017.0,8878.0,52900.0,8162519.0,2432994.0,101512.0,8878.0,93495.0,,,,,,
