entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,EmailOfReportingEntity,Equity,HomepageOfReportingEntity,IdentificationNumberCvrOfFinancialInstitution,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AddressOfAuditorCountry,NameAndSurnameOfMemberOfExecutiveBoard,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm
29917949,2017-12-31,2017-12-31,c730,,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2VjL2UxL2MwLzVkNjEtNDUxZi1iY2VhLWYwNTJiMGVhYzgyMw.pdf,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzc4LzkwL2M4LzEzOTUtNGY0Ni1hZWVkLTc3NmMwZDU5ZTFhYg.xml,Silkeborg,8600.0,24.0,Borgergade,Silkeborg,8600.0,12.0,Thrigesvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-15,2019-03-15,2006-09-11,2019-04-01,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,mail@plastsnedkeriet.dk,1500000.0,www.plastsnedkeriet.dk,29917949.0,29917949.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plastsnedkeriet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan CarÃ¸e Hedegaard,Jyske Bank,Plastsnedkeriet ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-03-15,Silkeborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934072,indberetninger-20180424,2.5124211,29917949.0,AWnnOBkpRYGX6_YTGh-A,2019-04-04T07:20:44.276Z,2019-04-04T07:20:06.460Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-10-AS,2019-04-04T07:20:06.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29917949,2018-01-01,2018-01-01,c177,,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2VjL2UxL2MwLzVkNjEtNDUxZi1iY2VhLWYwNTJiMGVhYzgyMw.pdf,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzc4LzkwL2M4LzEzOTUtNGY0Ni1hZWVkLTc3NmMwZDU5ZTFhYg.xml,Silkeborg,8600.0,24.0,Borgergade,Silkeborg,8600.0,12.0,Thrigesvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-15,2019-03-15,2006-09-11,2019-04-01,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,mail@plastsnedkeriet.dk,125000.0,www.plastsnedkeriet.dk,29917949.0,29917949.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plastsnedkeriet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan CarÃ¸e Hedegaard,Jyske Bank,Plastsnedkeriet ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-03-15,Silkeborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934072,indberetninger-20180424,2.5124211,29917949.0,AWnnOBkpRYGX6_YTGh-A,2019-04-04T07:20:44.276Z,2019-04-04T07:20:06.460Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-10-AS,2019-04-04T07:20:06.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29917949,2018-01-01,2018-01-01,c195,,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2VjL2UxL2MwLzVkNjEtNDUxZi1iY2VhLWYwNTJiMGVhYzgyMw.pdf,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzc4LzkwL2M4LzEzOTUtNGY0Ni1hZWVkLTc3NmMwZDU5ZTFhYg.xml,Silkeborg,8600.0,24.0,Borgergade,Silkeborg,8600.0,12.0,Thrigesvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-15,2019-03-15,2006-09-11,2019-04-01,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,mail@plastsnedkeriet.dk,2397776.0,www.plastsnedkeriet.dk,29917949.0,29917949.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plastsnedkeriet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan CarÃ¸e Hedegaard,Jyske Bank,Plastsnedkeriet ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-03-15,Silkeborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934072,indberetninger-20180424,2.5124211,29917949.0,AWnnOBkpRYGX6_YTGh-A,2019-04-04T07:20:44.276Z,2019-04-04T07:20:06.460Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-10-AS,2019-04-04T07:20:06.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29917949,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2VjL2UxL2MwLzVkNjEtNDUxZi1iY2VhLWYwNTJiMGVhYzgyMw.pdf,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzc4LzkwL2M4LzEzOTUtNGY0Ni1hZWVkLTc3NmMwZDU5ZTFhYg.xml,Silkeborg,8600.0,24.0,Borgergade,Silkeborg,8600.0,12.0,Thrigesvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-15,2019-03-15,2006-09-11,2019-04-01,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,mail@plastsnedkeriet.dk,,www.plastsnedkeriet.dk,29917949.0,29917949.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plastsnedkeriet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan CarÃ¸e Hedegaard,Jyske Bank,Plastsnedkeriet ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-03-15,Silkeborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934072,indberetninger-20180424,2.5124211,29917949.0,AWnnOBkpRYGX6_YTGh-A,2019-04-04T07:20:44.276Z,2019-04-04T07:20:06.460Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-10-AS,2019-04-04T07:20:06.749Z,2042826.0,6.0,66313.0,2680480.0,5381528.0,91391.0,22932.0,8820.0,262317.0,2620623.0,2634735.0,19313.0,577797.0,2307459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,,,,,,,,,,
29917949,2018-01-01,2018-12-31,c105,,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2VjL2UxL2MwLzVkNjEtNDUxZi1iY2VhLWYwNTJiMGVhYzgyMw.pdf,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzc4LzkwL2M4LzEzOTUtNGY0Ni1hZWVkLTc3NmMwZDU5ZTFhYg.xml,Silkeborg,8600.0,24.0,Borgergade,Silkeborg,8600.0,12.0,Thrigesvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-15,2019-03-15,2006-09-11,2019-04-01,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,mail@plastsnedkeriet.dk,,www.plastsnedkeriet.dk,29917949.0,29917949.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plastsnedkeriet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan CarÃ¸e Hedegaard,Jyske Bank,Plastsnedkeriet ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-03-15,Silkeborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934072,indberetninger-20180424,2.5124211,29917949.0,AWnnOBkpRYGX6_YTGh-A,2019-04-04T07:20:44.276Z,2019-04-04T07:20:06.460Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-10-AS,2019-04-04T07:20:06.749Z,2400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29917949,2018-01-01,2018-12-31,c119,,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2VjL2UxL2MwLzVkNjEtNDUxZi1iY2VhLWYwNTJiMGVhYzgyMw.pdf,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzc4LzkwL2M4LzEzOTUtNGY0Ni1hZWVkLTc3NmMwZDU5ZTFhYg.xml,Silkeborg,8600.0,24.0,Borgergade,Silkeborg,8600.0,12.0,Thrigesvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-15,2019-03-15,2006-09-11,2019-04-01,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,mail@plastsnedkeriet.dk,,www.plastsnedkeriet.dk,29917949.0,29917949.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plastsnedkeriet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan CarÃ¸e Hedegaard,Jyske Bank,Plastsnedkeriet ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-03-15,Silkeborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934072,indberetninger-20180424,2.5124211,29917949.0,AWnnOBkpRYGX6_YTGh-A,2019-04-04T07:20:44.276Z,2019-04-04T07:20:06.460Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-10-AS,2019-04-04T07:20:06.749Z,-357174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29917949,2018-01-01,2018-12-31,c196,,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2VjL2UxL2MwLzVkNjEtNDUxZi1iY2VhLWYwNTJiMGVhYzgyMw.pdf,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzc4LzkwL2M4LzEzOTUtNGY0Ni1hZWVkLTc3NmMwZDU5ZTFhYg.xml,Silkeborg,8600.0,24.0,Borgergade,Silkeborg,8600.0,12.0,Thrigesvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-15,2019-03-15,2006-09-11,2019-04-01,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,mail@plastsnedkeriet.dk,,www.plastsnedkeriet.dk,29917949.0,29917949.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plastsnedkeriet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan CarÃ¸e Hedegaard,Jyske Bank,Plastsnedkeriet ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-03-15,Silkeborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934072,indberetninger-20180424,2.5124211,29917949.0,AWnnOBkpRYGX6_YTGh-A,2019-04-04T07:20:44.276Z,2019-04-04T07:20:06.460Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-10-AS,2019-04-04T07:20:06.749Z,-357174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29917949,2018-01-01,2018-12-31,c199,,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2VjL2UxL2MwLzVkNjEtNDUxZi1iY2VhLWYwNTJiMGVhYzgyMw.pdf,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzc4LzkwL2M4LzEzOTUtNGY0Ni1hZWVkLTc3NmMwZDU5ZTFhYg.xml,Silkeborg,8600.0,24.0,Borgergade,Silkeborg,8600.0,12.0,Thrigesvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-15,2019-03-15,2006-09-11,2019-04-01,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,mail@plastsnedkeriet.dk,,www.plastsnedkeriet.dk,29917949.0,29917949.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plastsnedkeriet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan CarÃ¸e Hedegaard,Jyske Bank,Plastsnedkeriet ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-03-15,Silkeborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934072,indberetninger-20180424,2.5124211,29917949.0,AWnnOBkpRYGX6_YTGh-A,2019-04-04T07:20:44.276Z,2019-04-04T07:20:06.460Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-10-AS,2019-04-04T07:20:06.749Z,,,,,,,,,,,,,,,2400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29917949,2018-01-01,2018-12-31,c69,,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2VjL2UxL2MwLzVkNjEtNDUxZi1iY2VhLWYwNTJiMGVhYzgyMw.pdf,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzc4LzkwL2M4LzEzOTUtNGY0Ni1hZWVkLTc3NmMwZDU5ZTFhYg.xml,Silkeborg,8600.0,24.0,Borgergade,Silkeborg,8600.0,12.0,Thrigesvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-15,2019-03-15,2006-09-11,2019-04-01,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,mail@plastsnedkeriet.dk,,www.plastsnedkeriet.dk,29917949.0,29917949.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plastsnedkeriet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan CarÃ¸e Hedegaard,Jyske Bank,Plastsnedkeriet ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-03-15,Silkeborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934072,indberetninger-20180424,2.5124211,29917949.0,AWnnOBkpRYGX6_YTGh-A,2019-04-04T07:20:44.276Z,2019-04-04T07:20:06.460Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-10-AS,2019-04-04T07:20:06.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kurt Ovesen,,,,,,,,,
29917949,2018-01-01,2018-12-31,c70,,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzEzL2VjL2UxL2MwLzVkNjEtNDUxZi1iY2VhLWYwNTJiMGVhYzgyMw.pdf,http://regnskaber.virk.dk/94971992/ZG9rdW1lbnRsYWdlcjovLzAzLzhmLzc4LzkwL2M4LzEzOTUtNGY0Ni1hZWVkLTc3NmMwZDU5ZTFhYg.xml,Silkeborg,8600.0,24.0,Borgergade,Silkeborg,8600.0,12.0,Thrigesvej,"8600, Silkeborg","Hostrupsgade, 41",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-03-15,2019-03-15,2006-09-11,2019-04-01,Vareforbrug omfatter omkostninger til kÃ¸b af rÃ¥varer og hjÃ¦lpematerialer med fradrag af rabatter samt Ã¥rets forskydning i varebeholdninger.,Egenkapital,mail@plastsnedkeriet.dk,,www.plastsnedkeriet.dk,29917949.0,29917949.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Plastsnedkeriet ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan CarÃ¸e Hedegaard,Jyske Bank,Plastsnedkeriet ApS,"Revisionshuset Tal & Tanker, Statsautoriseret revisionspartnerselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-03-15,Silkeborg,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:26934072,indberetninger-20180424,2.5124211,29917949.0,AWnnOBkpRYGX6_YTGh-A,2019-04-04T07:20:44.276Z,2019-04-04T07:20:06.460Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-10-AS,2019-04-04T07:20:06.749Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan CarÃ¸e Hedegaard,,,,,,,,,
