entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherLongtermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance,DecreaseOfCapital,EquityTransfersToReserves,NameAndSurnameOfMemberOfSupervisoryBoard
35402403,2018-01-01,2018-12-31,c229,,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzdmL2RjL2QzL2FjYzQtNGIyYS1iZTQyLTM5MGQ3NmZjZmYxYQ.pdf,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZjL2ZmLzUyLzIyZWYtNGYwMy05MjBlLTE0MmRiNjkzMGUxMA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Welle,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-29,2013-06-19,2019-04-29,Statsautoriseret revisor,,20222670.0,35402403.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Welle.,,Ãrsrapport,,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Welle,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-29,Aarhus,,Formand,urn:ofk:oid:27069377,indberetninger-20180424,2.5124211,35402403.0,AWp5OzErRYGX6_YTHVZr,2019-05-02T15:48:40.734Z,2019-05-02T15:48:02.869Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-41-VZ,2019-05-02T15:48:03.060Z,,,,,,,,,,,,,,,,,,,,,,,-89400.0,,
35402403,2018-01-01,2018-12-31,c232,,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzdmL2RjL2QzL2FjYzQtNGIyYS1iZTQyLTM5MGQ3NmZjZmYxYQ.pdf,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZjL2ZmLzUyLzIyZWYtNGYwMy05MjBlLTE0MmRiNjkzMGUxMA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Welle,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-29,2013-06-19,2019-04-29,Statsautoriseret revisor,,20222670.0,35402403.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Welle.,,Ãrsrapport,,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Welle,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,290845.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-29,Aarhus,,Formand,urn:ofk:oid:27069377,indberetninger-20180424,2.5124211,35402403.0,AWp5OzErRYGX6_YTHVZr,2019-05-02T15:48:40.734Z,2019-05-02T15:48:02.869Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-41-VZ,2019-05-02T15:48:03.060Z,,,,,,,,,,,,,,,,,,,,,,,,-290845.0,
35402403,2018-01-01,2018-12-31,c247,,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzdmL2RjL2QzL2FjYzQtNGIyYS1iZTQyLTM5MGQ3NmZjZmYxYQ.pdf,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZjL2ZmLzUyLzIyZWYtNGYwMy05MjBlLTE0MmRiNjkzMGUxMA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Welle,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-29,2013-06-19,2019-04-29,Statsautoriseret revisor,,20222670.0,35402403.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Welle.,,Ãrsrapport,,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Welle,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,-58105.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-29,Aarhus,,Formand,urn:ofk:oid:27069377,indberetninger-20180424,2.5124211,35402403.0,AWp5OzErRYGX6_YTHVZr,2019-05-02T15:48:40.734Z,2019-05-02T15:48:02.869Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-41-VZ,2019-05-02T15:48:03.060Z,,,,,,,,,,,,,,,,,,,,,,,0.0,290845.0,
35402403,2018-01-01,2018-12-31,c306,,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzdmL2RjL2QzL2FjYzQtNGIyYS1iZTQyLTM5MGQ3NmZjZmYxYQ.pdf,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZjL2ZmLzUyLzIyZWYtNGYwMy05MjBlLTE0MmRiNjkzMGUxMA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Welle,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-29,2013-06-19,2019-04-29,Statsautoriseret revisor,,20222670.0,35402403.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Welle.,,Ãrsrapport,,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Welle,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-29,Aarhus,,Formand,urn:ofk:oid:27069377,indberetninger-20180424,2.5124211,35402403.0,AWp5OzErRYGX6_YTHVZr,2019-05-02T15:48:40.734Z,2019-05-02T15:48:02.869Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-41-VZ,2019-05-02T15:48:03.060Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,
35402403,2018-01-01,2018-12-31,c606,,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzdmL2RjL2QzL2FjYzQtNGIyYS1iZTQyLTM5MGQ3NmZjZmYxYQ.pdf,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZjL2ZmLzUyLzIyZWYtNGYwMy05MjBlLTE0MmRiNjkzMGUxMA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Welle,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-29,2013-06-19,2019-04-29,Statsautoriseret revisor,,20222670.0,35402403.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Welle.,,Ãrsrapport,,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Welle,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-29,Aarhus,,Formand,urn:ofk:oid:27069377,indberetninger-20180424,2.5124211,35402403.0,AWp5OzErRYGX6_YTHVZr,2019-05-02T15:48:40.734Z,2019-05-02T15:48:02.869Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-41-VZ,2019-05-02T15:48:03.060Z,,,,,,,,,,,,,,,,,,,,,,,,,Lars Quist
35402403,2018-01-01,2018-12-31,c617,,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzdmL2RjL2QzL2FjYzQtNGIyYS1iZTQyLTM5MGQ3NmZjZmYxYQ.pdf,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZjL2ZmLzUyLzIyZWYtNGYwMy05MjBlLTE0MmRiNjkzMGUxMA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Welle,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-29,2013-06-19,2019-04-29,Statsautoriseret revisor,,20222670.0,35402403.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Welle.,,Ãrsrapport,,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Welle,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-29,Aarhus,,Formand,urn:ofk:oid:27069377,indberetninger-20180424,2.5124211,35402403.0,AWp5OzErRYGX6_YTHVZr,2019-05-02T15:48:40.734Z,2019-05-02T15:48:02.869Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-41-VZ,2019-05-02T15:48:03.060Z,,,,,,,,,,,,,,,,,,,,,,,,,SÃ¸ren Dahlgaard
35402403,2018-01-01,2018-12-31,c628,,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzdmL2RjL2QzL2FjYzQtNGIyYS1iZTQyLTM5MGQ3NmZjZmYxYQ.pdf,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZjL2ZmLzUyLzIyZWYtNGYwMy05MjBlLTE0MmRiNjkzMGUxMA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Welle,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-29,2013-06-19,2019-04-29,Statsautoriseret revisor,,20222670.0,35402403.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Welle.,,Ãrsrapport,,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Welle,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-29,Aarhus,,Formand,urn:ofk:oid:27069377,indberetninger-20180424,2.5124211,35402403.0,AWp5OzErRYGX6_YTHVZr,2019-05-02T15:48:40.734Z,2019-05-02T15:48:02.869Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-41-VZ,2019-05-02T15:48:03.060Z,,,,,,,,,,,,,,,,,,,,,,,,,Niels Erik Krogh Olsen
35402403,2018-01-01,2018-12-31,c726,,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzdmL2RjL2QzL2FjYzQtNGIyYS1iZTQyLTM5MGQ3NmZjZmYxYQ.pdf,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZjL2ZmLzUyLzIyZWYtNGYwMy05MjBlLTE0MmRiNjkzMGUxMA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Welle,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-29,2013-06-19,2019-04-29,Statsautoriseret revisor,,20222670.0,35402403.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Welle.,,Ãrsrapport,,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Welle,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-29,Aarhus,,Formand,urn:ofk:oid:27069377,indberetninger-20180424,2.5124211,35402403.0,AWp5OzErRYGX6_YTHVZr,2019-05-02T15:48:40.734Z,2019-05-02T15:48:02.869Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-41-VZ,2019-05-02T15:48:03.060Z,,,,,,,,,,,,,,,,,,,,,,,,,
35402403,2018-12-31,2018-12-31,c171,,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzdmL2RjL2QzL2FjYzQtNGIyYS1iZTQyLTM5MGQ3NmZjZmYxYQ.pdf,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZjL2ZmLzUyLzIyZWYtNGYwMy05MjBlLTE0MmRiNjkzMGUxMA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Welle,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-29,2013-06-19,2019-04-29,Statsautoriseret revisor,,20222670.0,35402403.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Welle.,,Ãrsrapport,,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Welle,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-29,Aarhus,,Formand,urn:ofk:oid:27069377,indberetninger-20180424,2.5124211,35402403.0,AWp5OzErRYGX6_YTHVZr,2019-05-02T15:48:40.734Z,2019-05-02T15:48:02.869Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-41-VZ,2019-05-02T15:48:03.060Z,2468941.0,59722.0,3329600.0,0.0,2264901.0,2468941.0,204040.0,1786937.0,76757.0,88665.0,1710180.0,1786937.0,88665.0,0.0,-1064699.0,115375.0,96414.0,622282.0,622282.0,18961.0,,,,,
35402403,2018-12-31,2018-12-31,c231,,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzdmL2RjL2QzL2FjYzQtNGIyYS1iZTQyLTM5MGQ3NmZjZmYxYQ.pdf,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZjL2ZmLzUyLzIyZWYtNGYwMy05MjBlLTE0MmRiNjkzMGUxMA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Welle,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-29,2013-06-19,2019-04-29,Statsautoriseret revisor,,20222670.0,35402403.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Welle.,,Ãrsrapport,,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Welle,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-29,Aarhus,,Formand,urn:ofk:oid:27069377,indberetninger-20180424,2.5124211,35402403.0,AWp5OzErRYGX6_YTHVZr,2019-05-02T15:48:40.734Z,2019-05-02T15:48:02.869Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-41-VZ,2019-05-02T15:48:03.060Z,,,,,3329600.0,,,,,,,,,,,,,,,,,,,,
35402403,2018-12-31,2018-12-31,c234,,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzdmL2RjL2QzL2FjYzQtNGIyYS1iZTQyLTM5MGQ3NmZjZmYxYQ.pdf,http://regnskaber.virk.dk/30420453/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzZjL2ZmLzUyLzIyZWYtNGYwMy05MjBlLTE0MmRiNjkzMGUxMA.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,2-6,Skt. Clemens Torv,Aarhus C,8000.0,2.0,Mindet,8000 Aarhus C,c/o Obton A/S,DK-8000 Aarhus C,Kystvejen 29,Til ejerne af K/S Obton Solenergi Welle,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-04-29,2013-06-19,2019-04-29,Statsautoriseret revisor,,20222670.0,35402403.0,20222670.0,mne32168,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for K/S Obton Solenergi Welle.,,Ãrsrapport,,81000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper L. Christensen,Dorte Harriet Melchior JÃ¸rgensen,Anders Marcus,Nordea,Innova Advokatfirma,K/S Obton Solenergi Welle,BDO Statsautoriseret revisionsaktieselskab,,,Aarhus,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,true,2019-04-29,Aarhus,,Formand,urn:ofk:oid:27069377,indberetninger-20180424,2.5124211,35402403.0,AWp5OzErRYGX6_YTHVZr,2019-05-02T15:48:40.734Z,2019-05-02T15:48:02.869Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-41-VZ,2019-05-02T15:48:03.060Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,
