entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
19555593,2017-12-31,2017-12-31,c727,,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2E1LzZlLzhhLzE1YmQtNDFhMS05MjhmLTNlMWI5OTE0ZjE2NQ.pdf,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBjLzhhL2EwL2U5YzMtNDdiMy05ZjQ4LTczNTZiMmY4NDAyMA.xml,Marstal,5960.0,97.0,MÃ¸llevejen,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-01-28,2019-01-28,2019-01-28,Egenkapital,21044676.0,19555593.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for JK Trade & Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Kristensen,John Kristensen,JK Trade & Invest ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Marstal,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Marstal,2018-12-31,2018-01-01,2019-01-28,KÃ¸benhavn,43 29 31 00,RevisionspÃ¥tegning,urn:ofk:oid:26637476,indberetninger-20180424,2.5124316,19555593.0,AWi4OQYHet7j816D38WL,2019-02-04T11:17:04.869Z,2019-02-04T11:16:10.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-XJ,2019-02-04T11:16:10.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19555593,2017-12-31,2017-12-31,c730,,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2E1LzZlLzhhLzE1YmQtNDFhMS05MjhmLTNlMWI5OTE0ZjE2NQ.pdf,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBjLzhhL2EwL2U5YzMtNDdiMy05ZjQ4LTczNTZiMmY4NDAyMA.xml,Marstal,5960.0,97.0,MÃ¸llevejen,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-01-28,2019-01-28,2019-01-28,Egenkapital,295000.0,19555593.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for JK Trade & Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Kristensen,John Kristensen,JK Trade & Invest ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Marstal,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Marstal,2018-12-31,2018-01-01,2019-01-28,KÃ¸benhavn,43 29 31 00,RevisionspÃ¥tegning,urn:ofk:oid:26637476,indberetninger-20180424,2.5124316,19555593.0,AWi4OQYHet7j816D38WL,2019-02-04T11:17:04.869Z,2019-02-04T11:16:10.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-XJ,2019-02-04T11:16:10.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19555593,2018-01-01,2018-01-01,c177,,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2E1LzZlLzhhLzE1YmQtNDFhMS05MjhmLTNlMWI5OTE0ZjE2NQ.pdf,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBjLzhhL2EwL2U5YzMtNDdiMy05ZjQ4LTczNTZiMmY4NDAyMA.xml,Marstal,5960.0,97.0,MÃ¸llevejen,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-01-28,2019-01-28,2019-01-28,Egenkapital,500000.0,19555593.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for JK Trade & Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Kristensen,John Kristensen,JK Trade & Invest ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Marstal,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Marstal,2018-12-31,2018-01-01,2019-01-28,KÃ¸benhavn,43 29 31 00,RevisionspÃ¥tegning,urn:ofk:oid:26637476,indberetninger-20180424,2.5124316,19555593.0,AWi4OQYHet7j816D38WL,2019-02-04T11:17:04.869Z,2019-02-04T11:16:10.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-XJ,2019-02-04T11:16:10.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19555593,2018-01-01,2018-01-01,c195,,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2E1LzZlLzhhLzE1YmQtNDFhMS05MjhmLTNlMWI5OTE0ZjE2NQ.pdf,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBjLzhhL2EwL2U5YzMtNDdiMy05ZjQ4LTczNTZiMmY4NDAyMA.xml,Marstal,5960.0,97.0,MÃ¸llevejen,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-01-28,2019-01-28,2019-01-28,Egenkapital,21044676.0,19555593.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for JK Trade & Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Kristensen,John Kristensen,JK Trade & Invest ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Marstal,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Marstal,2018-12-31,2018-01-01,2019-01-28,KÃ¸benhavn,43 29 31 00,RevisionspÃ¥tegning,urn:ofk:oid:26637476,indberetninger-20180424,2.5124316,19555593.0,AWi4OQYHet7j816D38WL,2019-02-04T11:17:04.869Z,2019-02-04T11:16:10.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-XJ,2019-02-04T11:16:10.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19555593,2018-01-01,2018-01-01,c198,,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2E1LzZlLzhhLzE1YmQtNDFhMS05MjhmLTNlMWI5OTE0ZjE2NQ.pdf,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBjLzhhL2EwL2U5YzMtNDdiMy05ZjQ4LTczNTZiMmY4NDAyMA.xml,Marstal,5960.0,97.0,MÃ¸llevejen,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-01-28,2019-01-28,2019-01-28,Egenkapital,295000.0,19555593.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for JK Trade & Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Kristensen,John Kristensen,JK Trade & Invest ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Marstal,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Marstal,2018-12-31,2018-01-01,2019-01-28,KÃ¸benhavn,43 29 31 00,RevisionspÃ¥tegning,urn:ofk:oid:26637476,indberetninger-20180424,2.5124316,19555593.0,AWi4OQYHet7j816D38WL,2019-02-04T11:17:04.869Z,2019-02-04T11:16:10.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-XJ,2019-02-04T11:16:10.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19555593,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2E1LzZlLzhhLzE1YmQtNDFhMS05MjhmLTNlMWI5OTE0ZjE2NQ.pdf,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBjLzhhL2EwL2U5YzMtNDdiMy05ZjQ4LTczNTZiMmY4NDAyMA.xml,Marstal,5960.0,97.0,MÃ¸llevejen,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-01-28,2019-01-28,2019-01-28,Egenkapital,,19555593.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for JK Trade & Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Kristensen,John Kristensen,JK Trade & Invest ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Marstal,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Marstal,2018-12-31,2018-01-01,2019-01-28,KÃ¸benhavn,43 29 31 00,RevisionspÃ¥tegning,urn:ofk:oid:26637476,indberetninger-20180424,2.5124316,19555593.0,AWi4OQYHet7j816D38WL,2019-02-04T11:17:04.869Z,2019-02-04T11:16:10.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-XJ,2019-02-04T11:16:10.934Z,-986991.0,1.0,240000.0,-79047.0,1676251.0,729963.0,-1265335.0,-319047.0,-278344.0,240000.0,,,,,,,,,,,,,,,,,,,,,,,Danmark,info@dk.gt.com,,,,,,,,,,
19555593,2018-01-01,2018-12-31,c105,,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2E1LzZlLzhhLzE1YmQtNDFhMS05MjhmLTNlMWI5OTE0ZjE2NQ.pdf,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBjLzhhL2EwL2U5YzMtNDdiMy05ZjQ4LTczNTZiMmY4NDAyMA.xml,Marstal,5960.0,97.0,MÃ¸llevejen,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-01-28,2019-01-28,2019-01-28,Egenkapital,,19555593.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for JK Trade & Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Kristensen,John Kristensen,JK Trade & Invest ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Marstal,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Marstal,2018-12-31,2018-01-01,2019-01-28,KÃ¸benhavn,43 29 31 00,RevisionspÃ¥tegning,urn:ofk:oid:26637476,indberetninger-20180424,2.5124316,19555593.0,AWi4OQYHet7j816D38WL,2019-02-04T11:17:04.869Z,2019-02-04T11:16:10.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-XJ,2019-02-04T11:16:10.934Z,295000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19555593,2018-01-01,2018-12-31,c119,,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2E1LzZlLzhhLzE1YmQtNDFhMS05MjhmLTNlMWI5OTE0ZjE2NQ.pdf,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBjLzhhL2EwL2U5YzMtNDdiMy05ZjQ4LTczNTZiMmY4NDAyMA.xml,Marstal,5960.0,97.0,MÃ¸llevejen,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-01-28,2019-01-28,2019-01-28,Egenkapital,,19555593.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for JK Trade & Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Kristensen,John Kristensen,JK Trade & Invest ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Marstal,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Marstal,2018-12-31,2018-01-01,2019-01-28,KÃ¸benhavn,43 29 31 00,RevisionspÃ¥tegning,urn:ofk:oid:26637476,indberetninger-20180424,2.5124316,19555593.0,AWi4OQYHet7j816D38WL,2019-02-04T11:17:04.869Z,2019-02-04T11:16:10.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-XJ,2019-02-04T11:16:10.934Z,-1281991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19555593,2018-01-01,2018-12-31,c196,,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2E1LzZlLzhhLzE1YmQtNDFhMS05MjhmLTNlMWI5OTE0ZjE2NQ.pdf,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBjLzhhL2EwL2U5YzMtNDdiMy05ZjQ4LTczNTZiMmY4NDAyMA.xml,Marstal,5960.0,97.0,MÃ¸llevejen,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-01-28,2019-01-28,2019-01-28,Egenkapital,,19555593.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for JK Trade & Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Kristensen,John Kristensen,JK Trade & Invest ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Marstal,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Marstal,2018-12-31,2018-01-01,2019-01-28,KÃ¸benhavn,43 29 31 00,RevisionspÃ¥tegning,urn:ofk:oid:26637476,indberetninger-20180424,2.5124316,19555593.0,AWi4OQYHet7j816D38WL,2019-02-04T11:17:04.869Z,2019-02-04T11:16:10.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-XJ,2019-02-04T11:16:10.934Z,-1281991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19555593,2018-01-01,2018-12-31,c199,,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2E1LzZlLzhhLzE1YmQtNDFhMS05MjhmLTNlMWI5OTE0ZjE2NQ.pdf,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBjLzhhL2EwL2U5YzMtNDdiMy05ZjQ4LTczNTZiMmY4NDAyMA.xml,Marstal,5960.0,97.0,MÃ¸llevejen,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-01-28,2019-01-28,2019-01-28,Egenkapital,,19555593.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for JK Trade & Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Kristensen,John Kristensen,JK Trade & Invest ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Marstal,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Marstal,2018-12-31,2018-01-01,2019-01-28,KÃ¸benhavn,43 29 31 00,RevisionspÃ¥tegning,urn:ofk:oid:26637476,indberetninger-20180424,2.5124316,19555593.0,AWi4OQYHet7j816D38WL,2019-02-04T11:17:04.869Z,2019-02-04T11:16:10.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-XJ,2019-02-04T11:16:10.934Z,,,,,,,,,,,295000.0,295000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19555593,2018-01-01,2018-12-31,c70,,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2E1LzZlLzhhLzE1YmQtNDFhMS05MjhmLTNlMWI5OTE0ZjE2NQ.pdf,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBjLzhhL2EwL2U5YzMtNDdiMy05ZjQ4LTczNTZiMmY4NDAyMA.xml,Marstal,5960.0,97.0,MÃ¸llevejen,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-01-28,2019-01-28,2019-01-28,Egenkapital,,19555593.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for JK Trade & Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Kristensen,John Kristensen,JK Trade & Invest ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Marstal,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Marstal,2018-12-31,2018-01-01,2019-01-28,KÃ¸benhavn,43 29 31 00,RevisionspÃ¥tegning,urn:ofk:oid:26637476,indberetninger-20180424,2.5124316,19555593.0,AWi4OQYHet7j816D38WL,2019-02-04T11:17:04.869Z,2019-02-04T11:16:10.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-XJ,2019-02-04T11:16:10.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19555593,2018-01-01,2018-12-31,c87,,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzLzMwL2E1LzZlLzhhLzE1YmQtNDFhMS05MjhmLTNlMWI5OTE0ZjE2NQ.pdf,http://regnskaber.virk.dk/39555591/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzBjLzhhL2EwL2U5YzMtNDdiMy05ZjQ4LTczNTZiMmY4NDAyMA.xml,Marstal,5960.0,97.0,MÃ¸llevejen,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-01-28,2019-01-28,2019-01-28,Egenkapital,,19555593.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for JK Trade & Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Kristensen,John Kristensen,JK Trade & Invest ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Marstal,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Marstal,2018-12-31,2018-01-01,2019-01-28,KÃ¸benhavn,43 29 31 00,RevisionspÃ¥tegning,urn:ofk:oid:26637476,indberetninger-20180424,2.5124316,19555593.0,AWi4OQYHet7j816D38WL,2019-02-04T11:17:04.869Z,2019-02-04T11:16:10.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-99-XJ,2019-02-04T11:16:10.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,statsautoriseret revisor,34209936.0,mne32071,Carsten Ingemann Johansen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",+45 33 110 220
