entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,ExtraordinaryDividendDistributedAfterEndOfReportingPeriodGross,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherLongtermPayables,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromOwnersAndManagement,ShorttermTradePayables,Dividend,DividendPaid,ExtraordinaryDividendPaid,Revaluations,NameAndSurnameOfMemberOfExecutiveBoard
31882702,2018-05-01,2018-05-01,ID_16,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2Y5L2FhLzczLzFiNzUtNDliZi1iYWRjLWFjYTA0MjIzYmY3ZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzM0L2ZjL2I4L2UwNjktNDg4ZC04OTIwLTc1YTg2ZWQ2NGUwMg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i ART HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-25,2019-09-25,2008-11-30,2019-09-26,,,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for ART HOLDING ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART HOLDING ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,,Hellerup,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-04-30,2018-05-01,false,2019-09-25,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27863997,indberetninger-20180424,2.5118406,31882702.0,AW1yu5rIIXJRhhXBOCDJ,2019-09-27T12:39:56.627Z,2019-09-27T12:39:19.057Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-43-ZL,2019-09-27T12:39:19.740Z,,,,,,-105800.0,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2018-05-01,2018-05-01,ID_17,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2Y5L2FhLzczLzFiNzUtNDliZi1iYWRjLWFjYTA0MjIzYmY3ZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzM0L2ZjL2I4L2UwNjktNDg4ZC04OTIwLTc1YTg2ZWQ2NGUwMg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i ART HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-25,2019-09-25,2008-11-30,2019-09-26,,,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for ART HOLDING ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART HOLDING ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,,Hellerup,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-04-30,2018-05-01,false,2019-09-25,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27863997,indberetninger-20180424,2.5118406,31882702.0,AW1yu5rIIXJRhhXBOCDJ,2019-09-27T12:39:56.627Z,2019-09-27T12:39:19.057Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-43-ZL,2019-09-27T12:39:19.740Z,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2018-05-01,2019-04-30,ID_0,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2Y5L2FhLzczLzFiNzUtNDliZi1iYWRjLWFjYTA0MjIzYmY3ZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzM0L2ZjL2I4L2UwNjktNDg4ZC04OTIwLTc1YTg2ZWQ2NGUwMg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i ART HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-25,2019-09-25,2008-11-30,2019-09-26,0.0,-31145.0,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for ART HOLDING ApS.,84884.0,67223.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART HOLDING ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",3525.0,10249.0,Hellerup,2017-05-01,2018-04-30,-42082.0,-42082.0,-31145.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-04-30,2018-05-01,false,2019-09-25,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27863997,indberetninger-20180424,2.5118406,31882702.0,AW1yu5rIIXJRhhXBOCDJ,2019-09-27T12:39:56.627Z,2019-09-27T12:39:19.057Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-43-ZL,2019-09-27T12:39:19.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2018-05-01,2019-04-30,ID_1,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2Y5L2FhLzczLzFiNzUtNDliZi1iYWRjLWFjYTA0MjIzYmY3ZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzM0L2ZjL2I4L2UwNjktNDg4ZC04OTIwLTc1YTg2ZWQ2NGUwMg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i ART HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-25,2019-09-25,2008-11-30,2019-09-26,,,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for ART HOLDING ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART HOLDING ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,,Hellerup,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-04-30,2018-05-01,false,2019-09-25,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27863997,indberetninger-20180424,2.5118406,31882702.0,AW1yu5rIIXJRhhXBOCDJ,2019-09-27T12:39:56.627Z,2019-09-27T12:39:19.057Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-43-ZL,2019-09-27T12:39:19.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2018-05-01,2019-04-30,ID_10,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2Y5L2FhLzczLzFiNzUtNDliZi1iYWRjLWFjYTA0MjIzYmY3ZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzM0L2ZjL2I4L2UwNjktNDg4ZC04OTIwLTc1YTg2ZWQ2NGUwMg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i ART HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-25,2019-09-25,2008-11-30,2019-09-26,,,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for ART HOLDING ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART HOLDING ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,,Hellerup,2017-05-01,2018-04-30,-394437.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-04-30,2018-05-01,false,2019-09-25,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27863997,indberetninger-20180424,2.5118406,31882702.0,AW1yu5rIIXJRhhXBOCDJ,2019-09-27T12:39:56.627Z,2019-09-27T12:39:19.057Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-43-ZL,2019-09-27T12:39:19.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
31882702,2018-05-01,2019-04-30,ID_11,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2Y5L2FhLzczLzFiNzUtNDliZi1iYWRjLWFjYTA0MjIzYmY3ZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzM0L2ZjL2I4L2UwNjktNDg4ZC04OTIwLTc1YTg2ZWQ2NGUwMg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i ART HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-25,2019-09-25,2008-11-30,2019-09-26,,,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for ART HOLDING ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART HOLDING ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,,Hellerup,2017-05-01,2018-04-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-04-30,2018-05-01,false,2019-09-25,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27863997,indberetninger-20180424,2.5118406,31882702.0,AW1yu5rIIXJRhhXBOCDJ,2019-09-27T12:39:56.627Z,2019-09-27T12:39:19.057Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-43-ZL,2019-09-27T12:39:19.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,,150000.0,-105800.0,0.0,0.0,
31882702,2018-05-01,2019-04-30,ID_12,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2Y5L2FhLzczLzFiNzUtNDliZi1iYWRjLWFjYTA0MjIzYmY3ZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzM0L2ZjL2I4L2UwNjktNDg4ZC04OTIwLTc1YTg2ZWQ2NGUwMg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i ART HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-25,2019-09-25,2008-11-30,2019-09-26,,,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for ART HOLDING ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART HOLDING ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,,Hellerup,2017-05-01,2018-04-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-04-30,2018-05-01,false,2019-09-25,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27863997,indberetninger-20180424,2.5118406,31882702.0,AW1yu5rIIXJRhhXBOCDJ,2019-09-27T12:39:56.627Z,2019-09-27T12:39:19.057Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-43-ZL,2019-09-27T12:39:19.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,,135132.0,0.0,-135132.0,0.0,
31882702,2018-05-01,2019-04-30,ID_19,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2Y5L2FhLzczLzFiNzUtNDliZi1iYWRjLWFjYTA0MjIzYmY3ZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzM0L2ZjL2I4L2UwNjktNDg4ZC04OTIwLTc1YTg2ZWQ2NGUwMg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i ART HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-25,2019-09-25,2008-11-30,2019-09-26,,,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for ART HOLDING ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART HOLDING ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,,Hellerup,2017-05-01,2018-04-30,150000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-04-30,2018-05-01,false,2019-09-25,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27863997,indberetninger-20180424,2.5118406,31882702.0,AW1yu5rIIXJRhhXBOCDJ,2019-09-27T12:39:56.627Z,2019-09-27T12:39:19.057Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-43-ZL,2019-09-27T12:39:19.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2018-05-01,2019-04-30,ID_2,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2Y5L2FhLzczLzFiNzUtNDliZi1iYWRjLWFjYTA0MjIzYmY3ZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzM0L2ZjL2I4L2UwNjktNDg4ZC04OTIwLTc1YTg2ZWQ2NGUwMg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i ART HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-25,2019-09-25,2008-11-30,2019-09-26,,,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for ART HOLDING ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART HOLDING ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,,Hellerup,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-04-30,2018-05-01,false,2019-09-25,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27863997,indberetninger-20180424,2.5118406,31882702.0,AW1yu5rIIXJRhhXBOCDJ,2019-09-27T12:39:56.627Z,2019-09-27T12:39:19.057Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-43-ZL,2019-09-27T12:39:19.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bob Mounzer
31882702,2018-05-01,2019-04-30,ID_21,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2Y5L2FhLzczLzFiNzUtNDliZi1iYWRjLWFjYTA0MjIzYmY3ZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzM0L2ZjL2I4L2UwNjktNDg4ZC04OTIwLTc1YTg2ZWQ2NGUwMg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i ART HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-25,2019-09-25,2008-11-30,2019-09-26,,,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for ART HOLDING ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART HOLDING ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,,Hellerup,2017-05-01,2018-04-30,135132.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-04-30,2018-05-01,false,2019-09-25,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27863997,indberetninger-20180424,2.5118406,31882702.0,AW1yu5rIIXJRhhXBOCDJ,2019-09-27T12:39:56.627Z,2019-09-27T12:39:19.057Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-43-ZL,2019-09-27T12:39:19.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31882702,2018-05-01,2019-04-30,ID_23,,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzL2U0L2Y5L2FhLzczLzFiNzUtNDliZi1iYWRjLWFjYTA0MjIzYmY3ZQ.pdf,http://regnskaber.virk.dk/20728813/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzM0L2ZjL2I4L2UwNjktNDg4ZC04OTIwLTc1YTg2ZWQ2NGUwMg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i ART HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-25,2019-09-25,2008-11-30,2019-09-26,,,16563579.0,31882702.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for ART HOLDING ApS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth Wyrwik,Bob Mounzer,WYRWIK,ART HOLDING ApS,"WYRWIK, Statsautoriseret Revisionsanpartsselskab",,,Hellerup,2017-05-01,2018-04-30,67223.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Gentofte, 157",2019-04-30,2018-05-01,false,2019-09-25,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27863997,indberetninger-20180424,2.5118406,31882702.0,AW1yu5rIIXJRhhXBOCDJ,2019-09-27T12:39:56.627Z,2019-09-27T12:39:19.057Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CX-43-ZL,2019-09-27T12:39:19.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
