entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
33953380,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2FkL2I2L2IxL2FlNGMtNDA1OS04MTc0LTZmMjJmZjI5YzUyYg.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzEwL2QxL2YzLzY4OTAtNDA1OS05ZGI0LTI4NWYzMjg1MmRjMA.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-12,2011-09-21,2017-06-12,Statsautoriseret revisor,,20222670.0,33953380.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2015-01-01,2015-12-31,-8856.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,7657.0,true,2017-06-12,Aalborg,,urn:ofk:oid:24224653,indberetninger-20180424,2.5097473,33953380.0,,2018-03-29T12:33:14.298Z,2017-06-16T12:13:24.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-28-CD,2017-06-16T12:13:24.830Z,,,,,,,,,,,,,,,,,,,,,,,
33953380,2016-01-01,2016-12-31,c236,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2FkL2I2L2IxL2FlNGMtNDA1OS04MTc0LTZmMjJmZjI5YzUyYg.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzEwL2QxL2YzLzY4OTAtNDA1OS05ZGI0LTI4NWYzMjg1MmRjMA.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-12,2011-09-21,2017-06-12,Statsautoriseret revisor,,20222670.0,33953380.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2015-01-01,2015-12-31,7657.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,7657.0,true,2017-06-12,Aalborg,,urn:ofk:oid:24224653,indberetninger-20180424,2.5097473,33953380.0,,2018-03-29T12:33:14.298Z,2017-06-16T12:13:24.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-28-CD,2017-06-16T12:13:24.830Z,,,,,,,,,,,,,,,,,,,,,,,
33953380,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2FkL2I2L2IxL2FlNGMtNDA1OS04MTc0LTZmMjJmZjI5YzUyYg.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzEwL2QxL2YzLzY4OTAtNDA1OS05ZGI0LTI4NWYzMjg1MmRjMA.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-12,2011-09-21,2017-06-12,Statsautoriseret revisor,,20222670.0,33953380.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2015-01-01,2015-12-31,-8856.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,7657.0,true,2017-06-12,Aalborg,,urn:ofk:oid:24224653,indberetninger-20180424,2.5097473,33953380.0,,2018-03-29T12:33:14.298Z,2017-06-16T12:13:24.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-28-CD,2017-06-16T12:13:24.830Z,,,,,,,,,,,,,,,,,,,,,,,
33953380,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2FkL2I2L2IxL2FlNGMtNDA1OS04MTc0LTZmMjJmZjI5YzUyYg.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzEwL2QxL2YzLzY4OTAtNDA1OS05ZGI0LTI4NWYzMjg1MmRjMA.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-12,2011-09-21,2017-06-12,Statsautoriseret revisor,,20222670.0,33953380.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,7657.0,true,2017-06-12,Aalborg,,urn:ofk:oid:24224653,indberetninger-20180424,2.5097473,33953380.0,,2018-03-29T12:33:14.298Z,2017-06-16T12:13:24.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-28-CD,2017-06-16T12:13:24.830Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
33953380,2016-01-01,2016-12-31,c565,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2FkL2I2L2IxL2FlNGMtNDA1OS04MTc0LTZmMjJmZjI5YzUyYg.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzEwL2QxL2YzLzY4OTAtNDA1OS05ZGI0LTI4NWYzMjg1MmRjMA.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-12,2011-09-21,2017-06-12,Statsautoriseret revisor,,20222670.0,33953380.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,7657.0,true,2017-06-12,Aalborg,,urn:ofk:oid:24224653,indberetninger-20180424,2.5097473,33953380.0,,2018-03-29T12:33:14.298Z,2017-06-16T12:13:24.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-28-CD,2017-06-16T12:13:24.830Z,,,,,,,,,,,,,,,,,,,,,,,
33953380,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2FkL2I2L2IxL2FlNGMtNDA1OS04MTc0LTZmMjJmZjI5YzUyYg.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzEwL2QxL2YzLzY4OTAtNDA1OS05ZGI0LTI4NWYzMjg1MmRjMA.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-12,2011-09-21,2017-06-12,Statsautoriseret revisor,,20222670.0,33953380.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,7657.0,true,2017-06-12,Aalborg,,urn:ofk:oid:24224653,indberetninger-20180424,2.5097473,33953380.0,,2018-03-29T12:33:14.298Z,2017-06-16T12:13:24.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-28-CD,2017-06-16T12:13:24.830Z,,,,,,,,,,,,,,,,,,,,,,,
33953380,2016-12-31,2016-12-31,c171,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2FkL2I2L2IxL2FlNGMtNDA1OS04MTc0LTZmMjJmZjI5YzUyYg.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzEwL2QxL2YzLzY4OTAtNDA1OS05ZGI0LTI4NWYzMjg1MmRjMA.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-12,2011-09-21,2017-06-12,Statsautoriseret revisor,,20222670.0,33953380.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,7657.0,true,2017-06-12,Aalborg,,urn:ofk:oid:24224653,indberetninger-20180424,2.5097473,33953380.0,,2018-03-29T12:33:14.298Z,2017-06-16T12:13:24.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-28-CD,2017-06-16T12:13:24.830Z,175480.0,568.0,80000.0,129511.0,175480.0,45969.0,161691.0,161691.0,161691.0,1.0,45969.0,81691.0,-32180.0,45969.0,0.0,13221.0,11065.0,0.0,2156.0,,,,
33953380,2016-12-31,2016-12-31,c228,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2FkL2I2L2IxL2FlNGMtNDA1OS04MTc0LTZmMjJmZjI5YzUyYg.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzEwL2QxL2YzLzY4OTAtNDA1OS05ZGI0LTI4NWYzMjg1MmRjMA.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-12,2011-09-21,2017-06-12,Statsautoriseret revisor,,20222670.0,33953380.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,7657.0,true,2017-06-12,Aalborg,,urn:ofk:oid:24224653,indberetninger-20180424,2.5097473,33953380.0,,2018-03-29T12:33:14.298Z,2017-06-16T12:13:24.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-28-CD,2017-06-16T12:13:24.830Z,,,,80000.0,,,,,,,,,,,,,,,,,,,
33953380,2016-12-31,2016-12-31,c237,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2FkL2I2L2IxL2FlNGMtNDA1OS04MTc0LTZmMjJmZjI5YzUyYg.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzEwL2QxL2YzLzY4OTAtNDA1OS05ZGI0LTI4NWYzMjg1MmRjMA.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-12,2011-09-21,2017-06-12,Statsautoriseret revisor,,20222670.0,33953380.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,7657.0,true,2017-06-12,Aalborg,,urn:ofk:oid:24224653,indberetninger-20180424,2.5097473,33953380.0,,2018-03-29T12:33:14.298Z,2017-06-16T12:13:24.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-28-CD,2017-06-16T12:13:24.830Z,,,,81691.0,,,,,,,,,,,,,,,,,,,
33953380,2016-12-31,2016-12-31,c256,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2FkL2I2L2IxL2FlNGMtNDA1OS04MTc0LTZmMjJmZjI5YzUyYg.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzEwL2QxL2YzLzY4OTAtNDA1OS05ZGI0LTI4NWYzMjg1MmRjMA.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-12,2011-09-21,2017-06-12,Statsautoriseret revisor,,20222670.0,33953380.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,7657.0,true,2017-06-12,Aalborg,,urn:ofk:oid:24224653,indberetninger-20180424,2.5097473,33953380.0,,2018-03-29T12:33:14.298Z,2017-06-16T12:13:24.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-28-CD,2017-06-16T12:13:24.830Z,,,,-32180.0,,,,,,,,,,,,,,,,,,,
33953380,2016-12-31,2016-12-31,c566,,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzM4L2FkL2I2L2IxL2FlNGMtNDA1OS04MTc0LTZmMjJmZjI5YzUyYg.pdf,http://regnskaber.virk.dk/08335933/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzEwL2QxL2YzLzY4OTAtNDA1OS05ZGI0LTI4NWYzMjg1MmRjMA.xml,true,Aalborg,9000.0,51.0,Visionsvej,9530 StÃ¸vring,Ãrtebjergvej 20,DK-9000 Aalborg,Visionsvej 51,Til kapitalejeren i Jorgen Rohr Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-06-12,2011-09-21,2017-06-12,Statsautoriseret revisor,,20222670.0,33953380.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Jorgen Rohr Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Brasholt Larsen,JÃ¸rgen RÃ¸hr Jensen,JÃ¸rgen RÃ¸hr Jensen,Jorgen Rohr Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,StÃ¸vring,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,7657.0,true,2017-06-12,Aalborg,,urn:ofk:oid:24224653,indberetninger-20180424,2.5097473,33953380.0,,2018-03-29T12:33:14.298Z,2017-06-16T12:13:24.681Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-28-CD,2017-06-16T12:13:24.830Z,,,,,,,161691.0,,,,,,,,,,,,,81691.0,80000.0,,
