entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsOfHedgingInstrumentsAtFairValue,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfClassOfIssuedShares,Equity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NominalValueOfIssuedShares,NumberOfIssuedShares,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,ChangesInEquityOfTax,IncreaseOfCapital,ValueAdjustmentsOfEquity,GrossProfitLoss,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,PropertyCost,Revenue,TaxExpense,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PlaceOfSignatureOfStatement,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
29795401,2014-01-01,2014-01-01,c286,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,2317606.0,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2014-01-01,2014-01-01,c328,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,2340176.0,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2014-01-01,2014-01-01,c331,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,2052525.0,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,318083.0,,,,548327.0,81626.0,467074.0,123.0,378133.0,183738.0,813691.0,60050.0,-296757.0,,,,,,,,,,,,,,,,,,,,,,,,,Holte,,
29795401,2014-01-01,2014-12-31,c106,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beierholm,
29795401,2014-01-01,2014-12-31,c179,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,318083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2014-01-01,2014-12-31,c209,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2014-01-01,2014-12-31,c248,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2014-01-01,2014-12-31,c287,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,318083.0,-13250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2014-01-01,2014-12-31,c329,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,,,350730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2014-01-01,2014-12-31,c33,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klaus Nyborg
29795401,2014-01-01,2014-12-31,c332,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,,,287651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2014-01-01,2014-12-31,c49,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SÃ¸ren Normann
29795401,2014-01-01,2014-12-31,c50,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ib Jansholt
29795401,2014-01-01,2014-12-31,c76,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2014-12-31,2014-12-31,c210,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,14620445.0,,,,,,,,,,2264762.0,12355683.0,,,
29795401,2014-12-31,2014-12-31,c249,,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzLzA0L2MxL2Q3L2JkL2EyMTAtNGFmZS1hNjAwLTE4MTkwZjNjYjg2NQ.pdf,http://regnskaber.virk.dk/10459792/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2FmLzI4L2VhLzZlNjYtNDU5Ny05NzhkLTk4NzY3MjBiZDRiYg.xml,131179.0,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,86858.0,Regnskabsklasse B,2015-04-17,2015-05-05,Statsaut. revisor,Kapitalandele,2690906.0,29795401.0,Ãrsrapport,6996600.0,923900.0,Jan Molin,Klaus Nyborg,SÃ¸ren Gjelstrup,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Rudersdal,2014-12-31,2014-01-01,296757.0,2015-04-17,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:5228144,indberetninger-20180424,2.5118406,29795401,,2018-03-30T10:19:11.468Z,2015-05-12T16:55:22.278Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-58-WZ,2015-05-12T16:55:22.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
