entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfClassOfIssuedShares,Equity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NominalValueOfIssuedShares,NumberOfIssuedShares,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,EquityTransfersToReserves,IncreaseOfCapital,ValueAdjustmentsOfEquity,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,PropertyCost,Revenue,TaxExpense,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,ChangesInEquityOfTax,NameAndSurnameOfMemberOfSupervisoryBoard
29795401,2013-01-01,2013-01-01,c286,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",1160145.0,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2013-01-01,2013-01-01,c328,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",2052525.0,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2013-01-01,2013-12-31,c1,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,76644.0,,,,93146.0,1083043.0,21.0,90435.0,189804.0,777789.0,13791.0,-678618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2013-01-01,2013-12-31,c105,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Statsaut. revisor,John Jensen,Beierholm,,
29795401,2013-01-01,2013-12-31,c106,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,Statsaut. revisor,Jan Robert Molin,Beierholm,,
29795401,2013-01-01,2013-12-31,c179,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,76644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2013-01-01,2013-12-31,c209,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2013-01-01,2013-12-31,c248,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,350730.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
29795401,2013-01-01,2013-12-31,c287,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,76644.0,,210537.0,698280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172000.0,
29795401,2013-01-01,2013-12-31,c329,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,287651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2013-01-01,2013-12-31,c33,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SÃ¸ren Gjelstrup
29795401,2013-01-01,2013-12-31,c49,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars Perch Nielsen
29795401,2013-01-01,2013-12-31,c50,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knud JÃ¸rgen Strange
29795401,2013-01-01,2013-12-31,c76,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2013-12-31,2013-12-31,c210,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,14192509.0,,,,,,,,,,,1968005.0,12224504.0,,,,,,,,,
29795401,2013-12-31,2013-12-31,c249,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",2690906.0,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2013-12-31,2013-12-31,c288,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",2317606.0,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795401,2013-12-31,2013-12-31,c330,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8vcGRmcy8yOTc5NTQwMTtBL1MzODYwNTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/10459792/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDYxMF8xNzQ1NDRfMDIz.xml,128682.0,Danmark,Holte,2840.0,136.0,"NÃ¦sseslottet, DronninggÃ¥rds Alle",9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2014-05-14,2014-06-02,"Aktieklasse A, som i DKK kan specifiseres ved",2340176.0,29795401.0,Ãrsrapport,7015000.0,943400.0,Lars Perch-Nielsen,Lars Perch Nielsen,Tysk Ejendomsselskab A/S,Beierholm,1.0,20059450.0,Holte,Rudersdal,2013-12-31,2013-01-01,678618.0,2014-05-14,KÃ¸benhavn,45 47 50 42,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:21242884,indberetninger-20180424,2.5118417999999996,29795401.0,,2018-04-01T02:47:23.612Z,2014-06-11T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-92.108,2014-06-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
