entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfFinancialInstitutionPostcodeAndTown,AddressOfFinancialInstitutionStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfClassOfIssuedShares,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,ProfitLossRelatedToInvestments,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,CurrentTaxExpense,GrossResult,IncomeFromInvestmentsInAssociates,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromAssociates,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,TaxExpense,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,PaidContributedCapital,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfAuditor,NameOfAuditFirm
32550460,2012-05-01,2013-04-30,c1,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8vcGRmcy8zMjU1MDQ2MDtBcFM0NjM0NDU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTAwMl8xNjUzNDlfODEz.xml,,Danmark,6900 Skjern,6900 Skjern,Banktorvet 3,6900  Skjern,Torvet 1,6900 Skjern,Regnskabsklasse B,2013-09-20,2013-09-20,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.500 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,32550460.0,33771231.0,Ãrsrapport,,Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,Skjern Bank,MRTT Invest ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Skjern,RingkÃ¸bing-Skjern,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2013-04-30,2012-05-01,50.0,2013-09-20,Skjern,96 80 10 00,urn:ofk:oid:20452996,indberetninger-20180424,2.511702,32550460,,2018-04-01T13:14:35.513Z,2013-10-02T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.507,2013-10-02T22:00:00.000Z,-161030.0,,-735.0,139.0,0.0,-12005.0,-152651.0,0.0,3030.0,12005.0,0.0,3030.0,0.0,-596.0,-596.0,,,,,,,,,,,,,,,,,,Jacob Hall,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab
32550460,2012-05-01,2013-04-30,c121,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8vcGRmcy8zMjU1MDQ2MDtBcFM0NjM0NDU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTAwMl8xNjUzNDlfODEz.xml,,Danmark,6900 Skjern,6900 Skjern,Banktorvet 3,6900  Skjern,Torvet 1,6900 Skjern,Regnskabsklasse B,2013-09-20,2013-09-20,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.500 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,32550460.0,33771231.0,Ãrsrapport,,Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,Skjern Bank,MRTT Invest ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Skjern,RingkÃ¸bing-Skjern,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2013-04-30,2012-05-01,50.0,2013-09-20,Skjern,96 80 10 00,urn:ofk:oid:20452996,indberetninger-20180424,2.511702,32550460,,2018-04-01T13:14:35.513Z,2013-10-02T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.507,2013-10-02T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2012-05-01,2013-04-30,c125,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8vcGRmcy8zMjU1MDQ2MDtBcFM0NjM0NDU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTAwMl8xNjUzNDlfODEz.xml,,Danmark,6900 Skjern,6900 Skjern,Banktorvet 3,6900  Skjern,Torvet 1,6900 Skjern,Regnskabsklasse B,2013-09-20,2013-09-20,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.500 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,32550460.0,33771231.0,Ãrsrapport,,Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,Skjern Bank,MRTT Invest ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Skjern,RingkÃ¸bing-Skjern,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2013-04-30,2012-05-01,50.0,2013-09-20,Skjern,96 80 10 00,urn:ofk:oid:20452996,indberetninger-20180424,2.511702,32550460,,2018-04-01T13:14:35.513Z,2013-10-02T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.507,2013-10-02T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2012-05-01,2013-04-30,c146,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8vcGRmcy8zMjU1MDQ2MDtBcFM0NjM0NDU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTAwMl8xNjUzNDlfODEz.xml,,Danmark,6900 Skjern,6900 Skjern,Banktorvet 3,6900  Skjern,Torvet 1,6900 Skjern,Regnskabsklasse B,2013-09-20,2013-09-20,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.500 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,32550460.0,33771231.0,Ãrsrapport,,Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,Skjern Bank,MRTT Invest ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Skjern,RingkÃ¸bing-Skjern,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2013-04-30,2012-05-01,50.0,2013-09-20,Skjern,96 80 10 00,urn:ofk:oid:20452996,indberetninger-20180424,2.511702,32550460,,2018-04-01T13:14:35.513Z,2013-10-02T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.507,2013-10-02T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jacob Hall,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab
32550460,2012-05-01,2013-04-30,c214,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8vcGRmcy8zMjU1MDQ2MDtBcFM0NjM0NDU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTAwMl8xNjUzNDlfODEz.xml,,Danmark,6900 Skjern,6900 Skjern,Banktorvet 3,6900  Skjern,Torvet 1,6900 Skjern,Regnskabsklasse B,2013-09-20,2013-09-20,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.500 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,32550460.0,33771231.0,Ãrsrapport,,Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,Skjern Bank,MRTT Invest ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Skjern,RingkÃ¸bing-Skjern,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2013-04-30,2012-05-01,50.0,2013-09-20,Skjern,96 80 10 00,urn:ofk:oid:20452996,indberetninger-20180424,2.511702,32550460,,2018-04-01T13:14:35.513Z,2013-10-02T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.507,2013-10-02T22:00:00.000Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2012-05-01,2013-04-30,c23,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8vcGRmcy8zMjU1MDQ2MDtBcFM0NjM0NDU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTAwMl8xNjUzNDlfODEz.xml,,Danmark,6900 Skjern,6900 Skjern,Banktorvet 3,6900  Skjern,Torvet 1,6900 Skjern,Regnskabsklasse B,2013-09-20,2013-09-20,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.500 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,32550460.0,33771231.0,Ãrsrapport,,Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,Skjern Bank,MRTT Invest ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Skjern,RingkÃ¸bing-Skjern,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2013-04-30,2012-05-01,50.0,2013-09-20,Skjern,96 80 10 00,urn:ofk:oid:20452996,indberetninger-20180424,2.511702,32550460,,2018-04-01T13:14:35.513Z,2013-10-02T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.507,2013-10-02T22:00:00.000Z,-161030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2012-05-01,2013-04-30,c234,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8vcGRmcy8zMjU1MDQ2MDtBcFM0NjM0NDU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTAwMl8xNjUzNDlfODEz.xml,,Danmark,6900 Skjern,6900 Skjern,Banktorvet 3,6900  Skjern,Torvet 1,6900 Skjern,Regnskabsklasse B,2013-09-20,2013-09-20,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.500 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,32550460.0,33771231.0,Ãrsrapport,,Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,Skjern Bank,MRTT Invest ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Skjern,RingkÃ¸bing-Skjern,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2013-04-30,2012-05-01,50.0,2013-09-20,Skjern,96 80 10 00,urn:ofk:oid:20452996,indberetninger-20180424,2.511702,32550460,,2018-04-01T13:14:35.513Z,2013-10-02T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.507,2013-10-02T22:00:00.000Z,-161030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2012-05-01,2013-04-30,c421,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8vcGRmcy8zMjU1MDQ2MDtBcFM0NjM0NDU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTAwMl8xNjUzNDlfODEz.xml,,Danmark,6900 Skjern,6900 Skjern,Banktorvet 3,6900  Skjern,Torvet 1,6900 Skjern,Regnskabsklasse B,2013-09-20,2013-09-20,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.500 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,32550460.0,33771231.0,Ãrsrapport,,Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,Skjern Bank,MRTT Invest ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Skjern,RingkÃ¸bing-Skjern,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2013-04-30,2012-05-01,50.0,2013-09-20,Skjern,96 80 10 00,urn:ofk:oid:20452996,indberetninger-20180424,2.511702,32550460,,2018-04-01T13:14:35.513Z,2013-10-02T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.507,2013-10-02T22:00:00.000Z,,-152651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2012-05-01,2013-04-30,c648,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8vcGRmcy8zMjU1MDQ2MDtBcFM0NjM0NDU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTAwMl8xNjUzNDlfODEz.xml,,Danmark,6900 Skjern,6900 Skjern,Banktorvet 3,6900  Skjern,Torvet 1,6900 Skjern,Regnskabsklasse B,2013-09-20,2013-09-20,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.500 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,32550460.0,33771231.0,Ãrsrapport,,Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,Skjern Bank,MRTT Invest ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Skjern,RingkÃ¸bing-Skjern,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2013-04-30,2012-05-01,50.0,2013-09-20,Skjern,96 80 10 00,urn:ofk:oid:20452996,indberetninger-20180424,2.511702,32550460,,2018-04-01T13:14:35.513Z,2013-10-02T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.507,2013-10-02T22:00:00.000Z,305302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2013-04-30,2013-04-30,c24,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8vcGRmcy8zMjU1MDQ2MDtBcFM0NjM0NDU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTAwMl8xNjUzNDlfODEz.xml,,Danmark,6900 Skjern,6900 Skjern,Banktorvet 3,6900  Skjern,Torvet 1,6900 Skjern,Regnskabsklasse B,2013-09-20,2013-09-20,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.500 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,32550460.0,33771231.0,Ãrsrapport,,Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,Skjern Bank,MRTT Invest ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Skjern,RingkÃ¸bing-Skjern,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2013-04-30,2012-05-01,50.0,2013-09-20,Skjern,96 80 10 00,urn:ofk:oid:20452996,indberetninger-20180424,2.511702,32550460,,2018-04-01T13:14:35.513Z,2013-10-02T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.507,2013-10-02T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,416016.0,,,,,,,,,,,,,
32550460,2013-04-30,2013-04-30,c4,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8vcGRmcy8zMjU1MDQ2MDtBcFM0NjM0NDU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTAwMl8xNjUzNDlfODEz.xml,,Danmark,6900 Skjern,6900 Skjern,Banktorvet 3,6900  Skjern,Torvet 1,6900 Skjern,Regnskabsklasse B,2013-09-20,2013-09-20,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.500 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,32550460.0,33771231.0,Ãrsrapport,,Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,Skjern Bank,MRTT Invest ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Skjern,RingkÃ¸bing-Skjern,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2013-04-30,2012-05-01,50.0,2013-09-20,Skjern,96 80 10 00,urn:ofk:oid:20452996,indberetninger-20180424,2.511702,32550460,,2018-04-01T13:14:35.513Z,2013-10-02T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.507,2013-10-02T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,150000.0,,,,,,,,,,,,,
32550460,2013-04-30,2013-04-30,c422,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8vcGRmcy8zMjU1MDQ2MDtBcFM0NjM0NDU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTAwMl8xNjUzNDlfODEz.xml,442124.0,Danmark,6900 Skjern,6900 Skjern,Banktorvet 3,6900  Skjern,Torvet 1,6900 Skjern,Regnskabsklasse B,2013-09-20,2013-09-20,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.500 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,32550460.0,33771231.0,Ãrsrapport,62500.0,Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,Skjern Bank,MRTT Invest ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Skjern,RingkÃ¸bing-Skjern,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2013-04-30,2012-05-01,50.0,2013-09-20,Skjern,96 80 10 00,urn:ofk:oid:20452996,indberetninger-20180424,2.511702,32550460,,2018-04-01T13:14:35.513Z,2013-10-02T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.507,2013-10-02T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32550460,2013-04-30,2013-04-30,c649,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8vcGRmcy8zMjU1MDQ2MDtBcFM0NjM0NDU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTAwMl8xNjUzNDlfODEz.xml,,Danmark,6900 Skjern,6900 Skjern,Banktorvet 3,6900  Skjern,Torvet 1,6900 Skjern,Regnskabsklasse B,2013-09-20,2013-09-20,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.500 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,32550460.0,33771231.0,Ãrsrapport,,Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,Skjern Bank,MRTT Invest ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Skjern,RingkÃ¸bing-Skjern,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2013-04-30,2012-05-01,50.0,2013-09-20,Skjern,96 80 10 00,urn:ofk:oid:20452996,indberetninger-20180424,2.511702,32550460,,2018-04-01T13:14:35.513Z,2013-10-02T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.507,2013-10-02T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,1009248.0,,,,,,,,,,,,,
32550460,2013-04-30,2013-04-30,c71,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8vcGRmcy8zMjU1MDQ2MDtBcFM0NjM0NDU7MjAxMjA1MDE7MjAxMzA0MzA7UjtS.pdf,http://regnskaber.virk.dk/06405523/Y3ZyLmRrOi8veGJybHMvWC03RENCRUIxMi0yMDEzMTAwMl8xNjUzNDlfODEz.xml,,Danmark,6900 Skjern,6900 Skjern,Banktorvet 3,6900  Skjern,Torvet 1,6900 Skjern,Regnskabsklasse B,2013-09-20,2013-09-20,statsautoriseret revisor,Selskabskapitalen bestÃ¥r af 1.500 anparter Ã  nominelt DKK 100. Ingen anparter er tillagt sÃ¦rlige rettigheder.,32550460.0,33771231.0,Ãrsrapport,,Jacob Hall,JÃ¸rgen SÃ¸ndergaard Axelsen,Skjern Bank,MRTT Invest ApS,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,Skjern,RingkÃ¸bing-Skjern,Vestre Ringgade 62 ApS,RingkÃ¸bing-Skjern,2013-04-30,2012-05-01,50.0,2013-09-20,Skjern,96 80 10 00,urn:ofk:oid:20452996,indberetninger-20180424,2.511702,32550460,,2018-04-01T13:14:35.513Z,2013-10-02T22:00:00.000Z,regnskab,0.0,,2013-04-30,2012-05-01,13-223.507,2013-10-02T22:00:00.000Z,,,,,,,,,,,,,,,,574516.0,953.0,150000.0,69892.0,4583.0,566016.0,574516.0,8500.0,504624.0,504624.0,504624.0,8500.0,150000.0,416016.0,8500.0,68939.0,64356.0,,
