entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DevelopmentProjectsInProgress,Equity,FixturesFittingsToolsAndEquipment,IntangibleAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermDebtRaisedByIssuanceOfBonds,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
25133692,2014-10-01,2015-09-30,ID_13,,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzA4Lzg5L2JlLzkzZjItNGIxZC05Y2M5LTE4Y2U4MmJmNDZiYw.pdf,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzM3L2RlLzkzLzRkMjEtNDE2Ny04ZGEwLWQzNzg1OWYwYjBlZg.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til kapitalejerne i Capernow Tele Management Systems A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-03-31,2000-01-01,2016-03-31,3388209.0,8969193.0,9765041.0,25133692.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Capernow Tele Management Systems A/S.,"Vi har revideret Ã¥rsregnskabet for Capernow Tele Management Systems A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",261490.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Engholm,Capernow Tele Management Systems A/S,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab",736721.0,230.0,667514.0,0.0,"KÃ¸benhavn, den 31. marts 2016",2013-10-01,2014-09-30,-1586574.0,-2399848.0,-2592361.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-31,Frederiksberg,-813274.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22169424,indberetninger-20180424,2.5124327999999996,25133692.0,,2018-03-28T15:14:14.473Z,2016-04-01T14:27:20.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AT-20-JR,2016-04-01T14:27:21.690Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25133692,2014-10-01,2015-09-30,ID_15,,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzA4Lzg5L2JlLzkzZjItNGIxZC05Y2M5LTE4Y2U4MmJmNDZiYw.pdf,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzM3L2RlLzkzLzRkMjEtNDE2Ny04ZGEwLWQzNzg1OWYwYjBlZg.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til kapitalejerne i Capernow Tele Management Systems A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-03-31,2000-01-01,2016-03-31,,,,25133692.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Capernow Tele Management Systems A/S.,"Vi har revideret Ã¥rsregnskabet for Capernow Tele Management Systems A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Engholm,Capernow Tele Management Systems A/S,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab",,,,,"KÃ¸benhavn, den 31. marts 2016",2013-10-01,2014-09-30,1586574.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-31,Frederiksberg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22169424,indberetninger-20180424,2.5124327999999996,25133692.0,,2018-03-28T15:14:14.473Z,2016-04-01T14:27:20.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AT-20-JR,2016-04-01T14:27:21.690Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25133692,2014-10-01,2015-09-30,ID_17,,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzA4Lzg5L2JlLzkzZjItNGIxZC05Y2M5LTE4Y2U4MmJmNDZiYw.pdf,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzM3L2RlLzkzLzRkMjEtNDE2Ny04ZGEwLWQzNzg1OWYwYjBlZg.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til kapitalejerne i Capernow Tele Management Systems A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-03-31,2000-01-01,2016-03-31,,,,25133692.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Capernow Tele Management Systems A/S.,"Vi har revideret Ã¥rsregnskabet for Capernow Tele Management Systems A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Engholm,Capernow Tele Management Systems A/S,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab",,,,,"KÃ¸benhavn, den 31. marts 2016",2013-10-01,2014-09-30,1586574.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-31,Frederiksberg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22169424,indberetninger-20180424,2.5124327999999996,25133692.0,,2018-03-28T15:14:14.473Z,2016-04-01T14:27:20.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AT-20-JR,2016-04-01T14:27:21.690Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25133692,2014-10-01,2015-09-30,ID_2,,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzA4Lzg5L2JlLzkzZjItNGIxZC05Y2M5LTE4Y2U4MmJmNDZiYw.pdf,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzM3L2RlLzkzLzRkMjEtNDE2Ny04ZGEwLWQzNzg1OWYwYjBlZg.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til kapitalejerne i Capernow Tele Management Systems A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-03-31,2000-01-01,2016-03-31,,,,25133692.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Capernow Tele Management Systems A/S.,"Vi har revideret Ã¥rsregnskabet for Capernow Tele Management Systems A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Engholm,Capernow Tele Management Systems A/S,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab",,,,,"KÃ¸benhavn, den 31. marts 2016",2013-10-01,2014-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-31,Frederiksberg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22169424,indberetninger-20180424,2.5124327999999996,25133692.0,,2018-03-28T15:14:14.473Z,2016-04-01T14:27:20.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AT-20-JR,2016-04-01T14:27:21.690Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25133692,2014-10-01,2015-09-30,ID_21,,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzA4Lzg5L2JlLzkzZjItNGIxZC05Y2M5LTE4Y2U4MmJmNDZiYw.pdf,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzM3L2RlLzkzLzRkMjEtNDE2Ny04ZGEwLWQzNzg1OWYwYjBlZg.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til kapitalejerne i Capernow Tele Management Systems A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-03-31,2000-01-01,2016-03-31,,,,25133692.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Capernow Tele Management Systems A/S.,"Vi har revideret Ã¥rsregnskabet for Capernow Tele Management Systems A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Engholm,Capernow Tele Management Systems A/S,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab",,,,,"KÃ¸benhavn, den 31. marts 2016",2013-10-01,2014-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-31,Frederiksberg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22169424,indberetninger-20180424,2.5124327999999996,25133692.0,,2018-03-28T15:14:14.473Z,2016-04-01T14:27:20.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AT-20-JR,2016-04-01T14:27:21.690Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25133692,2014-10-01,2015-09-30,ID_22,,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzA4Lzg5L2JlLzkzZjItNGIxZC05Y2M5LTE4Y2U4MmJmNDZiYw.pdf,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzM3L2RlLzkzLzRkMjEtNDE2Ny04ZGEwLWQzNzg1OWYwYjBlZg.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til kapitalejerne i Capernow Tele Management Systems A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-03-31,2000-01-01,2016-03-31,,,,25133692.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Capernow Tele Management Systems A/S.,"Vi har revideret Ã¥rsregnskabet for Capernow Tele Management Systems A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Engholm,Capernow Tele Management Systems A/S,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab",,,,,"KÃ¸benhavn, den 31. marts 2016",2013-10-01,2014-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-31,Frederiksberg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22169424,indberetninger-20180424,2.5124327999999996,25133692.0,,2018-03-28T15:14:14.473Z,2016-04-01T14:27:20.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AT-20-JR,2016-04-01T14:27:21.690Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25133692,2014-10-01,2015-09-30,ID_23,,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzA4Lzg5L2JlLzkzZjItNGIxZC05Y2M5LTE4Y2U4MmJmNDZiYw.pdf,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzM3L2RlLzkzLzRkMjEtNDE2Ny04ZGEwLWQzNzg1OWYwYjBlZg.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til kapitalejerne i Capernow Tele Management Systems A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-03-31,2000-01-01,2016-03-31,,,,25133692.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Capernow Tele Management Systems A/S.,"Vi har revideret Ã¥rsregnskabet for Capernow Tele Management Systems A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Engholm,Capernow Tele Management Systems A/S,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab",,,,,"KÃ¸benhavn, den 31. marts 2016",2013-10-01,2014-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-31,Frederiksberg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22169424,indberetninger-20180424,2.5124327999999996,25133692.0,,2018-03-28T15:14:14.473Z,2016-04-01T14:27:20.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AT-20-JR,2016-04-01T14:27:21.690Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25133692,2014-10-01,2015-09-30,ID_24,,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzA4Lzg5L2JlLzkzZjItNGIxZC05Y2M5LTE4Y2U4MmJmNDZiYw.pdf,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzM3L2RlLzkzLzRkMjEtNDE2Ny04ZGEwLWQzNzg1OWYwYjBlZg.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til kapitalejerne i Capernow Tele Management Systems A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-03-31,2000-01-01,2016-03-31,,,,25133692.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Capernow Tele Management Systems A/S.,"Vi har revideret Ã¥rsregnskabet for Capernow Tele Management Systems A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Engholm,Capernow Tele Management Systems A/S,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab",,,,,"KÃ¸benhavn, den 31. marts 2016",2013-10-01,2014-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-31,Frederiksberg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22169424,indberetninger-20180424,2.5124327999999996,25133692.0,,2018-03-28T15:14:14.473Z,2016-04-01T14:27:20.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AT-20-JR,2016-04-01T14:27:21.690Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25133692,2014-10-01,2015-09-30,ID_3,,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzA4Lzg5L2JlLzkzZjItNGIxZC05Y2M5LTE4Y2U4MmJmNDZiYw.pdf,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzM3L2RlLzkzLzRkMjEtNDE2Ny04ZGEwLWQzNzg1OWYwYjBlZg.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til kapitalejerne i Capernow Tele Management Systems A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-03-31,2000-01-01,2016-03-31,,,,25133692.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Capernow Tele Management Systems A/S.,"Vi har revideret Ã¥rsregnskabet for Capernow Tele Management Systems A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Engholm,Capernow Tele Management Systems A/S,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab",,,,,"KÃ¸benhavn, den 31. marts 2016",2013-10-01,2014-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-31,Frederiksberg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22169424,indberetninger-20180424,2.5124327999999996,25133692.0,,2018-03-28T15:14:14.473Z,2016-04-01T14:27:20.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AT-20-JR,2016-04-01T14:27:21.690Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steen Engholm,Bestyrelsesmedlem,
25133692,2014-10-01,2015-09-30,ID_4,,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzA4Lzg5L2JlLzkzZjItNGIxZC05Y2M5LTE4Y2U4MmJmNDZiYw.pdf,http://regnskaber.virk.dk/29633152/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzM3L2RlLzkzLzRkMjEtNDE2Ny04ZGEwLWQzNzg1OWYwYjBlZg.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til kapitalejerne i Capernow Tele Management Systems A/S,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",2016-03-31,2000-01-01,2016-03-31,,,,25133692.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Capernow Tele Management Systems A/S.,"Vi har revideret Ã¥rsregnskabet for Capernow Tele Management Systems A/S for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Engholm,Capernow Tele Management Systems A/S,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab",,,,,"KÃ¸benhavn, den 31. marts 2016",2013-10-01,2014-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-31,Frederiksberg,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:22169424,indberetninger-20180424,2.5124327999999996,25133692.0,,2018-03-28T15:14:14.473Z,2016-04-01T14:27:20.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AT-20-JR,2016-04-01T14:27:21.690Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steen Engholm
