entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,ProposedDividend,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables
entity identifier,2012-07-01,2013-06-30,ID_18,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC02NTQ1QjRBQS0yMDEzMDkxNl8xMDAyMTBfNjc3.xml,"ÃlsgÃ¥rde, 3140","c/o Klaus Bech, OdinshÃ¸jvej 52","Kastrup, 2770",TÃ¸mmerupvej 75,Regnskabsklasse B,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsrapporter ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsrapporten er opfyldt.",2001-01-01,2013-09-15,Registreret revisor,13254192.0,25840755.0,13254192.0,Ãrsrapport,Lennart Gutfelt Skalbo,Klaus Bech,Klaus Bech,Revisionsfirmaet Gutfelt & Partnere A/S,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,,2013-06-30,2012-07-01,2013-09-01,Kastrup,DirektÃ¸r,urn:ofk:oid:16271511,indberetninger-20180424,2.5124211,25840755,,2018-04-01T17:46:33.353Z,2013-09-16T22:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-281.919,2013-09-16T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-07-01,2013-06-30,ID_19,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC02NTQ1QjRBQS0yMDEzMDkxNl8xMDAyMTBfNjc3.xml,"ÃlsgÃ¥rde, 3140","c/o Klaus Bech, OdinshÃ¸jvej 52","Kastrup, 2770",TÃ¸mmerupvej 75,Regnskabsklasse B,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsrapporter ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsrapporten er opfyldt.",2001-01-01,2013-09-15,Registreret revisor,13254192.0,25840755.0,13254192.0,Ãrsrapport,Lennart Gutfelt Skalbo,Klaus Bech,Klaus Bech,Revisionsfirmaet Gutfelt & Partnere A/S,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,,2013-06-30,2012-07-01,2013-09-01,Kastrup,DirektÃ¸r,urn:ofk:oid:16271511,indberetninger-20180424,2.5124211,25840755,,2018-04-01T17:46:33.353Z,2013-09-16T22:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-281.919,2013-09-16T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-07-01,2013-06-30,ID_2,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC02NTQ1QjRBQS0yMDEzMDkxNl8xMDAyMTBfNjc3.xml,"ÃlsgÃ¥rde, 3140","c/o Klaus Bech, OdinshÃ¸jvej 52","Kastrup, 2770",TÃ¸mmerupvej 75,Regnskabsklasse B,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsrapporter ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsrapporten er opfyldt.",2001-01-01,2013-09-15,Registreret revisor,13254192.0,25840755.0,13254192.0,Ãrsrapport,Lennart Gutfelt Skalbo,Klaus Bech,Klaus Bech,Revisionsfirmaet Gutfelt & Partnere A/S,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,,2013-06-30,2012-07-01,2013-09-01,Kastrup,DirektÃ¸r,urn:ofk:oid:16271511,indberetninger-20180424,2.5124211,25840755,,2018-04-01T17:46:33.353Z,2013-09-16T22:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-281.919,2013-09-16T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-07-01,2013-06-30,ID_3,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC02NTQ1QjRBQS0yMDEzMDkxNl8xMDAyMTBfNjc3.xml,"ÃlsgÃ¥rde, 3140","c/o Klaus Bech, OdinshÃ¸jvej 52","Kastrup, 2770",TÃ¸mmerupvej 75,Regnskabsklasse B,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsrapporter ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsrapporten er opfyldt.",2001-01-01,2013-09-15,Registreret revisor,13254192.0,25840755.0,13254192.0,Ãrsrapport,Lennart Gutfelt Skalbo,Klaus Bech,Klaus Bech,Revisionsfirmaet Gutfelt & Partnere A/S,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,,2013-06-30,2012-07-01,2013-09-01,Kastrup,DirektÃ¸r,urn:ofk:oid:16271511,indberetninger-20180424,2.5124211,25840755,,2018-04-01T17:46:33.353Z,2013-09-16T22:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-281.919,2013-09-16T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-07-01,2013-06-30,ID_4,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC02NTQ1QjRBQS0yMDEzMDkxNl8xMDAyMTBfNjc3.xml,"ÃlsgÃ¥rde, 3140","c/o Klaus Bech, OdinshÃ¸jvej 52","Kastrup, 2770",TÃ¸mmerupvej 75,Regnskabsklasse B,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsrapporter ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsrapporten er opfyldt.",2001-01-01,2013-09-15,Registreret revisor,13254192.0,25840755.0,13254192.0,Ãrsrapport,Lennart Gutfelt Skalbo,Klaus Bech,Klaus Bech,Revisionsfirmaet Gutfelt & Partnere A/S,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,,2013-06-30,2012-07-01,2013-09-01,Kastrup,DirektÃ¸r,urn:ofk:oid:16271511,indberetninger-20180424,2.5124211,25840755,,2018-04-01T17:46:33.353Z,2013-09-16T22:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-281.919,2013-09-16T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-07-01,2013-06-30,ID_5,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC02NTQ1QjRBQS0yMDEzMDkxNl8xMDAyMTBfNjc3.xml,"ÃlsgÃ¥rde, 3140","c/o Klaus Bech, OdinshÃ¸jvej 52","Kastrup, 2770",TÃ¸mmerupvej 75,Regnskabsklasse B,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsrapporter ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsrapporten er opfyldt.",2001-01-01,2013-09-15,Registreret revisor,13254192.0,25840755.0,13254192.0,Ãrsrapport,Lennart Gutfelt Skalbo,Klaus Bech,Klaus Bech,Revisionsfirmaet Gutfelt & Partnere A/S,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,,2013-06-30,2012-07-01,2013-09-01,Kastrup,DirektÃ¸r,urn:ofk:oid:16271511,indberetninger-20180424,2.5124211,25840755,,2018-04-01T17:46:33.353Z,2013-09-16T22:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-281.919,2013-09-16T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-07-01,2013-06-30,ID_6,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC02NTQ1QjRBQS0yMDEzMDkxNl8xMDAyMTBfNjc3.xml,"ÃlsgÃ¥rde, 3140","c/o Klaus Bech, OdinshÃ¸jvej 52","Kastrup, 2770",TÃ¸mmerupvej 75,Regnskabsklasse B,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsrapporter ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsrapporten er opfyldt.",2001-01-01,2013-09-15,Registreret revisor,13254192.0,25840755.0,13254192.0,Ãrsrapport,Lennart Gutfelt Skalbo,Klaus Bech,Klaus Bech,Revisionsfirmaet Gutfelt & Partnere A/S,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,,2013-06-30,2012-07-01,2013-09-01,Kastrup,DirektÃ¸r,urn:ofk:oid:16271511,indberetninger-20180424,2.5124211,25840755,,2018-04-01T17:46:33.353Z,2013-09-16T22:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-281.919,2013-09-16T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-07-01,2013-06-30,ID_7,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC02NTQ1QjRBQS0yMDEzMDkxNl8xMDAyMTBfNjc3.xml,"ÃlsgÃ¥rde, 3140","c/o Klaus Bech, OdinshÃ¸jvej 52","Kastrup, 2770",TÃ¸mmerupvej 75,Regnskabsklasse B,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsrapporter ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsrapporten er opfyldt.",2001-01-01,2013-09-15,Registreret revisor,13254192.0,25840755.0,13254192.0,Ãrsrapport,Lennart Gutfelt Skalbo,Klaus Bech,Klaus Bech,Revisionsfirmaet Gutfelt & Partnere A/S,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,-1703803.0,2013-06-30,2012-07-01,2013-09-01,Kastrup,DirektÃ¸r,urn:ofk:oid:16271511,indberetninger-20180424,2.5124211,25840755,,2018-04-01T17:46:33.353Z,2013-09-16T22:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-281.919,2013-09-16T22:00:00.000Z,58019.0,58019.0,0.0,-2330372.0,-2272353.0,58019.0,568550.0,,,,,,,,,,,,,,
entity identifier,2012-07-01,2013-06-30,ID_9,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC02NTQ1QjRBQS0yMDEzMDkxNl8xMDAyMTBfNjc3.xml,"ÃlsgÃ¥rde, 3140","c/o Klaus Bech, OdinshÃ¸jvej 52","Kastrup, 2770",TÃ¸mmerupvej 75,Regnskabsklasse B,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsrapporter ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsrapporten er opfyldt.",2001-01-01,2013-09-15,Registreret revisor,13254192.0,25840755.0,13254192.0,Ãrsrapport,Lennart Gutfelt Skalbo,Klaus Bech,Klaus Bech,Revisionsfirmaet Gutfelt & Partnere A/S,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,1000000.0,2013-06-30,2012-07-01,2013-09-01,Kastrup,DirektÃ¸r,urn:ofk:oid:16271511,indberetninger-20180424,2.5124211,25840755,,2018-04-01T17:46:33.353Z,2013-09-16T22:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-281.919,2013-09-16T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,
entity identifier,2013-06-30,2013-06-30,ID_15,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC02NTQ1QjRBQS0yMDEzMDkxNl8xMDAyMTBfNjc3.xml,"ÃlsgÃ¥rde, 3140","c/o Klaus Bech, OdinshÃ¸jvej 52","Kastrup, 2770",TÃ¸mmerupvej 75,Regnskabsklasse B,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsrapporter ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsrapporten er opfyldt.",2001-01-01,2013-09-15,Registreret revisor,13254192.0,25840755.0,13254192.0,Ãrsrapport,Lennart Gutfelt Skalbo,Klaus Bech,Klaus Bech,Revisionsfirmaet Gutfelt & Partnere A/S,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,,2013-06-30,2012-07-01,2013-09-01,Kastrup,DirektÃ¸r,urn:ofk:oid:16271511,indberetninger-20180424,2.5124211,25840755,,2018-04-01T17:46:33.353Z,2013-09-16T22:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-281.919,2013-09-16T22:00:00.000Z,,,,,,,,24038953.0,2625474.0,-125000.0,24038953.0,-22519403.0,-24038953.0,-1519550.0,20884033.0,-1000000.0,-22394403.0,20884033.0,-1519550.0,529446.0,-514550.0
