entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingLongtermDebtInstruments,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
31786398,2018-07-01,2019-06-30,c174,,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzkzLzg3LzJhL2JkYzctNGE3NC05NzU4LWE2Y2UyMmQ2NmM5NA.pdf,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzFhL2E5L2RmLzA0MjktNDAyOS1hODAwLTdmMDJhZDQxN2NjYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,4.0,Ãstergade,5464 Brenderup Fyn,Engvej 12,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Gartneriet 7eren Holding ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",-81731.0,2019-09-09,2008-10-30,2019-09-18,Statsautoriseret revisor,-4000000.0,-2000000.0,4750.0,20222670.0,31786398.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gartneriet 7eren Holding ApS.,2399656.0,Ãrsrapport,488321.0,121570.0,9557016.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,SÃ¸ren Egelund Jensen,Fynske Bank,Gartneriet 7eren Holding ApS,BDO Statsautoriseret revisionsaktieselskab,488321.0,121570.0,Brenderup,2017-07-01,2018-06-30,2109886.0,2028155.0,2394906.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brenderup,2019-06-30,2018-07-01,2399656.0,true,2019-09-09,Odense,-81731.0,urn:ofk:oid:27842226,indberetninger-20180424,2.511682,31786398,AW1dCl8FIXJRhhXBN5fp,2019-09-23T07:34:13.072Z,2019-09-23T07:33:43.212Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-83-YG,2019-09-23T07:33:43.437Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
31786398,2018-07-01,2019-06-30,c213,,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzkzLzg3LzJhL2JkYzctNGE3NC05NzU4LWE2Y2UyMmQ2NmM5NA.pdf,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzFhL2E5L2RmLzA0MjktNDAyOS1hODAwLTdmMDJhZDQxN2NjYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,4.0,Ãstergade,5464 Brenderup Fyn,Engvej 12,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Gartneriet 7eren Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-09,2008-10-30,2019-09-18,Statsautoriseret revisor,-4000000.0,-2000000.0,,20222670.0,31786398.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gartneriet 7eren Holding ApS.,,Ãrsrapport,,,9557016.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,SÃ¸ren Egelund Jensen,Fynske Bank,Gartneriet 7eren Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brenderup,2017-07-01,2018-06-30,-289770.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brenderup,2019-06-30,2018-07-01,2399656.0,true,2019-09-09,Odense,,urn:ofk:oid:27842226,indberetninger-20180424,2.511682,31786398,AW1dCl8FIXJRhhXBN5fp,2019-09-23T07:34:13.072Z,2019-09-23T07:33:43.212Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-83-YG,2019-09-23T07:33:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,
31786398,2018-07-01,2019-06-30,c215,,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzkzLzg3LzJhL2JkYzctNGE3NC05NzU4LWE2Y2UyMmQ2NmM5NA.pdf,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzFhL2E5L2RmLzA0MjktNDAyOS1hODAwLTdmMDJhZDQxN2NjYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,4.0,Ãstergade,5464 Brenderup Fyn,Engvej 12,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Gartneriet 7eren Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-09,2008-10-30,2019-09-18,Statsautoriseret revisor,-4000000.0,-2000000.0,,20222670.0,31786398.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gartneriet 7eren Holding ApS.,,Ãrsrapport,,,9557016.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,SÃ¸ren Egelund Jensen,Fynske Bank,Gartneriet 7eren Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brenderup,2017-07-01,2018-06-30,2399656.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brenderup,2019-06-30,2018-07-01,2399656.0,true,2019-09-09,Odense,,urn:ofk:oid:27842226,indberetninger-20180424,2.511682,31786398,AW1dCl8FIXJRhhXBN5fp,2019-09-23T07:34:13.072Z,2019-09-23T07:33:43.212Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-83-YG,2019-09-23T07:33:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,
31786398,2018-07-01,2019-06-30,c217,,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzkzLzg3LzJhL2JkYzctNGE3NC05NzU4LWE2Y2UyMmQ2NmM5NA.pdf,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzFhL2E5L2RmLzA0MjktNDAyOS1hODAwLTdmMDJhZDQxN2NjYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,4.0,Ãstergade,5464 Brenderup Fyn,Engvej 12,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Gartneriet 7eren Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-09,2008-10-30,2019-09-18,Statsautoriseret revisor,-4000000.0,-2000000.0,,20222670.0,31786398.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gartneriet 7eren Holding ApS.,,Ãrsrapport,,,9557016.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,SÃ¸ren Egelund Jensen,Fynske Bank,Gartneriet 7eren Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brenderup,2017-07-01,2018-06-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brenderup,2019-06-30,2018-07-01,2399656.0,true,2019-09-09,Odense,,urn:ofk:oid:27842226,indberetninger-20180424,2.511682,31786398,AW1dCl8FIXJRhhXBN5fp,2019-09-23T07:34:13.072Z,2019-09-23T07:33:43.212Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-83-YG,2019-09-23T07:33:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,
31786398,2018-07-01,2019-06-30,c233,,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzkzLzg3LzJhL2JkYzctNGE3NC05NzU4LWE2Y2UyMmQ2NmM5NA.pdf,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzFhL2E5L2RmLzA0MjktNDAyOS1hODAwLTdmMDJhZDQxN2NjYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,4.0,Ãstergade,5464 Brenderup Fyn,Engvej 12,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Gartneriet 7eren Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-09,2008-10-30,2019-09-18,Statsautoriseret revisor,-4000000.0,-2000000.0,,20222670.0,31786398.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gartneriet 7eren Holding ApS.,,Ãrsrapport,,,9557016.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,SÃ¸ren Egelund Jensen,Fynske Bank,Gartneriet 7eren Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brenderup,2017-07-01,2018-06-30,2399656.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brenderup,2019-06-30,2018-07-01,2399656.0,true,2019-09-09,Odense,,urn:ofk:oid:27842226,indberetninger-20180424,2.511682,31786398,AW1dCl8FIXJRhhXBN5fp,2019-09-23T07:34:13.072Z,2019-09-23T07:33:43.212Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-83-YG,2019-09-23T07:33:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,
31786398,2018-07-01,2019-06-30,c248,,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzkzLzg3LzJhL2JkYzctNGE3NC05NzU4LWE2Y2UyMmQ2NmM5NA.pdf,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzFhL2E5L2RmLzA0MjktNDAyOS1hODAwLTdmMDJhZDQxN2NjYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,4.0,Ãstergade,5464 Brenderup Fyn,Engvej 12,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Gartneriet 7eren Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-09,2008-10-30,2019-09-18,Statsautoriseret revisor,-4000000.0,-2000000.0,,20222670.0,31786398.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gartneriet 7eren Holding ApS.,,Ãrsrapport,,,9557016.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,SÃ¸ren Egelund Jensen,Fynske Bank,Gartneriet 7eren Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brenderup,2017-07-01,2018-06-30,-289770.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brenderup,2019-06-30,2018-07-01,2399656.0,true,2019-09-09,Odense,,urn:ofk:oid:27842226,indberetninger-20180424,2.511682,31786398,AW1dCl8FIXJRhhXBN5fp,2019-09-23T07:34:13.072Z,2019-09-23T07:33:43.212Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-83-YG,2019-09-23T07:33:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,
31786398,2018-07-01,2019-06-30,c254,,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzkzLzg3LzJhL2JkYzctNGE3NC05NzU4LWE2Y2UyMmQ2NmM5NA.pdf,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzFhL2E5L2RmLzA0MjktNDAyOS1hODAwLTdmMDJhZDQxN2NjYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,4.0,Ãstergade,5464 Brenderup Fyn,Engvej 12,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Gartneriet 7eren Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-09,2008-10-30,2019-09-18,Statsautoriseret revisor,-4000000.0,-2000000.0,,20222670.0,31786398.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gartneriet 7eren Holding ApS.,,Ãrsrapport,,,9557016.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,SÃ¸ren Egelund Jensen,Fynske Bank,Gartneriet 7eren Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brenderup,2017-07-01,2018-06-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brenderup,2019-06-30,2018-07-01,2399656.0,true,2019-09-09,Odense,,urn:ofk:oid:27842226,indberetninger-20180424,2.511682,31786398,AW1dCl8FIXJRhhXBN5fp,2019-09-23T07:34:13.072Z,2019-09-23T07:33:43.212Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-83-YG,2019-09-23T07:33:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,
31786398,2018-07-01,2019-06-30,c307,,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzkzLzg3LzJhL2JkYzctNGE3NC05NzU4LWE2Y2UyMmQ2NmM5NA.pdf,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzFhL2E5L2RmLzA0MjktNDAyOS1hODAwLTdmMDJhZDQxN2NjYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,4.0,Ãstergade,5464 Brenderup Fyn,Engvej 12,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Gartneriet 7eren Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-09,2008-10-30,2019-09-18,Statsautoriseret revisor,-4000000.0,-2000000.0,,20222670.0,31786398.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gartneriet 7eren Holding ApS.,,Ãrsrapport,,,9557016.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,SÃ¸ren Egelund Jensen,Fynske Bank,Gartneriet 7eren Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brenderup,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brenderup,2019-06-30,2018-07-01,2399656.0,true,2019-09-09,Odense,,urn:ofk:oid:27842226,indberetninger-20180424,2.511682,31786398,AW1dCl8FIXJRhhXBN5fp,2019-09-23T07:34:13.072Z,2019-09-23T07:33:43.212Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-83-YG,2019-09-23T07:33:43.437Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
31786398,2018-07-01,2019-06-30,c567,,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzkzLzg3LzJhL2JkYzctNGE3NC05NzU4LWE2Y2UyMmQ2NmM5NA.pdf,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzFhL2E5L2RmLzA0MjktNDAyOS1hODAwLTdmMDJhZDQxN2NjYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,4.0,Ãstergade,5464 Brenderup Fyn,Engvej 12,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Gartneriet 7eren Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-09,2008-10-30,2019-09-18,Statsautoriseret revisor,-4000000.0,-2000000.0,,20222670.0,31786398.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gartneriet 7eren Holding ApS.,,Ãrsrapport,,,9557016.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,SÃ¸ren Egelund Jensen,Fynske Bank,Gartneriet 7eren Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brenderup,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brenderup,2019-06-30,2018-07-01,2399656.0,true,2019-09-09,Odense,,urn:ofk:oid:27842226,indberetninger-20180424,2.511682,31786398,AW1dCl8FIXJRhhXBN5fp,2019-09-23T07:34:13.072Z,2019-09-23T07:33:43.212Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-83-YG,2019-09-23T07:33:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,
31786398,2018-07-01,2019-06-30,c727,,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzkzLzg3LzJhL2JkYzctNGE3NC05NzU4LWE2Y2UyMmQ2NmM5NA.pdf,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzFhL2E5L2RmLzA0MjktNDAyOS1hODAwLTdmMDJhZDQxN2NjYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,4.0,Ãstergade,5464 Brenderup Fyn,Engvej 12,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Gartneriet 7eren Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-09,2008-10-30,2019-09-18,Statsautoriseret revisor,-4000000.0,-2000000.0,,20222670.0,31786398.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gartneriet 7eren Holding ApS.,,Ãrsrapport,,,9557016.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,SÃ¸ren Egelund Jensen,Fynske Bank,Gartneriet 7eren Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brenderup,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brenderup,2019-06-30,2018-07-01,2399656.0,true,2019-09-09,Odense,,urn:ofk:oid:27842226,indberetninger-20180424,2.511682,31786398,AW1dCl8FIXJRhhXBN5fp,2019-09-23T07:34:13.072Z,2019-09-23T07:33:43.212Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-83-YG,2019-09-23T07:33:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,Jens Karstoft GammelgÃ¥rd
31786398,2018-07-01,2019-06-30,c728,,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzkzLzg3LzJhL2JkYzctNGE3NC05NzU4LWE2Y2UyMmQ2NmM5NA.pdf,http://regnskaber.virk.dk/89368713/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzFhL2E5L2RmLzA0MjktNDAyOS1hODAwLTdmMDJhZDQxN2NjYg.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,Middelfart,5500.0,4.0,Ãstergade,5464 Brenderup Fyn,Engvej 12,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Gartneriet 7eren Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",,2019-09-09,2008-10-30,2019-09-18,Statsautoriseret revisor,-4000000.0,-2000000.0,,20222670.0,31786398.0,20222670.0,mne26825,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gartneriet 7eren Holding ApS.,,Ãrsrapport,,,9557016.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Brorsen Jensen,SÃ¸ren Egelund Jensen,Fynske Bank,Gartneriet 7eren Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Brenderup,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Brenderup,2019-06-30,2018-07-01,2399656.0,true,2019-09-09,Odense,,urn:ofk:oid:27842226,indberetninger-20180424,2.511682,31786398,AW1dCl8FIXJRhhXBN5fp,2019-09-23T07:34:13.072Z,2019-09-23T07:33:43.212Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CV-83-YG,2019-09-23T07:33:43.437Z,,,,,,,,,,,,,,,,,,,,,,,,SÃ¸ren Egelund Jensen
