entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,CashAndCashEquivalents,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfClassOfIssuedShares,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NominalValueOfIssuedShares,NumberOfIssuedShares,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,AdjustmentsForDeferredTax,AdjustmentsOfInterestAndSimilarIncomes,AdjustmentsOfTaxExpense,AdjustmentsfInterestAndSimilarExpenses,AverageNumberOfEmployees,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInOperatingActivities,CurrentTaxExpense,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DividendPaidCashFlow,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceIncome,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,InterestExpenseAssignedToGroupEnterprises,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OperatingMargin,OtherAdjustmentsForDecreaseIncreaseInWorkingCapital,OtherEmployeeExpense,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,OtherOperatingIncome,PostemploymentBenefitExpense,ProceedsFromLongtermLiabilitiesClassifiedAsFinancingActivities,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,RepaymentsOfLongtermLiabilitiesClassifiedAsFinancingActivities,ReturnOnEquity,ReturnOnInvestedCapital,Revenue,SocialSecurityContributions,TaxExpense,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,FeesForAuditorsPerformingStatutoryAudit,FeesForOtherServicesPerformedByAuditors,Dividend,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalentsConcerningCashflowStatement,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,NameOfAuditFirm,ValueOfKeyFigureOrFinancialRatio,NameAndSurnameOfMemberOfSupervisoryBoard
29197202,2012-12-31,2012-12-31,c238,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2012-12-31,2012-12-31,c70,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,1596000.0,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,16119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98995000.0,-6491000.0,500000.0,98995000.0,76000.0,69391000.0,98995000.0,82876000.0,9415000.0,155000.0,0.0,1500000.0,69391000.0,14119000.0,-8087000.0,8087000.0,82876000.0,45000000.0,208000.0,28008000.0,1123000.0,20000.0,20146000.0,26654000.0,,,,,,,,
29197202,2013-01-01,2013-01-01,c108,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-01-01,2013-01-01,c126,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,14119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-01-01,2013-01-01,c129,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,1500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-01-01,2013-01-01,c284,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,-6491000.0,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-01-01,2013-12-31,c1,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,9000.0,-486000.0,866000.0,2984000.0,3.0,13806000.0,-6500000.0,10554000.0,857000.0,7190000.0,10193000.0,-11339000.0,-1500000.0,2235000.0,477000.0,-754000.0,39000.0,-2984000.0,486000.0,4054000.0,3.3,1847000.0,66000.0,1777000.0,2984000.0,486000.0,2945000.0,9000.0,2788000.0,406000.0,40000000.0,2551000.0,3417000.0,5915000.0,172315000.0,-45000000.0,15.3,9.3,179454000.0,16000.0,866000.0,866000.0,1747000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-01-01,2013-12-31,c127,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-01-01,2013-12-31,c130,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-4500000.0,,,,,,,
29197202,2013-01-01,2013-12-31,c15,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,2.0,,12500000.0,-10385000.0,,,,,,,,,,,,,4.9,,,,,,,,,,,5668000.0,,9554000.0,,,32.6,7.3,194318000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-01-01,2013-12-31,c18,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,2.0,,12300000.0,-12414000.0,,,,,,,,,,,,,4.3,,,,,,,,,,,4839000.0,,7473000.0,,,32.9,10.0,173290000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-01-01,2013-12-31,c1967,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000.0,8000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Viborg,8800.0,73.0,Gl. Skivevej,Beierholm,,
29197202,2013-01-01,2013-12-31,c1968,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Viborg,8800.0,73.0,Gl. Skivevej,Beierholm,,
29197202,2013-01-01,2013-12-31,c21,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,2.0,,-3000000.0,26841000.0,,,,,,,,,,,,,3.3,,,,,,,,,,,2702000.0,,4891000.0,,,22.0,9.3,148651000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29197202,2013-01-01,2013-12-31,c27,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4054000.0,
29197202,2013-01-01,2013-12-31,c33,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9188000.0,
29197202,2013-01-01,2013-12-31,c38,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8vcGRmcy8yOTE5NzIwMjtBL1MzNjE5MTk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20279192/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDE0MDUxMF8yMDM1NDlfMDM0.xml,Danmark,Dronninglund,9330.0,5.0,Nordre Ringgade,9200 Aalborg SV,Voergaardvej 2,,"Regnskabsklasse C, mellemstor virksomhed",2014-04-15,2014-05-05,Statsaut. revisor,Aktieklasse A,98 84 74 01,29197202.0,Ãrsrapport,40000000.0,Mogens Andersen,Ulrik Bjerre Rasmussen,Finn Gertov,Spar Nord Bank A/S,Northcoast Seafoods DK A/S,Beierholm,500.0,1.0,Dronninglund,BrÃ¸nderslev,2013-12-31,2013-01-01,2014-04-15,Viborg,RevisionspÃ¥tegning,urn:ofk:oid:21182842,indberetninger-20180424,2.5118406,29197202.0,,2018-03-31T19:37:14.781Z,2014-05-10T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-83.371,2014-05-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115000.0,
