entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
25199480,2015-10-01,2015-10-01,c199,,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzhlL2UwL2Y0LzUzMTctNGMxNC1hZjQ1LTY4YmQwNzVjODdhMw.pdf,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzcwLzkzL2VjLzkyNTktNGQ5Yi05YzAyLWJlNTlhMDYyZjE3OQ.xml,14203.0,Danmark,Vejle,7100.0,3 C,Skomagervej,Vejle Ã,7120.0,21.0,Snareager,"7100, Vejle","Skomagervej, 3 C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2017-02-27,2017-02-27,2000-02-15,2017-02-27,358.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",-187589.0,37315664.0,25199480.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Kontorchefen.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Karsten LillebÃ¦k,Karsten LillebÃ¦k,"One Revision, Statsautoriseret revisionspartnerselskab",Kontorchefen.dk ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Vejle Ã,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-09-30,2015-10-01,2017-02-27,Vejle,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23532113,indberetninger-20180424,2.5118417999999996,25199480.0,,2018-03-27T19:00:38.160Z,2017-02-28T13:41:40.581Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-38-KR,2017-02-28T13:41:40.820Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25199480,2015-10-01,2016-09-30,c1,,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzhlL2UwL2Y0LzUzMTctNGMxNC1hZjQ1LTY4YmQwNzVjODdhMw.pdf,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzcwLzkzL2VjLzkyNTktNGQ5Yi05YzAyLWJlNTlhMDYyZjE3OQ.xml,14203.0,Danmark,Vejle,7100.0,3 C,Skomagervej,Vejle Ã,7120.0,21.0,Snareager,"7100, Vejle","Skomagervej, 3 C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2017-02-27,2017-02-27,2000-02-15,2017-02-27,358.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,37315664.0,25199480.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Kontorchefen.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Karsten LillebÃ¦k,Karsten LillebÃ¦k,"One Revision, Statsautoriseret revisionspartnerselskab",Kontorchefen.dk ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Vejle Ã,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-09-30,2015-10-01,2017-02-27,Vejle,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23532113,indberetninger-20180424,2.5118417999999996,25199480.0,,2018-03-27T19:00:38.160Z,2017-02-28T13:41:40.581Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-38-KR,2017-02-28T13:41:40.820Z,-30566.0,1.0,3691.0,54812.0,61545.0,818.0,2224.0,3042.0,4328.0,32790.0,50484.0,,,,,,,,,,,,,,,,,,,
25199480,2015-10-01,2016-09-30,c122,,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzhlL2UwL2Y0LzUzMTctNGMxNC1hZjQ1LTY4YmQwNzVjODdhMw.pdf,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzcwLzkzL2VjLzkyNTktNGQ5Yi05YzAyLWJlNTlhMDYyZjE3OQ.xml,14203.0,Danmark,Vejle,7100.0,3 C,Skomagervej,Vejle Ã,7120.0,21.0,Snareager,"7100, Vejle","Skomagervej, 3 C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2017-02-27,2017-02-27,2000-02-15,2017-02-27,358.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,37315664.0,25199480.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Kontorchefen.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Karsten LillebÃ¦k,Karsten LillebÃ¦k,"One Revision, Statsautoriseret revisionspartnerselskab",Kontorchefen.dk ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Vejle Ã,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-09-30,2015-10-01,2017-02-27,Vejle,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23532113,indberetninger-20180424,2.5118417999999996,25199480.0,,2018-03-27T19:00:38.160Z,2017-02-28T13:41:40.581Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-38-KR,2017-02-28T13:41:40.820Z,-30566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25199480,2015-10-01,2016-09-30,c161,,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzhlL2UwL2Y0LzUzMTctNGMxNC1hZjQ1LTY4YmQwNzVjODdhMw.pdf,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzcwLzkzL2VjLzkyNTktNGQ5Yi05YzAyLWJlNTlhMDYyZjE3OQ.xml,14203.0,Danmark,Vejle,7100.0,3 C,Skomagervej,Vejle Ã,7120.0,21.0,Snareager,"7100, Vejle","Skomagervej, 3 C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2017-02-27,2017-02-27,2000-02-15,2017-02-27,358.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,37315664.0,25199480.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Kontorchefen.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Karsten LillebÃ¦k,Karsten LillebÃ¦k,"One Revision, Statsautoriseret revisionspartnerselskab",Kontorchefen.dk ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Vejle Ã,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-09-30,2015-10-01,2017-02-27,Vejle,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23532113,indberetninger-20180424,2.5118417999999996,25199480.0,,2018-03-27T19:00:38.160Z,2017-02-28T13:41:40.581Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-38-KR,2017-02-28T13:41:40.820Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25199480,2015-10-01,2016-09-30,c200,,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzhlL2UwL2Y0LzUzMTctNGMxNC1hZjQ1LTY4YmQwNzVjODdhMw.pdf,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzcwLzkzL2VjLzkyNTktNGQ5Yi05YzAyLWJlNTlhMDYyZjE3OQ.xml,14203.0,Danmark,Vejle,7100.0,3 C,Skomagervej,Vejle Ã,7120.0,21.0,Snareager,"7100, Vejle","Skomagervej, 3 C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2017-02-27,2017-02-27,2000-02-15,2017-02-27,358.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,37315664.0,25199480.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Kontorchefen.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Karsten LillebÃ¦k,Karsten LillebÃ¦k,"One Revision, Statsautoriseret revisionspartnerselskab",Kontorchefen.dk ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Vejle Ã,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-09-30,2015-10-01,2017-02-27,Vejle,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23532113,indberetninger-20180424,2.5118417999999996,25199480.0,,2018-03-27T19:00:38.160Z,2017-02-28T13:41:40.581Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-38-KR,2017-02-28T13:41:40.820Z,-30566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25199480,2015-10-01,2016-09-30,c71,,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzhlL2UwL2Y0LzUzMTctNGMxNC1hZjQ1LTY4YmQwNzVjODdhMw.pdf,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzcwLzkzL2VjLzkyNTktNGQ5Yi05YzAyLWJlNTlhMDYyZjE3OQ.xml,14203.0,Danmark,Vejle,7100.0,3 C,Skomagervej,Vejle Ã,7120.0,21.0,Snareager,"7100, Vejle","Skomagervej, 3 C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2017-02-27,2017-02-27,2000-02-15,2017-02-27,358.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,37315664.0,25199480.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Kontorchefen.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Karsten LillebÃ¦k,Karsten LillebÃ¦k,"One Revision, Statsautoriseret revisionspartnerselskab",Kontorchefen.dk ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Vejle Ã,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-09-30,2015-10-01,2017-02-27,Vejle,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23532113,indberetninger-20180424,2.5118417999999996,25199480.0,,2018-03-27T19:00:38.160Z,2017-02-28T13:41:40.581Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-38-KR,2017-02-28T13:41:40.820Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25199480,2015-10-01,2016-09-30,c88,,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzhlL2UwL2Y0LzUzMTctNGMxNC1hZjQ1LTY4YmQwNzVjODdhMw.pdf,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzcwLzkzL2VjLzkyNTktNGQ5Yi05YzAyLWJlNTlhMDYyZjE3OQ.xml,14203.0,Danmark,Vejle,7100.0,3 C,Skomagervej,Vejle Ã,7120.0,21.0,Snareager,"7100, Vejle","Skomagervej, 3 C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2017-02-27,2017-02-27,2000-02-15,2017-02-27,358.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,37315664.0,25199480.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Kontorchefen.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Karsten LillebÃ¦k,Karsten LillebÃ¦k,"One Revision, Statsautoriseret revisionspartnerselskab",Kontorchefen.dk ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Vejle Ã,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-09-30,2015-10-01,2017-02-27,Vejle,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23532113,indberetninger-20180424,2.5118417999999996,25199480.0,,2018-03-27T19:00:38.160Z,2017-02-28T13:41:40.581Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-38-KR,2017-02-28T13:41:40.820Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25199480,2016-09-30,2016-09-30,c162,,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzhlL2UwL2Y0LzUzMTctNGMxNC1hZjQ1LTY4YmQwNzVjODdhMw.pdf,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzcwLzkzL2VjLzkyNTktNGQ5Yi05YzAyLWJlNTlhMDYyZjE3OQ.xml,14203.0,Danmark,Vejle,7100.0,3 C,Skomagervej,Vejle Ã,7120.0,21.0,Snareager,"7100, Vejle","Skomagervej, 3 C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2017-02-27,2017-02-27,2000-02-15,2017-02-27,358.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",,37315664.0,25199480.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Kontorchefen.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Karsten LillebÃ¦k,Karsten LillebÃ¦k,"One Revision, Statsautoriseret revisionspartnerselskab",Kontorchefen.dk ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Vejle Ã,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-09-30,2015-10-01,2017-02-27,Vejle,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23532113,indberetninger-20180424,2.5118417999999996,25199480.0,,2018-03-27T19:00:38.160Z,2017-02-28T13:41:40.581Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-38-KR,2017-02-28T13:41:40.820Z,,,,,,,,,,,,,,,,,,,,,,13845.0,,,,,,,30358.0,44203.0
25199480,2016-09-30,2016-09-30,c183,,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzhlL2UwL2Y0LzUzMTctNGMxNC1hZjQ1LTY4YmQwNzVjODdhMw.pdf,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzcwLzkzL2VjLzkyNTktNGQ5Yi05YzAyLWJlNTlhMDYyZjE3OQ.xml,14203.0,Danmark,Vejle,7100.0,3 C,Skomagervej,Vejle Ã,7120.0,21.0,Snareager,"7100, Vejle","Skomagervej, 3 C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2017-02-27,2017-02-27,2000-02-15,2017-02-27,358.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",126000.0,37315664.0,25199480.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Kontorchefen.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Karsten LillebÃ¦k,Karsten LillebÃ¦k,"One Revision, Statsautoriseret revisionspartnerselskab",Kontorchefen.dk ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Vejle Ã,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-09-30,2015-10-01,2017-02-27,Vejle,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23532113,indberetninger-20180424,2.5118417999999996,25199480.0,,2018-03-27T19:00:38.160Z,2017-02-28T13:41:40.581Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-38-KR,2017-02-28T13:41:40.820Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25199480,2016-09-30,2016-09-30,c201,,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzhlL2UwL2Y0LzUzMTctNGMxNC1hZjQ1LTY4YmQwNzVjODdhMw.pdf,http://regnskaber.virk.dk/08499152/ZG9rdW1lbnRsYWdlcjovLzAzLzMxLzcwLzkzL2VjLzkyNTktNGQ5Yi05YzAyLWJlNTlhMDYyZjE3OQ.xml,14203.0,Danmark,Vejle,7100.0,3 C,Skomagervej,Vejle Ã,7120.0,21.0,Snareager,"7100, Vejle","Skomagervej, 3 C",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2017-02-27,2017-02-27,2000-02-15,2017-02-27,358.0,statsautoriseret revisor,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler og tab pÃ¥ debitorer.",-218155.0,37315664.0,25199480.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Kontorchefen.dk ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Grube,Karsten LillebÃ¦k,Karsten LillebÃ¦k,"One Revision, Statsautoriseret revisionspartnerselskab",Kontorchefen.dk ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Vejle Ã,2014-10-01,2015-09-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-09-30,2015-10-01,2017-02-27,Vejle,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23532113,indberetninger-20180424,2.5118417999999996,25199480.0,,2018-03-27T19:00:38.160Z,2017-02-28T13:41:40.581Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-38-KR,2017-02-28T13:41:40.820Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
