entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfInvestmentProperty,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,InvestmentProperty,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables
29612072,2014-01-01,2014-12-31,c736,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJiL2UxL2JjL2Q1MjQtNGRkYy1iZDZlLTNkN2EzOTJjYTk2YQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2YzLzM0L2NkLzg3ZWUtNGNhOC05ZGU2LTgwZDdkMDVhODVmNw.xml,,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-01-29,2016-01-29,2016-03-03,Investeringsejendomme,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2015-12-31,2015-01-01,44.53,2016-01-29,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22242176,indberetninger-20180424,2.5124211,29612072.0,,2018-03-28T19:31:30.087Z,2016-04-18T11:20:42.246Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-JY,2016-04-18T11:20:42.428Z,,3659713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2014-01-01,2014-12-31,c742,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJiL2UxL2JjL2Q1MjQtNGRkYy1iZDZlLTNkN2EzOTJjYTk2YQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2YzLzM0L2NkLzg3ZWUtNGNhOC05ZGU2LTgwZDdkMDVhODVmNw.xml,,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-01-29,2016-01-29,2016-03-03,Investeringsejendomme,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2015-12-31,2015-01-01,44.53,2016-01-29,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22242176,indberetninger-20180424,2.5124211,29612072.0,,2018-03-28T19:31:30.087Z,2016-04-18T11:20:42.246Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-JY,2016-04-18T11:20:42.428Z,,-1674509.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2014-01-01,2014-12-31,c745,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJiL2UxL2JjL2Q1MjQtNGRkYy1iZDZlLTNkN2EzOTJjYTk2YQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2YzLzM0L2NkLzg3ZWUtNGNhOC05ZGU2LTgwZDdkMDVhODVmNw.xml,,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-01-29,2016-01-29,2016-03-03,Investeringsejendomme,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2015-12-31,2015-01-01,44.53,2016-01-29,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22242176,indberetninger-20180424,2.5124211,29612072.0,,2018-03-28T19:31:30.087Z,2016-04-18T11:20:42.246Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-JY,2016-04-18T11:20:42.428Z,,,,,,,,,,,,,,,2245000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2014-12-31,2014-12-31,c180,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJiL2UxL2JjL2Q1MjQtNGRkYy1iZDZlLTNkN2EzOTJjYTk2YQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2YzLzM0L2NkLzg3ZWUtNGNhOC05ZGU2LTgwZDdkMDVhODVmNw.xml,11168518.0,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-01-29,2016-01-29,2016-03-03,Investeringsejendomme,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rasmussen Investors ApS.,Ãrsrapport,1968000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2015-12-31,2015-01-01,44.53,2016-01-29,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22242176,indberetninger-20180424,2.5124211,29612072.0,,2018-03-28T19:31:30.087Z,2016-04-18T11:20:42.246Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-JY,2016-04-18T11:20:42.428Z,,,,,,,,,,,,,,,,,13136518.0,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJiL2UxL2JjL2Q1MjQtNGRkYy1iZDZlLTNkN2EzOTJjYTk2YQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2YzLzM0L2NkLzg3ZWUtNGNhOC05ZGU2LTgwZDdkMDVhODVmNw.xml,,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-01-29,2016-01-29,2016-03-03,Investeringsejendomme,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2015-12-31,2015-01-01,44.53,2016-01-29,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22242176,indberetninger-20180424,2.5124211,29612072.0,,2018-03-28T19:31:30.087Z,2016-04-18T11:20:42.246Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-JY,2016-04-18T11:20:42.428Z,13923199.0,,,,,,,,,,,,,,,,13136518.0,14861598.0,10278.0,125000.0,72314.0,11056.0,77766.0,1175000.0,400000.0,14861598.0,938399.0,13136518.0,783017.0,783017.0,14789284.0,50214.0,1652766.0,2245000.0,11168518.0,384681.0,102668.0,155382.0,62036.0,44996.0,5984.0,2500.0
29612072,2014-12-31,2014-12-31,c722,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJiL2UxL2JjL2Q1MjQtNGRkYy1iZDZlLTNkN2EzOTJjYTk2YQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2YzLzM0L2NkLzg3ZWUtNGNhOC05ZGU2LTgwZDdkMDVhODVmNw.xml,,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-01-29,2016-01-29,2016-03-03,Investeringsejendomme,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2015-12-31,2015-01-01,44.53,2016-01-29,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22242176,indberetninger-20180424,2.5124211,29612072.0,,2018-03-28T19:31:30.087Z,2016-04-18T11:20:42.246Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-JY,2016-04-18T11:20:42.428Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2014-12-31,2014-12-31,c737,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJiL2UxL2JjL2Q1MjQtNGRkYy1iZDZlLTNkN2EzOTJjYTk2YQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2YzLzM0L2NkLzg3ZWUtNGNhOC05ZGU2LTgwZDdkMDVhODVmNw.xml,,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-01-29,2016-01-29,2016-03-03,Investeringsejendomme,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2015-12-31,2015-01-01,44.53,2016-01-29,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22242176,indberetninger-20180424,2.5124211,29612072.0,,2018-03-28T19:31:30.087Z,2016-04-18T11:20:42.246Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-JY,2016-04-18T11:20:42.428Z,11168518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2014-12-31,2014-12-31,c743,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJiL2UxL2JjL2Q1MjQtNGRkYy1iZDZlLTNkN2EzOTJjYTk2YQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2YzLzM0L2NkLzg3ZWUtNGNhOC05ZGU2LTgwZDdkMDVhODVmNw.xml,,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-01-29,2016-01-29,2016-03-03,Investeringsejendomme,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2015-12-31,2015-01-01,44.53,2016-01-29,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22242176,indberetninger-20180424,2.5124211,29612072.0,,2018-03-28T19:31:30.087Z,2016-04-18T11:20:42.246Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-JY,2016-04-18T11:20:42.428Z,384681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2014-12-31,2014-12-31,c746,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJiL2UxL2JjL2Q1MjQtNGRkYy1iZDZlLTNkN2EzOTJjYTk2YQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2YzLzM0L2NkLzg3ZWUtNGNhOC05ZGU2LTgwZDdkMDVhODVmNw.xml,,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-01-29,2016-01-29,2016-03-03,Investeringsejendomme,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2015-12-31,2015-01-01,44.53,2016-01-29,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22242176,indberetninger-20180424,2.5124211,29612072.0,,2018-03-28T19:31:30.087Z,2016-04-18T11:20:42.246Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-JY,2016-04-18T11:20:42.428Z,2245000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2015-01-01,2015-01-01,c175,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJiL2UxL2JjL2Q1MjQtNGRkYy1iZDZlLTNkN2EzOTJjYTk2YQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2YzLzM0L2NkLzg3ZWUtNGNhOC05ZGU2LTgwZDdkMDVhODVmNw.xml,11168518.0,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-01-29,2016-01-29,2016-03-03,Investeringsejendomme,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rasmussen Investors ApS.,Ãrsrapport,1968000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2015-12-31,2015-01-01,44.53,2016-01-29,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22242176,indberetninger-20180424,2.5124211,29612072.0,,2018-03-28T19:31:30.087Z,2016-04-18T11:20:42.246Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-JY,2016-04-18T11:20:42.428Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29612072,2015-01-01,2015-01-01,c181,,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzJiL2UxL2JjL2Q1MjQtNGRkYy1iZDZlLTNkN2EzOTJjYTk2YQ.pdf,http://regnskaber.virk.dk/27021692/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2YzLzM0L2NkLzg3ZWUtNGNhOC05ZGU2LTgwZDdkMDVhODVmNw.xml,,BÃ¸rkop,7080.0,2A,MÃ¸llegÃ¥rdsvej,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-01-29,2016-01-29,2016-03-03,Investeringsejendomme,29612072.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2015 for Rasmussen Investors ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Hallenberg Rasmussen,Henrik Hallenberg Rasmussen,Rasmussen Investors ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BÃ¸rkop,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,ApS,STH Holding ApS,BÃ¸rkop,2015-12-31,2015-01-01,44.53,2016-01-29,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22242176,indberetninger-20180424,2.5124211,29612072.0,,2018-03-28T19:31:30.087Z,2016-04-18T11:20:42.246Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-21-JY,2016-04-18T11:20:42.428Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
