entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossResult,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
31253683,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA2LzM0LzQyLzRlZjctNGM1YS1hZTNjLTllNWJhM2Y2YTJkMQ.xhtml,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzQzLzZhL2JiL2RmN2ItNDdhMC04YmNmLTcwZGJjMWY0Y2M2MQ.pdf,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2FkLzMyL2QyLzk5YzAtNGYxMi05NGY2LWEwOTY3Mjc2ZGFiNw.xml,true,Danmark,DK,Herlev,2730.0,"1, 3",LyskÃ¦r,BirkerÃ¸d,3460.0,35.0,Birkevej,2000.0,"Blytsvej 8, st. tv.",Til den daglige ledelse i Art Attack ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-06,2018-02-07,Statsautoriseret revisor,31253683.0,1005265189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Lars-Ole Hedegaard Hansen,Lars-Ole Hedegaard Hansen,Danske Bank,ART ATTACK ApS,Henrik Volland,,BirkerÃ¸d,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-02-06,Herlev,"Generalforsamlingen vil beslutte, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25034330,indberetninger-20180424,2.59278,31253683.0,,2018-04-03T19:14:54.206Z,2018-02-07T15:07:50.222Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-07-VS,2018-02-07T15:07:50.417Z,,,,,,,,,,,,,,,,,,,,,,,,,,21860506.0,DVU STATSAUTORISERET REVISIONSAKTIESELSKAB,
31253683,2017-01-01,2017-12-31,c16,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA2LzM0LzQyLzRlZjctNGM1YS1hZTNjLTllNWJhM2Y2YTJkMQ.xhtml,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzQzLzZhL2JiL2RmN2ItNDdhMC04YmNmLTcwZGJjMWY0Y2M2MQ.pdf,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2FkLzMyL2QyLzk5YzAtNGYxMi05NGY2LWEwOTY3Mjc2ZGFiNw.xml,true,Danmark,DK,Herlev,2730.0,"1, 3",LyskÃ¦r,BirkerÃ¸d,3460.0,35.0,Birkevej,2000.0,"Blytsvej 8, st. tv.",Til den daglige ledelse i Art Attack ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-06,2018-02-07,Statsautoriseret revisor,31253683.0,1005265189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Lars-Ole Hedegaard Hansen,Lars-Ole Hedegaard Hansen,Danske Bank,ART ATTACK ApS,Henrik Volland,,BirkerÃ¸d,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-02-06,Herlev,"Generalforsamlingen vil beslutte, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25034330,indberetninger-20180424,2.59278,31253683.0,,2018-04-03T19:14:54.206Z,2018-02-07T15:07:50.222Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-07-VS,2018-02-07T15:07:50.417Z,,,,,105800.0,,,,,,,,,,,,,,,,,,,,103400.0,,,
31253683,2017-01-01,2017-12-31,c17,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA2LzM0LzQyLzRlZjctNGM1YS1hZTNjLTllNWJhM2Y2YTJkMQ.xhtml,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzQzLzZhL2JiL2RmN2ItNDdhMC04YmNmLTcwZGJjMWY0Y2M2MQ.pdf,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2FkLzMyL2QyLzk5YzAtNGYxMi05NGY2LWEwOTY3Mjc2ZGFiNw.xml,true,Danmark,DK,Herlev,2730.0,"1, 3",LyskÃ¦r,BirkerÃ¸d,3460.0,35.0,Birkevej,2000.0,"Blytsvej 8, st. tv.",Til den daglige ledelse i Art Attack ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-06,2018-02-07,Statsautoriseret revisor,31253683.0,1005265189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Lars-Ole Hedegaard Hansen,Lars-Ole Hedegaard Hansen,Danske Bank,ART ATTACK ApS,Henrik Volland,,BirkerÃ¸d,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-02-06,Herlev,"Generalforsamlingen vil beslutte, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25034330,indberetninger-20180424,2.59278,31253683.0,,2018-04-03T19:14:54.206Z,2018-02-07T15:07:50.222Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-07-VS,2018-02-07T15:07:50.417Z,,,,,-40728.0,,,,,,,,,,,,,,,,,,,,,,,
31253683,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA2LzM0LzQyLzRlZjctNGM1YS1hZTNjLTllNWJhM2Y2YTJkMQ.xhtml,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzQzLzZhL2JiL2RmN2ItNDdhMC04YmNmLTcwZGJjMWY0Y2M2MQ.pdf,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2FkLzMyL2QyLzk5YzAtNGYxMi05NGY2LWEwOTY3Mjc2ZGFiNw.xml,true,Danmark,DK,Herlev,2730.0,"1, 3",LyskÃ¦r,BirkerÃ¸d,3460.0,35.0,Birkevej,2000.0,"Blytsvej 8, st. tv.",Til den daglige ledelse i Art Attack ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-06,2018-02-07,Statsautoriseret revisor,31253683.0,1005265189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Lars-Ole Hedegaard Hansen,Lars-Ole Hedegaard Hansen,Danske Bank,ART ATTACK ApS,Henrik Volland,,BirkerÃ¸d,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-02-06,Herlev,"Generalforsamlingen vil beslutte, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25034330,indberetninger-20180424,2.59278,31253683.0,,2018-04-03T19:14:54.206Z,2018-02-07T15:07:50.222Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-07-VS,2018-02-07T15:07:50.417Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31253683,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA2LzM0LzQyLzRlZjctNGM1YS1hZTNjLTllNWJhM2Y2YTJkMQ.xhtml,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzQzLzZhL2JiL2RmN2ItNDdhMC04YmNmLTcwZGJjMWY0Y2M2MQ.pdf,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2FkLzMyL2QyLzk5YzAtNGYxMi05NGY2LWEwOTY3Mjc2ZGFiNw.xml,true,Danmark,DK,Herlev,2730.0,"1, 3",LyskÃ¦r,BirkerÃ¸d,3460.0,35.0,Birkevej,2000.0,"Blytsvej 8, st. tv.",Til den daglige ledelse i Art Attack ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-06,2018-02-07,Statsautoriseret revisor,31253683.0,1005265189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Lars-Ole Hedegaard Hansen,Lars-Ole Hedegaard Hansen,Danske Bank,ART ATTACK ApS,Henrik Volland,,BirkerÃ¸d,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-02-06,Herlev,"Generalforsamlingen vil beslutte, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25034330,indberetninger-20180424,2.59278,31253683.0,,2018-04-03T19:14:54.206Z,2018-02-07T15:07:50.222Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-07-VS,2018-02-07T15:07:50.417Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars-Ole Hedegaard Hansen
31253683,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA2LzM0LzQyLzRlZjctNGM1YS1hZTNjLTllNWJhM2Y2YTJkMQ.xhtml,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzQzLzZhL2JiL2RmN2ItNDdhMC04YmNmLTcwZGJjMWY0Y2M2MQ.pdf,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2FkLzMyL2QyLzk5YzAtNGYxMi05NGY2LWEwOTY3Mjc2ZGFiNw.xml,true,Danmark,DK,Herlev,2730.0,"1, 3",LyskÃ¦r,BirkerÃ¸d,3460.0,35.0,Birkevej,2000.0,"Blytsvej 8, st. tv.",Til den daglige ledelse i Art Attack ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-06,2018-02-07,Statsautoriseret revisor,31253683.0,1005265189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Lars-Ole Hedegaard Hansen,Lars-Ole Hedegaard Hansen,Danske Bank,ART ATTACK ApS,Henrik Volland,,BirkerÃ¸d,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-02-06,Herlev,"Generalforsamlingen vil beslutte, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25034330,indberetninger-20180424,2.59278,31253683.0,,2018-04-03T19:14:54.206Z,2018-02-07T15:07:50.222Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-07-VS,2018-02-07T15:07:50.417Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lena NÃ¸rbÃ¦k Hansen
31253683,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA2LzM0LzQyLzRlZjctNGM1YS1hZTNjLTllNWJhM2Y2YTJkMQ.xhtml,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzQzLzZhL2JiL2RmN2ItNDdhMC04YmNmLTcwZGJjMWY0Y2M2MQ.pdf,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2FkLzMyL2QyLzk5YzAtNGYxMi05NGY2LWEwOTY3Mjc2ZGFiNw.xml,true,Danmark,DK,Herlev,2730.0,"1, 3",LyskÃ¦r,BirkerÃ¸d,3460.0,35.0,Birkevej,2000.0,"Blytsvej 8, st. tv.",Til den daglige ledelse i Art Attack ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-06,2018-02-07,Statsautoriseret revisor,31253683.0,1005265189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Lars-Ole Hedegaard Hansen,Lars-Ole Hedegaard Hansen,Danske Bank,ART ATTACK ApS,Henrik Volland,,BirkerÃ¸d,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-02-06,Herlev,"Generalforsamlingen vil beslutte, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25034330,indberetninger-20180424,2.59278,31253683.0,,2018-04-03T19:14:54.206Z,2018-02-07T15:07:50.222Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-07-VS,2018-02-07T15:07:50.417Z,,,,,105800.0,,,,,,,,,,,,,,,,,,,,,,,
31253683,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA2LzM0LzQyLzRlZjctNGM1YS1hZTNjLTllNWJhM2Y2YTJkMQ.xhtml,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzQzLzZhL2JiL2RmN2ItNDdhMC04YmNmLTcwZGJjMWY0Y2M2MQ.pdf,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2FkLzMyL2QyLzk5YzAtNGYxMi05NGY2LWEwOTY3Mjc2ZGFiNw.xml,true,Danmark,DK,Herlev,2730.0,"1, 3",LyskÃ¦r,BirkerÃ¸d,3460.0,35.0,Birkevej,2000.0,"Blytsvej 8, st. tv.",Til den daglige ledelse i Art Attack ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-06,2018-02-07,Statsautoriseret revisor,31253683.0,1005265189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Lars-Ole Hedegaard Hansen,Lars-Ole Hedegaard Hansen,Danske Bank,ART ATTACK ApS,Henrik Volland,,BirkerÃ¸d,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-02-06,Herlev,"Generalforsamlingen vil beslutte, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25034330,indberetninger-20180424,2.59278,31253683.0,,2018-04-03T19:14:54.206Z,2018-02-07T15:07:50.222Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-07-VS,2018-02-07T15:07:50.417Z,,,,,-40728.0,,,,,,,,,,,,,,,,,,,,,,,
31253683,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA2LzM0LzQyLzRlZjctNGM1YS1hZTNjLTllNWJhM2Y2YTJkMQ.xhtml,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzQzLzZhL2JiL2RmN2ItNDdhMC04YmNmLTcwZGJjMWY0Y2M2MQ.pdf,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2FkLzMyL2QyLzk5YzAtNGYxMi05NGY2LWEwOTY3Mjc2ZGFiNw.xml,true,Danmark,DK,Herlev,2730.0,"1, 3",LyskÃ¦r,BirkerÃ¸d,3460.0,35.0,Birkevej,2000.0,"Blytsvej 8, st. tv.",Til den daglige ledelse i Art Attack ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-06,2018-02-07,Statsautoriseret revisor,31253683.0,1005265189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Lars-Ole Hedegaard Hansen,Lars-Ole Hedegaard Hansen,Danske Bank,ART ATTACK ApS,Henrik Volland,2.0,BirkerÃ¸d,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-02-06,Herlev,"Generalforsamlingen vil beslutte, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25034330,indberetninger-20180424,2.59278,31253683.0,,2018-04-03T19:14:54.206Z,2018-02-07T15:07:50.222Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-07-VS,2018-02-07T15:07:50.417Z,,,,,,,,,665275.0,665231.0,125000.0,665275.0,467638.0,665275.0,197637.0,148378.0,105800.0,236838.0,197637.0,39259.0,44.0,0.0,44.0,10000.0,,,,
31253683,2017-12-31,2017-12-31,c18,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA2LzM0LzQyLzRlZjctNGM1YS1hZTNjLTllNWJhM2Y2YTJkMQ.xhtml,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzQzLzZhL2JiL2RmN2ItNDdhMC04YmNmLTcwZGJjMWY0Y2M2MQ.pdf,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2FkLzMyL2QyLzk5YzAtNGYxMi05NGY2LWEwOTY3Mjc2ZGFiNw.xml,true,Danmark,DK,Herlev,2730.0,"1, 3",LyskÃ¦r,BirkerÃ¸d,3460.0,35.0,Birkevej,2000.0,"Blytsvej 8, st. tv.",Til den daglige ledelse i Art Attack ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-06,2018-02-07,Statsautoriseret revisor,31253683.0,1005265189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Lars-Ole Hedegaard Hansen,Lars-Ole Hedegaard Hansen,Danske Bank,ART ATTACK ApS,Henrik Volland,,BirkerÃ¸d,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-02-06,Herlev,"Generalforsamlingen vil beslutte, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25034330,indberetninger-20180424,2.59278,31253683.0,,2018-04-03T19:14:54.206Z,2018-02-07T15:07:50.222Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-07-VS,2018-02-07T15:07:50.417Z,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,
31253683,2017-12-31,2017-12-31,c19,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA2LzM0LzQyLzRlZjctNGM1YS1hZTNjLTllNWJhM2Y2YTJkMQ.xhtml,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzQzLzZhL2JiL2RmN2ItNDdhMC04YmNmLTcwZGJjMWY0Y2M2MQ.pdf,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2FkLzMyL2QyLzk5YzAtNGYxMi05NGY2LWEwOTY3Mjc2ZGFiNw.xml,true,Danmark,DK,Herlev,2730.0,"1, 3",LyskÃ¦r,BirkerÃ¸d,3460.0,35.0,Birkevej,2000.0,"Blytsvej 8, st. tv.",Til den daglige ledelse i Art Attack ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-06,2018-02-07,Statsautoriseret revisor,31253683.0,1005265189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Lars-Ole Hedegaard Hansen,Lars-Ole Hedegaard Hansen,Danske Bank,ART ATTACK ApS,Henrik Volland,,BirkerÃ¸d,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-02-06,Herlev,"Generalforsamlingen vil beslutte, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25034330,indberetninger-20180424,2.59278,31253683.0,,2018-04-03T19:14:54.206Z,2018-02-07T15:07:50.222Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-07-VS,2018-02-07T15:07:50.417Z,,,,,,,,,,,,,236838.0,,,,,,,,,,,,,,,
31253683,2017-12-31,2017-12-31,c20,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzA2LzM0LzQyLzRlZjctNGM1YS1hZTNjLTllNWJhM2Y2YTJkMQ.xhtml,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzQzLzZhL2JiL2RmN2ItNDdhMC04YmNmLTcwZGJjMWY0Y2M2MQ.pdf,http://regnskaber.virk.dk/38635213/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2FkLzMyL2QyLzk5YzAtNGYxMi05NGY2LWEwOTY3Mjc2ZGFiNw.xml,true,Danmark,DK,Herlev,2730.0,"1, 3",LyskÃ¦r,BirkerÃ¸d,3460.0,35.0,Birkevej,2000.0,"Blytsvej 8, st. tv.",Til den daglige ledelse i Art Attack ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-06,2018-02-07,Statsautoriseret revisor,31253683.0,1005265189.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Volland,Lars-Ole Hedegaard Hansen,Lars-Ole Hedegaard Hansen,Danske Bank,ART ATTACK ApS,Henrik Volland,,BirkerÃ¸d,2016-01-01,2016-12-31,2017-12-31,2017-01-01,false,false,2018-02-06,Herlev,"Generalforsamlingen vil beslutte, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.",false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25034330,indberetninger-20180424,2.59278,31253683.0,,2018-04-03T19:14:54.206Z,2018-02-07T15:07:50.222Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-07-VS,2018-02-07T15:07:50.417Z,,,,,,,,,,,,,105800.0,,,,,,,,,,,,,,,
