entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,ImpairmentLossesOfInvestments,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InvestmentsWithNegativeEquityTransferredToProvisions,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment
29168121,2016-01-01,2016-01-01,c454,,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzlhL2U5L2E3LzQ5NTUtNDdjNi1iYzRlLTk1OGQzZDU4NDgwMA.pdf,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2YzL2RlLzRlLzI2NjEtNDgyYi1hNmJkLWIzYzViMDIyYmMyYQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,Herning,7400.0,24.0,SÃ¸lvgade,6000 Kolding,"Fjordvej 105, Strandhuse",DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-06,2005-11-04,2017-02-20,,Statsautoriseret revisor,-2400000.0,-2000000.0,,,20222670.0,29168121.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Vesthave Holding ApS.,-29257.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,160877.0,1517591.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Vesthave,Michael Vesthave,Jyske Bank,Vesthave Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kolding,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,2608296.0,true,2017-02-06,Haderslev,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23510275,indberetninger-20180424,2.5124211,29168121.0,,2018-03-27T17:21:24.350Z,2017-02-23T08:25:49.251Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-05-CU,2017-02-23T08:25:49.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125206.0,149491.0,,,,,,,
29168121,2016-01-01,2016-01-01,c561,,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzlhL2U5L2E3LzQ5NTUtNDdjNi1iYzRlLTk1OGQzZDU4NDgwMA.pdf,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2YzL2RlLzRlLzI2NjEtNDgyYi1hNmJkLWIzYzViMDIyYmMyYQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,Herning,7400.0,24.0,SÃ¸lvgade,6000 Kolding,"Fjordvej 105, Strandhuse",DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-06,2005-11-04,2017-02-20,,Statsautoriseret revisor,-2400000.0,-2000000.0,,,20222670.0,29168121.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Vesthave Holding ApS.,-29257.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,160877.0,1517591.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Vesthave,Michael Vesthave,Jyske Bank,Vesthave Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kolding,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,2608296.0,true,2017-02-06,Haderslev,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23510275,indberetninger-20180424,2.5124211,29168121.0,,2018-03-27T17:21:24.350Z,2017-02-23T08:25:49.251Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-05-CU,2017-02-23T08:25:49.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445134.0,2222648.0,11813092.0,,,,
29168121,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzlhL2U5L2E3LzQ5NTUtNDdjNi1iYzRlLTk1OGQzZDU4NDgwMA.pdf,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2YzL2RlLzRlLzI2NjEtNDgyYi1hNmJkLWIzYzViMDIyYmMyYQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,Herning,7400.0,24.0,SÃ¸lvgade,6000 Kolding,"Fjordvej 105, Strandhuse",DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",20561.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",30690.0,2017-02-06,2005-11-04,2017-02-20,-102621.0,Statsautoriseret revisor,-2400000.0,-2000000.0,-48601.0,3073733.0,20222670.0,29168121.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Vesthave Holding ApS.,-29257.0,2637553.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,160877.0,1517591.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Vesthave,Michael Vesthave,Jyske Bank,Vesthave Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-116166.0,26022.0,484781.0,Kolding,2015-01-01,2015-12-31,2829717.0,2880968.0,2971112.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,2608296.0,true,2017-02-06,Haderslev,-51251.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23510275,indberetninger-20180424,2.5124211,29168121.0,,2018-03-27T17:21:24.350Z,2017-02-23T08:25:49.251Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-05-CU,2017-02-23T08:25:49.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Til kapitalejeren i Vesthave Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,
29168121,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzlhL2U5L2E3LzQ5NTUtNDdjNi1iYzRlLTk1OGQzZDU4NDgwMA.pdf,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2YzL2RlLzRlLzI2NjEtNDgyYi1hNmJkLWIzYzViMDIyYmMyYQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,Herning,7400.0,24.0,SÃ¸lvgade,6000 Kolding,"Fjordvej 105, Strandhuse",DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-06,2005-11-04,2017-02-20,,Statsautoriseret revisor,-2400000.0,-2000000.0,,,20222670.0,29168121.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Vesthave Holding ApS.,-29257.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,160877.0,1517591.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Vesthave,Michael Vesthave,Jyske Bank,Vesthave Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kolding,2015-01-01,2015-12-31,1900000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,2608296.0,true,2017-02-06,Haderslev,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23510275,indberetninger-20180424,2.5124211,29168121.0,,2018-03-27T17:21:24.350Z,2017-02-23T08:25:49.251Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-05-CU,2017-02-23T08:25:49.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29168121,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzlhL2U5L2E3LzQ5NTUtNDdjNi1iYzRlLTk1OGQzZDU4NDgwMA.pdf,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2YzL2RlLzRlLzI2NjEtNDgyYi1hNmJkLWIzYzViMDIyYmMyYQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,Herning,7400.0,24.0,SÃ¸lvgade,6000 Kolding,"Fjordvej 105, Strandhuse",DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-06,2005-11-04,2017-02-20,,Statsautoriseret revisor,-2400000.0,-2000000.0,,,20222670.0,29168121.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Vesthave Holding ApS.,-29257.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,160877.0,1517591.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Vesthave,Michael Vesthave,Jyske Bank,Vesthave Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kolding,2015-01-01,2015-12-31,230734.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,2608296.0,true,2017-02-06,Haderslev,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23510275,indberetninger-20180424,2.5124211,29168121.0,,2018-03-27T17:21:24.350Z,2017-02-23T08:25:49.251Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-05-CU,2017-02-23T08:25:49.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29168121,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzlhL2U5L2E3LzQ5NTUtNDdjNi1iYzRlLTk1OGQzZDU4NDgwMA.pdf,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2YzL2RlLzRlLzI2NjEtNDgyYi1hNmJkLWIzYzViMDIyYmMyYQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,Herning,7400.0,24.0,SÃ¸lvgade,6000 Kolding,"Fjordvej 105, Strandhuse",DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-06,2005-11-04,2017-02-20,,Statsautoriseret revisor,-2400000.0,-2000000.0,,,20222670.0,29168121.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Vesthave Holding ApS.,-29257.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,160877.0,1517591.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Vesthave,Michael Vesthave,Jyske Bank,Vesthave Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kolding,2015-01-01,2015-12-31,698983.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,2608296.0,true,2017-02-06,Haderslev,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23510275,indberetninger-20180424,2.5124211,29168121.0,,2018-03-27T17:21:24.350Z,2017-02-23T08:25:49.251Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-05-CU,2017-02-23T08:25:49.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29168121,2016-01-01,2016-12-31,c237,,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzlhL2U5L2E3LzQ5NTUtNDdjNi1iYzRlLTk1OGQzZDU4NDgwMA.pdf,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2YzL2RlLzRlLzI2NjEtNDgyYi1hNmJkLWIzYzViMDIyYmMyYQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,Herning,7400.0,24.0,SÃ¸lvgade,6000 Kolding,"Fjordvej 105, Strandhuse",DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-06,2005-11-04,2017-02-20,,Statsautoriseret revisor,-2400000.0,-2000000.0,,,20222670.0,29168121.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Vesthave Holding ApS.,-29257.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,160877.0,1517591.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Vesthave,Michael Vesthave,Jyske Bank,Vesthave Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kolding,2015-01-01,2015-12-31,230734.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,2608296.0,true,2017-02-06,Haderslev,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23510275,indberetninger-20180424,2.5124211,29168121.0,,2018-03-27T17:21:24.350Z,2017-02-23T08:25:49.251Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-05-CU,2017-02-23T08:25:49.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29168121,2016-01-01,2016-12-31,c255,,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzlhL2U5L2E3LzQ5NTUtNDdjNi1iYzRlLTk1OGQzZDU4NDgwMA.pdf,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2YzL2RlLzRlLzI2NjEtNDgyYi1hNmJkLWIzYzViMDIyYmMyYQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,Herning,7400.0,24.0,SÃ¸lvgade,6000 Kolding,"Fjordvej 105, Strandhuse",DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-06,2005-11-04,2017-02-20,,Statsautoriseret revisor,-2400000.0,-2000000.0,,,20222670.0,29168121.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Vesthave Holding ApS.,-29257.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,160877.0,1517591.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Vesthave,Michael Vesthave,Jyske Bank,Vesthave Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kolding,2015-01-01,2015-12-31,698983.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,2608296.0,true,2017-02-06,Haderslev,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23510275,indberetninger-20180424,2.5124211,29168121.0,,2018-03-27T17:21:24.350Z,2017-02-23T08:25:49.251Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-05-CU,2017-02-23T08:25:49.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29168121,2016-01-01,2016-12-31,c260,,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzlhL2U5L2E3LzQ5NTUtNDdjNi1iYzRlLTk1OGQzZDU4NDgwMA.pdf,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2YzL2RlLzRlLzI2NjEtNDgyYi1hNmJkLWIzYzViMDIyYmMyYQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,Herning,7400.0,24.0,SÃ¸lvgade,6000 Kolding,"Fjordvej 105, Strandhuse",DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-06,2005-11-04,2017-02-20,,Statsautoriseret revisor,-2400000.0,-2000000.0,,,20222670.0,29168121.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Vesthave Holding ApS.,-29257.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,160877.0,1517591.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Vesthave,Michael Vesthave,Jyske Bank,Vesthave Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kolding,2015-01-01,2015-12-31,1900000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,2608296.0,true,2017-02-06,Haderslev,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23510275,indberetninger-20180424,2.5124211,29168121.0,,2018-03-27T17:21:24.350Z,2017-02-23T08:25:49.251Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-05-CU,2017-02-23T08:25:49.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29168121,2016-01-01,2016-12-31,c302,,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzlhL2U5L2E3LzQ5NTUtNDdjNi1iYzRlLTk1OGQzZDU4NDgwMA.pdf,http://regnskaber.virk.dk/12186192/ZG9rdW1lbnRsYWdlcjovLzAzLzUxL2YzL2RlLzRlLzI2NjEtNDgyYi1hNmJkLWIzYzViMDIyYmMyYQ.xml,true,Haderslev,6100.0,"12, 1. sal, Box 391",Nordhavnsvej,Herning,7400.0,24.0,SÃ¸lvgade,6000 Kolding,"Fjordvej 105, Strandhuse",DK-6100 Haderslev,"Nordhavnsvej 12, 1. sal, Box 391",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-06,2005-11-04,2017-02-20,,Statsautoriseret revisor,-2400000.0,-2000000.0,,,20222670.0,29168121.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Vesthave Holding ApS.,-29257.0,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,160877.0,1517591.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",David Riis Nielsen,Michael Vesthave,Michael Vesthave,Jyske Bank,Vesthave Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kolding,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2016-12-31,2016-01-01,2608296.0,true,2017-02-06,Haderslev,,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:23510275,indberetninger-20180424,2.5124211,29168121.0,,2018-03-27T17:21:24.350Z,2017-02-23T08:25:49.251Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AD-05-CU,2017-02-23T08:25:49.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
