entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmailOfAuditor,EmailOfReportingEntity,Equity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfFinancialInstitution,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,OtherOperatingExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,NameAndSurnameOfMemberOfExecutiveBoard
28515952,2013-01-01,2013-01-01,c157,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355541.0,362330.0,,,
28515952,2013-01-01,2013-01-01,c195,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,675.0,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2013-01-01,2013-01-01,c360,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424605.0,424605.0,
28515952,2013-01-01,2013-01-01,c457,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,125000.0,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2013-01-01,2013-12-31,c1,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,12564.0,6267.0,5402104.0,5414667.0,4238.0,307923.0,4957.0,12829.0,11598.0,719.0,0.0,19375.0,25766.0,6296.0,27092.0,13202.0,5047714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2013-01-01,2013-12-31,c107,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2013-01-01,2013-12-31,c119,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,12564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2013-01-01,2013-12-31,c158,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2013-01-01,2013-12-31,c196,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,12564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2013-01-01,2013-12-31,c388,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2013-01-01,2013-12-31,c69,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lone Sofia Pallesen
28515952,2013-01-01,2013-12-31,c70,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dennis Christopher Manning
28515952,2013-01-01,2013-12-31,c87,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28515952,2013-12-31,2013-12-31,c159,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84957.0,,,,,,,,,,,361808.0,446765.0,,,
28515952,2013-12-31,2013-12-31,c179,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8vcGRmcy8yODUxNTk1MjtBcFMzNDY0Njk7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/25951582/Y3ZyLmRrOi8veGJybHMvWC0xMUQwMDU2OS0yMDE0MDUyOF8yMDI5NDBfNTk0.xml,84435.0,Danmark,KÃ¸ge,4600.0,13.0,FÃ¦ndediget,Kgs. Lyngby,2800.0,25.0,Lyngby Hovedgade,Gentofte,2820.0,10.0,Sandtoften,"4600, KÃ¸ge","FÃ¦ndediget, 13",anpartshaverne,Regnskabsklasse B,2014-05-28,2014-05-28,2005-03-23,2014-05-28,6267.0,statsautoriseret revisor,koege@glb.dk,info@sofiamanning.com,125000.0,www.sofiamanning.com,30821963.0,61126228.0,28515952.0,30821963.0,Ãrsrapport,Allan Ãstergaard JÃ¸rgensen,Dennis Chris Manning,"GLB REVISION, Statsautoriserede Revisorer A/S",Danske Bank,Manning Inspire ApS,"GLB REVISION, Statsautoriserede Revisorer A/S",Gentofte,Gentofte,2013-12-31,2013-01-01,2014-05-28,KÃ¸ge,56655252.0,70223592.0,RevisionspÃ¥tegning,urn:ofk:oid:16608235,indberetninger-20180424,2.5097508,28515952.0,,2018-04-01T05:35:08.943Z,2014-05-29T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-79.851,2014-05-29T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
