entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentAssets,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear,NameAndSurnameOfMemberOfExecutiveBoard
32559352,2016-04-02,2017-04-01,c176,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzg1LzAzL2M5L2NiM2MtNDlhMi1iMjUxLWMxN2NjOGM1NmJlYw.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzNhL2RlLzQ1LzU4YzEtNDY0Mi04YjU2LTAxMTRiMWMxNTA1MA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2016 - 1. april 2017.",,2017-08-29,2009-11-01,2017-08-30,Statsautoriseret revisor,Ingen.,-500000.0,,20222670.0,32559352.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 2. april 2016 - 1. april 2017 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kjellerup,2015-04-02,2016-04-01,700000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2017-04-01,2016-04-02,true,2017-08-29,Viborg,,urn:ofk:oid:24451212,indberetninger-20180424,2.5097342,32559352.0,,2018-03-27T14:08:01.899Z,2017-08-30T11:12:49.326Z,regnskab,0.0,,2017-04-01,2016-04-02,X17-AS-91-XV,2017-08-30T11:12:49.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32559352,2016-04-02,2017-04-01,c194,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzg1LzAzL2M5L2NiM2MtNDlhMi1iMjUxLWMxN2NjOGM1NmJlYw.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzNhL2RlLzQ1LzU4YzEtNDY0Mi04YjU2LTAxMTRiMWMxNTA1MA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2016 - 1. april 2017.",,2017-08-29,2009-11-01,2017-08-30,Statsautoriseret revisor,Ingen.,-500000.0,,20222670.0,32559352.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 2. april 2016 - 1. april 2017 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kjellerup,2015-04-02,2016-04-01,-386231.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2017-04-01,2016-04-02,true,2017-08-29,Viborg,,urn:ofk:oid:24451212,indberetninger-20180424,2.5097342,32559352.0,,2018-03-27T14:08:01.899Z,2017-08-30T11:12:49.326Z,regnskab,0.0,,2017-04-01,2016-04-02,X17-AS-91-XV,2017-08-30T11:12:49.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32559352,2016-04-02,2017-04-01,c254,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzg1LzAzL2M5L2NiM2MtNDlhMi1iMjUxLWMxN2NjOGM1NmJlYw.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzNhL2RlLzQ1LzU4YzEtNDY0Mi04YjU2LTAxMTRiMWMxNTA1MA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2016 - 1. april 2017.",,2017-08-29,2009-11-01,2017-08-30,Statsautoriseret revisor,Ingen.,-500000.0,,20222670.0,32559352.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 2. april 2016 - 1. april 2017 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kjellerup,2015-04-02,2016-04-01,-386231.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2017-04-01,2016-04-02,true,2017-08-29,Viborg,,urn:ofk:oid:24451212,indberetninger-20180424,2.5097342,32559352.0,,2018-03-27T14:08:01.899Z,2017-08-30T11:12:49.326Z,regnskab,0.0,,2017-04-01,2016-04-02,X17-AS-91-XV,2017-08-30T11:12:49.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32559352,2016-04-02,2017-04-01,c259,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzg1LzAzL2M5L2NiM2MtNDlhMi1iMjUxLWMxN2NjOGM1NmJlYw.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzNhL2RlLzQ1LzU4YzEtNDY0Mi04YjU2LTAxMTRiMWMxNTA1MA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2016 - 1. april 2017.",,2017-08-29,2009-11-01,2017-08-30,Statsautoriseret revisor,Ingen.,-500000.0,,20222670.0,32559352.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 2. april 2016 - 1. april 2017 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kjellerup,2015-04-02,2016-04-01,700000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2017-04-01,2016-04-02,true,2017-08-29,Viborg,,urn:ofk:oid:24451212,indberetninger-20180424,2.5097342,32559352.0,,2018-03-27T14:08:01.899Z,2017-08-30T11:12:49.326Z,regnskab,0.0,,2017-04-01,2016-04-02,X17-AS-91-XV,2017-08-30T11:12:49.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32559352,2016-04-02,2017-04-01,c305,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzg1LzAzL2M5L2NiM2MtNDlhMi1iMjUxLWMxN2NjOGM1NmJlYw.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzNhL2RlLzQ1LzU4YzEtNDY0Mi04YjU2LTAxMTRiMWMxNTA1MA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2016 - 1. april 2017.",,2017-08-29,2009-11-01,2017-08-30,Statsautoriseret revisor,Ingen.,-500000.0,,20222670.0,32559352.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 2. april 2016 - 1. april 2017 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kjellerup,2015-04-02,2016-04-01,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2017-04-01,2016-04-02,true,2017-08-29,Viborg,,urn:ofk:oid:24451212,indberetninger-20180424,2.5097342,32559352.0,,2018-03-27T14:08:01.899Z,2017-08-30T11:12:49.326Z,regnskab,0.0,,2017-04-01,2016-04-02,X17-AS-91-XV,2017-08-30T11:12:49.495Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,,,
32559352,2016-04-02,2017-04-01,c568,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzg1LzAzL2M5L2NiM2MtNDlhMi1iMjUxLWMxN2NjOGM1NmJlYw.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzNhL2RlLzQ1LzU4YzEtNDY0Mi04YjU2LTAxMTRiMWMxNTA1MA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2016 - 1. april 2017.",,2017-08-29,2009-11-01,2017-08-30,Statsautoriseret revisor,Ingen.,-500000.0,,20222670.0,32559352.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 2. april 2016 - 1. april 2017 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kjellerup,2015-04-02,2016-04-01,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2017-04-01,2016-04-02,true,2017-08-29,Viborg,,urn:ofk:oid:24451212,indberetninger-20180424,2.5097342,32559352.0,,2018-03-27T14:08:01.899Z,2017-08-30T11:12:49.326Z,regnskab,0.0,,2017-04-01,2016-04-02,X17-AS-91-XV,2017-08-30T11:12:49.495Z,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-200000.0,286153.0,
32559352,2016-04-02,2017-04-01,c580,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzg1LzAzL2M5L2NiM2MtNDlhMi1iMjUxLWMxN2NjOGM1NmJlYw.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzNhL2RlLzQ1LzU4YzEtNDY0Mi04YjU2LTAxMTRiMWMxNTA1MA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2016 - 1. april 2017.",,2017-08-29,2009-11-01,2017-08-30,Statsautoriseret revisor,Ingen.,-500000.0,,20222670.0,32559352.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 2. april 2016 - 1. april 2017 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kjellerup,2015-04-02,2016-04-01,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2017-04-01,2016-04-02,true,2017-08-29,Viborg,,urn:ofk:oid:24451212,indberetninger-20180424,2.5097342,32559352.0,,2018-03-27T14:08:01.899Z,2017-08-30T11:12:49.326Z,regnskab,0.0,,2017-04-01,2016-04-02,X17-AS-91-XV,2017-08-30T11:12:49.495Z,,,,,,,,,,,,,,,,,,,,,,,23502.0,100000.0,0.0,0.0,
32559352,2016-04-02,2017-04-01,c637,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzg1LzAzL2M5L2NiM2MtNDlhMi1iMjUxLWMxN2NjOGM1NmJlYw.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzNhL2RlLzQ1LzU4YzEtNDY0Mi04YjU2LTAxMTRiMWMxNTA1MA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2016 - 1. april 2017.",,2017-08-29,2009-11-01,2017-08-30,Statsautoriseret revisor,Ingen.,-500000.0,,20222670.0,32559352.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 2. april 2016 - 1. april 2017 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kjellerup,2015-04-02,2016-04-01,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2017-04-01,2016-04-02,true,2017-08-29,Viborg,,urn:ofk:oid:24451212,indberetninger-20180424,2.5097342,32559352.0,,2018-03-27T14:08:01.899Z,2017-08-30T11:12:49.326Z,regnskab,0.0,,2017-04-01,2016-04-02,X17-AS-91-XV,2017-08-30T11:12:49.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Jette Fledelius Andersen
32559352,2016-04-02,2017-04-01,c638,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzg1LzAzL2M5L2NiM2MtNDlhMi1iMjUxLWMxN2NjOGM1NmJlYw.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzNhL2RlLzQ1LzU4YzEtNDY0Mi04YjU2LTAxMTRiMWMxNTA1MA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2016 - 1. april 2017.",,2017-08-29,2009-11-01,2017-08-30,Statsautoriseret revisor,Ingen.,-500000.0,,20222670.0,32559352.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 2. april 2016 - 1. april 2017 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kjellerup,2015-04-02,2016-04-01,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2017-04-01,2016-04-02,true,2017-08-29,Viborg,,urn:ofk:oid:24451212,indberetninger-20180424,2.5097342,32559352.0,,2018-03-27T14:08:01.899Z,2017-08-30T11:12:49.326Z,regnskab,0.0,,2017-04-01,2016-04-02,X17-AS-91-XV,2017-08-30T11:12:49.495Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Andersen
32559352,2017-04-01,2017-04-01,c171,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzg1LzAzL2M5L2NiM2MtNDlhMi1iMjUxLWMxN2NjOGM1NmJlYw.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzNhL2RlLzQ1LzU4YzEtNDY0Mi04YjU2LTAxMTRiMWMxNTA1MA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2016 - 1. april 2017.",,2017-08-29,2009-11-01,2017-08-30,Statsautoriseret revisor,Ingen.,-500000.0,,20222670.0,32559352.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 2. april 2016 - 1. april 2017 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kjellerup,2015-04-02,2016-04-01,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2017-04-01,2016-04-02,true,2017-08-29,Viborg,,urn:ofk:oid:24451212,indberetninger-20180424,2.5097342,32559352.0,,2018-03-27T14:08:01.899Z,2017-08-30T11:12:49.326Z,regnskab,0.0,,2017-04-01,2016-04-02,X17-AS-91-XV,2017-08-30T11:12:49.495Z,4968425.0,1873036.0,125000.0,4963425.0,4968425.0,5000.0,1895413.0,1425295.0,1895413.0,470118.0,700000.0,4138425.0,5000.0,1199976.0,1165238.0,34738.0,5000.0,,,,,,,,,,
32559352,2017-04-01,2017-04-01,c228,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzg1LzAzL2M5L2NiM2MtNDlhMi1iMjUxLWMxN2NjOGM1NmJlYw.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzNhL2RlLzQ1LzU4YzEtNDY0Mi04YjU2LTAxMTRiMWMxNTA1MA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2016 - 1. april 2017.",,2017-08-29,2009-11-01,2017-08-30,Statsautoriseret revisor,Ingen.,-500000.0,,20222670.0,32559352.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 2. april 2016 - 1. april 2017 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kjellerup,2015-04-02,2016-04-01,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2017-04-01,2016-04-02,true,2017-08-29,Viborg,,urn:ofk:oid:24451212,indberetninger-20180424,2.5097342,32559352.0,,2018-03-27T14:08:01.899Z,2017-08-30T11:12:49.326Z,regnskab,0.0,,2017-04-01,2016-04-02,X17-AS-91-XV,2017-08-30T11:12:49.495Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
32559352,2017-04-01,2017-04-01,c256,,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5Lzg1LzAzL2M5L2NiM2MtNDlhMi1iMjUxLWMxN2NjOGM1NmJlYw.pdf,http://regnskaber.virk.dk/25395523/ZG9rdW1lbnRsYWdlcjovLzAzLzEyLzNhL2RlLzQ1LzU4YzEtNDY0Mi04YjU2LTAxMTRiMWMxNTA1MA.xml,true,Viborg,8800.0,"11, 1. sal",Tingvej,Viborg,8800.0,21.0,Sct. Mathias Gade,8620 Kjellerup,Vinkelvej 4,DK-8800 Viborg,"Tingvej 11, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 1. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 2. april 2016 - 1. april 2017.",,2017-08-29,2009-11-01,2017-08-30,Statsautoriseret revisor,Ingen.,-500000.0,,20222670.0,32559352.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 2. april 2016 - 1. april 2017 for Gidex Holding Jylland ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Witzky,Jette Fledelius Andersen,Jyske Bank,Gidex Holding Jylland ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Kjellerup,2015-04-02,2016-04-01,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kjellerup,2017-04-01,2016-04-02,true,2017-08-29,Viborg,,urn:ofk:oid:24451212,indberetninger-20180424,2.5097342,32559352.0,,2018-03-27T14:08:01.899Z,2017-08-30T11:12:49.326Z,regnskab,0.0,,2017-04-01,2016-04-02,X17-AS-91-XV,2017-08-30T11:12:49.495Z,,,,4138425.0,,,,,,,,,,,,,,,,,,,,,,,
