entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsOfEquityRelatedToInvestments,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,ImpairmentLossesOfInvestments,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossRelatedToInvestments,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,ValueAdjustmentsOfEquity
29925461,2015-01-01,2015-12-31,c193,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzJjL2U2LzY2LzY1ZGUtNDIzMy1iNzUzLTIxMjdjNDIyYjk0ZQ.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzFhLzlkLzFiL2VmNWItNDZhNC05MDUyLThiZGVhNTBmOGM4NA.xml,1.0,776252.0,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,-47402.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-06-23,2006-09-29,2016-06-23,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Thomsen Holding Fredericia ApS.,"Vi har revideret Ã¥rsregnskabet for Thomsen Holding Fredericia ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",776252.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fredericia,-87515.0,,65114.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2015-12-31,2015-01-01,2016-06-23,Kolding,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,urn:ofk:oid:22773422,indberetninger-20180424,2.5097342,29925461.0,,2018-03-29T14:25:01.415Z,2016-06-24T12:46:16.694Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-40-BH,2016-06-24T12:46:16.794Z,,,,,,,,,,,,,,,,,,,,
29925461,2015-01-01,2015-12-31,c235,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzJjL2U2LzY2LzY1ZGUtNDIzMy1iNzUzLTIxMjdjNDIyYjk0ZQ.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzFhLzlkLzFiL2VmNWItNDZhNC05MDUyLThiZGVhNTBmOGM4NA.xml,1.0,776252.0,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,-47402.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-06-23,2006-09-29,2016-06-23,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Thomsen Holding Fredericia ApS.,"Vi har revideret Ã¥rsregnskabet for Thomsen Holding Fredericia ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",776252.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fredericia,-633640.0,,65114.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2015-12-31,2015-01-01,2016-06-23,Kolding,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,urn:ofk:oid:22773422,indberetninger-20180424,2.5097342,29925461.0,,2018-03-29T14:25:01.415Z,2016-06-24T12:46:16.694Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-40-BH,2016-06-24T12:46:16.794Z,,,,,,,,,,,,,,,,,,,,-47402.0
29925461,2015-01-01,2015-12-31,c253,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzJjL2U2LzY2LzY1ZGUtNDIzMy1iNzUzLTIxMjdjNDIyYjk0ZQ.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzFhLzlkLzFiL2VmNWItNDZhNC05MDUyLThiZGVhNTBmOGM4NA.xml,1.0,776252.0,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,-47402.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-06-23,2006-09-29,2016-06-23,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Thomsen Holding Fredericia ApS.,"Vi har revideret Ã¥rsregnskabet for Thomsen Holding Fredericia ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",776252.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fredericia,-87515.0,,65114.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2015-12-31,2015-01-01,2016-06-23,Kolding,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,urn:ofk:oid:22773422,indberetninger-20180424,2.5097342,29925461.0,,2018-03-29T14:25:01.415Z,2016-06-24T12:46:16.694Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-40-BH,2016-06-24T12:46:16.794Z,,,,,,,,,,,,,,,,,,,,0.0
29925461,2015-01-01,2015-12-31,c535,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzJjL2U2LzY2LzY1ZGUtNDIzMy1iNzUzLTIxMjdjNDIyYjk0ZQ.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzFhLzlkLzFiL2VmNWItNDZhNC05MDUyLThiZGVhNTBmOGM4NA.xml,1.0,776252.0,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,-47402.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-06-23,2006-09-29,2016-06-23,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Thomsen Holding Fredericia ApS.,"Vi har revideret Ã¥rsregnskabet for Thomsen Holding Fredericia ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",776252.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fredericia,,,65114.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2015-12-31,2015-01-01,2016-06-23,Kolding,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,urn:ofk:oid:22773422,indberetninger-20180424,2.5097342,29925461.0,,2018-03-29T14:25:01.415Z,2016-06-24T12:46:16.694Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-40-BH,2016-06-24T12:46:16.794Z,,,,,,,,,,,,,,,,,,,,
29925461,2015-01-01,2015-12-31,c633,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzJjL2U2LzY2LzY1ZGUtNDIzMy1iNzUzLTIxMjdjNDIyYjk0ZQ.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzFhLzlkLzFiL2VmNWItNDZhNC05MDUyLThiZGVhNTBmOGM4NA.xml,1.0,776252.0,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,-47402.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-06-23,2006-09-29,2016-06-23,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Thomsen Holding Fredericia ApS.,"Vi har revideret Ã¥rsregnskabet for Thomsen Holding Fredericia ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",776252.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fredericia,,,65114.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2015-12-31,2015-01-01,2016-06-23,Kolding,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,urn:ofk:oid:22773422,indberetninger-20180424,2.5097342,29925461.0,,2018-03-29T14:25:01.415Z,2016-06-24T12:46:16.694Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-40-BH,2016-06-24T12:46:16.794Z,,,,,,,,,,,,,,,,,,,,
29925461,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzJjL2U2LzY2LzY1ZGUtNDIzMy1iNzUzLTIxMjdjNDIyYjk0ZQ.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzFhLzlkLzFiL2VmNWItNDZhNC05MDUyLThiZGVhNTBmOGM4NA.xml,1.0,776252.0,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,-47402.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-06-23,2006-09-29,2016-06-23,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Thomsen Holding Fredericia ApS.,"Vi har revideret Ã¥rsregnskabet for Thomsen Holding Fredericia ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",776252.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fredericia,,,65114.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2015-12-31,2015-01-01,2016-06-23,Kolding,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,urn:ofk:oid:22773422,indberetninger-20180424,2.5097342,29925461.0,,2018-03-29T14:25:01.415Z,2016-06-24T12:46:16.694Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-40-BH,2016-06-24T12:46:16.794Z,96431.0,189.0,125000.0,0.0,24719.0,96431.0,71712.0,2.0,2.0,2.0,71712.0,0.0,-100281.0,71712.0,96240.0,96240.0,,,,
29925461,2015-12-31,2015-12-31,c227,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzJjL2U2LzY2LzY1ZGUtNDIzMy1iNzUzLTIxMjdjNDIyYjk0ZQ.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzFhLzlkLzFiL2VmNWItNDZhNC05MDUyLThiZGVhNTBmOGM4NA.xml,1.0,776252.0,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,-47402.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-06-23,2006-09-29,2016-06-23,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Thomsen Holding Fredericia ApS.,"Vi har revideret Ã¥rsregnskabet for Thomsen Holding Fredericia ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",776252.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fredericia,,,65114.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2015-12-31,2015-01-01,2016-06-23,Kolding,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,urn:ofk:oid:22773422,indberetninger-20180424,2.5097342,29925461.0,,2018-03-29T14:25:01.415Z,2016-06-24T12:46:16.694Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-40-BH,2016-06-24T12:46:16.794Z,,,,,125000.0,,,,,,,,,,,,,,,
29925461,2015-12-31,2015-12-31,c236,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzJjL2U2LzY2LzY1ZGUtNDIzMy1iNzUzLTIxMjdjNDIyYjk0ZQ.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzFhLzlkLzFiL2VmNWItNDZhNC05MDUyLThiZGVhNTBmOGM4NA.xml,1.0,776252.0,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,-47402.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-06-23,2006-09-29,2016-06-23,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Thomsen Holding Fredericia ApS.,"Vi har revideret Ã¥rsregnskabet for Thomsen Holding Fredericia ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",776252.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fredericia,,,65114.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2015-12-31,2015-01-01,2016-06-23,Kolding,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,urn:ofk:oid:22773422,indberetninger-20180424,2.5097342,29925461.0,,2018-03-29T14:25:01.415Z,2016-06-24T12:46:16.694Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-40-BH,2016-06-24T12:46:16.794Z,,,,,0.0,,,,,,,,,,,,,,,
29925461,2015-12-31,2015-12-31,c254,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzJjL2U2LzY2LzY1ZGUtNDIzMy1iNzUzLTIxMjdjNDIyYjk0ZQ.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzFhLzlkLzFiL2VmNWItNDZhNC05MDUyLThiZGVhNTBmOGM4NA.xml,1.0,776252.0,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,-47402.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-06-23,2006-09-29,2016-06-23,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Thomsen Holding Fredericia ApS.,"Vi har revideret Ã¥rsregnskabet for Thomsen Holding Fredericia ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",776252.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fredericia,,,65114.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2015-12-31,2015-01-01,2016-06-23,Kolding,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,urn:ofk:oid:22773422,indberetninger-20180424,2.5097342,29925461.0,,2018-03-29T14:25:01.415Z,2016-06-24T12:46:16.694Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-40-BH,2016-06-24T12:46:16.794Z,,,,,-100281.0,,,,,,,,,,,,,,,
29925461,2015-12-31,2015-12-31,c536,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzJjL2U2LzY2LzY1ZGUtNDIzMy1iNzUzLTIxMjdjNDIyYjk0ZQ.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzFhLzlkLzFiL2VmNWItNDZhNC05MDUyLThiZGVhNTBmOGM4NA.xml,1.0,776252.0,Kolding,6000.0,39.0,Birkemose AllÃ©,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,-47402.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",,2016-06-23,2006-09-29,2016-06-23,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Thomsen Holding Fredericia ApS.,"Vi har revideret Ã¥rsregnskabet for Thomsen Holding Fredericia ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",776252.0,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,Fredericia,,,65114.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2015-12-31,2015-01-01,2016-06-23,Kolding,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. januar - 31. december 2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,RevisionspÃ¥tegning,urn:ofk:oid:22773422,indberetninger-20180424,2.5097342,29925461.0,,2018-03-29T14:25:01.415Z,2016-06-24T12:46:16.694Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-40-BH,2016-06-24T12:46:16.794Z,,,,,,,,2.0,,,,,,,,,698754.0,77500.0,,
