entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCriminalCodeAndFiscalTaxAndSubsidyLegislationAudit,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToInvestments,DisposalsOfInvestments,ImpairmentLossesOfInvestments,ProfitLossRelatedToInvestments
29925461,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2JlLzMyLzBlLzZiOTAtNGVhNi1hZjI0LWRiMTBhMWQwZDg1MA.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzc4LzMyLzBlLzBhYzItNDgyZC05NmQwLTI3ZjljMmJhZDU1Yg.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,135.0,vejlevej,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-07-06,2006-09-29,2017-07-06,Statsautoriseret revisor,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Thomsen Holding Fredericia ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Spar Nord,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,2015-01-01,2015-12-31,-98609.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2016-12-31,2016-01-01,true,true,2017-07-06,Kolding,,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24339648,indberetninger-20180424,2.5118417999999996,29925461.0,,2018-03-27T10:47:18.133Z,2017-07-06T11:28:14.719Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-MT,2017-07-06T11:28:15.115Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29925461,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2JlLzMyLzBlLzZiOTAtNGVhNi1hZjI0LWRiMTBhMWQwZDg1MA.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzc4LzMyLzBlLzBhYzItNDgyZC05NmQwLTI3ZjljMmJhZDU1Yg.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,135.0,vejlevej,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-07-06,2006-09-29,2017-07-06,Statsautoriseret revisor,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Thomsen Holding Fredericia ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Spar Nord,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,2015-01-01,2015-12-31,-98609.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2016-12-31,2016-01-01,true,true,2017-07-06,Kolding,,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24339648,indberetninger-20180424,2.5118417999999996,29925461.0,,2018-03-27T10:47:18.133Z,2017-07-06T11:28:14.719Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-MT,2017-07-06T11:28:15.115Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29925461,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2JlLzMyLzBlLzZiOTAtNGVhNi1hZjI0LWRiMTBhMWQwZDg1MA.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzc4LzMyLzBlLzBhYzItNDgyZC05NmQwLTI3ZjljMmJhZDU1Yg.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,135.0,vejlevej,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-07-06,2006-09-29,2017-07-06,Statsautoriseret revisor,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Thomsen Holding Fredericia ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Spar Nord,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2016-12-31,2016-01-01,true,true,2017-07-06,Kolding,,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24339648,indberetninger-20180424,2.5118417999999996,29925461.0,,2018-03-27T10:47:18.133Z,2017-07-06T11:28:14.719Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-MT,2017-07-06T11:28:15.115Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,,
29925461,2016-01-01,2016-12-31,c565,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2JlLzMyLzBlLzZiOTAtNGVhNi1hZjI0LWRiMTBhMWQwZDg1MA.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzc4LzMyLzBlLzBhYzItNDgyZC05NmQwLTI3ZjljMmJhZDU1Yg.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,135.0,vejlevej,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-07-06,2006-09-29,2017-07-06,Statsautoriseret revisor,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Thomsen Holding Fredericia ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Spar Nord,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2016-12-31,2016-01-01,true,true,2017-07-06,Kolding,,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24339648,indberetninger-20180424,2.5118417999999996,29925461.0,,2018-03-27T10:47:18.133Z,2017-07-06T11:28:14.719Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-MT,2017-07-06T11:28:15.115Z,,,,,,,,,,,,,,,,,,,,,,,80000.0,0.0,0.0,-80000.0
29925461,2016-01-01,2016-12-31,c568,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2JlLzMyLzBlLzZiOTAtNGVhNi1hZjI0LWRiMTBhMWQwZDg1MA.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzc4LzMyLzBlLzBhYzItNDgyZC05NmQwLTI3ZjljMmJhZDU1Yg.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,135.0,vejlevej,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-07-06,2006-09-29,2017-07-06,Statsautoriseret revisor,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Thomsen Holding Fredericia ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Spar Nord,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2016-12-31,2016-01-01,true,true,2017-07-06,Kolding,,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24339648,indberetninger-20180424,2.5118417999999996,29925461.0,,2018-03-27T10:47:18.133Z,2017-07-06T11:28:14.719Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-MT,2017-07-06T11:28:15.115Z,,,,,,,,,,,,,,,,,,,,,,,0.0,77500.0,-776252.0,-698754.0
29925461,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2JlLzMyLzBlLzZiOTAtNGVhNi1hZjI0LWRiMTBhMWQwZDg1MA.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzc4LzMyLzBlLzBhYzItNDgyZC05NmQwLTI3ZjljMmJhZDU1Yg.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,135.0,vejlevej,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-07-06,2006-09-29,2017-07-06,Statsautoriseret revisor,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Thomsen Holding Fredericia ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Spar Nord,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2016-12-31,2016-01-01,true,true,2017-07-06,Kolding,,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24339648,indberetninger-20180424,2.5118417999999996,29925461.0,,2018-03-27T10:47:18.133Z,2017-07-06T11:28:14.719Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-MT,2017-07-06T11:28:15.115Z,,,,,,,,,,,,,,,,,,,,,,,,,,
29925461,2016-12-31,2016-12-31,c171,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2JlLzMyLzBlLzZiOTAtNGVhNi1hZjI0LWRiMTBhMWQwZDg1MA.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzc4LzMyLzBlLzBhYzItNDgyZC05NmQwLTI3ZjljMmJhZDU1Yg.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,135.0,vejlevej,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-07-06,2006-09-29,2017-07-06,Statsautoriseret revisor,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Thomsen Holding Fredericia ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Spar Nord,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2016-12-31,2016-01-01,true,true,2017-07-06,Kolding,,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24339648,indberetninger-20180424,2.5118417999999996,29925461.0,,2018-03-27T10:47:18.133Z,2017-07-06T11:28:14.719Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-MT,2017-07-06T11:28:15.115Z,1375259.0,424.0,125000.0,-73890.0,1375259.0,1449149.0,0.0,0.0,0.0,0.0,4000.0,96240.0,-198890.0,1449149.0,1445149.0,1374835.0,1278595.0,,,,,,,,,
29925461,2016-12-31,2016-12-31,c228,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2JlLzMyLzBlLzZiOTAtNGVhNi1hZjI0LWRiMTBhMWQwZDg1MA.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzc4LzMyLzBlLzBhYzItNDgyZC05NmQwLTI3ZjljMmJhZDU1Yg.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,135.0,vejlevej,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-07-06,2006-09-29,2017-07-06,Statsautoriseret revisor,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Thomsen Holding Fredericia ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Spar Nord,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2016-12-31,2016-01-01,true,true,2017-07-06,Kolding,,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24339648,indberetninger-20180424,2.5118417999999996,29925461.0,,2018-03-27T10:47:18.133Z,2017-07-06T11:28:14.719Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-MT,2017-07-06T11:28:15.115Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,
29925461,2016-12-31,2016-12-31,c256,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2JlLzMyLzBlLzZiOTAtNGVhNi1hZjI0LWRiMTBhMWQwZDg1MA.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzc4LzMyLzBlLzBhYzItNDgyZC05NmQwLTI3ZjljMmJhZDU1Yg.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,135.0,vejlevej,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-07-06,2006-09-29,2017-07-06,Statsautoriseret revisor,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Thomsen Holding Fredericia ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Spar Nord,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2016-12-31,2016-01-01,true,true,2017-07-06,Kolding,,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24339648,indberetninger-20180424,2.5118417999999996,29925461.0,,2018-03-27T10:47:18.133Z,2017-07-06T11:28:14.719Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-MT,2017-07-06T11:28:15.115Z,,,,-198890.0,,,,,,,,,,,,,,,,,,,,,,
29925461,2016-12-31,2016-12-31,c566,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2JlLzMyLzBlLzZiOTAtNGVhNi1hZjI0LWRiMTBhMWQwZDg1MA.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzc4LzMyLzBlLzBhYzItNDgyZC05NmQwLTI3ZjljMmJhZDU1Yg.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,135.0,vejlevej,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-07-06,2006-09-29,2017-07-06,Statsautoriseret revisor,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Thomsen Holding Fredericia ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Spar Nord,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2016-12-31,2016-01-01,true,true,2017-07-06,Kolding,,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24339648,indberetninger-20180424,2.5118417999999996,29925461.0,,2018-03-27T10:47:18.133Z,2017-07-06T11:28:14.719Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-MT,2017-07-06T11:28:15.115Z,,,,,,,,,,,,,,,,,,0.0,-80000.0,80000.0,,,,,,
29925461,2016-12-31,2016-12-31,c569,,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2JlLzMyLzBlLzZiOTAtNGVhNi1hZjI0LWRiMTBhMWQwZDg1MA.pdf,http://regnskaber.virk.dk/16452992/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzc4LzMyLzBlLzBhYzItNDgyZC05NmQwLTI3ZjljMmJhZDU1Yg.xml,true,Kolding,6000.0,39.0,Birkemose AllÃ©,Kolding,6000.0,135.0,vejlevej,7000 Fredericia,Pontoppidansvej 14,DK-6000 Kolding,Birkemose AllÃ© 39,Til kapitalejeren i Thomsen Holding Fredericia ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2017-07-06,2006-09-29,2017-07-06,Statsautoriseret revisor,,20222670.0,29925461.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Thomsen Holding Fredericia ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jesper Steensbjerre,Michael JÃ¸rgen Thomsen,Michael JÃ¸rgen Thomsen,Spar Nord,Thomsen Holding Fredericia ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Fredericia,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2016-12-31,2016-01-01,true,true,2017-07-06,Kolding,,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24339648,indberetninger-20180424,2.5118417999999996,29925461.0,,2018-03-27T10:47:18.133Z,2017-07-06T11:28:14.719Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-86-MT,2017-07-06T11:28:15.115Z,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,
