entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
25131967,2017-01-01,2017-01-01,c567,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzZhLzc5LzNhL2EwYjEtNGY4MS05MGU4LWY2NWQyZDAwYWVhYQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2E2LzFlL2UzL2UyYTgtNDhhNi04MTlmLTdiZWI3Nzg1ZTZjZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-27,2000-01-04,2018-02-27,,11635.0,Statsautoriseret revisor,-375000.0,-103400.0,,,20222670.0,25131967.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,454320.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-12-31,2017-01-01,436988.0,true,2018-02-27,Herning,,urn:ofk:oid:25116206,indberetninger-20180424,2.5095978,25131967.0,,2018-04-04T01:49:16.594Z,2018-03-01T11:58:50.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-65-LH,2018-03-01T11:58:50.258Z,,,,,,,,,,,,,,,,,,,,,,,,,1010999.0,250000.0,,
25131967,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzZhLzc5LzNhL2EwYjEtNGY4MS05MGU4LWY2NWQyZDAwYWVhYQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2E2LzFlL2UzL2UyYTgtNDhhNi04MTlmLTdiZWI3Nzg1ZTZjZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,-11186.0,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-27,2000-01-04,2018-02-27,11635.0,11635.0,Statsautoriseret revisor,-375000.0,-103400.0,9045.0,395829.0,20222670.0,25131967.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JÃ¸rn Fugl Holding ApS.,436988.0,Ãrsrapport,454320.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,9568.0,-32114.0,Herning,2016-01-01,2016-12-31,385812.0,374626.0,384194.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-12-31,2017-01-01,436988.0,true,2018-02-27,Herning,-11186.0,urn:ofk:oid:25116206,indberetninger-20180424,2.5095978,25131967.0,,2018-04-04T01:49:16.594Z,2018-03-01T11:58:50.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-65-LH,2018-03-01T11:58:50.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
25131967,2017-01-01,2017-12-31,c176,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzZhLzc5LzNhL2EwYjEtNGY4MS05MGU4LWY2NWQyZDAwYWVhYQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2E2LzFlL2UzL2UyYTgtNDhhNi04MTlmLTdiZWI3Nzg1ZTZjZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-27,2000-01-04,2018-02-27,,11635.0,Statsautoriseret revisor,-375000.0,-103400.0,,,20222670.0,25131967.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,454320.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2016-01-01,2016-12-31,205800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-12-31,2017-01-01,436988.0,true,2018-02-27,Herning,,urn:ofk:oid:25116206,indberetninger-20180424,2.5095978,25131967.0,,2018-04-04T01:49:16.594Z,2018-03-01T11:58:50.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-65-LH,2018-03-01T11:58:50.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2017-01-01,2017-12-31,c184,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzZhLzc5LzNhL2EwYjEtNGY4MS05MGU4LWY2NWQyZDAwYWVhYQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2E2LzFlL2UzL2UyYTgtNDhhNi04MTlmLTdiZWI3Nzg1ZTZjZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-27,2000-01-04,2018-02-27,,11635.0,Statsautoriseret revisor,-375000.0,-103400.0,,,20222670.0,25131967.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,454320.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2016-01-01,2016-12-31,61988.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-12-31,2017-01-01,436988.0,true,2018-02-27,Herning,,urn:ofk:oid:25116206,indberetninger-20180424,2.5095978,25131967.0,,2018-04-04T01:49:16.594Z,2018-03-01T11:58:50.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-65-LH,2018-03-01T11:58:50.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzZhLzc5LzNhL2EwYjEtNGY4MS05MGU4LWY2NWQyZDAwYWVhYQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2E2LzFlL2UzL2UyYTgtNDhhNi04MTlmLTdiZWI3Nzg1ZTZjZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-27,2000-01-04,2018-02-27,,11635.0,Statsautoriseret revisor,-375000.0,-103400.0,,,20222670.0,25131967.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,454320.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2016-01-01,2016-12-31,118024.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-12-31,2017-01-01,436988.0,true,2018-02-27,Herning,,urn:ofk:oid:25116206,indberetninger-20180424,2.5095978,25131967.0,,2018-04-04T01:49:16.594Z,2018-03-01T11:58:50.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-65-LH,2018-03-01T11:58:50.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2017-01-01,2017-12-31,c236,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzZhLzc5LzNhL2EwYjEtNGY4MS05MGU4LWY2NWQyZDAwYWVhYQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2E2LzFlL2UzL2UyYTgtNDhhNi04MTlmLTdiZWI3Nzg1ZTZjZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-27,2000-01-04,2018-02-27,,11635.0,Statsautoriseret revisor,-375000.0,-103400.0,,,20222670.0,25131967.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,454320.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2016-01-01,2016-12-31,61988.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-12-31,2017-01-01,436988.0,true,2018-02-27,Herning,,urn:ofk:oid:25116206,indberetninger-20180424,2.5095978,25131967.0,,2018-04-04T01:49:16.594Z,2018-03-01T11:58:50.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-65-LH,2018-03-01T11:58:50.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzZhLzc5LzNhL2EwYjEtNGY4MS05MGU4LWY2NWQyZDAwYWVhYQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2E2LzFlL2UzL2UyYTgtNDhhNi04MTlmLTdiZWI3Nzg1ZTZjZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-27,2000-01-04,2018-02-27,,11635.0,Statsautoriseret revisor,-375000.0,-103400.0,,,20222670.0,25131967.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,454320.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2016-01-01,2016-12-31,118024.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-12-31,2017-01-01,436988.0,true,2018-02-27,Herning,,urn:ofk:oid:25116206,indberetninger-20180424,2.5095978,25131967.0,,2018-04-04T01:49:16.594Z,2018-03-01T11:58:50.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-65-LH,2018-03-01T11:58:50.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2017-01-01,2017-12-31,c259,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzZhLzc5LzNhL2EwYjEtNGY4MS05MGU4LWY2NWQyZDAwYWVhYQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2E2LzFlL2UzL2UyYTgtNDhhNi04MTlmLTdiZWI3Nzg1ZTZjZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-27,2000-01-04,2018-02-27,,11635.0,Statsautoriseret revisor,-375000.0,-103400.0,,,20222670.0,25131967.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,454320.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2016-01-01,2016-12-31,205800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-12-31,2017-01-01,436988.0,true,2018-02-27,Herning,,urn:ofk:oid:25116206,indberetninger-20180424,2.5095978,25131967.0,,2018-04-04T01:49:16.594Z,2018-03-01T11:58:50.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-65-LH,2018-03-01T11:58:50.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzZhLzc5LzNhL2EwYjEtNGY4MS05MGU4LWY2NWQyZDAwYWVhYQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2E2LzFlL2UzL2UyYTgtNDhhNi04MTlmLTdiZWI3Nzg1ZTZjZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-27,2000-01-04,2018-02-27,,11635.0,Statsautoriseret revisor,-375000.0,-103400.0,,,20222670.0,25131967.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,454320.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-12-31,2017-01-01,436988.0,true,2018-02-27,Herning,,urn:ofk:oid:25116206,indberetninger-20180424,2.5095978,25131967.0,,2018-04-04T01:49:16.594Z,2018-03-01T11:58:50.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-65-LH,2018-03-01T11:58:50.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
25131967,2017-01-01,2017-12-31,c445,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzZhLzc5LzNhL2EwYjEtNGY4MS05MGU4LWY2NWQyZDAwYWVhYQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2E2LzFlL2UzL2UyYTgtNDhhNi04MTlmLTdiZWI3Nzg1ZTZjZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-27,2000-01-04,2018-02-27,,11635.0,Statsautoriseret revisor,-375000.0,-103400.0,,,20222670.0,25131967.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,454320.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-12-31,2017-01-01,436988.0,true,2018-02-27,Herning,,urn:ofk:oid:25116206,indberetninger-20180424,2.5095978,25131967.0,,2018-04-04T01:49:16.594Z,2018-03-01T11:58:50.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-65-LH,2018-03-01T11:58:50.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25131967,2017-01-01,2017-12-31,c568,,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzZhLzc5LzNhL2EwYjEtNGY4MS05MGU4LWY2NWQyZDAwYWVhYQ.pdf,http://regnskaber.virk.dk/76913152/ZG9rdW1lbnRsYWdlcjovLzAzLzM3L2E2LzFlL2UzL2UyYTgtNDhhNi04MTlmLTdiZWI3Nzg1ZTZjZA.xml,true,Herning,7400.0,30.0,Birk Centerpark,7400 Herning,GudenÃ¥vej 28,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i JÃ¸rn Fugl Holding ApS,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-27,2000-01-04,2018-02-27,,11635.0,Statsautoriseret revisor,-375000.0,-103400.0,,,20222670.0,25131967.0,20222670.0,mne10056,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for JÃ¸rn Fugl Holding ApS.,,Ãrsrapport,454320.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,JÃ¸rn Fugl,JÃ¸rn Fugl,JÃ¸rn Fugl Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2017-12-31,2017-01-01,436988.0,true,2018-02-27,Herning,,urn:ofk:oid:25116206,indberetninger-20180424,2.5095978,25131967.0,,2018-04-04T01:49:16.594Z,2018-03-01T11:58:50.002Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AE-65-LH,2018-03-01T11:58:50.258Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
