entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnAuditedFinancialStatements,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfExecutiveAndSupervisoryBoardsResponsibilityForFinancialStatements,TelephoneNumberOfAuditor,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,InvestmentsWithNegativeEquityTransferredToProvisions,ProfitLossRelatedToInvestments,AdditionsToInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,Provisions,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables
30276523,2011-01-01,2011-12-31,c495,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,,-868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2011-12-31,2011-12-31,c180,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,-273943.0,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,125000.0,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2011-12-31,2011-12-31,c253,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,0.0,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
30276523,2011-12-31,2011-12-31,c4,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,-152093.0,,,,,,,,,,,,,0.0,3450.0,389.0,125000.0,3450.0,1061.0,3450.0,6600.0,0.0,0.0,148943.0,500.0,148943.0,-273943.0,-3150.0,6600.0,0.0,6100.0,3061.0,2000.0,0.0
30276523,2011-12-31,2011-12-31,c472,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2011-12-31,2011-12-31,c490,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,-273943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2011-12-31,2011-12-31,c496,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,-3150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2012-01-01,2012-01-01,c175,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,-273943.0,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,125000.0,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2012-01-01,2012-01-01,c193,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,-273943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2012-01-01,2012-01-01,c199,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,-3150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30276523,2012-01-01,2012-01-01,c473,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8vcGRmcy8zMDI3NjUyMztBcFMzOTU0OTI7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/32567203/Y3ZyLmRrOi8veGJybHMvWC1ENDgwMjc5RS0yMDEzMDUyNF8wNjM4NDVfNjQy.xml,,Danmark,8210 Aarhus V,Sommervej 31 C,8300  Odder,"GrÃ¸nvej 17, AlrÃ¸",8210 Aarhus V,Sommervej 31 C,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,2013-05-08,2013-05-08,2007-02-19,2013-05-22,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@rgdrevision.dk,30506804.0,30276523.0,30506804.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2012 for T. Andersen Holding ApS.,Ãrsrapport,,Morten Ryberg,Torben Andersen,Torben Andersen,"rgd revision, statsautoriseret revisionspartnerselskab",Sparekassen Kronjylland,T. Andersen Holding ApS,"rgd revision, statsautoriseret revisionspartnerselskab","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",Odder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odder,2012-12-31,2012-01-01,2013-05-08,Aarhus,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",86 13 31 00,urn:ofk:oid:18252127,indberetninger-20180424,2.5097403999999996,30276523.0,,2018-04-01T19:51:31.473Z,2013-05-23T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-94.343,2013-05-23T22:00:00.000Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
