entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForDeferredTax,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,PropertyCost,Revenue,TaxExpense,TaxExpenseOnOrdinaryActivities,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,PropertyPlantAndEquipmentGross,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
31083206,2012-01-01,2012-12-31,c106,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Nielsen,Beierholm,,,
31083206,2012-01-01,2012-12-31,c179,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,-170539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2012-01-01,2012-12-31,c209,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2012-01-01,2012-12-31,c287,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,-170539.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2012-01-01,2012-12-31,c33,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niels Olav Ãrseth,,
31083206,2012-01-01,2012-12-31,c49,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Monberg,,
31083206,2012-01-01,2012-12-31,c50,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klaus Juel Rasmussen,,
31083206,2012-12-31,2012-12-31,c210,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10236194.0,,,,,,,,,,11237888.0,,,,,
31083206,2012-12-31,2012-12-31,c249,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,45000.0,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2012-12-31,2012-12-31,c288,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,3693641.0,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083206,2012-12-31,2012-12-31,c362,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,6705558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6012118.0,128080.0
31083206,2012-12-31,2012-12-31,c441,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,235995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
31083206,2012-12-31,2012-12-31,c7,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzIwNjtBcFM0MTkwNDM7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60238013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODMzMTVfNjQ1.xml,49886.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,3738641.0,31083206.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 13 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082870,indberetninger-20180424,2.5097437,31083206.0,,2018-04-02T00:41:28.841Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-112.950,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,6813473.0,10777304.0,283608.0,45000.0,541110.0,109423.0,2286.0,10236194.0,10777304.0,7038663.0,6577478.0,235995.0,10236194.0,9323.0,12917.0,10236194.0,3693641.0,14324.0,225190.0,128080.0,50801.0,257502.0,7265.0,22662.0,125611.0,,,,,,
