entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
27381375,2015-01-01,2015-12-31,ID_15,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVlLzBmLzZkLzFjOTktNDQ2NS05YTcyLWU0OGE2ZGQ2ZGExNw.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2E0L2Y3Lzc5L2M4MDEtNDZjOC04MDcxLTg5MTRiMmQ0N2E1Zg.xml,"Thisted, 7700","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-01-25,2016-02-18,27381375.0,15728000.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,Benny Obel Brogaard,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON Revisionskontoret, Registreret revisionsinteressentskab","Thisted, den 25. januar 2016",2014-01-01,2014-12-31,-396925.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-25,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22004065,indberetninger-20180424,2.5118406,27381375.0,,2018-03-28T20:56:46.339Z,2016-02-19T08:42:46.882Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-58-KC,2016-02-19T08:42:47.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2015-01-01,2015-12-31,ID_19,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVlLzBmLzZkLzFjOTktNDQ2NS05YTcyLWU0OGE2ZGQ2ZGExNw.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2E0L2Y3Lzc5L2M4MDEtNDZjOC04MDcxLTg5MTRiMmQ0N2E1Zg.xml,"Thisted, 7700","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-01-25,2016-02-18,27381375.0,15728000.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,Benny Obel Brogaard,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON Revisionskontoret, Registreret revisionsinteressentskab","Thisted, den 25. januar 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-25,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22004065,indberetninger-20180424,2.5118406,27381375.0,,2018-03-28T20:56:46.339Z,2016-02-19T08:42:46.882Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-58-KC,2016-02-19T08:42:47.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2015-01-01,2015-12-31,ID_2,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVlLzBmLzZkLzFjOTktNDQ2NS05YTcyLWU0OGE2ZGQ2ZGExNw.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2E0L2Y3Lzc5L2M4MDEtNDZjOC04MDcxLTg5MTRiMmQ0N2E1Zg.xml,"Thisted, 7700","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-01-25,2016-02-18,27381375.0,15728000.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,Benny Obel Brogaard,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON Revisionskontoret, Registreret revisionsinteressentskab","Thisted, den 25. januar 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-25,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22004065,indberetninger-20180424,2.5118406,27381375.0,,2018-03-28T20:56:46.339Z,2016-02-19T08:42:46.882Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-58-KC,2016-02-19T08:42:47.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2015-01-01,2015-12-31,ID_20,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVlLzBmLzZkLzFjOTktNDQ2NS05YTcyLWU0OGE2ZGQ2ZGExNw.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2E0L2Y3Lzc5L2M4MDEtNDZjOC04MDcxLTg5MTRiMmQ0N2E1Zg.xml,"Thisted, 7700","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-01-25,2016-02-18,27381375.0,15728000.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,Benny Obel Brogaard,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON Revisionskontoret, Registreret revisionsinteressentskab","Thisted, den 25. januar 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-25,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22004065,indberetninger-20180424,2.5118406,27381375.0,,2018-03-28T20:56:46.339Z,2016-02-19T08:42:46.882Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-58-KC,2016-02-19T08:42:47.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2015-01-01,2015-12-31,ID_21,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVlLzBmLzZkLzFjOTktNDQ2NS05YTcyLWU0OGE2ZGQ2ZGExNw.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2E0L2Y3Lzc5L2M4MDEtNDZjOC04MDcxLTg5MTRiMmQ0N2E1Zg.xml,"Thisted, 7700","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-01-25,2016-02-18,27381375.0,15728000.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,Benny Obel Brogaard,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON Revisionskontoret, Registreret revisionsinteressentskab","Thisted, den 25. januar 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-25,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22004065,indberetninger-20180424,2.5118406,27381375.0,,2018-03-28T20:56:46.339Z,2016-02-19T08:42:46.882Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-58-KC,2016-02-19T08:42:47.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2015-01-01,2015-12-31,ID_3,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVlLzBmLzZkLzFjOTktNDQ2NS05YTcyLWU0OGE2ZGQ2ZGExNw.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2E0L2Y3Lzc5L2M4MDEtNDZjOC04MDcxLTg5MTRiMmQ0N2E1Zg.xml,"Thisted, 7700","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-01-25,2016-02-18,27381375.0,15728000.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,Benny Obel Brogaard,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON Revisionskontoret, Registreret revisionsinteressentskab","Thisted, den 25. januar 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-25,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22004065,indberetninger-20180424,2.5118406,27381375.0,,2018-03-28T20:56:46.339Z,2016-02-19T08:42:46.882Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-58-KC,2016-02-19T08:42:47.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benny Obel Brogaard
27381375,2015-01-01,2015-12-31,ID_4,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVlLzBmLzZkLzFjOTktNDQ2NS05YTcyLWU0OGE2ZGQ2ZGExNw.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2E0L2Y3Lzc5L2M4MDEtNDZjOC04MDcxLTg5MTRiMmQ0N2E1Zg.xml,"Thisted, 7700","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-01-25,2016-02-18,27381375.0,15728000.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,Benny Obel Brogaard,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON Revisionskontoret, Registreret revisionsinteressentskab","Thisted, den 25. januar 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-25,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22004065,indberetninger-20180424,2.5118406,27381375.0,,2018-03-28T20:56:46.339Z,2016-02-19T08:42:46.882Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-58-KC,2016-02-19T08:42:47.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2015-01-01,2015-12-31,ID_5,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVlLzBmLzZkLzFjOTktNDQ2NS05YTcyLWU0OGE2ZGQ2ZGExNw.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2E0L2Y3Lzc5L2M4MDEtNDZjOC04MDcxLTg5MTRiMmQ0N2E1Zg.xml,"Thisted, 7700","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-01-25,2016-02-18,27381375.0,15728000.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,Benny Obel Brogaard,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON Revisionskontoret, Registreret revisionsinteressentskab","Thisted, den 25. januar 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-25,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22004065,indberetninger-20180424,2.5118406,27381375.0,,2018-03-28T20:56:46.339Z,2016-02-19T08:42:46.882Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-58-KC,2016-02-19T08:42:47.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVlLzBmLzZkLzFjOTktNDQ2NS05YTcyLWU0OGE2ZGQ2ZGExNw.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2E0L2Y3Lzc5L2M4MDEtNDZjOC04MDcxLTg5MTRiMmQ0N2E1Zg.xml,"Thisted, 7700","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-01-25,2016-02-18,27381375.0,15728000.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,Benny Obel Brogaard,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON Revisionskontoret, Registreret revisionsinteressentskab","Thisted, den 25. januar 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-25,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22004065,indberetninger-20180424,2.5118406,27381375.0,,2018-03-28T20:56:46.339Z,2016-02-19T08:42:46.882Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-58-KC,2016-02-19T08:42:47.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVlLzBmLzZkLzFjOTktNDQ2NS05YTcyLWU0OGE2ZGQ2ZGExNw.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2E0L2Y3Lzc5L2M4MDEtNDZjOC04MDcxLTg5MTRiMmQ0N2E1Zg.xml,"Thisted, 7700","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-01-25,2016-02-18,27381375.0,15728000.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,Benny Obel Brogaard,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON Revisionskontoret, Registreret revisionsinteressentskab","Thisted, den 25. januar 2016",2014-01-01,2014-12-31,396925.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-25,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22004065,indberetninger-20180424,2.5118406,27381375.0,,2018-03-28T20:56:46.339Z,2016-02-19T08:42:46.882Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-58-KC,2016-02-19T08:42:47.106Z,101464.0,9830.0,193317.0,642927.0,541244.0,91634.0,144319.0,,,,,,,,,,,,,,,,,,,,,,,
27381375,2015-01-01,2015-12-31,ID_9,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVlLzBmLzZkLzFjOTktNDQ2NS05YTcyLWU0OGE2ZGQ2ZGExNw.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2E0L2Y3Lzc5L2M4MDEtNDZjOC04MDcxLTg5MTRiMmQ0N2E1Zg.xml,"Thisted, 7700","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-01-25,2016-02-18,27381375.0,15728000.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,Benny Obel Brogaard,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON Revisionskontoret, Registreret revisionsinteressentskab","Thisted, den 25. januar 2016",2014-01-01,2014-12-31,-101200.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-25,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22004065,indberetninger-20180424,2.5118406,27381375.0,,2018-03-28T20:56:46.339Z,2016-02-19T08:42:46.882Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-58-KC,2016-02-19T08:42:47.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27381375,2015-12-31,2015-12-31,ID_17,,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzVlLzBmLzZkLzFjOTktNDQ2NS05YTcyLWU0OGE2ZGQ2ZGExNw.pdf,http://regnskaber.virk.dk/57318372/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2E0L2Y3Lzc5L2M4MDEtNDZjOC04MDcxLTg5MTRiMmQ0N2E1Zg.xml,"Thisted, 7700","Toldbodgade 4, 2. sal","Til den daglige ledelse i Benny Brogaard Holding, Thisted  ApS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-01-25,2016-02-18,27381375.0,15728000.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for Benny Brogaard Holding, Thisted  ApS.",Ãrsrapport,Benny Obel Brogaard,Sparekassen Thy,"Benny Brogaard Holding, Thisted  ApS","REVIKON Revisionskontoret, Registreret revisionsinteressentskab","Thisted, den 25. januar 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-01-25,Thisted,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22004065,indberetninger-20180424,2.5118406,27381375.0,,2018-03-28T20:56:46.339Z,2016-02-19T08:42:46.882Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-58-KC,2016-02-19T08:42:47.106Z,,,,,,,,4779754.0,25726.0,125000.0,3180406.0,0.0,4679899.0,4779754.0,99855.0,1599348.0,1599348.0,1599348.0,1854594.0,101200.0,0.0,4453699.0,1854594.0,99855.0,1300086.0,1300086.0,91855.0,0.0,8000.0,
