entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,InvestmentsGross,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,FixturesFittingsToolsAndEquipment,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PlaceOfSignatureOfStatement,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,IncreaseDecreaseOfPropertyPlantAndEquipmentThroughTransfers,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,RelatedEntityName,RelatedEntityRegisteredOffice,NameAndSurnameOfMemberOfSupervisoryBoard,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
15502347,2016-01-01,2016-01-01,c206,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1794230.0,3336574.0,,,,,,,,,,
15502347,2016-01-01,2016-01-01,c209,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,
15502347,2016-01-01,2016-01-01,c72,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15502347,2016-01-01,2016-12-31,c1,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,3616878.0,11629.0,-22505.0,15.0,993168.0,284339.0,9391215.0,0.0,14369284.0,-7252.0,0.0,90518.0,3210.0,90518.0,0.0,4599170.0,4693730.0,982292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roskilde,,,,,,,,,
15502347,2016-01-01,2016-12-31,c1967,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15502347,2016-01-01,2016-12-31,c207,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141960.0,-269149.0,-420641.0,-176497.0,420641.0,,,,
15502347,2016-01-01,2016-12-31,c210,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-15190.0,0.0,176497.0,0.0,,,,
15502347,2016-01-01,2016-12-31,c451,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,-4491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klb. Cleaning Station A/S,Roskilde,,
15502347,2016-01-01,2016-12-31,c55,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15502347,2016-01-01,2016-12-31,c61,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,-381288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15502347,2016-01-01,2016-12-31,c68,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,-1834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15502347,2016-01-01,2016-12-31,c739,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,-3347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LHT 2001 AB,Sverige,,
15502347,2016-01-01,2016-12-31,c84,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klaus SjÃ¸holm Kristensen,
15502347,2016-01-01,2016-12-31,c85,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Henriksen,
15502347,2016-01-01,2016-12-31,c86,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian SjÃ¸holm Kristensen,
15502347,2016-01-01,2016-12-31,c87,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anni Veje Henriksen,
15502347,2016-01-01,2016-12-31,c99,,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzVlL2EyL2IzLzZlY2YtNDIwMC04ZjA1LTJjMzkzNDMxODU4OA.pdf,http://regnskaber.virk.dk/74320551/ZG9rdW1lbnRsYWdlcjovLzAzLzc0LzBjLzkxLzViL2JjZDktNGZkMy1iY2YyLWNmOWIxOTljY2U2Yw.xml,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,Roskilde,4000.0,"5, 3.",StÃ¦ndertorvet,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2017-03-31,2017-03-31,Statsaut. revisor,,32895468.0,15502347.0,Ãrsrapport,781023.0,0.0,Jan Nygaard,Klaus SjÃ¸holm Kristensen,Jan Henriksen,Beierholm,Transocean Shipping Agency A/S,Beierholm,Roskilde,2016-12-31,2016-01-01,2017-03-31,KÃ¸benhavn,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:23713355,indberetninger-20180424,2.5097342,15502347.0,,2018-03-27T12:38:01.794Z,2017-04-10T11:48:50.812Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-09-AS,2017-04-10T11:48:50.995Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
