entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradeReceivables,InvestmentsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,DepreciationOfPropertyPlantAndEquipment
29634688,2015-01-01,2015-12-31,c159,,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2RhL2U3LzdkL2I5MGItNDlkOS05OWJhLTIwY2M5NzRmNDVkNA.pdf,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzc5LzE1L2E5Lzk1NDctNGQyNi04NzY1LWJiNzYyOGU2ZjBhYg.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6840 OksbÃ¸l,BaunhÃ¸jvej 26,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i StensgÃ¥rden A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-05-13,2006-06-21,2016-05-13,,Registreret revisor,,20222670.0,29634688.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for StensgÃ¥rden A/S.,Ãrsrapport,4200000.0,53300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Susanne Lysgaard Baun,Susanne Lysgaard Baun,Sydbank A/S,StensgÃ¥rden A/S,BDO Statsautoriseret revisionsaktieselskab,,,OksbÃ¸l,638191.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,2016-05-13,Varde,,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22390466,indberetninger-20180424,2.5097551,29634688.0,,2018-03-28T22:10:03.874Z,2016-05-19T10:38:38.827Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-WQ,2016-05-19T10:38:38.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29634688,2015-01-01,2015-12-31,c199,,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2RhL2U3LzdkL2I5MGItNDlkOS05OWJhLTIwY2M5NzRmNDVkNA.pdf,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzc5LzE1L2E5Lzk1NDctNGQyNi04NzY1LWJiNzYyOGU2ZjBhYg.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6840 OksbÃ¸l,BaunhÃ¸jvej 26,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i StensgÃ¥rden A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-05-13,2006-06-21,2016-05-13,,Registreret revisor,,20222670.0,29634688.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for StensgÃ¥rden A/S.,Ãrsrapport,4200000.0,53300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Susanne Lysgaard Baun,Susanne Lysgaard Baun,Sydbank A/S,StensgÃ¥rden A/S,BDO Statsautoriseret revisionsaktieselskab,,,OksbÃ¸l,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,2016-05-13,Varde,,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22390466,indberetninger-20180424,2.5097551,29634688.0,,2018-03-28T22:10:03.874Z,2016-05-19T10:38:38.827Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-WQ,2016-05-19T10:38:38.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29634688,2015-01-01,2015-12-31,c208,,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2RhL2U3LzdkL2I5MGItNDlkOS05OWJhLTIwY2M5NzRmNDVkNA.pdf,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzc5LzE1L2E5Lzk1NDctNGQyNi04NzY1LWJiNzYyOGU2ZjBhYg.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6840 OksbÃ¸l,BaunhÃ¸jvej 26,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i StensgÃ¥rden A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-05-13,2006-06-21,2016-05-13,,Registreret revisor,,20222670.0,29634688.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for StensgÃ¥rden A/S.,Ãrsrapport,4200000.0,53300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Susanne Lysgaard Baun,Susanne Lysgaard Baun,Sydbank A/S,StensgÃ¥rden A/S,BDO Statsautoriseret revisionsaktieselskab,,,OksbÃ¸l,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,2016-05-13,Varde,,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22390466,indberetninger-20180424,2.5097551,29634688.0,,2018-03-28T22:10:03.874Z,2016-05-19T10:38:38.827Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-WQ,2016-05-19T10:38:38.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Friis Baun,
29634688,2015-01-01,2015-12-31,c209,,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2RhL2U3LzdkL2I5MGItNDlkOS05OWJhLTIwY2M5NzRmNDVkNA.pdf,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzc5LzE1L2E5Lzk1NDctNGQyNi04NzY1LWJiNzYyOGU2ZjBhYg.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6840 OksbÃ¸l,BaunhÃ¸jvej 26,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i StensgÃ¥rden A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-05-13,2006-06-21,2016-05-13,,Registreret revisor,,20222670.0,29634688.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for StensgÃ¥rden A/S.,Ãrsrapport,4200000.0,53300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Susanne Lysgaard Baun,Susanne Lysgaard Baun,Sydbank A/S,StensgÃ¥rden A/S,BDO Statsautoriseret revisionsaktieselskab,,,OksbÃ¸l,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,2016-05-13,Varde,,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22390466,indberetninger-20180424,2.5097551,29634688.0,,2018-03-28T22:10:03.874Z,2016-05-19T10:38:38.827Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-WQ,2016-05-19T10:38:38.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Susanne Lysgaard Baun,
29634688,2015-01-01,2015-12-31,c210,,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2RhL2U3LzdkL2I5MGItNDlkOS05OWJhLTIwY2M5NzRmNDVkNA.pdf,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzc5LzE1L2E5Lzk1NDctNGQyNi04NzY1LWJiNzYyOGU2ZjBhYg.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6840 OksbÃ¸l,BaunhÃ¸jvej 26,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i StensgÃ¥rden A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-05-13,2006-06-21,2016-05-13,,Registreret revisor,,20222670.0,29634688.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for StensgÃ¥rden A/S.,Ãrsrapport,4200000.0,53300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Susanne Lysgaard Baun,Susanne Lysgaard Baun,Sydbank A/S,StensgÃ¥rden A/S,BDO Statsautoriseret revisionsaktieselskab,,,OksbÃ¸l,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,2016-05-13,Varde,,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22390466,indberetninger-20180424,2.5097551,29634688.0,,2018-03-28T22:10:03.874Z,2016-05-19T10:38:38.827Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-WQ,2016-05-19T10:38:38.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gitte Thygesen Christiansen,
29634688,2015-01-01,2015-12-31,c29,,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2RhL2U3LzdkL2I5MGItNDlkOS05OWJhLTIwY2M5NzRmNDVkNA.pdf,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzc5LzE1L2E5Lzk1NDctNGQyNi04NzY1LWJiNzYyOGU2ZjBhYg.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6840 OksbÃ¸l,BaunhÃ¸jvej 26,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i StensgÃ¥rden A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-05-13,2006-06-21,2016-05-13,,Registreret revisor,,20222670.0,29634688.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for StensgÃ¥rden A/S.,Ãrsrapport,4200000.0,53300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Susanne Lysgaard Baun,Susanne Lysgaard Baun,Sydbank A/S,StensgÃ¥rden A/S,BDO Statsautoriseret revisionsaktieselskab,,,OksbÃ¸l,638191.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,2016-05-13,Varde,,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22390466,indberetninger-20180424,2.5097551,29634688.0,,2018-03-28T22:10:03.874Z,2016-05-19T10:38:38.827Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-WQ,2016-05-19T10:38:38.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29634688,2015-01-01,2015-12-31,c299,,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2RhL2U3LzdkL2I5MGItNDlkOS05OWJhLTIwY2M5NzRmNDVkNA.pdf,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzc5LzE1L2E5Lzk1NDctNGQyNi04NzY1LWJiNzYyOGU2ZjBhYg.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6840 OksbÃ¸l,BaunhÃ¸jvej 26,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i StensgÃ¥rden A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-05-13,2006-06-21,2016-05-13,,Registreret revisor,,20222670.0,29634688.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for StensgÃ¥rden A/S.,Ãrsrapport,4200000.0,53300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Susanne Lysgaard Baun,Susanne Lysgaard Baun,Sydbank A/S,StensgÃ¥rden A/S,BDO Statsautoriseret revisionsaktieselskab,,,OksbÃ¸l,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,2016-05-13,Varde,,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22390466,indberetninger-20180424,2.5097551,29634688.0,,2018-03-28T22:10:03.874Z,2016-05-19T10:38:38.827Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-WQ,2016-05-19T10:38:38.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29634688,2015-01-01,2015-12-31,c77,,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2RhL2U3LzdkL2I5MGItNDlkOS05OWJhLTIwY2M5NzRmNDVkNA.pdf,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzc5LzE1L2E5Lzk1NDctNGQyNi04NzY1LWJiNzYyOGU2ZjBhYg.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6840 OksbÃ¸l,BaunhÃ¸jvej 26,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i StensgÃ¥rden A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-05-13,2006-06-21,2016-05-13,,Registreret revisor,,20222670.0,29634688.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for StensgÃ¥rden A/S.,Ãrsrapport,4200000.0,53300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Susanne Lysgaard Baun,Susanne Lysgaard Baun,Sydbank A/S,StensgÃ¥rden A/S,BDO Statsautoriseret revisionsaktieselskab,,,OksbÃ¸l,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,2016-05-13,Varde,,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22390466,indberetninger-20180424,2.5097551,29634688.0,,2018-03-28T22:10:03.874Z,2016-05-19T10:38:38.827Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-WQ,2016-05-19T10:38:38.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141930.0
29634688,2015-01-01,2015-12-31,c89,,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2RhL2U3LzdkL2I5MGItNDlkOS05OWJhLTIwY2M5NzRmNDVkNA.pdf,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzc5LzE1L2E5Lzk1NDctNGQyNi04NzY1LWJiNzYyOGU2ZjBhYg.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6840 OksbÃ¸l,BaunhÃ¸jvej 26,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i StensgÃ¥rden A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-05-13,2006-06-21,2016-05-13,,Registreret revisor,,20222670.0,29634688.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for StensgÃ¥rden A/S.,Ãrsrapport,4200000.0,53300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Susanne Lysgaard Baun,Susanne Lysgaard Baun,Sydbank A/S,StensgÃ¥rden A/S,BDO Statsautoriseret revisionsaktieselskab,,,OksbÃ¸l,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,2016-05-13,Varde,,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22390466,indberetninger-20180424,2.5097551,29634688.0,,2018-03-28T22:10:03.874Z,2016-05-19T10:38:38.827Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-WQ,2016-05-19T10:38:38.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0
29634688,2015-12-31,2015-12-31,c115,,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2RhL2U3LzdkL2I5MGItNDlkOS05OWJhLTIwY2M5NzRmNDVkNA.pdf,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzc5LzE1L2E5Lzk1NDctNGQyNi04NzY1LWJiNzYyOGU2ZjBhYg.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6840 OksbÃ¸l,BaunhÃ¸jvej 26,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i StensgÃ¥rden A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-05-13,2006-06-21,2016-05-13,,Registreret revisor,,20222670.0,29634688.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for StensgÃ¥rden A/S.,Ãrsrapport,4200000.0,53300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Susanne Lysgaard Baun,Susanne Lysgaard Baun,Sydbank A/S,StensgÃ¥rden A/S,BDO Statsautoriseret revisionsaktieselskab,,,OksbÃ¸l,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,2016-05-13,Varde,,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22390466,indberetninger-20180424,2.5097551,29634688.0,,2018-03-28T22:10:03.874Z,2016-05-19T10:38:38.827Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-WQ,2016-05-19T10:38:38.969Z,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,
29634688,2015-12-31,2015-12-31,c139,,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2Q4L2RhL2U3LzdkL2I5MGItNDlkOS05OWJhLTIwY2M5NzRmNDVkNA.pdf,http://regnskaber.virk.dk/88643692/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzc5LzE1L2E5Lzk1NDctNGQyNi04NzY1LWJiNzYyOGU2ZjBhYg.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6840 OksbÃ¸l,BaunhÃ¸jvej 26,DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i StensgÃ¥rden A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-05-13,2006-06-21,2016-05-13,,Registreret revisor,,20222670.0,29634688.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for StensgÃ¥rden A/S.,Ãrsrapport,4200000.0,53300.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Christensen,Susanne Lysgaard Baun,Susanne Lysgaard Baun,Sydbank A/S,StensgÃ¥rden A/S,BDO Statsautoriseret revisionsaktieselskab,,,OksbÃ¸l,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,2016-05-13,Varde,,Formand,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22390466,indberetninger-20180424,2.5097551,29634688.0,,2018-03-28T22:10:03.874Z,2016-05-19T10:38:38.827Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-22-WQ,2016-05-19T10:38:38.969Z,,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
