entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IncreaseOfCapital,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueBetweenOneAndFiveYears,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfIssuedShares,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossRelatedToInvestments,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTax,CurrentTaxExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,NominalValueOfIssuedShares,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgress,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
34879915,2014-01-01,2014-01-01,c393,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",-88716.0,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,-347536.0,0.0,-262331.0,1143455.0,3795030.0,3449654.0,972000.0,262331.0,4767030.0,3449654.0,-436252.0,-347536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-01-01,2014-12-31,c106,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-01-01,2014-12-31,c182,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",1143455.0,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-01-01,2014-12-31,c194,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",-1232171.0,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-01-01,2014-12-31,c263,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-01-01,2014-12-31,c340,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",1143455.0,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-01-01,2014-12-31,c352,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",-1232171.0,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-01-01,2014-12-31,c394,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-01-01,2014-12-31,c632,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",648325.0,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ApS,DSPA 1,Holstebro,
34879915,2014-01-01,2014-12-31,c633,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",1055450.0,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ApS,DSPA 2,Holstebro,
34879915,2014-01-01,2014-12-31,c634,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",-411596.0,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ApS,DSPA 3,Holstebro,
34879915,2014-01-01,2014-12-31,c635,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",-148724.0,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ApS,DSPA 4,Holstebro,
34879915,2014-01-01,2014-12-31,c76,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-12-31,2014-12-31,c265,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,,,,56377096.0,,,,,,,,,,,,,,,,,7176973.0,49200123.0,,,,
34879915,2014-12-31,2014-12-31,c314,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
34879915,2014-12-31,2014-12-31,c323,,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzZmLzE5LzE0LzBiOTItNDhiZi1iZTgwLTcxMzFhOGUzZjQ4Mg.pdf,http://regnskaber.virk.dk/51997843/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2QxL2FkL2NjL2ZkZmMtNGIyZi04MWY5LTVhYjAwZmJhNWVjYw.xml,7542367.0,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Holstebro,7500.0,44.0,SÃ¸nderlandsgade,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2015-03-30,2015-03-30,2015-03-30,statsaut. revisor,34879915.0,30700228.0,3000000.0,Ãrsrapport,42998718.0,3971646.0,0.0,Henrik Reedtz,Erez Karti,Erez Karti,DSPH ApS,Ernst & Young Godkendt Revisionspartnerselskab,3000000.0,"KÃ¸benhavn, den",,1143455.0,Holstebro,2014-12-31,2014-01-01,2015-03-30,"KÃ¸benhavn, den",RevisionspÃ¥tegning,urn:ofk:oid:5121385,indberetninger-20180424,2.5118417999999996,34879915,,2018-03-30T09:55:17.370Z,2015-04-17T06:46:29.072Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-68-US,2015-04-17T06:46:29.107Z,,,,,,,,,,,,,,,,,,,38577755.0,,,,,,,,,,,,,,,,,,,,,,,,,
