entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,RetainedEarnings,RevaluationReserve,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
entity identifier,2012-01-01,2012-12-31,ID_15,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDEzMDUxN18xNjQzMjhfNzM2.xml,"3460, BirkerÃ¸d",Topstykket 9C,"2900, Hellerup",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2012 - 31-12-2012.",1985-06-24,2013-05-17,,Statsautoriseret revisor,,,88248228.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2012 - 31-12-2012 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 01-01-2012 - 31-12-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Egon  Pedersen,Jens Mads Hedegaard,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,-47667.0,,,2012-12-31,2012-01-01,2013-05-16,Hellerup,,urn:ofk:oid:9093947,indberetninger-20180424,2.5118535,78352515.0,,2018-04-01T17:16:24.516Z,2013-05-17T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.162,2013-05-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_17,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDEzMDUxN18xNjQzMjhfNzM2.xml,"3460, BirkerÃ¸d",Topstykket 9C,"2900, Hellerup",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2012 - 31-12-2012.",1985-06-24,2013-05-17,,Statsautoriseret revisor,,,88248228.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2012 - 31-12-2012 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 01-01-2012 - 31-12-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Egon  Pedersen,Jens Mads Hedegaard,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,38899.0,,,2012-12-31,2012-01-01,2013-05-16,Hellerup,,urn:ofk:oid:9093947,indberetninger-20180424,2.5118535,78352515.0,,2018-04-01T17:16:24.516Z,2013-05-17T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.162,2013-05-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_2,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDEzMDUxN18xNjQzMjhfNzM2.xml,"3460, BirkerÃ¸d",Topstykket 9C,"2900, Hellerup",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2012 - 31-12-2012.",1985-06-24,2013-05-17,,Statsautoriseret revisor,,,88248228.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2012 - 31-12-2012 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 01-01-2012 - 31-12-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Egon  Pedersen,Jens Mads Hedegaard,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,,,,2012-12-31,2012-01-01,2013-05-16,Hellerup,,urn:ofk:oid:9093947,indberetninger-20180424,2.5118535,78352515.0,,2018-04-01T17:16:24.516Z,2013-05-17T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.162,2013-05-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jens Mads Hedegaard
entity identifier,2012-01-01,2012-12-31,ID_21,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDEzMDUxN18xNjQzMjhfNzM2.xml,"3460, BirkerÃ¸d",Topstykket 9C,"2900, Hellerup",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2012 - 31-12-2012.",1985-06-24,2013-05-17,,Statsautoriseret revisor,,,88248228.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2012 - 31-12-2012 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 01-01-2012 - 31-12-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Egon  Pedersen,Jens Mads Hedegaard,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,,,,2012-12-31,2012-01-01,2013-05-16,Hellerup,,urn:ofk:oid:9093947,indberetninger-20180424,2.5118535,78352515.0,,2018-04-01T17:16:24.516Z,2013-05-17T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.162,2013-05-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_22,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDEzMDUxN18xNjQzMjhfNzM2.xml,"3460, BirkerÃ¸d",Topstykket 9C,"2900, Hellerup",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2012 - 31-12-2012.",1985-06-24,2013-05-17,,Statsautoriseret revisor,,,88248228.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2012 - 31-12-2012 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 01-01-2012 - 31-12-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Egon  Pedersen,Jens Mads Hedegaard,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,,,,2012-12-31,2012-01-01,2013-05-16,Hellerup,,urn:ofk:oid:9093947,indberetninger-20180424,2.5118535,78352515.0,,2018-04-01T17:16:24.516Z,2013-05-17T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.162,2013-05-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_3,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDEzMDUxN18xNjQzMjhfNzM2.xml,"3460, BirkerÃ¸d",Topstykket 9C,"2900, Hellerup",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2012 - 31-12-2012.",1985-06-24,2013-05-17,,Statsautoriseret revisor,,,88248228.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2012 - 31-12-2012 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 01-01-2012 - 31-12-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Egon  Pedersen,Jens Mads Hedegaard,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,,,,2012-12-31,2012-01-01,2013-05-16,Hellerup,,urn:ofk:oid:9093947,indberetninger-20180424,2.5118535,78352515.0,,2018-04-01T17:16:24.516Z,2013-05-17T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.162,2013-05-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jens Mikkel Hedegaard
entity identifier,2012-01-01,2012-12-31,ID_4,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDEzMDUxN18xNjQzMjhfNzM2.xml,"3460, BirkerÃ¸d",Topstykket 9C,"2900, Hellerup",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2012 - 31-12-2012.",1985-06-24,2013-05-17,,Statsautoriseret revisor,,,88248228.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2012 - 31-12-2012 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 01-01-2012 - 31-12-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Egon  Pedersen,Jens Mads Hedegaard,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,,,,2012-12-31,2012-01-01,2013-05-16,Hellerup,,urn:ofk:oid:9093947,indberetninger-20180424,2.5118535,78352515.0,,2018-04-01T17:16:24.516Z,2013-05-17T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.162,2013-05-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_5,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDEzMDUxN18xNjQzMjhfNzM2.xml,"3460, BirkerÃ¸d",Topstykket 9C,"2900, Hellerup",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2012 - 31-12-2012.",1985-06-24,2013-05-17,,Statsautoriseret revisor,,,88248228.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2012 - 31-12-2012 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 01-01-2012 - 31-12-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Egon  Pedersen,Jens Mads Hedegaard,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,,,,2012-12-31,2012-01-01,2013-05-16,Hellerup,,urn:ofk:oid:9093947,indberetninger-20180424,2.5118535,78352515.0,,2018-04-01T17:16:24.516Z,2013-05-17T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.162,2013-05-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_6,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDEzMDUxN18xNjQzMjhfNzM2.xml,"3460, BirkerÃ¸d",Topstykket 9C,"2900, Hellerup",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2012 - 31-12-2012.",1985-06-24,2013-05-17,,Statsautoriseret revisor,,,88248228.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2012 - 31-12-2012 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 01-01-2012 - 31-12-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Egon  Pedersen,Jens Mads Hedegaard,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,,,,2012-12-31,2012-01-01,2013-05-16,Hellerup,,urn:ofk:oid:9093947,indberetninger-20180424,2.5118535,78352515.0,,2018-04-01T17:16:24.516Z,2013-05-17T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.162,2013-05-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_7,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDEzMDUxN18xNjQzMjhfNzM2.xml,"3460, BirkerÃ¸d",Topstykket 9C,"2900, Hellerup",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2012 - 31-12-2012.",1985-06-24,2013-05-17,,Statsautoriseret revisor,,,88248228.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2012 - 31-12-2012 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 01-01-2012 - 31-12-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Egon  Pedersen,Jens Mads Hedegaard,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,,,,2012-12-31,2012-01-01,2013-05-16,Hellerup,,urn:ofk:oid:9093947,indberetninger-20180424,2.5118535,78352515.0,,2018-04-01T17:16:24.516Z,2013-05-17T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.162,2013-05-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_8,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDEzMDUxN18xNjQzMjhfNzM2.xml,"3460, BirkerÃ¸d",Topstykket 9C,"2900, Hellerup",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2012 - 31-12-2012.",1985-06-24,2013-05-17,,Statsautoriseret revisor,,,88248228.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2012 - 31-12-2012 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 01-01-2012 - 31-12-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,Egon  Pedersen,Jens Mads Hedegaard,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",,,,,,2012-12-31,2012-01-01,2013-05-16,Hellerup,,urn:ofk:oid:9093947,indberetninger-20180424,2.5118535,78352515.0,,2018-04-01T17:16:24.516Z,2013-05-17T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.162,2013-05-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-01-01,2012-12-31,ID_9,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8vcGRmcy83ODM1MjUxNTtBcFMxMTA5Nzc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/51525387/Y3ZyLmRrOi8veGJybHMvWC02MjI5QUYzQS0yMDEzMDUxN18xNjQzMjhfNzM2.xml,"3460, BirkerÃ¸d",Topstykket 9C,"2900, Hellerup",Strandvejen 114A,Til kapitalejerne i J.M. Hedegaard Import og Agentur ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2012 - 31-12-2012.",1985-06-24,2013-05-17,15641.0,Statsautoriseret revisor,542254.0,-622254.0,88248228.0,78352515.0,88248228.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2012 - 31-12-2012 for J.M. Hedegaard Import og Agentur ApS.,"Vi har revideret Ã¥rsregnskabet for J.M. Hedegaard Import og Agentur ApS for regnskabsÃ¥ret 01-01-2012 - 31-12-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",3434.0,Ãrsrapport,Egon  Pedersen,Jens Mads Hedegaard,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",J.M. Hedegaard Import og Agentur ApS,"Egon Pedersen Revision, Statsautoriseret Revisionsaktieselskab",5360.0,-9.0,-38899.0,-55574.0,-64359.0,2012-12-31,2012-01-01,2013-05-16,Hellerup,16675.0,urn:ofk:oid:9093947,indberetninger-20180424,2.5118535,78352515.0,,2018-04-01T17:16:24.516Z,2013-05-17T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-21.162,2013-05-17T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
