entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,DividendPaid
19407942,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBiL2I5Lzc2LzUyZmEtNDE1Ni1iMGUwLTQzNThkZTUzYzUzMQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzE5L2U2LzM0L2M2NTQtNDJmNC1iYmY2LWE5NTBlNWEyY2M5OQ.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzcwL2UxLzA4LzgyMjEtNDA3Zi04Y2QwLWUzMjY5NjY5YmY2OQ.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2017-12-15,2017-12-15,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der foreligger ikke sÃ¥danne forpligtelser pÃ¥ selskabet pr. 30. juni 2017</p>",290669.0,26605.0,129839.0,19407942.0,14616.0,-6491.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,176.0,203436.0,Virum,2015-07-01,2016-06-30,15308.0,21323.0,-160830.0,2017-06-30,2016-07-01,156444.0,false,false,6015.0,false,false,Ingen bistand,urn:ofk:oid:24847869,indberetninger-20180424,2.5954017999999994,19407942.0,,2018-03-28T04:11:43.550Z,2017-12-15T14:59:55.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-99-WY,2017-12-15T14:59:55.644Z,,,,,,,,,,,,,,,,,,,,,,,0.0
19407942,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBiL2I5Lzc2LzUyZmEtNDE1Ni1iMGUwLTQzNThkZTUzYzUzMQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzE5L2U2LzM0L2M2NTQtNDJmNC1iYmY2LWE5NTBlNWEyY2M5OQ.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzcwL2UxLzA4LzgyMjEtNDA3Zi04Y2QwLWUzMjY5NjY5YmY2OQ.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2017-12-15,2017-12-15,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der foreligger ikke sÃ¥danne forpligtelser pÃ¥ selskabet pr. 30. juni 2017</p>",,,,19407942.0,14616.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24847869,indberetninger-20180424,2.5954017999999994,19407942.0,,2018-03-28T04:11:43.550Z,2017-12-15T14:59:55.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-99-WY,2017-12-15T14:59:55.644Z,,,,,,,,,,,,,,,,,,,,,,,
19407942,2016-07-01,2017-06-30,c16,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBiL2I5Lzc2LzUyZmEtNDE1Ni1iMGUwLTQzNThkZTUzYzUzMQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzE5L2U2LzM0L2M2NTQtNDJmNC1iYmY2LWE5NTBlNWEyY2M5OQ.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzcwL2UxLzA4LzgyMjEtNDA3Zi04Y2QwLWUzMjY5NjY5YmY2OQ.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2017-12-15,2017-12-15,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der foreligger ikke sÃ¥danne forpligtelser pÃ¥ selskabet pr. 30. juni 2017</p>",,,,19407942.0,14616.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24847869,indberetninger-20180424,2.5954017999999994,19407942.0,,2018-03-28T04:11:43.550Z,2017-12-15T14:59:55.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-99-WY,2017-12-15T14:59:55.644Z,,,,,,,,,,,,,,,,,,,,,,,0.0
19407942,2016-07-01,2017-06-30,c17,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBiL2I5Lzc2LzUyZmEtNDE1Ni1iMGUwLTQzNThkZTUzYzUzMQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzE5L2U2LzM0L2M2NTQtNDJmNC1iYmY2LWE5NTBlNWEyY2M5OQ.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzcwL2UxLzA4LzgyMjEtNDA3Zi04Y2QwLWUzMjY5NjY5YmY2OQ.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2017-12-15,2017-12-15,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der foreligger ikke sÃ¥danne forpligtelser pÃ¥ selskabet pr. 30. juni 2017</p>",,,,19407942.0,14616.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2015-07-01,2016-06-30,95010.0,,,2017-06-30,2016-07-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24847869,indberetninger-20180424,2.5954017999999994,19407942.0,,2018-03-28T04:11:43.550Z,2017-12-15T14:59:55.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-99-WY,2017-12-15T14:59:55.644Z,,,,,,,,,,,,,,,,,,,,,,,
19407942,2016-07-01,2017-06-30,c18,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBiL2I5Lzc2LzUyZmEtNDE1Ni1iMGUwLTQzNThkZTUzYzUzMQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzE5L2U2LzM0L2M2NTQtNDJmNC1iYmY2LWE5NTBlNWEyY2M5OQ.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzcwL2UxLzA4LzgyMjEtNDA3Zi04Y2QwLWUzMjY5NjY5YmY2OQ.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2017-12-15,2017-12-15,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der foreligger ikke sÃ¥danne forpligtelser pÃ¥ selskabet pr. 30. juni 2017</p>",,,,19407942.0,14616.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2015-07-01,2016-06-30,-79702.0,,,2017-06-30,2016-07-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24847869,indberetninger-20180424,2.5954017999999994,19407942.0,,2018-03-28T04:11:43.550Z,2017-12-15T14:59:55.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-99-WY,2017-12-15T14:59:55.644Z,,,,,,,,,,,,,,,,,,,,,,,
19407942,2016-07-01,2017-06-30,c3,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBiL2I5Lzc2LzUyZmEtNDE1Ni1iMGUwLTQzNThkZTUzYzUzMQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzE5L2U2LzM0L2M2NTQtNDJmNC1iYmY2LWE5NTBlNWEyY2M5OQ.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzcwL2UxLzA4LzgyMjEtNDA3Zi04Y2QwLWUzMjY5NjY5YmY2OQ.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2017-12-15,2017-12-15,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der foreligger ikke sÃ¥danne forpligtelser pÃ¥ selskabet pr. 30. juni 2017</p>",,,,19407942.0,14616.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24847869,indberetninger-20180424,2.5954017999999994,19407942.0,,2018-03-28T04:11:43.550Z,2017-12-15T14:59:55.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-99-WY,2017-12-15T14:59:55.644Z,,,,,,,,,,,,,,,,,,,,,,,
19407942,2016-07-01,2017-06-30,c5,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBiL2I5Lzc2LzUyZmEtNDE1Ni1iMGUwLTQzNThkZTUzYzUzMQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzE5L2U2LzM0L2M2NTQtNDJmNC1iYmY2LWE5NTBlNWEyY2M5OQ.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzcwL2UxLzA4LzgyMjEtNDA3Zi04Y2QwLWUzMjY5NjY5YmY2OQ.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2017-12-15,2017-12-15,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der foreligger ikke sÃ¥danne forpligtelser pÃ¥ selskabet pr. 30. juni 2017</p>",,,,19407942.0,14616.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2015-07-01,2016-06-30,95010.0,,,2017-06-30,2016-07-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24847869,indberetninger-20180424,2.5954017999999994,19407942.0,,2018-03-28T04:11:43.550Z,2017-12-15T14:59:55.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-99-WY,2017-12-15T14:59:55.644Z,,,,,,,,,,,,,,,,,,,,,,,
19407942,2016-07-01,2017-06-30,c7,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBiL2I5Lzc2LzUyZmEtNDE1Ni1iMGUwLTQzNThkZTUzYzUzMQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzE5L2U2LzM0L2M2NTQtNDJmNC1iYmY2LWE5NTBlNWEyY2M5OQ.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzcwL2UxLzA4LzgyMjEtNDA3Zi04Y2QwLWUzMjY5NjY5YmY2OQ.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2017-12-15,2017-12-15,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der foreligger ikke sÃ¥danne forpligtelser pÃ¥ selskabet pr. 30. juni 2017</p>",,,,19407942.0,14616.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2015-07-01,2016-06-30,-79702.0,,,2017-06-30,2016-07-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24847869,indberetninger-20180424,2.5954017999999994,19407942.0,,2018-03-28T04:11:43.550Z,2017-12-15T14:59:55.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-99-WY,2017-12-15T14:59:55.644Z,,,,,,,,,,,,,,,,,,,,,,,
19407942,2017-06-30,2017-06-30,c19,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBiL2I5Lzc2LzUyZmEtNDE1Ni1iMGUwLTQzNThkZTUzYzUzMQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzE5L2U2LzM0L2M2NTQtNDJmNC1iYmY2LWE5NTBlNWEyY2M5OQ.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzcwL2UxLzA4LzgyMjEtNDA3Zi04Y2QwLWUzMjY5NjY5YmY2OQ.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2017-12-15,2017-12-15,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der foreligger ikke sÃ¥danne forpligtelser pÃ¥ selskabet pr. 30. juni 2017</p>",,,,19407942.0,14616.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24847869,indberetninger-20180424,2.5954017999999994,19407942.0,,2018-03-28T04:11:43.550Z,2017-12-15T14:59:55.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-99-WY,2017-12-15T14:59:55.644Z,,,,,125000.0,,,,,,,,,,,,,,,,,,
19407942,2017-06-30,2017-06-30,c20,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBiL2I5Lzc2LzUyZmEtNDE1Ni1iMGUwLTQzNThkZTUzYzUzMQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzE5L2U2LzM0L2M2NTQtNDJmNC1iYmY2LWE5NTBlNWEyY2M5OQ.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzcwL2UxLzA4LzgyMjEtNDA3Zi04Y2QwLWUzMjY5NjY5YmY2OQ.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2017-12-15,2017-12-15,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der foreligger ikke sÃ¥danne forpligtelser pÃ¥ selskabet pr. 30. juni 2017</p>",,,,19407942.0,14616.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24847869,indberetninger-20180424,2.5954017999999994,19407942.0,,2018-03-28T04:11:43.550Z,2017-12-15T14:59:55.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-99-WY,2017-12-15T14:59:55.644Z,,,,,4381162.0,,,,,,,,,,,,,,,,,,
19407942,2017-06-30,2017-06-30,c21,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBiL2I5Lzc2LzUyZmEtNDE1Ni1iMGUwLTQzNThkZTUzYzUzMQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzE5L2U2LzM0L2M2NTQtNDJmNC1iYmY2LWE5NTBlNWEyY2M5OQ.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzcwL2UxLzA4LzgyMjEtNDA3Zi04Y2QwLWUzMjY5NjY5YmY2OQ.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2017-12-15,2017-12-15,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der foreligger ikke sÃ¥danne forpligtelser pÃ¥ selskabet pr. 30. juni 2017</p>",,,,19407942.0,14616.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24847869,indberetninger-20180424,2.5954017999999994,19407942.0,,2018-03-28T04:11:43.550Z,2017-12-15T14:59:55.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-99-WY,2017-12-15T14:59:55.644Z,,,,,3591568.0,,,,,,,,,,,,,,,,,,
19407942,2017-06-30,2017-06-30,c22,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBiL2I5Lzc2LzUyZmEtNDE1Ni1iMGUwLTQzNThkZTUzYzUzMQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzE5L2U2LzM0L2M2NTQtNDJmNC1iYmY2LWE5NTBlNWEyY2M5OQ.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzcwL2UxLzA4LzgyMjEtNDA3Zi04Y2QwLWUzMjY5NjY5YmY2OQ.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2017-12-15,2017-12-15,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der foreligger ikke sÃ¥danne forpligtelser pÃ¥ selskabet pr. 30. juni 2017</p>",,,,19407942.0,14616.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24847869,indberetninger-20180424,2.5954017999999994,19407942.0,,2018-03-28T04:11:43.550Z,2017-12-15T14:59:55.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-99-WY,2017-12-15T14:59:55.644Z,,,,,0.0,,,,,,,,,,,,,,,,,,
19407942,2017-06-30,2017-06-30,c9,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzBiL2I5Lzc2LzUyZmEtNDE1Ni1iMGUwLTQzNThkZTUzYzUzMQ.xhtml,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzA4LzE5L2U2LzM0L2M2NTQtNDJmNC1iYmY2LWE5NTBlNWEyY2M5OQ.pdf,http://regnskaber.virk.dk/24970491/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzcwL2UxLzA4LzgyMjEtNDA3Zi04Y2QwLWUzMjY5NjY5YmY2OQ.xml,true,Virum,2830.0,8.0,Johan Jepsens Vej,2830 Virum,Johan Jepsensvej 8,Regnskabsklasse B,2017-12-15,2017-12-15,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der foreligger ikke sÃ¥danne forpligtelser pÃ¥ selskabet pr. 30. juni 2017</p>",,,,19407942.0,14616.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Carlslund,Peter Carlslund,PC SQL ApS,Peter Carlslund,,,Virum,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24847869,indberetninger-20180424,2.5954017999999994,19407942.0,,2018-03-28T04:11:43.550Z,2017-12-15T14:59:55.459Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-99-WY,2017-12-15T14:59:55.644Z,9745315.0,62169.0,125000.0,273147.0,8097730.0,4077719.0,9745315.0,1647585.0,5394449.0,8504.0,9472168.0,5385945.0,1283882.0,4077719.0,0.0,3591568.0,4381162.0,1647585.0,363703.0,210978.0,0.0,210978.0,
