entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherInvestmentAssets,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,AdditionsToInvestments,ProfitLossRelatedToInvestments
73505410,2017-07-01,2018-06-30,c194,,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzYzLzcyLzY0LzJkOWQtNDVlZi05MGQ0LTNiNGMyN2M0NmMxZQ.pdf,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2U1Lzg5L2E3LzBmYzctNDQ5NC04MmRkLWYzNTY3YmEwNmY0Mg.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4000 Roskilde,Hersegade 5B,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i WILLAUME EJENDOMME ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-21,1984-01-20,2018-12-21,,Statsautoriseret revisor,+45 46 32 18 29,,20222670.0,73505410.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for WILLAUME EJENDOMME ApS.,,Ãrsrapport,77013.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Michael Willaume,Michael Willaume Andersen,WILLAUME EJENDOMME ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roskilde,2016-07-01,2017-06-30,458369.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2018-06-30,2017-07-01,true,2018-12-21,Roskilde,,urn:ofk:oid:26502192,indberetninger-20180424,2.5124211,73505410.0,AWfRakJfet7j816DxhlO,2018-12-21T15:38:45.465Z,2018-12-21T15:37:37.903Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-53-BG,2018-12-21T15:37:38.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73505410,2017-07-01,2018-06-30,c254,,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzYzLzcyLzY0LzJkOWQtNDVlZi05MGQ0LTNiNGMyN2M0NmMxZQ.pdf,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2U1Lzg5L2E3LzBmYzctNDQ5NC04MmRkLWYzNTY3YmEwNmY0Mg.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4000 Roskilde,Hersegade 5B,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i WILLAUME EJENDOMME ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-21,1984-01-20,2018-12-21,,Statsautoriseret revisor,+45 46 32 18 29,,20222670.0,73505410.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for WILLAUME EJENDOMME ApS.,,Ãrsrapport,77013.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Michael Willaume,Michael Willaume Andersen,WILLAUME EJENDOMME ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roskilde,2016-07-01,2017-06-30,458369.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2018-06-30,2017-07-01,true,2018-12-21,Roskilde,,urn:ofk:oid:26502192,indberetninger-20180424,2.5124211,73505410.0,AWfRakJfet7j816DxhlO,2018-12-21T15:38:45.465Z,2018-12-21T15:37:37.903Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-53-BG,2018-12-21T15:37:38.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73505410,2017-07-01,2018-06-30,c321,,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzYzLzcyLzY0LzJkOWQtNDVlZi05MGQ0LTNiNGMyN2M0NmMxZQ.pdf,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2U1Lzg5L2E3LzBmYzctNDQ5NC04MmRkLWYzNTY3YmEwNmY0Mg.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4000 Roskilde,Hersegade 5B,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i WILLAUME EJENDOMME ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-21,1984-01-20,2018-12-21,,Statsautoriseret revisor,+45 46 32 18 29,,20222670.0,73505410.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for WILLAUME EJENDOMME ApS.,,Ãrsrapport,77013.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Michael Willaume,Michael Willaume Andersen,WILLAUME EJENDOMME ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roskilde,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2018-06-30,2017-07-01,true,2018-12-21,Roskilde,,urn:ofk:oid:26502192,indberetninger-20180424,2.5124211,73505410.0,AWfRakJfet7j816DxhlO,2018-12-21T15:38:45.465Z,2018-12-21T15:37:37.903Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-53-BG,2018-12-21T15:37:38.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,,
73505410,2017-07-01,2018-06-30,c445,,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzYzLzcyLzY0LzJkOWQtNDVlZi05MGQ0LTNiNGMyN2M0NmMxZQ.pdf,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2U1Lzg5L2E3LzBmYzctNDQ5NC04MmRkLWYzNTY3YmEwNmY0Mg.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4000 Roskilde,Hersegade 5B,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i WILLAUME EJENDOMME ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-21,1984-01-20,2018-12-21,,Statsautoriseret revisor,+45 46 32 18 29,,20222670.0,73505410.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for WILLAUME EJENDOMME ApS.,,Ãrsrapport,77013.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Michael Willaume,Michael Willaume Andersen,WILLAUME EJENDOMME ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roskilde,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2018-06-30,2017-07-01,true,2018-12-21,Roskilde,,urn:ofk:oid:26502192,indberetninger-20180424,2.5124211,73505410.0,AWfRakJfet7j816DxhlO,2018-12-21T15:38:45.465Z,2018-12-21T15:37:37.903Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-53-BG,2018-12-21T15:37:38.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18712.0,0.0,,
73505410,2017-07-01,2018-06-30,c451,,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzYzLzcyLzY0LzJkOWQtNDVlZi05MGQ0LTNiNGMyN2M0NmMxZQ.pdf,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2U1Lzg5L2E3LzBmYzctNDQ5NC04MmRkLWYzNTY3YmEwNmY0Mg.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4000 Roskilde,Hersegade 5B,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i WILLAUME EJENDOMME ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-21,1984-01-20,2018-12-21,,Statsautoriseret revisor,+45 46 32 18 29,,20222670.0,73505410.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for WILLAUME EJENDOMME ApS.,,Ãrsrapport,77013.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Michael Willaume,Michael Willaume Andersen,WILLAUME EJENDOMME ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roskilde,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2018-06-30,2017-07-01,true,2018-12-21,Roskilde,,urn:ofk:oid:26502192,indberetninger-20180424,2.5124211,73505410.0,AWfRakJfet7j816DxhlO,2018-12-21T15:38:45.465Z,2018-12-21T15:37:37.903Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-53-BG,2018-12-21T15:37:38.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,193888.0,,
73505410,2017-07-01,2018-06-30,c565,,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzYzLzcyLzY0LzJkOWQtNDVlZi05MGQ0LTNiNGMyN2M0NmMxZQ.pdf,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2U1Lzg5L2E3LzBmYzctNDQ5NC04MmRkLWYzNTY3YmEwNmY0Mg.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4000 Roskilde,Hersegade 5B,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i WILLAUME EJENDOMME ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-21,1984-01-20,2018-12-21,,Statsautoriseret revisor,+45 46 32 18 29,,20222670.0,73505410.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for WILLAUME EJENDOMME ApS.,,Ãrsrapport,77013.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Michael Willaume,Michael Willaume Andersen,WILLAUME EJENDOMME ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roskilde,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2018-06-30,2017-07-01,true,2018-12-21,Roskilde,,urn:ofk:oid:26502192,indberetninger-20180424,2.5124211,73505410.0,AWfRakJfet7j816DxhlO,2018-12-21T15:38:45.465Z,2018-12-21T15:37:37.903Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-53-BG,2018-12-21T15:37:38.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,-11573.0
73505410,2017-07-01,2018-06-30,c574,,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzYzLzcyLzY0LzJkOWQtNDVlZi05MGQ0LTNiNGMyN2M0NmMxZQ.pdf,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2U1Lzg5L2E3LzBmYzctNDQ5NC04MmRkLWYzNTY3YmEwNmY0Mg.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4000 Roskilde,Hersegade 5B,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i WILLAUME EJENDOMME ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-21,1984-01-20,2018-12-21,,Statsautoriseret revisor,+45 46 32 18 29,,20222670.0,73505410.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for WILLAUME EJENDOMME ApS.,,Ãrsrapport,77013.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Michael Willaume,Michael Willaume Andersen,WILLAUME EJENDOMME ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roskilde,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2018-06-30,2017-07-01,true,2018-12-21,Roskilde,,urn:ofk:oid:26502192,indberetninger-20180424,2.5124211,73505410.0,AWfRakJfet7j816DxhlO,2018-12-21T15:38:45.465Z,2018-12-21T15:37:37.903Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-53-BG,2018-12-21T15:37:38.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
73505410,2017-07-01,2018-06-30,c637,,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzYzLzcyLzY0LzJkOWQtNDVlZi05MGQ0LTNiNGMyN2M0NmMxZQ.pdf,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2U1Lzg5L2E3LzBmYzctNDQ5NC04MmRkLWYzNTY3YmEwNmY0Mg.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4000 Roskilde,Hersegade 5B,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i WILLAUME EJENDOMME ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-21,1984-01-20,2018-12-21,,Statsautoriseret revisor,+45 46 32 18 29,,20222670.0,73505410.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for WILLAUME EJENDOMME ApS.,,Ãrsrapport,77013.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Michael Willaume,Michael Willaume Andersen,WILLAUME EJENDOMME ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roskilde,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2018-06-30,2017-07-01,true,2018-12-21,Roskilde,,urn:ofk:oid:26502192,indberetninger-20180424,2.5124211,73505410.0,AWfRakJfet7j816DxhlO,2018-12-21T15:38:45.465Z,2018-12-21T15:37:37.903Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-53-BG,2018-12-21T15:37:38.265Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73505410,2018-06-30,2018-06-30,c171,,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzYzLzcyLzY0LzJkOWQtNDVlZi05MGQ0LTNiNGMyN2M0NmMxZQ.pdf,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2U1Lzg5L2E3LzBmYzctNDQ5NC04MmRkLWYzNTY3YmEwNmY0Mg.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4000 Roskilde,Hersegade 5B,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i WILLAUME EJENDOMME ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-21,1984-01-20,2018-12-21,,Statsautoriseret revisor,+45 46 32 18 29,,20222670.0,73505410.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for WILLAUME EJENDOMME ApS.,,Ãrsrapport,77013.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Michael Willaume,Michael Willaume Andersen,WILLAUME EJENDOMME ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roskilde,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2018-06-30,2017-07-01,true,2018-12-21,Roskilde,,urn:ofk:oid:26502192,indberetninger-20180424,2.5124211,73505410.0,AWfRakJfet7j816DxhlO,2018-12-21T15:38:45.465Z,2018-12-21T15:37:37.903Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-53-BG,2018-12-21T15:37:38.265Z,3141666.0,335.0,200000.0,2130330.0,1168395.0,3141666.0,1011336.0,501913.0,1313127.0,38427.0,501913.0,1274700.0,2481522.0,0.0,18627.0,1168395.0,1930330.0,509423.0,75000.0,100000.0,0.0,659809.0,641182.0,137826.0,196597.0,,,,,,,,,,
73505410,2018-06-30,2018-06-30,c228,,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzYzLzcyLzY0LzJkOWQtNDVlZi05MGQ0LTNiNGMyN2M0NmMxZQ.pdf,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2U1Lzg5L2E3LzBmYzctNDQ5NC04MmRkLWYzNTY3YmEwNmY0Mg.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4000 Roskilde,Hersegade 5B,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i WILLAUME EJENDOMME ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-21,1984-01-20,2018-12-21,,Statsautoriseret revisor,+45 46 32 18 29,,20222670.0,73505410.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for WILLAUME EJENDOMME ApS.,,Ãrsrapport,77013.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Michael Willaume,Michael Willaume Andersen,WILLAUME EJENDOMME ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roskilde,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2018-06-30,2017-07-01,true,2018-12-21,Roskilde,,urn:ofk:oid:26502192,indberetninger-20180424,2.5124211,73505410.0,AWfRakJfet7j816DxhlO,2018-12-21T15:38:45.465Z,2018-12-21T15:37:37.903Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-53-BG,2018-12-21T15:37:38.265Z,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73505410,2018-06-30,2018-06-30,c256,,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzL2MyLzYzLzcyLzY0LzJkOWQtNDVlZi05MGQ0LTNiNGMyN2M0NmMxZQ.pdf,http://regnskaber.virk.dk/01450537/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2U1Lzg5L2E3LzBmYzctNDQ5NC04MmRkLWYzNTY3YmEwNmY0Mg.xml,true,Roskilde,4000.0,18.0,Ringstedvej,4000 Roskilde,Hersegade 5B,DK-4000 Roskilde,Ringstedvej 18,Til kapitalejerne i WILLAUME EJENDOMME ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-21,1984-01-20,2018-12-21,,Statsautoriseret revisor,+45 46 32 18 29,,20222670.0,73505410.0,20222670.0,mne33210,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for WILLAUME EJENDOMME ApS.,,Ãrsrapport,77013.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dan R. Petersen,Michael Willaume,Michael Willaume Andersen,WILLAUME EJENDOMME ApS,BDO Statsautoriseret revisionsaktieselskab,,,Roskilde,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2018-06-30,2017-07-01,true,2018-12-21,Roskilde,,urn:ofk:oid:26502192,indberetninger-20180424,2.5124211,73505410.0,AWfRakJfet7j816DxhlO,2018-12-21T15:38:45.465Z,2018-12-21T15:37:37.903Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-ER-53-BG,2018-12-21T15:37:38.265Z,,,,1930330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
