entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,Equity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossResult,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,NameAndSurnameOfMemberOfSupervisoryBoard,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
20307137,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2M4L2I1LzVhLzlkOTQtNGM5NS05MWNiLTA4MGQ2YjgxN2MwOQ.pdf,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzYzLzI0LzNhL2FmZjctNDdlOS1iODRlLTQ1ZGRlZWQ1MDg5MA.xml,Ãrsted,8950.0,8.0,Stenaltvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-14,2019-06-14,2019-06-14,,86 48 99 50,20307137.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rona A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Foldschack,Arne Fremmich,Rona A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-14,KÃ¸benhavn,86 48 80 05,RevisionspÃ¥tegning,urn:ofk:oid:27509317,indberetninger-20180424,2.5122833,20307137.0,AWtWxCrHGQc-fA3G3KaS,2019-06-14T16:14:01.238Z,2019-06-14T16:13:44.360Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-62-HQ,2019-06-14T16:13:44.547Z,-13554.0,-16023.0,1199.0,16023.0,6390.0,7660.0,6390.0,-13554.0,-16023.0,,,,,,,,,,,,,,,Danmark,info@dk.gt.com,,,,,,,,,,,
20307137,2018-01-01,2018-12-31,c119,,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2M4L2I1LzVhLzlkOTQtNGM5NS05MWNiLTA4MGQ2YjgxN2MwOQ.pdf,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzYzLzI0LzNhL2FmZjctNDdlOS1iODRlLTQ1ZGRlZWQ1MDg5MA.xml,Ãrsted,8950.0,8.0,Stenaltvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-14,2019-06-14,2019-06-14,,86 48 99 50,20307137.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rona A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Foldschack,Arne Fremmich,Rona A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-14,KÃ¸benhavn,86 48 80 05,RevisionspÃ¥tegning,urn:ofk:oid:27509317,indberetninger-20180424,2.5122833,20307137.0,AWtWxCrHGQc-fA3G3KaS,2019-06-14T16:14:01.238Z,2019-06-14T16:13:44.360Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-62-HQ,2019-06-14T16:13:44.547Z,-13554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20307137,2018-01-01,2018-12-31,c196,,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2M4L2I1LzVhLzlkOTQtNGM5NS05MWNiLTA4MGQ2YjgxN2MwOQ.pdf,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzYzLzI0LzNhL2FmZjctNDdlOS1iODRlLTQ1ZGRlZWQ1MDg5MA.xml,Ãrsted,8950.0,8.0,Stenaltvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-14,2019-06-14,2019-06-14,,86 48 99 50,20307137.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rona A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Foldschack,Arne Fremmich,Rona A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-14,KÃ¸benhavn,86 48 80 05,RevisionspÃ¥tegning,urn:ofk:oid:27509317,indberetninger-20180424,2.5122833,20307137.0,AWtWxCrHGQc-fA3G3KaS,2019-06-14T16:14:01.238Z,2019-06-14T16:13:44.360Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-62-HQ,2019-06-14T16:13:44.547Z,-13554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20307137,2018-01-01,2018-12-31,c31,,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2M4L2I1LzVhLzlkOTQtNGM5NS05MWNiLTA4MGQ2YjgxN2MwOQ.pdf,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzYzLzI0LzNhL2FmZjctNDdlOS1iODRlLTQ1ZGRlZWQ1MDg5MA.xml,Ãrsted,8950.0,8.0,Stenaltvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-14,2019-06-14,2019-06-14,,86 48 99 50,20307137.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rona A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Foldschack,Arne Fremmich,Rona A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-14,KÃ¸benhavn,86 48 80 05,RevisionspÃ¥tegning,urn:ofk:oid:27509317,indberetninger-20180424,2.5122833,20307137.0,AWtWxCrHGQc-fA3G3KaS,2019-06-14T16:14:01.238Z,2019-06-14T16:13:44.360Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-62-HQ,2019-06-14T16:13:44.547Z,,,,,,,,,,,,,,,,,,,,,,,,,,Arne Fremmich,,,,,,,,,,
20307137,2018-01-01,2018-12-31,c47,,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2M4L2I1LzVhLzlkOTQtNGM5NS05MWNiLTA4MGQ2YjgxN2MwOQ.pdf,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzYzLzI0LzNhL2FmZjctNDdlOS1iODRlLTQ1ZGRlZWQ1MDg5MA.xml,Ãrsted,8950.0,8.0,Stenaltvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-14,2019-06-14,2019-06-14,,86 48 99 50,20307137.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rona A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Foldschack,Arne Fremmich,Rona A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-14,KÃ¸benhavn,86 48 80 05,RevisionspÃ¥tegning,urn:ofk:oid:27509317,indberetninger-20180424,2.5122833,20307137.0,AWtWxCrHGQc-fA3G3KaS,2019-06-14T16:14:01.238Z,2019-06-14T16:13:44.360Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-62-HQ,2019-06-14T16:13:44.547Z,,,,,,,,,,,,,,,,,,,,,,,,,,Dorte Mette Jensen,,,,,,,,,,
20307137,2018-01-01,2018-12-31,c48,,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2M4L2I1LzVhLzlkOTQtNGM5NS05MWNiLTA4MGQ2YjgxN2MwOQ.pdf,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzYzLzI0LzNhL2FmZjctNDdlOS1iODRlLTQ1ZGRlZWQ1MDg5MA.xml,Ãrsted,8950.0,8.0,Stenaltvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-14,2019-06-14,2019-06-14,,86 48 99 50,20307137.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rona A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Foldschack,Arne Fremmich,Rona A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-14,KÃ¸benhavn,86 48 80 05,RevisionspÃ¥tegning,urn:ofk:oid:27509317,indberetninger-20180424,2.5122833,20307137.0,AWtWxCrHGQc-fA3G3KaS,2019-06-14T16:14:01.238Z,2019-06-14T16:13:44.360Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-62-HQ,2019-06-14T16:13:44.547Z,,,,,,,,,,,,,,,,,,,,,,,,,,Knud Foldschack,,,,,,,,,,
20307137,2018-01-01,2018-12-31,c70,,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2M4L2I1LzVhLzlkOTQtNGM5NS05MWNiLTA4MGQ2YjgxN2MwOQ.pdf,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzYzLzI0LzNhL2FmZjctNDdlOS1iODRlLTQ1ZGRlZWQ1MDg5MA.xml,Ãrsted,8950.0,8.0,Stenaltvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-14,2019-06-14,2019-06-14,,86 48 99 50,20307137.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rona A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Foldschack,Arne Fremmich,Rona A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-14,KÃ¸benhavn,86 48 80 05,RevisionspÃ¥tegning,urn:ofk:oid:27509317,indberetninger-20180424,2.5122833,20307137.0,AWtWxCrHGQc-fA3G3KaS,2019-06-14T16:14:01.238Z,2019-06-14T16:13:44.360Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-62-HQ,2019-06-14T16:13:44.547Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20307137,2018-01-01,2018-12-31,c87,,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2M4L2I1LzVhLzlkOTQtNGM5NS05MWNiLTA4MGQ2YjgxN2MwOQ.pdf,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzYzLzI0LzNhL2FmZjctNDdlOS1iODRlLTQ1ZGRlZWQ1MDg5MA.xml,Ãrsted,8950.0,8.0,Stenaltvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-14,2019-06-14,2019-06-14,,86 48 99 50,20307137.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rona A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Foldschack,Arne Fremmich,Rona A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-14,KÃ¸benhavn,86 48 80 05,RevisionspÃ¥tegning,urn:ofk:oid:27509317,indberetninger-20180424,2.5122833,20307137.0,AWtWxCrHGQc-fA3G3KaS,2019-06-14T16:14:01.238Z,2019-06-14T16:13:44.360Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-62-HQ,2019-06-14T16:13:44.547Z,,,,,,,,,,,,,,,,,,,,,,,,,,,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,statsautoriseret revisor,34209936.0,mne6161,Jens Max Haugbyrd,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",+45 33 110 220
20307137,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2M4L2I1LzVhLzlkOTQtNGM5NS05MWNiLTA4MGQ2YjgxN2MwOQ.pdf,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzYzLzI0LzNhL2FmZjctNDdlOS1iODRlLTQ1ZGRlZWQ1MDg5MA.xml,Ãrsted,8950.0,8.0,Stenaltvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-14,2019-06-14,2019-06-14,,86 48 99 50,20307137.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rona A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Foldschack,Arne Fremmich,Rona A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-14,KÃ¸benhavn,86 48 80 05,RevisionspÃ¥tegning,urn:ofk:oid:27509317,indberetninger-20180424,2.5122833,20307137.0,AWtWxCrHGQc-fA3G3KaS,2019-06-14T16:14:01.238Z,2019-06-14T16:13:44.360Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-62-HQ,2019-06-14T16:13:44.547Z,,,,,,,,,,,,,,,,,,,,,,,,Danmark,info@dk.gt.com,,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,statsautoriseret revisor,34209936.0,mne35809,Allan Breiling,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",+45 33 110 220
20307137,2018-12-31,2018-12-31,c179,,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2M4L2I1LzVhLzlkOTQtNGM5NS05MWNiLTA4MGQ2YjgxN2MwOQ.pdf,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzYzLzI0LzNhL2FmZjctNDdlOS1iODRlLTQ1ZGRlZWQ1MDg5MA.xml,Ãrsted,8950.0,8.0,Stenaltvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-14,2019-06-14,2019-06-14,8300000.0,86 48 99 50,20307137.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rona A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Foldschack,Arne Fremmich,Rona A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-14,KÃ¸benhavn,86 48 80 05,RevisionspÃ¥tegning,urn:ofk:oid:27509317,indberetninger-20180424,2.5122833,20307137.0,AWtWxCrHGQc-fA3G3KaS,2019-06-14T16:14:01.238Z,2019-06-14T16:13:44.360Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-62-HQ,2019-06-14T16:13:44.547Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20307137,2018-12-31,2018-12-31,c197,,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2M4L2I1LzVhLzlkOTQtNGM5NS05MWNiLTA4MGQ2YjgxN2MwOQ.pdf,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzYzLzI0LzNhL2FmZjctNDdlOS1iODRlLTQ1ZGRlZWQ1MDg5MA.xml,Ãrsted,8950.0,8.0,Stenaltvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-14,2019-06-14,2019-06-14,-6426644.0,86 48 99 50,20307137.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rona A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Foldschack,Arne Fremmich,Rona A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-14,KÃ¸benhavn,86 48 80 05,RevisionspÃ¥tegning,urn:ofk:oid:27509317,indberetninger-20180424,2.5122833,20307137.0,AWtWxCrHGQc-fA3G3KaS,2019-06-14T16:14:01.238Z,2019-06-14T16:13:44.360Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-62-HQ,2019-06-14T16:13:44.547Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20307137,2018-12-31,2018-12-31,c6,,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2M4L2I1LzVhLzlkOTQtNGM5NS05MWNiLTA4MGQ2YjgxN2MwOQ.pdf,http://regnskaber.virk.dk/73170302/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzYzLzI0LzNhL2FmZjctNDdlOS1iODRlLTQ1ZGRlZWQ1MDg5MA.xml,Ãrsted,8950.0,8.0,Stenaltvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-06-14,2019-06-14,2019-06-14,1873356.0,86 48 99 50,20307137.0,34209936.0,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Rona A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Knud Foldschack,Arne Fremmich,Rona A/S,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Ãrsted,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-06-14,KÃ¸benhavn,86 48 80 05,RevisionspÃ¥tegning,urn:ofk:oid:27509317,indberetninger-20180424,2.5122833,20307137.0,AWtWxCrHGQc-fA3G3KaS,2019-06-14T16:14:01.238Z,2019-06-14T16:13:44.360Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-62-HQ,2019-06-14T16:13:44.547Z,,,,,,,,,,2016541.0,1735666.0,8300000.0,2016541.0,2016541.0,143185.0,278651.0,130285.0,2224.0,-6426644.0,278651.0,143185.0,2224.0,12900.0,,,,,,,,,,,,,
