entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfReviewedFinancialStatement,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnManagementsResponsibilityAuditorsReportOnReviewOfFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,EquityRatio,GrossProfitLoss,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ValueAdjustmentsOfEquity,Assets,CashAndCashEquivalents,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
29292426,2012-01-01,2012-12-31,c261,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDEzMDYwN18xMDI4MjNfMjk0.xml,9000  Aalborg,Maren Turis Gade 1,9000 Aalborg,Hasseris Bymidte 6,interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 10. september 2007 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.",2013-03-11,2013-03-11,2005-07-01,2013-05-31,,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2012 for VHT I/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for VHT I/S for regnskabsÃ¥ret 1. januar - 31. december 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"NIELSEN & CHRISTENSEN, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-11,Aalborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:20454917,indberetninger-20180424,2.5124277999999998,29292426.0,,2018-04-01T23:29:45.133Z,2013-06-08T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-93.380,2013-06-08T22:00:00.000Z,19000.0,21.4,,,,,,,,,,,,,,,,,
29292426,2012-01-01,2012-12-31,c264,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDEzMDYwN18xMDI4MjNfMjk0.xml,9000  Aalborg,Maren Turis Gade 1,9000 Aalborg,Hasseris Bymidte 6,interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 10. september 2007 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.",2013-03-11,2013-03-11,2005-07-01,2013-05-31,,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2012 for VHT I/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for VHT I/S for regnskabsÃ¥ret 1. januar - 31. december 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"NIELSEN & CHRISTENSEN, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-11,Aalborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:20454917,indberetninger-20180424,2.5124277999999998,29292426.0,,2018-04-01T23:29:45.133Z,2013-06-08T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-93.380,2013-06-08T22:00:00.000Z,27000.0,88.0,,,,,,,,,,,,,,,,,
29292426,2012-01-01,2012-12-31,c267,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDEzMDYwN18xMDI4MjNfMjk0.xml,9000  Aalborg,Maren Turis Gade 1,9000 Aalborg,Hasseris Bymidte 6,interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 10. september 2007 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.",2013-03-11,2013-03-11,2005-07-01,2013-05-31,,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2012 for VHT I/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for VHT I/S for regnskabsÃ¥ret 1. januar - 31. december 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"NIELSEN & CHRISTENSEN, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-11,Aalborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:20454917,indberetninger-20180424,2.5124277999999998,29292426.0,,2018-04-01T23:29:45.133Z,2013-06-08T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-93.380,2013-06-08T22:00:00.000Z,-3000.0,81.8,,,,,,,,,,,,,,,,,
29292426,2012-01-01,2012-12-31,c70,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDEzMDYwN18xMDI4MjNfMjk0.xml,9000  Aalborg,Maren Turis Gade 1,9000 Aalborg,Hasseris Bymidte 6,interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 10. september 2007 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.",2013-03-11,2013-03-11,2005-07-01,2013-05-31,,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2012 for VHT I/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for VHT I/S for regnskabsÃ¥ret 1. januar - 31. december 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"NIELSEN & CHRISTENSEN, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-11,Aalborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:20454917,indberetninger-20180424,2.5124277999999998,29292426.0,,2018-04-01T23:29:45.133Z,2013-06-08T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-93.380,2013-06-08T22:00:00.000Z,,,,,,,,,,,,,,,,,,,Jan MÃ¸ller Nielsen
29292426,2012-01-01,2012-12-31,c71,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDEzMDYwN18xMDI4MjNfMjk0.xml,9000  Aalborg,Maren Turis Gade 1,9000 Aalborg,Hasseris Bymidte 6,interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 10. september 2007 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.",2013-03-11,2013-03-11,2005-07-01,2013-05-31,,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2012 for VHT I/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for VHT I/S for regnskabsÃ¥ret 1. januar - 31. december 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"NIELSEN & CHRISTENSEN, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-11,Aalborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:20454917,indberetninger-20180424,2.5124277999999998,29292426.0,,2018-04-01T23:29:45.133Z,2013-06-08T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-93.380,2013-06-08T22:00:00.000Z,,,,,,,,,,,,,,,,,,,Claus HÃ¸j Broberg
29292426,2012-01-01,2012-12-31,c81,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDEzMDYwN18xMDI4MjNfMjk0.xml,9000  Aalborg,Maren Turis Gade 1,9000 Aalborg,Hasseris Bymidte 6,interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 10. september 2007 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.",2013-03-11,2013-03-11,2005-07-01,2013-05-31,,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2012 for VHT I/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for VHT I/S for regnskabsÃ¥ret 1. januar - 31. december 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"NIELSEN & CHRISTENSEN, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-11,Aalborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:20454917,indberetninger-20180424,2.5124277999999998,29292426.0,,2018-04-01T23:29:45.133Z,2013-06-08T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-93.380,2013-06-08T22:00:00.000Z,,,,,,,,,,,,,,,,,,,Lars Roland Svensson
29292426,2012-12-31,2012-12-31,c201,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDEzMDYwN18xMDI4MjNfMjk0.xml,9000  Aalborg,Maren Turis Gade 1,9000 Aalborg,Hasseris Bymidte 6,interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 10. september 2007 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.",2013-03-11,2013-03-11,2005-07-01,2013-05-31,3786.0,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2012 for VHT I/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for VHT I/S for regnskabsÃ¥ret 1. januar - 31. december 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"NIELSEN & CHRISTENSEN, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-11,Aalborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:20454917,indberetninger-20180424,2.5124277999999998,29292426.0,,2018-04-01T23:29:45.133Z,2013-06-08T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-93.380,2013-06-08T22:00:00.000Z,,,,,,,,,,,,,,,,,,,
29292426,2012-12-31,2012-12-31,c263,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDEzMDYwN18xMDI4MjNfMjk0.xml,9000  Aalborg,Maren Turis Gade 1,9000 Aalborg,Hasseris Bymidte 6,interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 10. september 2007 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.",2013-03-11,2013-03-11,2005-07-01,2013-05-31,3000.0,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2012 for VHT I/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for VHT I/S for regnskabsÃ¥ret 1. januar - 31. december 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"NIELSEN & CHRISTENSEN, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-11,Aalborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:20454917,indberetninger-20180424,2.5124277999999998,29292426.0,,2018-04-01T23:29:45.133Z,2013-06-08T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-93.380,2013-06-08T22:00:00.000Z,,,,,,,,14000.0,,,,,,,,,,,
29292426,2012-12-31,2012-12-31,c266,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDEzMDYwN18xMDI4MjNfMjk0.xml,9000  Aalborg,Maren Turis Gade 1,9000 Aalborg,Hasseris Bymidte 6,interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 10. september 2007 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.",2013-03-11,2013-03-11,2005-07-01,2013-05-31,81000.0,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2012 for VHT I/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for VHT I/S for regnskabsÃ¥ret 1. januar - 31. december 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"NIELSEN & CHRISTENSEN, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-11,Aalborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:20454917,indberetninger-20180424,2.5124277999999998,29292426.0,,2018-04-01T23:29:45.133Z,2013-06-08T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-93.380,2013-06-08T22:00:00.000Z,,,,,,,,92000.0,,,,,,,,,,,
29292426,2012-12-31,2012-12-31,c269,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDEzMDYwN18xMDI4MjNfMjk0.xml,9000  Aalborg,Maren Turis Gade 1,9000 Aalborg,Hasseris Bymidte 6,interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 10. september 2007 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.",2013-03-11,2013-03-11,2005-07-01,2013-05-31,54000.0,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2012 for VHT I/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for VHT I/S for regnskabsÃ¥ret 1. januar - 31. december 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"NIELSEN & CHRISTENSEN, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-11,Aalborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:20454917,indberetninger-20180424,2.5124277999999998,29292426.0,,2018-04-01T23:29:45.133Z,2013-06-08T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-93.380,2013-06-08T22:00:00.000Z,,,,,,,,66000.0,,,,,,,,,,,
29292426,2012-12-31,2012-12-31,c6,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8vcGRmcy8yOTI5MjQyNjtMRVY0MDg0ODc7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/62429292/Y3ZyLmRrOi8veGJybHMvWC00MzFFQ0M3Ri0yMDEzMDYwN18xMDI4MjNfMjk0.xml,9000  Aalborg,Maren Turis Gade 1,9000 Aalborg,Hasseris Bymidte 6,interessenterne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 10. september 2007 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Ledelsen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.",2013-03-11,2013-03-11,2005-07-01,2013-05-31,3786.0,29292426.0,29442789.0,Ledelsen har dags dato aflagt Ã¥rsrapporten for 2012 for VHT I/S.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for VHT I/S for regnskabsÃ¥ret 1. januar - 31. december 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan MÃ¸ller Nielsen,Jyske Bank,VHT I/S,"NIELSEN & CHRISTENSEN, Statsautoriseret Revisionspartnerselskab",Aalborg,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2012-12-31,2012-01-01,2013-03-11,Aalborg,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,urn:ofk:oid:20454917,indberetninger-20180424,2.5124277999999998,29292426.0,,2018-04-01T23:29:45.133Z,2013-06-08T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-93.380,2013-06-08T22:00:00.000Z,,,,,,,,14305.0,13139.0,14305.0,14305.0,10519.0,10519.0,1166.0,3786.0,0.0,10519.0,1166.0,
