entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,DividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherAdjustmentsRelatedToInvestments,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,AdditionsToDisposalsOfEquityThroughMergersAndBusinessCombinations,EquityTransfersToReserves,ValueAdjustmentsOfEquity
31423554,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2M4LzFhLzJhLzhiODktNDRhMy05YWU5LWZmZTQ5OWQ0NjQyZQ.pdf,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2IyL2M1L2RmLzNlNDktNDllMi1hODZiLWI1MTU5NzA5NzcyNw.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,4.0,Gartnerpassagen,6870  Ãlgod,Nymandsgade 9,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i JC Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,0.0,2015-04-09,2008-05-09,2015-04-10,Registreret Revisor,-75000.0,-100000.0,-48300.0,31423554.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JC Holding 2008 ApS.,439574.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,JÃ¸rn Anton Clemmensen,JÃ¸rn Anton Clemmensen,Den jyske Sparekasse,JC Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,-72142.0,-4750.0,-1456.0,5915.0,Ãlgod,439283.0,439283.0,434824.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlgod,2014-12-31,2014-01-01,439574.0,2015-04-09,Ãlgod,0.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5102538,indberetninger-20180424,2.5124277999999998,31423554.0,,2018-03-30T08:53:08.206Z,2015-04-13T08:57:01.629Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-55-EQ,2015-04-13T08:57:01.661Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,
31423554,2014-01-01,2014-12-31,c114,,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2M4LzFhLzJhLzhiODktNDRhMy05YWU5LWZmZTQ5OWQ0NjQyZQ.pdf,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2IyL2M1L2RmLzNlNDktNDllMi1hODZiLWI1MTU5NzA5NzcyNw.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,4.0,Gartnerpassagen,6870  Ãlgod,Nymandsgade 9,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i JC Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-04-09,2008-05-09,2015-04-10,Registreret Revisor,-75000.0,-100000.0,-48300.0,31423554.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JC Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,JÃ¸rn Anton Clemmensen,JÃ¸rn Anton Clemmensen,Den jyske Sparekasse,JC Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,-72142.0,,,,Ãlgod,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlgod,2014-12-31,2014-01-01,439574.0,2015-04-09,Ãlgod,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5102538,indberetninger-20180424,2.5124277999999998,31423554.0,,2018-03-30T08:53:08.206Z,2015-04-13T08:57:01.629Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-55-EQ,2015-04-13T08:57:01.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31423554,2014-01-01,2014-12-31,c13,,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2M4LzFhLzJhLzhiODktNDRhMy05YWU5LWZmZTQ5OWQ0NjQyZQ.pdf,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2IyL2M1L2RmLzNlNDktNDllMi1hODZiLWI1MTU5NzA5NzcyNw.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,4.0,Gartnerpassagen,6870  Ãlgod,Nymandsgade 9,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i JC Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-04-09,2008-05-09,2015-04-10,Registreret Revisor,-75000.0,-100000.0,-48300.0,31423554.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JC Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,JÃ¸rn Anton Clemmensen,JÃ¸rn Anton Clemmensen,Den jyske Sparekasse,JC Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,-72142.0,,,,Ãlgod,279574.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlgod,2014-12-31,2014-01-01,439574.0,2015-04-09,Ãlgod,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5102538,indberetninger-20180424,2.5124277999999998,31423554.0,,2018-03-30T08:53:08.206Z,2015-04-13T08:57:01.629Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-55-EQ,2015-04-13T08:57:01.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31423554,2014-01-01,2014-12-31,c138,,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2M4LzFhLzJhLzhiODktNDRhMy05YWU5LWZmZTQ5OWQ0NjQyZQ.pdf,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2IyL2M1L2RmLzNlNDktNDllMi1hODZiLWI1MTU5NzA5NzcyNw.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,4.0,Gartnerpassagen,6870  Ãlgod,Nymandsgade 9,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i JC Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-04-09,2008-05-09,2015-04-10,Registreret Revisor,-75000.0,-100000.0,-48300.0,31423554.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JC Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,JÃ¸rn Anton Clemmensen,JÃ¸rn Anton Clemmensen,Den jyske Sparekasse,JC Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,-72142.0,,,,Ãlgod,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlgod,2014-12-31,2014-01-01,439574.0,2015-04-09,Ãlgod,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5102538,indberetninger-20180424,2.5124277999999998,31423554.0,,2018-03-30T08:53:08.206Z,2015-04-13T08:57:01.629Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-55-EQ,2015-04-13T08:57:01.661Z,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
31423554,2014-01-01,2014-12-31,c147,,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2M4LzFhLzJhLzhiODktNDRhMy05YWU5LWZmZTQ5OWQ0NjQyZQ.pdf,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2IyL2M1L2RmLzNlNDktNDllMi1hODZiLWI1MTU5NzA5NzcyNw.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,4.0,Gartnerpassagen,6870  Ãlgod,Nymandsgade 9,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i JC Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-04-09,2008-05-09,2015-04-10,Registreret Revisor,-75000.0,-100000.0,-48300.0,31423554.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JC Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,JÃ¸rn Anton Clemmensen,JÃ¸rn Anton Clemmensen,Den jyske Sparekasse,JC Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,-72142.0,,,,Ãlgod,279574.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlgod,2014-12-31,2014-01-01,439574.0,2015-04-09,Ãlgod,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5102538,indberetninger-20180424,2.5124277999999998,31423554.0,,2018-03-30T08:53:08.206Z,2015-04-13T08:57:01.629Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-55-EQ,2015-04-13T08:57:01.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,-100000.0,-72142.0
31423554,2014-01-01,2014-12-31,c159,,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2M4LzFhLzJhLzhiODktNDRhMy05YWU5LWZmZTQ5OWQ0NjQyZQ.pdf,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2IyL2M1L2RmLzNlNDktNDllMi1hODZiLWI1MTU5NzA5NzcyNw.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,4.0,Gartnerpassagen,6870  Ãlgod,Nymandsgade 9,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i JC Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-04-09,2008-05-09,2015-04-10,Registreret Revisor,-75000.0,-100000.0,-48300.0,31423554.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JC Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,JÃ¸rn Anton Clemmensen,JÃ¸rn Anton Clemmensen,Den jyske Sparekasse,JC Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,-72142.0,,,,Ãlgod,109809.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlgod,2014-12-31,2014-01-01,439574.0,2015-04-09,Ãlgod,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5102538,indberetninger-20180424,2.5124277999999998,31423554.0,,2018-03-30T08:53:08.206Z,2015-04-13T08:57:01.629Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-55-EQ,2015-04-13T08:57:01.661Z,,,,,,,,,,,,,,,,,,,,,,,,,72142.0,100000.0,0.0
31423554,2014-01-01,2014-12-31,c162,,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2M4LzFhLzJhLzhiODktNDRhMy05YWU5LWZmZTQ5OWQ0NjQyZQ.pdf,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2IyL2M1L2RmLzNlNDktNDllMi1hODZiLWI1MTU5NzA5NzcyNw.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,4.0,Gartnerpassagen,6870  Ãlgod,Nymandsgade 9,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i JC Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-04-09,2008-05-09,2015-04-10,Registreret Revisor,-75000.0,-100000.0,-48300.0,31423554.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JC Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,JÃ¸rn Anton Clemmensen,JÃ¸rn Anton Clemmensen,Den jyske Sparekasse,JC Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,-72142.0,,,,Ãlgod,49900.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlgod,2014-12-31,2014-01-01,439574.0,2015-04-09,Ãlgod,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5102538,indberetninger-20180424,2.5124277999999998,31423554.0,,2018-03-30T08:53:08.206Z,2015-04-13T08:57:01.629Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-55-EQ,2015-04-13T08:57:01.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31423554,2014-01-01,2014-12-31,c199,,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2M4LzFhLzJhLzhiODktNDRhMy05YWU5LWZmZTQ5OWQ0NjQyZQ.pdf,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2IyL2M1L2RmLzNlNDktNDllMi1hODZiLWI1MTU5NzA5NzcyNw.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,4.0,Gartnerpassagen,6870  Ãlgod,Nymandsgade 9,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i JC Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-04-09,2008-05-09,2015-04-10,Registreret Revisor,-75000.0,-100000.0,-48300.0,31423554.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JC Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,JÃ¸rn Anton Clemmensen,JÃ¸rn Anton Clemmensen,Den jyske Sparekasse,JC Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,-72142.0,,,,Ãlgod,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlgod,2014-12-31,2014-01-01,439574.0,2015-04-09,Ãlgod,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5102538,indberetninger-20180424,2.5124277999999998,31423554.0,,2018-03-30T08:53:08.206Z,2015-04-13T08:57:01.629Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-55-EQ,2015-04-13T08:57:01.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31423554,2014-01-01,2014-12-31,c29,,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2M4LzFhLzJhLzhiODktNDRhMy05YWU5LWZmZTQ5OWQ0NjQyZQ.pdf,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2IyL2M1L2RmLzNlNDktNDllMi1hODZiLWI1MTU5NzA5NzcyNw.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,4.0,Gartnerpassagen,6870  Ãlgod,Nymandsgade 9,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i JC Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-04-09,2008-05-09,2015-04-10,Registreret Revisor,-75000.0,-100000.0,-48300.0,31423554.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JC Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,JÃ¸rn Anton Clemmensen,JÃ¸rn Anton Clemmensen,Den jyske Sparekasse,JC Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,-72142.0,,,,Ãlgod,109809.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlgod,2014-12-31,2014-01-01,439574.0,2015-04-09,Ãlgod,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5102538,indberetninger-20180424,2.5124277999999998,31423554.0,,2018-03-30T08:53:08.206Z,2015-04-13T08:57:01.629Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-55-EQ,2015-04-13T08:57:01.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31423554,2014-01-01,2014-12-31,c299,,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2M4LzFhLzJhLzhiODktNDRhMy05YWU5LWZmZTQ5OWQ0NjQyZQ.pdf,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2IyL2M1L2RmLzNlNDktNDllMi1hODZiLWI1MTU5NzA5NzcyNw.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,4.0,Gartnerpassagen,6870  Ãlgod,Nymandsgade 9,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i JC Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-04-09,2008-05-09,2015-04-10,Registreret Revisor,-75000.0,-100000.0,-48300.0,31423554.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JC Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,JÃ¸rn Anton Clemmensen,JÃ¸rn Anton Clemmensen,Den jyske Sparekasse,JC Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,-72142.0,,,,Ãlgod,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlgod,2014-12-31,2014-01-01,439574.0,2015-04-09,Ãlgod,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5102538,indberetninger-20180424,2.5124277999999998,31423554.0,,2018-03-30T08:53:08.206Z,2015-04-13T08:57:01.629Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-55-EQ,2015-04-13T08:57:01.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31423554,2014-01-01,2014-12-31,c5,,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2M4LzFhLzJhLzhiODktNDRhMy05YWU5LWZmZTQ5OWQ0NjQyZQ.pdf,http://regnskaber.virk.dk/45532413/ZG9rdW1lbnRsYWdlcjovLzAzL2M0L2IyL2M1L2RmLzNlNDktNDllMi1hODZiLWI1MTU5NzA5NzcyNw.xml,1.0,Ãlgod,6870.0,2.0,Torvet,Ãlgod,6870.0,4.0,Gartnerpassagen,6870  Ãlgod,Nymandsgade 9,DK-6870 Ãlgod,Torvet 2,Til kapitalejeren i JC Holding 2008 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2015-04-09,2008-05-09,2015-04-10,Registreret Revisor,-75000.0,-100000.0,-48300.0,31423554.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2014 for JC Holding 2008 ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Torben Poulsen,JÃ¸rn Anton Clemmensen,JÃ¸rn Anton Clemmensen,Den jyske Sparekasse,JC Holding 2008 ApS,BDO Statsautoriseret revisionsaktieselskab,-72142.0,,,,Ãlgod,49900.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlgod,2014-12-31,2014-01-01,439574.0,2015-04-09,Ãlgod,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5102538,indberetninger-20180424,2.5124277999999998,31423554.0,,2018-03-30T08:53:08.206Z,2015-04-13T08:57:01.629Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-55-EQ,2015-04-13T08:57:01.661Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
