entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialInstitutionPostcodeAndTown,AddressOfFinancialInstitutionStreetAndNumber,AddressOfLawFirmPostcodeAndTown,AddressOfLawFirmStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
21325635,2012-07-01,2013-06-30,ID_18,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8vcGRmcy8yMTMyNTYzNTtBcFMyNTExNDY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8veGJybHMvWC05RUYwRDZEOC0yMDEzMTEwN18xOTI1MzhfNDY4.xml,"Herning, 7400",Torvet 18,"7400, Herning",Engdahlvej 12 A,"Frederiksberg C, 1903",Sankt Knuds Vej 3,"7400, Herning",Hans Egedes Vej 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,1998-12-01,2013-11-07,Registreret revisor,steen@elcorazon.dk,29509026.0,21325635.0,29509026.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2012 - 30. juni 2013 for El CorazÃ³n ApS.,Ãrsrapport,Bent Frandsen,Steen Gyldendal,Steen Gyldendal,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",RingkÃ¸bing Landbobank,Advokat Martin Hjelm Kristensen,El CorazÃ³n ApS,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",,2013-06-30,2012-07-01,2013-10-28,Herning,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,urn:ofk:oid:13952540,indberetninger-20180424,2.5118406,21325635.0,,2018-04-01T16:49:40.953Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-272.024,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21325635,2012-07-01,2013-06-30,ID_19,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8vcGRmcy8yMTMyNTYzNTtBcFMyNTExNDY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8veGJybHMvWC05RUYwRDZEOC0yMDEzMTEwN18xOTI1MzhfNDY4.xml,"Herning, 7400",Torvet 18,"7400, Herning",Engdahlvej 12 A,"Frederiksberg C, 1903",Sankt Knuds Vej 3,"7400, Herning",Hans Egedes Vej 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,1998-12-01,2013-11-07,Registreret revisor,steen@elcorazon.dk,29509026.0,21325635.0,29509026.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2012 - 30. juni 2013 for El CorazÃ³n ApS.,Ãrsrapport,Bent Frandsen,Steen Gyldendal,Steen Gyldendal,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",RingkÃ¸bing Landbobank,Advokat Martin Hjelm Kristensen,El CorazÃ³n ApS,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",,2013-06-30,2012-07-01,2013-10-28,Herning,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,urn:ofk:oid:13952540,indberetninger-20180424,2.5118406,21325635.0,,2018-04-01T16:49:40.953Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-272.024,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21325635,2012-07-01,2013-06-30,ID_2,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8vcGRmcy8yMTMyNTYzNTtBcFMyNTExNDY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8veGJybHMvWC05RUYwRDZEOC0yMDEzMTEwN18xOTI1MzhfNDY4.xml,"Herning, 7400",Torvet 18,"7400, Herning",Engdahlvej 12 A,"Frederiksberg C, 1903",Sankt Knuds Vej 3,"7400, Herning",Hans Egedes Vej 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,1998-12-01,2013-11-07,Registreret revisor,steen@elcorazon.dk,29509026.0,21325635.0,29509026.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2012 - 30. juni 2013 for El CorazÃ³n ApS.,Ãrsrapport,Bent Frandsen,Steen Gyldendal,Steen Gyldendal,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",RingkÃ¸bing Landbobank,Advokat Martin Hjelm Kristensen,El CorazÃ³n ApS,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",,2013-06-30,2012-07-01,2013-10-28,Herning,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,urn:ofk:oid:13952540,indberetninger-20180424,2.5118406,21325635.0,,2018-04-01T16:49:40.953Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-272.024,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21325635,2012-07-01,2013-06-30,ID_3,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8vcGRmcy8yMTMyNTYzNTtBcFMyNTExNDY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8veGJybHMvWC05RUYwRDZEOC0yMDEzMTEwN18xOTI1MzhfNDY4.xml,"Herning, 7400",Torvet 18,"7400, Herning",Engdahlvej 12 A,"Frederiksberg C, 1903",Sankt Knuds Vej 3,"7400, Herning",Hans Egedes Vej 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,1998-12-01,2013-11-07,Registreret revisor,steen@elcorazon.dk,29509026.0,21325635.0,29509026.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2012 - 30. juni 2013 for El CorazÃ³n ApS.,Ãrsrapport,Bent Frandsen,Steen Gyldendal,Steen Gyldendal,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",RingkÃ¸bing Landbobank,Advokat Martin Hjelm Kristensen,El CorazÃ³n ApS,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",,2013-06-30,2012-07-01,2013-10-28,Herning,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,urn:ofk:oid:13952540,indberetninger-20180424,2.5118406,21325635.0,,2018-04-01T16:49:40.953Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-272.024,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21325635,2012-07-01,2013-06-30,ID_4,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8vcGRmcy8yMTMyNTYzNTtBcFMyNTExNDY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8veGJybHMvWC05RUYwRDZEOC0yMDEzMTEwN18xOTI1MzhfNDY4.xml,"Herning, 7400",Torvet 18,"7400, Herning",Engdahlvej 12 A,"Frederiksberg C, 1903",Sankt Knuds Vej 3,"7400, Herning",Hans Egedes Vej 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,1998-12-01,2013-11-07,Registreret revisor,steen@elcorazon.dk,29509026.0,21325635.0,29509026.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2012 - 30. juni 2013 for El CorazÃ³n ApS.,Ãrsrapport,Bent Frandsen,Steen Gyldendal,Steen Gyldendal,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",RingkÃ¸bing Landbobank,Advokat Martin Hjelm Kristensen,El CorazÃ³n ApS,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",,2013-06-30,2012-07-01,2013-10-28,Herning,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,urn:ofk:oid:13952540,indberetninger-20180424,2.5118406,21325635.0,,2018-04-01T16:49:40.953Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-272.024,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21325635,2012-07-01,2013-06-30,ID_5,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8vcGRmcy8yMTMyNTYzNTtBcFMyNTExNDY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8veGJybHMvWC05RUYwRDZEOC0yMDEzMTEwN18xOTI1MzhfNDY4.xml,"Herning, 7400",Torvet 18,"7400, Herning",Engdahlvej 12 A,"Frederiksberg C, 1903",Sankt Knuds Vej 3,"7400, Herning",Hans Egedes Vej 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,1998-12-01,2013-11-07,Registreret revisor,steen@elcorazon.dk,29509026.0,21325635.0,29509026.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2012 - 30. juni 2013 for El CorazÃ³n ApS.,Ãrsrapport,Bent Frandsen,Steen Gyldendal,Steen Gyldendal,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",RingkÃ¸bing Landbobank,Advokat Martin Hjelm Kristensen,El CorazÃ³n ApS,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",,2013-06-30,2012-07-01,2013-10-28,Herning,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,urn:ofk:oid:13952540,indberetninger-20180424,2.5118406,21325635.0,,2018-04-01T16:49:40.953Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-272.024,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21325635,2012-07-01,2013-06-30,ID_6,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8vcGRmcy8yMTMyNTYzNTtBcFMyNTExNDY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8veGJybHMvWC05RUYwRDZEOC0yMDEzMTEwN18xOTI1MzhfNDY4.xml,"Herning, 7400",Torvet 18,"7400, Herning",Engdahlvej 12 A,"Frederiksberg C, 1903",Sankt Knuds Vej 3,"7400, Herning",Hans Egedes Vej 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,1998-12-01,2013-11-07,Registreret revisor,steen@elcorazon.dk,29509026.0,21325635.0,29509026.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2012 - 30. juni 2013 for El CorazÃ³n ApS.,Ãrsrapport,Bent Frandsen,Steen Gyldendal,Steen Gyldendal,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",RingkÃ¸bing Landbobank,Advokat Martin Hjelm Kristensen,El CorazÃ³n ApS,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",,2013-06-30,2012-07-01,2013-10-28,Herning,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,urn:ofk:oid:13952540,indberetninger-20180424,2.5118406,21325635.0,,2018-04-01T16:49:40.953Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-272.024,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21325635,2012-07-01,2013-06-30,ID_7,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8vcGRmcy8yMTMyNTYzNTtBcFMyNTExNDY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8veGJybHMvWC05RUYwRDZEOC0yMDEzMTEwN18xOTI1MzhfNDY4.xml,"Herning, 7400",Torvet 18,"7400, Herning",Engdahlvej 12 A,"Frederiksberg C, 1903",Sankt Knuds Vej 3,"7400, Herning",Hans Egedes Vej 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,1998-12-01,2013-11-07,Registreret revisor,steen@elcorazon.dk,29509026.0,21325635.0,29509026.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2012 - 30. juni 2013 for El CorazÃ³n ApS.,Ãrsrapport,Bent Frandsen,Steen Gyldendal,Steen Gyldendal,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",RingkÃ¸bing Landbobank,Advokat Martin Hjelm Kristensen,El CorazÃ³n ApS,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",-173512.0,2013-06-30,2012-07-01,2013-10-28,Herning,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,urn:ofk:oid:13952540,indberetninger-20180424,2.5118406,21325635.0,,2018-04-01T16:49:40.953Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-272.024,2013-11-08T23:00:00.000Z,32142.0,540890.0,-800454.0,6709.0,-19001.0,-239714.0,-227422.0,66202.0,,,,,,,,,,,,,,,,,,,,,,,,,
21325635,2012-07-01,2013-06-30,ID_9,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8vcGRmcy8yMTMyNTYzNTtBcFMyNTExNDY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8veGJybHMvWC05RUYwRDZEOC0yMDEzMTEwN18xOTI1MzhfNDY4.xml,"Herning, 7400",Torvet 18,"7400, Herning",Engdahlvej 12 A,"Frederiksberg C, 1903",Sankt Knuds Vej 3,"7400, Herning",Hans Egedes Vej 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,1998-12-01,2013-11-07,Registreret revisor,steen@elcorazon.dk,29509026.0,21325635.0,29509026.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2012 - 30. juni 2013 for El CorazÃ³n ApS.,Ãrsrapport,Bent Frandsen,Steen Gyldendal,Steen Gyldendal,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",RingkÃ¸bing Landbobank,Advokat Martin Hjelm Kristensen,El CorazÃ³n ApS,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",173512.0,2013-06-30,2012-07-01,2013-10-28,Herning,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,urn:ofk:oid:13952540,indberetninger-20180424,2.5118406,21325635.0,,2018-04-01T16:49:40.953Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-272.024,2013-11-08T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21325635,2013-06-30,2013-06-30,ID_15,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8vcGRmcy8yMTMyNTYzNTtBcFMyNTExNDY7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/53652312/Y3ZyLmRrOi8veGJybHMvWC05RUYwRDZEOC0yMDEzMTEwN18xOTI1MzhfNDY4.xml,"Herning, 7400",Torvet 18,"7400, Herning",Engdahlvej 12 A,"Frederiksberg C, 1903",Sankt Knuds Vej 3,"7400, Herning",Hans Egedes Vej 20,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,1998-12-01,2013-11-07,Registreret revisor,steen@elcorazon.dk,29509026.0,21325635.0,29509026.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2012 - 30. juni 2013 for El CorazÃ³n ApS.,Ãrsrapport,Bent Frandsen,Steen Gyldendal,Steen Gyldendal,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",RingkÃ¸bing Landbobank,Advokat Martin Hjelm Kristensen,El CorazÃ³n ApS,"B. F. RÃ¥dgivning Herning ApS, registreret revisor FSR - danske revisorer",,2013-06-30,2012-07-01,2013-10-28,Herning,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,urn:ofk:oid:13952540,indberetninger-20180424,2.5118406,21325635.0,,2018-04-01T16:49:40.953Z,2013-11-08T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-272.024,2013-11-08T23:00:00.000Z,,,,,,,,,1141670.0,352.0,-125000.0,1070383.0,49545.0,0.0,-581585.0,-1141670.0,-560085.0,71287.0,261906.0,-290252.0,71287.0,71287.0,-173512.0,-283073.0,-147673.0,261906.0,-560085.0,-23060.0,808125.0,-56600.0,0.0,-42500.0,758580.0
