entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfReviewedFinancialStatement,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnManagementsResponsibilityAuditorsReportOnReviewOfFinancialStatements,TelephoneNumberOfAuditor,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,LongtermReceivablesFromOwnersAndManagement,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
10289793,2011-07-01,2011-07-01,c157,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8vcGRmcy8xMDI4OTc5MztBcFMxNTU0MDg7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEyMTAxMV8xMDEwMTVfMjg5.xml,Danmark,7500 Holstebro,Hostrupsvej 4,7500  Holstebro,"SlÃ¥envej 146, Mejdal",7500 Holstebro,Hostrupsvej 4,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. november 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-10-10,2012-10-10,1986-06-20,2012-10-10,34000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Nodex Denmark ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Nodex Denmark ApS for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012.,Ãrsrapport,0.0,29000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Ursula Andersen,Ursula Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-06-30,2011-07-01,2012-10-10,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:9516125,indberetninger-20180424,2.5118406,10289793.0,,2018-04-02T03:33:42.534Z,2012-10-12T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-265.987,2012-10-12T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000.0,170000.0
10289793,2011-07-01,2011-07-01,c195,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8vcGRmcy8xMDI4OTc5MztBcFMxNTU0MDg7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEyMTAxMV8xMDEwMTVfMjg5.xml,Danmark,7500 Holstebro,Hostrupsvej 4,7500  Holstebro,"SlÃ¥envej 146, Mejdal",7500 Holstebro,Hostrupsvej 4,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. november 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-10-10,2012-10-10,1986-06-20,2012-10-10,34000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,36271.0,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Nodex Denmark ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Nodex Denmark ApS for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012.,Ãrsrapport,0.0,29000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Ursula Andersen,Ursula Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-06-30,2011-07-01,2012-10-10,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:9516125,indberetninger-20180424,2.5118406,10289793.0,,2018-04-02T03:33:42.534Z,2012-10-12T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-265.987,2012-10-12T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289793,2011-07-01,2011-07-01,c198,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8vcGRmcy8xMDI4OTc5MztBcFMxNTU0MDg7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEyMTAxMV8xMDEwMTVfMjg5.xml,Danmark,7500 Holstebro,Hostrupsvej 4,7500  Holstebro,"SlÃ¥envej 146, Mejdal",7500 Holstebro,Hostrupsvej 4,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. november 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-10-10,2012-10-10,1986-06-20,2012-10-10,34000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,96600.0,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Nodex Denmark ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Nodex Denmark ApS for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012.,Ãrsrapport,0.0,29000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Ursula Andersen,Ursula Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-06-30,2011-07-01,2012-10-10,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:9516125,indberetninger-20180424,2.5118406,10289793.0,,2018-04-02T03:33:42.534Z,2012-10-12T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-265.987,2012-10-12T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289793,2011-07-01,2012-06-30,c1,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8vcGRmcy8xMDI4OTc5MztBcFMxNTU0MDg7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEyMTAxMV8xMDEwMTVfMjg5.xml,Danmark,7500 Holstebro,Hostrupsvej 4,7500  Holstebro,"SlÃ¥envej 146, Mejdal",7500 Holstebro,Hostrupsvej 4,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. november 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-10-10,2012-10-10,1986-06-20,2012-10-10,34000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Nodex Denmark ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Nodex Denmark ApS for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012.,Ãrsrapport,0.0,29000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Ursula Andersen,Ursula Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-06-30,2011-07-01,2012-10-10,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:9516125,indberetninger-20180424,2.5118406,10289793.0,,2018-04-02T03:33:42.534Z,2012-10-12T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-265.987,2012-10-12T22:00:00.000Z,117704.0,41883.0,212110.0,391229.0,19532.0,117704.0,137236.0,5142.0,206968.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289793,2011-07-01,2012-06-30,c105,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8vcGRmcy8xMDI4OTc5MztBcFMxNTU0MDg7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEyMTAxMV8xMDEwMTVfMjg5.xml,Danmark,7500 Holstebro,Hostrupsvej 4,7500  Holstebro,"SlÃ¥envej 146, Mejdal",7500 Holstebro,Hostrupsvej 4,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. november 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-10-10,2012-10-10,1986-06-20,2012-10-10,34000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Nodex Denmark ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Nodex Denmark ApS for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012.,Ãrsrapport,0.0,29000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Ursula Andersen,Ursula Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-06-30,2011-07-01,2012-10-10,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:9516125,indberetninger-20180424,2.5118406,10289793.0,,2018-04-02T03:33:42.534Z,2012-10-12T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-265.987,2012-10-12T22:00:00.000Z,96600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289793,2011-07-01,2012-06-30,c119,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8vcGRmcy8xMDI4OTc5MztBcFMxNTU0MDg7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEyMTAxMV8xMDEwMTVfMjg5.xml,Danmark,7500 Holstebro,Hostrupsvej 4,7500  Holstebro,"SlÃ¥envej 146, Mejdal",7500 Holstebro,Hostrupsvej 4,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. november 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-10-10,2012-10-10,1986-06-20,2012-10-10,34000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Nodex Denmark ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Nodex Denmark ApS for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012.,Ãrsrapport,0.0,29000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Ursula Andersen,Ursula Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-06-30,2011-07-01,2012-10-10,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:9516125,indberetninger-20180424,2.5118406,10289793.0,,2018-04-02T03:33:42.534Z,2012-10-12T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-265.987,2012-10-12T22:00:00.000Z,21104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289793,2011-07-01,2012-06-30,c158,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8vcGRmcy8xMDI4OTc5MztBcFMxNTU0MDg7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEyMTAxMV8xMDEwMTVfMjg5.xml,Danmark,7500 Holstebro,Hostrupsvej 4,7500  Holstebro,"SlÃ¥envej 146, Mejdal",7500 Holstebro,Hostrupsvej 4,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. november 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-10-10,2012-10-10,1986-06-20,2012-10-10,34000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Nodex Denmark ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Nodex Denmark ApS for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012.,Ãrsrapport,0.0,29000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Ursula Andersen,Ursula Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-06-30,2011-07-01,2012-10-10,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:9516125,indberetninger-20180424,2.5118406,10289793.0,,2018-04-02T03:33:42.534Z,2012-10-12T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-265.987,2012-10-12T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289793,2011-07-01,2012-06-30,c196,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8vcGRmcy8xMDI4OTc5MztBcFMxNTU0MDg7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEyMTAxMV8xMDEwMTVfMjg5.xml,Danmark,7500 Holstebro,Hostrupsvej 4,7500  Holstebro,"SlÃ¥envej 146, Mejdal",7500 Holstebro,Hostrupsvej 4,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. november 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-10-10,2012-10-10,1986-06-20,2012-10-10,34000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Nodex Denmark ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Nodex Denmark ApS for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012.,Ãrsrapport,0.0,29000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Ursula Andersen,Ursula Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-06-30,2011-07-01,2012-10-10,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:9516125,indberetninger-20180424,2.5118406,10289793.0,,2018-04-02T03:33:42.534Z,2012-10-12T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-265.987,2012-10-12T22:00:00.000Z,21104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10289793,2011-07-01,2012-06-30,c199,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8vcGRmcy8xMDI4OTc5MztBcFMxNTU0MDg7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEyMTAxMV8xMDEwMTVfMjg5.xml,Danmark,7500 Holstebro,Hostrupsvej 4,7500  Holstebro,"SlÃ¥envej 146, Mejdal",7500 Holstebro,Hostrupsvej 4,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. november 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-10-10,2012-10-10,1986-06-20,2012-10-10,34000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Nodex Denmark ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Nodex Denmark ApS for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012.,Ãrsrapport,0.0,29000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Ursula Andersen,Ursula Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-06-30,2011-07-01,2012-10-10,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:9516125,indberetninger-20180424,2.5118406,10289793.0,,2018-04-02T03:33:42.534Z,2012-10-12T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-265.987,2012-10-12T22:00:00.000Z,,,,,,,,,,96600.0,96600.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10289793,2011-07-01,2012-06-30,c70,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8vcGRmcy8xMDI4OTc5MztBcFMxNTU0MDg7MjAxMTA3MDE7MjAxMjA2MzA7UjtS.pdf,http://regnskaber.virk.dk/39798201/Y3ZyLmRrOi8veGJybHMvWC01RjdFNzM2My0yMDEyMTAxMV8xMDEwMTVfMjg5.xml,Danmark,7500 Holstebro,Hostrupsvej 4,7500  Holstebro,"SlÃ¥envej 146, Mejdal",7500 Holstebro,Hostrupsvej 4,anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 23. november 2009 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-10-10,2012-10-10,1986-06-20,2012-10-10,34000.0,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og tab pÃ¥ debitorer.",mail@kroyerpedersen.dk,,89224918.0,10289793.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Nodex Denmark ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Nodex Denmark ApS for regnskabsÃ¥ret 1. juli 2011 - 30. juni 2012.,Ãrsrapport,0.0,29000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Madsen,Ursula Andersen,Ursula Andersen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Nodex Denmark ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Holstebro,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Holstebro,2012-06-30,2011-07-01,2012-10-10,Holstebro,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:9516125,indberetninger-20180424,2.5118406,10289793.0,,2018-04-02T03:33:42.534Z,2012-10-12T22:00:00.000Z,regnskab,0.0,,2012-06-30,2011-07-01,12-265.987,2012-10-12T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
