entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
29410895,2017-07-01,2018-06-30,c173,,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzAyLzhkLzc3L2ZjYzktNDFkMC1hNTkwLWM1MmIyNWY5NGY4Mw.pdf,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzhhL2RlLzM3L2E4ZTItNGVjMy04MTY1LTkwZTk4Yzg4MWY3Mw.xml,true,250000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Aalborg,9000.0,1.0,Toldbod Plads,9352 Dybvad,Falkevej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i KC Holding, Dybvad ApS",-1714.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",0.0,2018-12-01,2006-02-14,2018-12-01,Statsautoriseret revisor,-125000.0,-103400.0,34332.0,20222670.0,29410895.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for KC Holding, Dybvad ApS.",111694.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Kaj Christensen,Kaj Ejnar WÃ¸hlk Christensen,Jyske Bank,"KC Holding, Dybvad ApS",BDO Statsautoriseret revisionsaktieselskab,996.0,12187.0,6354.0,Dybvad,2016-07-01,2017-06-30,96621.0,94907.0,83716.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,111694.0,true,2018-12-01,SÃ¦by,-1714.0,urn:ofk:oid:26423239,indberetninger-20180424,2.5118406,29410895.0,AWd-kHIYet7j816DxUKK,2018-12-05T13:31:00.660Z,2018-12-05T13:30:53.857Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-41-HT,2018-12-05T13:30:54.349Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
29410895,2017-07-01,2018-06-30,c176,,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzAyLzhkLzc3L2ZjYzktNDFkMC1hNTkwLWM1MmIyNWY5NGY4Mw.pdf,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzhhL2RlLzM3L2E4ZTItNGVjMy04MTY1LTkwZTk4Yzg4MWY3Mw.xml,true,250000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Aalborg,9000.0,1.0,Toldbod Plads,9352 Dybvad,Falkevej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i KC Holding, Dybvad ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-01,2006-02-14,2018-12-01,Statsautoriseret revisor,-125000.0,-103400.0,,20222670.0,29410895.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for KC Holding, Dybvad ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Kaj Christensen,Kaj Ejnar WÃ¸hlk Christensen,Jyske Bank,"KC Holding, Dybvad ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Dybvad,2016-07-01,2017-06-30,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,111694.0,true,2018-12-01,SÃ¦by,,urn:ofk:oid:26423239,indberetninger-20180424,2.5118406,29410895.0,AWd-kHIYet7j816DxUKK,2018-12-05T13:31:00.660Z,2018-12-05T13:30:53.857Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-41-HT,2018-12-05T13:30:54.349Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29410895,2017-07-01,2018-06-30,c184,,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzAyLzhkLzc3L2ZjYzktNDFkMC1hNTkwLWM1MmIyNWY5NGY4Mw.pdf,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzhhL2RlLzM3L2E4ZTItNGVjMy04MTY1LTkwZTk4Yzg4MWY3Mw.xml,true,250000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Aalborg,9000.0,1.0,Toldbod Plads,9352 Dybvad,Falkevej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i KC Holding, Dybvad ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-01,2006-02-14,2018-12-01,Statsautoriseret revisor,-125000.0,-103400.0,,20222670.0,29410895.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for KC Holding, Dybvad ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Kaj Christensen,Kaj Ejnar WÃ¸hlk Christensen,Jyske Bank,"KC Holding, Dybvad ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Dybvad,2016-07-01,2017-06-30,-13306.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,111694.0,true,2018-12-01,SÃ¦by,,urn:ofk:oid:26423239,indberetninger-20180424,2.5118406,29410895.0,AWd-kHIYet7j816DxUKK,2018-12-05T13:31:00.660Z,2018-12-05T13:30:53.857Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-41-HT,2018-12-05T13:30:54.349Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29410895,2017-07-01,2018-06-30,c194,,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzAyLzhkLzc3L2ZjYzktNDFkMC1hNTkwLWM1MmIyNWY5NGY4Mw.pdf,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzhhL2RlLzM3L2E4ZTItNGVjMy04MTY1LTkwZTk4Yzg4MWY3Mw.xml,true,250000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Aalborg,9000.0,1.0,Toldbod Plads,9352 Dybvad,Falkevej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i KC Holding, Dybvad ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-01,2006-02-14,2018-12-01,Statsautoriseret revisor,-125000.0,-103400.0,,20222670.0,29410895.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for KC Holding, Dybvad ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Kaj Christensen,Kaj Ejnar WÃ¸hlk Christensen,Jyske Bank,"KC Holding, Dybvad ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Dybvad,2016-07-01,2017-06-30,4127.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,111694.0,true,2018-12-01,SÃ¦by,,urn:ofk:oid:26423239,indberetninger-20180424,2.5118406,29410895.0,AWd-kHIYet7j816DxUKK,2018-12-05T13:31:00.660Z,2018-12-05T13:30:53.857Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-41-HT,2018-12-05T13:30:54.349Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29410895,2017-07-01,2018-06-30,c236,,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzAyLzhkLzc3L2ZjYzktNDFkMC1hNTkwLWM1MmIyNWY5NGY4Mw.pdf,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzhhL2RlLzM3L2E4ZTItNGVjMy04MTY1LTkwZTk4Yzg4MWY3Mw.xml,true,250000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Aalborg,9000.0,1.0,Toldbod Plads,9352 Dybvad,Falkevej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i KC Holding, Dybvad ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-01,2006-02-14,2018-12-01,Statsautoriseret revisor,-125000.0,-103400.0,,20222670.0,29410895.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for KC Holding, Dybvad ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Kaj Christensen,Kaj Ejnar WÃ¸hlk Christensen,Jyske Bank,"KC Holding, Dybvad ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Dybvad,2016-07-01,2017-06-30,-13306.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,111694.0,true,2018-12-01,SÃ¦by,,urn:ofk:oid:26423239,indberetninger-20180424,2.5118406,29410895.0,AWd-kHIYet7j816DxUKK,2018-12-05T13:31:00.660Z,2018-12-05T13:30:53.857Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-41-HT,2018-12-05T13:30:54.349Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29410895,2017-07-01,2018-06-30,c254,,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzAyLzhkLzc3L2ZjYzktNDFkMC1hNTkwLWM1MmIyNWY5NGY4Mw.pdf,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzhhL2RlLzM3L2E4ZTItNGVjMy04MTY1LTkwZTk4Yzg4MWY3Mw.xml,true,250000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Aalborg,9000.0,1.0,Toldbod Plads,9352 Dybvad,Falkevej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i KC Holding, Dybvad ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-01,2006-02-14,2018-12-01,Statsautoriseret revisor,-125000.0,-103400.0,,20222670.0,29410895.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for KC Holding, Dybvad ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Kaj Christensen,Kaj Ejnar WÃ¸hlk Christensen,Jyske Bank,"KC Holding, Dybvad ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Dybvad,2016-07-01,2017-06-30,4127.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,111694.0,true,2018-12-01,SÃ¦by,,urn:ofk:oid:26423239,indberetninger-20180424,2.5118406,29410895.0,AWd-kHIYet7j816DxUKK,2018-12-05T13:31:00.660Z,2018-12-05T13:30:53.857Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-41-HT,2018-12-05T13:30:54.349Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29410895,2017-07-01,2018-06-30,c259,,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzAyLzhkLzc3L2ZjYzktNDFkMC1hNTkwLWM1MmIyNWY5NGY4Mw.pdf,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzhhL2RlLzM3L2E4ZTItNGVjMy04MTY1LTkwZTk4Yzg4MWY3Mw.xml,true,250000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Aalborg,9000.0,1.0,Toldbod Plads,9352 Dybvad,Falkevej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i KC Holding, Dybvad ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-01,2006-02-14,2018-12-01,Statsautoriseret revisor,-125000.0,-103400.0,,20222670.0,29410895.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for KC Holding, Dybvad ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Kaj Christensen,Kaj Ejnar WÃ¸hlk Christensen,Jyske Bank,"KC Holding, Dybvad ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Dybvad,2016-07-01,2017-06-30,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,111694.0,true,2018-12-01,SÃ¦by,,urn:ofk:oid:26423239,indberetninger-20180424,2.5118406,29410895.0,AWd-kHIYet7j816DxUKK,2018-12-05T13:31:00.660Z,2018-12-05T13:30:53.857Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-41-HT,2018-12-05T13:30:54.349Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29410895,2017-07-01,2018-06-30,c305,,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzAyLzhkLzc3L2ZjYzktNDFkMC1hNTkwLWM1MmIyNWY5NGY4Mw.pdf,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzhhL2RlLzM3L2E4ZTItNGVjMy04MTY1LTkwZTk4Yzg4MWY3Mw.xml,true,250000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Aalborg,9000.0,1.0,Toldbod Plads,9352 Dybvad,Falkevej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i KC Holding, Dybvad ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-01,2006-02-14,2018-12-01,Statsautoriseret revisor,-125000.0,-103400.0,,20222670.0,29410895.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for KC Holding, Dybvad ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Kaj Christensen,Kaj Ejnar WÃ¸hlk Christensen,Jyske Bank,"KC Holding, Dybvad ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Dybvad,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,111694.0,true,2018-12-01,SÃ¦by,,urn:ofk:oid:26423239,indberetninger-20180424,2.5118406,29410895.0,AWd-kHIYet7j816DxUKK,2018-12-05T13:31:00.660Z,2018-12-05T13:30:53.857Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-41-HT,2018-12-05T13:30:54.349Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
29410895,2017-07-01,2018-06-30,c552,,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzAyLzhkLzc3L2ZjYzktNDFkMC1hNTkwLWM1MmIyNWY5NGY4Mw.pdf,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzhhL2RlLzM3L2E4ZTItNGVjMy04MTY1LTkwZTk4Yzg4MWY3Mw.xml,true,250000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Aalborg,9000.0,1.0,Toldbod Plads,9352 Dybvad,Falkevej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i KC Holding, Dybvad ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-01,2006-02-14,2018-12-01,Statsautoriseret revisor,-125000.0,-103400.0,,20222670.0,29410895.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for KC Holding, Dybvad ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Kaj Christensen,Kaj Ejnar WÃ¸hlk Christensen,Jyske Bank,"KC Holding, Dybvad ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Dybvad,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,111694.0,true,2018-12-01,SÃ¦by,,urn:ofk:oid:26423239,indberetninger-20180424,2.5118406,29410895.0,AWd-kHIYet7j816DxUKK,2018-12-05T13:31:00.660Z,2018-12-05T13:30:53.857Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-41-HT,2018-12-05T13:30:54.349Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
29410895,2017-07-01,2018-06-30,c637,,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzAyLzhkLzc3L2ZjYzktNDFkMC1hNTkwLWM1MmIyNWY5NGY4Mw.pdf,http://regnskaber.virk.dk/59801492/ZG9rdW1lbnRsYWdlcjovLzAzL2I0LzhhL2RlLzM3L2E4ZTItNGVjMy04MTY1LTkwZTk4Yzg4MWY3Mw.xml,true,250000.0,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Aalborg,9000.0,1.0,Toldbod Plads,9352 Dybvad,Falkevej 17,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,"Til kapitalejeren i KC Holding, Dybvad ApS",,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-12-01,2006-02-14,2018-12-01,Statsautoriseret revisor,-125000.0,-103400.0,,20222670.0,29410895.0,20222670.0,mne19688,"Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for KC Holding, Dybvad ApS.",,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Kaj Christensen,Kaj Ejnar WÃ¸hlk Christensen,Jyske Bank,"KC Holding, Dybvad ApS",BDO Statsautoriseret revisionsaktieselskab,,,,Dybvad,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,111694.0,true,2018-12-01,SÃ¦by,,urn:ofk:oid:26423239,indberetninger-20180424,2.5118406,29410895.0,AWd-kHIYet7j816DxUKK,2018-12-05T13:31:00.660Z,2018-12-05T13:30:53.857Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-41-HT,2018-12-05T13:30:54.349Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
