entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Dividend,DividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfAuditedFinancialStatements,IncomeFromInvestmentsInAssociates,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnAuditedFinancialStatements,OtherFinanceExpenses,PlaceOfSignatureOfStatement,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfExecutiveAndSupervisoryBoardsResponsibilityForFinancialStatements,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,CurrentTaxExpense,GrossProfitLoss,InterestIncomeFromAssociates,OtherFinanceIncome,OtherInterestIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,InvestmentsGross,NameAndSurnameOfAuditor,NameOfAuditFirm,RelatedEntityName,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
28 30 48 38,2012-01-01,2012-12-31,c11,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8vcGRmcy8yODMwNDgzODtBcFMzNDA4NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8veGJybHMvWC1DNkM2MTY0MC0yMDEzMDYxMF8xMzQ0MzlfMTY1.xml,7400 herning,Industrivej Nord 9,"Ejstrupholmvej 24, 7330 Brande",7400 herning,Industrivej Nord 9,Til kapitalejerne i E & AVM 2004 ApS,5.0,Regnskabsklasse B,2013-05-31,2013-05-31,2004-11-05,2013-05-31,statsaut. revisor,96600.0,-500000.0,28304838.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for E & AVM 2004 ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",750000.0,Ãrsrapport,16360.0,Orla Bek,Axel Vesterager Madsen,E & AVM 2004 ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",-16284.0,Brande,37764.0,Ikast-Brande,2012-12-31,2012-01-01,738860.0,12585.0,2013-05-31,Herning,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",-460087.0,urn:ofk:oid:16334055,indberetninger-20180424,2.5097551,28304838.0,,2018-04-02T00:37:45.242Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-78.622,2013-06-10T22:00:00.000Z,12585.0,-2500.0,55.0,52849.0,36434.0,50349.0,-2500.0,-12585.0,12585.0,,,,,,,,,,,,,,,,,,,,,,,Orla Bek,KPMG,,
28 30 48 38,2012-01-01,2012-12-31,c120,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8vcGRmcy8yODMwNDgzODtBcFMzNDA4NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8veGJybHMvWC1DNkM2MTY0MC0yMDEzMDYxMF8xMzQ0MzlfMTY1.xml,7400 herning,Industrivej Nord 9,"Ejstrupholmvej 24, 7330 Brande",7400 herning,Industrivej Nord 9,Til kapitalejerne i E & AVM 2004 ApS,5.0,Regnskabsklasse B,2013-05-31,2013-05-31,2004-11-05,2013-05-31,statsaut. revisor,96600.0,-500000.0,28304838.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for E & AVM 2004 ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",750000.0,Ãrsrapport,16360.0,Orla Bek,Axel Vesterager Madsen,E & AVM 2004 ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",-16284.0,Brande,-58836.0,Ikast-Brande,2012-12-31,2012-01-01,738860.0,12585.0,2013-05-31,Herning,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",-460087.0,urn:ofk:oid:16334055,indberetninger-20180424,2.5097551,28304838.0,,2018-04-02T00:37:45.242Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-78.622,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 30 48 38,2012-01-01,2012-12-31,c201,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8vcGRmcy8yODMwNDgzODtBcFMzNDA4NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8veGJybHMvWC1DNkM2MTY0MC0yMDEzMDYxMF8xMzQ0MzlfMTY1.xml,7400 herning,Industrivej Nord 9,"Ejstrupholmvej 24, 7330 Brande",7400 herning,Industrivej Nord 9,Til kapitalejerne i E & AVM 2004 ApS,5.0,Regnskabsklasse B,2013-05-31,2013-05-31,2004-11-05,2013-05-31,statsaut. revisor,96600.0,-500000.0,28304838.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for E & AVM 2004 ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",750000.0,Ãrsrapport,16360.0,Orla Bek,Axel Vesterager Madsen,E & AVM 2004 ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",-16284.0,Brande,-58836.0,Ikast-Brande,2012-12-31,2012-01-01,738860.0,12585.0,2013-05-31,Herning,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",-460087.0,urn:ofk:oid:16334055,indberetninger-20180424,2.5097551,28304838.0,,2018-04-02T00:37:45.242Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-78.622,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 30 48 38,2012-01-01,2012-12-31,c204,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8vcGRmcy8yODMwNDgzODtBcFMzNDA4NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8veGJybHMvWC1DNkM2MTY0MC0yMDEzMDYxMF8xMzQ0MzlfMTY1.xml,7400 herning,Industrivej Nord 9,"Ejstrupholmvej 24, 7330 Brande",7400 herning,Industrivej Nord 9,Til kapitalejerne i E & AVM 2004 ApS,5.0,Regnskabsklasse B,2013-05-31,2013-05-31,2004-11-05,2013-05-31,statsaut. revisor,96600.0,-500000.0,28304838.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for E & AVM 2004 ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",750000.0,Ãrsrapport,16360.0,Orla Bek,Axel Vesterager Madsen,E & AVM 2004 ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",-16284.0,Brande,,Ikast-Brande,2012-12-31,2012-01-01,738860.0,12585.0,2013-05-31,Herning,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",-460087.0,urn:ofk:oid:16334055,indberetninger-20180424,2.5097551,28304838.0,,2018-04-02T00:37:45.242Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-78.622,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 30 48 38,2012-01-01,2012-12-31,c448,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8vcGRmcy8yODMwNDgzODtBcFMzNDA4NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8veGJybHMvWC1DNkM2MTY0MC0yMDEzMDYxMF8xMzQ0MzlfMTY1.xml,7400 herning,Industrivej Nord 9,"Ejstrupholmvej 24, 7330 Brande",7400 herning,Industrivej Nord 9,Til kapitalejerne i E & AVM 2004 ApS,5.0,Regnskabsklasse B,2013-05-31,2013-05-31,2004-11-05,2013-05-31,statsaut. revisor,96600.0,-500000.0,28304838.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for E & AVM 2004 ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",750000.0,Ãrsrapport,16360.0,Orla Bek,Axel Vesterager Madsen,E & AVM 2004 ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",-16284.0,Brande,-13.0,Ikast-Brande,2012-12-31,2012-01-01,738860.0,12585.0,2013-05-31,Herning,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",-460087.0,urn:ofk:oid:16334055,indberetninger-20180424,2.5097551,28304838.0,,2018-04-02T00:37:45.242Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-78.622,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EA Invest ApS, Brande",
28 30 48 38,2012-01-01,2012-12-31,c488,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8vcGRmcy8yODMwNDgzODtBcFMzNDA4NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8veGJybHMvWC1DNkM2MTY0MC0yMDEzMDYxMF8xMzQ0MzlfMTY1.xml,7400 herning,Industrivej Nord 9,"Ejstrupholmvej 24, 7330 Brande",7400 herning,Industrivej Nord 9,Til kapitalejerne i E & AVM 2004 ApS,5.0,Regnskabsklasse B,2013-05-31,2013-05-31,2004-11-05,2013-05-31,statsaut. revisor,96600.0,-500000.0,28304838.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for E & AVM 2004 ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",750000.0,Ãrsrapport,16360.0,Orla Bek,Axel Vesterager Madsen,E & AVM 2004 ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",-16284.0,Brande,2654.0,Ikast-Brande,2012-12-31,2012-01-01,738860.0,12585.0,2013-05-31,Herning,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",-460087.0,urn:ofk:oid:16334055,indberetninger-20180424,2.5097551,28304838.0,,2018-04-02T00:37:45.242Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-78.622,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maskinfabrikken Apollo A/S,
28 30 48 38,2012-01-01,2012-12-31,c65,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8vcGRmcy8yODMwNDgzODtBcFMzNDA4NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8veGJybHMvWC1DNkM2MTY0MC0yMDEzMDYxMF8xMzQ0MzlfMTY1.xml,7400 herning,Industrivej Nord 9,"Ejstrupholmvej 24, 7330 Brande",7400 herning,Industrivej Nord 9,Til kapitalejerne i E & AVM 2004 ApS,5.0,Regnskabsklasse B,2013-05-31,2013-05-31,2004-11-05,2013-05-31,statsaut. revisor,96600.0,-500000.0,28304838.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for E & AVM 2004 ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",750000.0,Ãrsrapport,16360.0,Orla Bek,Axel Vesterager Madsen,E & AVM 2004 ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",-16284.0,Brande,,Ikast-Brande,2012-12-31,2012-01-01,738860.0,12585.0,2013-05-31,Herning,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",-460087.0,urn:ofk:oid:16334055,indberetninger-20180424,2.5097551,28304838.0,,2018-04-02T00:37:45.242Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-78.622,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28 30 48 38,2012-01-01,2012-12-31,c74,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8vcGRmcy8yODMwNDgzODtBcFMzNDA4NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8veGJybHMvWC1DNkM2MTY0MC0yMDEzMDYxMF8xMzQ0MzlfMTY1.xml,7400 herning,Industrivej Nord 9,"Ejstrupholmvej 24, 7330 Brande",7400 herning,Industrivej Nord 9,Til kapitalejerne i E & AVM 2004 ApS,5.0,Regnskabsklasse B,2013-05-31,2013-05-31,2004-11-05,2013-05-31,statsaut. revisor,96600.0,-500000.0,28304838.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for E & AVM 2004 ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",750000.0,Ãrsrapport,16360.0,Orla Bek,Axel Vesterager Madsen,E & AVM 2004 ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",-16284.0,Brande,,Ikast-Brande,2012-12-31,2012-01-01,738860.0,12585.0,2013-05-31,Herning,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",-460087.0,urn:ofk:oid:16334055,indberetninger-20180424,2.5097551,28304838.0,,2018-04-02T00:37:45.242Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-78.622,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orla Bek,KPMG,,
28 30 48 38,2012-12-31,2012-12-31,c16,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8vcGRmcy8yODMwNDgzODtBcFMzNDA4NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8veGJybHMvWC1DNkM2MTY0MC0yMDEzMDYxMF8xMzQ0MzlfMTY1.xml,7400 herning,Industrivej Nord 9,"Ejstrupholmvej 24, 7330 Brande",7400 herning,Industrivej Nord 9,Til kapitalejerne i E & AVM 2004 ApS,5.0,Regnskabsklasse B,2013-05-31,2013-05-31,2004-11-05,2013-05-31,statsaut. revisor,96600.0,-500000.0,28304838.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for E & AVM 2004 ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",750000.0,Ãrsrapport,16360.0,Orla Bek,Axel Vesterager Madsen,E & AVM 2004 ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",-16284.0,Brande,,Ikast-Brande,2012-12-31,2012-01-01,738860.0,12585.0,2013-05-31,Herning,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",-460087.0,urn:ofk:oid:16334055,indberetninger-20180424,2.5097551,28304838.0,,2018-04-02T00:37:45.242Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-78.622,2013-06-10T22:00:00.000Z,,,,,,,,,,5305039.0,696646.0,125000.0,2861639.0,5285330.0,5305039.0,19709.0,2443400.0,2318400.0,125000.0,2443400.0,338800.0,7124.0,1086407.0,96600.0,5063730.0,338800.0,19709.0,1826193.0,55.0,871.0,,,,,
28 30 48 38,2012-12-31,2012-12-31,c184,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8vcGRmcy8yODMwNDgzODtBcFMzNDA4NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8veGJybHMvWC1DNkM2MTY0MC0yMDEzMDYxMF8xMzQ0MzlfMTY1.xml,7400 herning,Industrivej Nord 9,"Ejstrupholmvej 24, 7330 Brande",7400 herning,Industrivej Nord 9,Til kapitalejerne i E & AVM 2004 ApS,5.0,Regnskabsklasse B,2013-05-31,2013-05-31,2004-11-05,2013-05-31,statsaut. revisor,96600.0,-500000.0,28304838.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for E & AVM 2004 ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",750000.0,Ãrsrapport,16360.0,Orla Bek,Axel Vesterager Madsen,E & AVM 2004 ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",-16284.0,Brande,,Ikast-Brande,2012-12-31,2012-01-01,738860.0,12585.0,2013-05-31,Herning,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",-460087.0,urn:ofk:oid:16334055,indberetninger-20180424,2.5097551,28304838.0,,2018-04-02T00:37:45.242Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-78.622,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
28 30 48 38,2012-12-31,2012-12-31,c202,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8vcGRmcy8yODMwNDgzODtBcFMzNDA4NTk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/83840382/Y3ZyLmRrOi8veGJybHMvWC1DNkM2MTY0MC0yMDEzMDYxMF8xMzQ0MzlfMTY1.xml,7400 herning,Industrivej Nord 9,"Ejstrupholmvej 24, 7330 Brande",7400 herning,Industrivej Nord 9,Til kapitalejerne i E & AVM 2004 ApS,5.0,Regnskabsklasse B,2013-05-31,2013-05-31,2004-11-05,2013-05-31,statsaut. revisor,96600.0,-500000.0,28304838.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for E & AVM 2004 ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",750000.0,Ãrsrapport,16360.0,Orla Bek,Axel Vesterager Madsen,E & AVM 2004 ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",-16284.0,Brande,,Ikast-Brande,2012-12-31,2012-01-01,738860.0,12585.0,2013-05-31,Herning,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",-460087.0,urn:ofk:oid:16334055,indberetninger-20180424,2.5097551,28304838.0,,2018-04-02T00:37:45.242Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-78.622,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,5063730.0,,,,,,,,,,,,,,,,,,,,,
