entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ValueAdjustmentsOfEquity,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
25137043,2017-10-01,2017-10-01,c175,,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2JhL2VhL2M0LzI4MmMtNDJkNS1iYjUwLWUyYTRmMWUyMDlhYQ.pdf,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzU2LzdlL2YzLzI1NzQtNDUzZS1iMmI5LTgyZmM1MmZlZWJlZA.xml,15001130.0,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Charlottenlund,2920.0,"8, 1. th",HyldegÃ¥rds TvÃ¦rvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",Fondsbestyrelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-26,2019-02-26,1999-12-22,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,25137043.0,25492145.0,mne33683,Ledelsen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investerings- og Ejendomsfonden.,Ãrsrapport,125000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Peter Roug,Svend Leon Endresen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Investerings- og Ejendomsfonden,"BRANDT, Statsautoriseret Revisionspartnerselskab",Charlottenlund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,ApS,Trimco Holding ApS,Rudersdal,2018-09-30,2017-10-01,100.0,2019-02-26,Aarhus,87 40 60 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26797865,indberetninger-20180424,2.5124266,25137043.0,AWldnPyFRYGX6_YTFrm2,2019-03-08T14:03:41.185Z,2019-03-08T14:02:42.607Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-18-CW,2019-03-08T14:02:42.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25137043,2017-10-01,2017-10-01,c193,,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2JhL2VhL2M0LzI4MmMtNDJkNS1iYjUwLWUyYTRmMWUyMDlhYQ.pdf,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzU2LzdlL2YzLzI1NzQtNDUzZS1iMmI5LTgyZmM1MmZlZWJlZA.xml,,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Charlottenlund,2920.0,"8, 1. th",HyldegÃ¥rds TvÃ¦rvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",Fondsbestyrelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-26,2019-02-26,1999-12-22,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,25137043.0,25492145.0,mne33683,Ledelsen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investerings- og Ejendomsfonden.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Peter Roug,Svend Leon Endresen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Investerings- og Ejendomsfonden,"BRANDT, Statsautoriseret Revisionspartnerselskab",Charlottenlund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,ApS,Trimco Holding ApS,Rudersdal,2018-09-30,2017-10-01,100.0,2019-02-26,Aarhus,87 40 60 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26797865,indberetninger-20180424,2.5124266,25137043.0,AWldnPyFRYGX6_YTFrm2,2019-03-08T14:03:41.185Z,2019-03-08T14:02:42.607Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-18-CW,2019-03-08T14:02:42.774Z,15001130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25137043,2017-10-01,2018-09-30,c1,,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2JhL2VhL2M0LzI4MmMtNDJkNS1iYjUwLWUyYTRmMWUyMDlhYQ.pdf,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzU2LzdlL2YzLzI1NzQtNDUzZS1iMmI5LTgyZmM1MmZlZWJlZA.xml,,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Charlottenlund,2920.0,"8, 1. th",HyldegÃ¥rds TvÃ¦rvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",Fondsbestyrelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-26,2019-02-26,1999-12-22,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,25137043.0,25492145.0,mne33683,Ledelsen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investerings- og Ejendomsfonden.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Peter Roug,Svend Leon Endresen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Investerings- og Ejendomsfonden,"BRANDT, Statsautoriseret Revisionspartnerselskab",Charlottenlund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,ApS,Trimco Holding ApS,Rudersdal,2018-09-30,2017-10-01,100.0,2019-02-26,Aarhus,87 40 60 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26797865,indberetninger-20180424,2.5124266,25137043.0,AWldnPyFRYGX6_YTFrm2,2019-03-08T14:03:41.185Z,2019-03-08T14:02:42.607Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-18-CW,2019-03-08T14:02:42.774Z,,1953179.0,,,-8750.0,1953168.0,6407.0,6407.0,15168.0,0.0,1953179.0,-8750.0,,,,,,,,,,,,,,,,,
25137043,2017-10-01,2018-09-30,c114,,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2JhL2VhL2M0LzI4MmMtNDJkNS1iYjUwLWUyYTRmMWUyMDlhYQ.pdf,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzU2LzdlL2YzLzI1NzQtNDUzZS1iMmI5LTgyZmM1MmZlZWJlZA.xml,,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Charlottenlund,2920.0,"8, 1. th",HyldegÃ¥rds TvÃ¦rvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",Fondsbestyrelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-26,2019-02-26,1999-12-22,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,25137043.0,25492145.0,mne33683,Ledelsen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investerings- og Ejendomsfonden.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Peter Roug,Svend Leon Endresen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Investerings- og Ejendomsfonden,"BRANDT, Statsautoriseret Revisionspartnerselskab",Charlottenlund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,ApS,Trimco Holding ApS,Rudersdal,2018-09-30,2017-10-01,100.0,2019-02-26,Aarhus,87 40 60 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26797865,indberetninger-20180424,2.5124266,25137043.0,AWldnPyFRYGX6_YTFrm2,2019-03-08T14:03:41.185Z,2019-03-08T14:02:42.607Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-18-CW,2019-03-08T14:02:42.774Z,,1638843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25137043,2017-10-01,2018-09-30,c122,,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2JhL2VhL2M0LzI4MmMtNDJkNS1iYjUwLWUyYTRmMWUyMDlhYQ.pdf,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzU2LzdlL2YzLzI1NzQtNDUzZS1iMmI5LTgyZmM1MmZlZWJlZA.xml,,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Charlottenlund,2920.0,"8, 1. th",HyldegÃ¥rds TvÃ¦rvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",Fondsbestyrelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-26,2019-02-26,1999-12-22,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,25137043.0,25492145.0,mne33683,Ledelsen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investerings- og Ejendomsfonden.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Peter Roug,Svend Leon Endresen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Investerings- og Ejendomsfonden,"BRANDT, Statsautoriseret Revisionspartnerselskab",Charlottenlund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,ApS,Trimco Holding ApS,Rudersdal,2018-09-30,2017-10-01,100.0,2019-02-26,Aarhus,87 40 60 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26797865,indberetninger-20180424,2.5124266,25137043.0,AWldnPyFRYGX6_YTFrm2,2019-03-08T14:03:41.185Z,2019-03-08T14:02:42.607Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-18-CW,2019-03-08T14:02:42.774Z,,314336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25137043,2017-10-01,2018-09-30,c177,,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2JhL2VhL2M0LzI4MmMtNDJkNS1iYjUwLWUyYTRmMWUyMDlhYQ.pdf,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzU2LzdlL2YzLzI1NzQtNDUzZS1iMmI5LTgyZmM1MmZlZWJlZA.xml,,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Charlottenlund,2920.0,"8, 1. th",HyldegÃ¥rds TvÃ¦rvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",Fondsbestyrelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-26,2019-02-26,1999-12-22,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,25137043.0,25492145.0,mne33683,Ledelsen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investerings- og Ejendomsfonden.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Peter Roug,Svend Leon Endresen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Investerings- og Ejendomsfonden,"BRANDT, Statsautoriseret Revisionspartnerselskab",Charlottenlund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,ApS,Trimco Holding ApS,Rudersdal,2018-09-30,2017-10-01,100.0,2019-02-26,Aarhus,87 40 60 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26797865,indberetninger-20180424,2.5124266,25137043.0,AWldnPyFRYGX6_YTFrm2,2019-03-08T14:03:41.185Z,2019-03-08T14:02:42.607Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-18-CW,2019-03-08T14:02:42.774Z,,,293970.0,1953168.0,,,,,,,,,,,,,,,,,,,,,,,,,
25137043,2017-10-01,2018-09-30,c195,,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2JhL2VhL2M0LzI4MmMtNDJkNS1iYjUwLWUyYTRmMWUyMDlhYQ.pdf,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzU2LzdlL2YzLzI1NzQtNDUzZS1iMmI5LTgyZmM1MmZlZWJlZA.xml,,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Charlottenlund,2920.0,"8, 1. th",HyldegÃ¥rds TvÃ¦rvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",Fondsbestyrelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-26,2019-02-26,1999-12-22,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,25137043.0,25492145.0,mne33683,Ledelsen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investerings- og Ejendomsfonden.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Peter Roug,Svend Leon Endresen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Investerings- og Ejendomsfonden,"BRANDT, Statsautoriseret Revisionspartnerselskab",Charlottenlund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,ApS,Trimco Holding ApS,Rudersdal,2018-09-30,2017-10-01,100.0,2019-02-26,Aarhus,87 40 60 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26797865,indberetninger-20180424,2.5124266,25137043.0,AWldnPyFRYGX6_YTFrm2,2019-03-08T14:03:41.185Z,2019-03-08T14:02:42.607Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-18-CW,2019-03-08T14:02:42.774Z,,1638843.0,,,,,,,,,,,293970.0,,,,,,,,,,,,,,,,
25137043,2017-10-01,2018-09-30,c32,,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2JhL2VhL2M0LzI4MmMtNDJkNS1iYjUwLWUyYTRmMWUyMDlhYQ.pdf,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzU2LzdlL2YzLzI1NzQtNDUzZS1iMmI5LTgyZmM1MmZlZWJlZA.xml,,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Charlottenlund,2920.0,"8, 1. th",HyldegÃ¥rds TvÃ¦rvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",Fondsbestyrelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-26,2019-02-26,1999-12-22,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,25137043.0,25492145.0,mne33683,Ledelsen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investerings- og Ejendomsfonden.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Peter Roug,Svend Leon Endresen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Investerings- og Ejendomsfonden,"BRANDT, Statsautoriseret Revisionspartnerselskab",Charlottenlund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,ApS,Trimco Holding ApS,Rudersdal,2018-09-30,2017-10-01,100.0,2019-02-26,Aarhus,87 40 60 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26797865,indberetninger-20180424,2.5124266,25137043.0,AWldnPyFRYGX6_YTFrm2,2019-03-08T14:03:41.185Z,2019-03-08T14:02:42.607Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-18-CW,2019-03-08T14:02:42.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keld Vigh Kristensen
25137043,2017-10-01,2018-09-30,c476,,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2JhL2VhL2M0LzI4MmMtNDJkNS1iYjUwLWUyYTRmMWUyMDlhYQ.pdf,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzU2LzdlL2YzLzI1NzQtNDUzZS1iMmI5LTgyZmM1MmZlZWJlZA.xml,,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Charlottenlund,2920.0,"8, 1. th",HyldegÃ¥rds TvÃ¦rvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",Fondsbestyrelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-26,2019-02-26,1999-12-22,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,25137043.0,25492145.0,mne33683,Ledelsen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investerings- og Ejendomsfonden.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Peter Roug,Svend Leon Endresen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Investerings- og Ejendomsfonden,"BRANDT, Statsautoriseret Revisionspartnerselskab",Charlottenlund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,ApS,Trimco Holding ApS,Rudersdal,2018-09-30,2017-10-01,100.0,2019-02-26,Aarhus,87 40 60 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26797865,indberetninger-20180424,2.5124266,25137043.0,AWldnPyFRYGX6_YTFrm2,2019-03-08T14:03:41.185Z,2019-03-08T14:02:42.607Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-18-CW,2019-03-08T14:02:42.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25137043,2017-10-01,2018-09-30,c48,,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzdhL2JhL2VhL2M0LzI4MmMtNDJkNS1iYjUwLWUyYTRmMWUyMDlhYQ.pdf,http://regnskaber.virk.dk/34073152/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzU2LzdlL2YzLzI1NzQtNDUzZS1iMmI5LTgyZmM1MmZlZWJlZA.xml,,Danmark,ÃbyhÃ¸j,8230.0,36 L,SÃ¸ren Frichs Vej,Charlottenlund,2920.0,"8, 1. th",HyldegÃ¥rds TvÃ¦rvej,"8230, ÃbyhÃ¸j","SÃ¸ren Frichs Vej, 36 L",Fondsbestyrelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af fondens aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af fondens aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2019-02-26,2019-02-26,1999-12-22,2019-02-27,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@brandtrevision.dk,25492145.0,25137043.0,25492145.0,mne33683,Ledelsen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Investerings- og Ejendomsfonden.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Hans Peter Roug,Svend Leon Endresen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Investerings- og Ejendomsfonden,"BRANDT, Statsautoriseret Revisionspartnerselskab",Charlottenlund,2016-10-01,2017-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Gentofte,ApS,Trimco Holding ApS,Rudersdal,2018-09-30,2017-10-01,100.0,2019-02-26,Aarhus,87 40 60 00,Formand,RevisionspÃ¥tegning,urn:ofk:oid:26797865,indberetninger-20180424,2.5124266,25137043.0,AWldnPyFRYGX6_YTFrm2,2019-03-08T14:03:41.185Z,2019-03-08T14:02:42.607Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-18-CW,2019-03-08T14:02:42.774Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Svend Leon Endresen
