entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AmortisationOfGoodwillOfInvestments,ProfitLossRelatedToInvestments,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables
20290234,2014-06-01,2015-05-31,c742,,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NjL2M0LzAyL2Q3YjUtNGI1Ny05ZjgxLWNmMmJhMDhiZmNlNg.pdf,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2ViL2Y1LzdiLzk3NmItNDI2OC04ZmIwLTI5YzJjYmNjNmM0NA.xml,,,Hedensted,8722.0,25.0,Skovparken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-16,2016-03-16,2016-05-17,20290234.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni - 31. december 2015 for CN Holding Hedensted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Nielsen,Carsten Nielsen,CN Holding Hedensted ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hedensted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,A/S,Arki Gulve A/S,Horsens,2015-12-31,2015-06-01,100.0,2016-03-16,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22377874,indberetninger-20180424,2.5097403999999996,20290234.0,,2018-03-28T21:10:58.082Z,2016-05-18T08:16:37.806Z,regnskab,0.0,,2015-12-31,2015-06-01,X16-AW-09-YW,2016-05-18T08:16:37.931Z,,-184757.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20290234,2014-06-01,2015-05-31,c745,,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NjL2M0LzAyL2Q3YjUtNGI1Ny05ZjgxLWNmMmJhMDhiZmNlNg.pdf,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2ViL2Y1LzdiLzk3NmItNDI2OC04ZmIwLTI5YzJjYmNjNmM0NA.xml,,,Hedensted,8722.0,25.0,Skovparken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-16,2016-03-16,2016-05-17,20290234.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni - 31. december 2015 for CN Holding Hedensted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Nielsen,Carsten Nielsen,CN Holding Hedensted ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hedensted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,A/S,Arki Gulve A/S,Horsens,2015-12-31,2015-06-01,100.0,2016-03-16,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22377874,indberetninger-20180424,2.5097403999999996,20290234.0,,2018-03-28T21:10:58.082Z,2016-05-18T08:16:37.806Z,regnskab,0.0,,2015-12-31,2015-06-01,X16-AW-09-YW,2016-05-18T08:16:37.931Z,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,
20290234,2015-05-31,2015-05-31,c180,,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NjL2M0LzAyL2Q3YjUtNGI1Ny05ZjgxLWNmMmJhMDhiZmNlNg.pdf,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2ViL2Y1LzdiLzk3NmItNDI2OC04ZmIwLTI5YzJjYmNjNmM0NA.xml,,-76895.0,Hedensted,8722.0,25.0,Skovparken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-16,2016-03-16,2016-05-17,20290234.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni - 31. december 2015 for CN Holding Hedensted ApS.,Ãrsrapport,864304.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Nielsen,Carsten Nielsen,CN Holding Hedensted ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hedensted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,A/S,Arki Gulve A/S,Horsens,2015-12-31,2015-06-01,100.0,2016-03-16,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22377874,indberetninger-20180424,2.5097403999999996,20290234.0,,2018-03-28T21:10:58.082Z,2016-05-18T08:16:37.806Z,regnskab,0.0,,2015-12-31,2015-06-01,X16-AW-09-YW,2016-05-18T08:16:37.931Z,,,,,,,,,,,,,,723545.0,,,,,,,,,,,,,,,,,,,,,,,
20290234,2015-05-31,2015-05-31,c4,,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NjL2M0LzAyL2Q3YjUtNGI1Ny05ZjgxLWNmMmJhMDhiZmNlNg.pdf,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2ViL2Y1LzdiLzk3NmItNDI2OC04ZmIwLTI5YzJjYmNjNmM0NA.xml,,,Hedensted,8722.0,25.0,Skovparken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-16,2016-03-16,2016-05-17,20290234.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni - 31. december 2015 for CN Holding Hedensted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Nielsen,Carsten Nielsen,CN Holding Hedensted ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hedensted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,A/S,Arki Gulve A/S,Horsens,2015-12-31,2015-06-01,100.0,2016-03-16,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22377874,indberetninger-20180424,2.5097403999999996,20290234.0,,2018-03-28T21:10:58.082Z,2016-05-18T08:16:37.806Z,regnskab,0.0,,2015-12-31,2015-06-01,X16-AW-09-YW,2016-05-18T08:16:37.931Z,694105.0,,,,,,,,,,,,,723545.0,1888345.0,11067.0,125000.0,120220.0,38269.0,1044580.0,1888345.0,1194240.0,723545.0,500000.0,500000.0,1768125.0,25884.0,466197.0,1044580.0,569105.0,20.0,25884.0,694240.0,216423.0,83269.0,45000.0,11600.0
20290234,2015-05-31,2015-05-31,c722,,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NjL2M0LzAyL2Q3YjUtNGI1Ny05ZjgxLWNmMmJhMDhiZmNlNg.pdf,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2ViL2Y1LzdiLzk3NmItNDI2OC04ZmIwLTI5YzJjYmNjNmM0NA.xml,,,Hedensted,8722.0,25.0,Skovparken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-16,2016-03-16,2016-05-17,20290234.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni - 31. december 2015 for CN Holding Hedensted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Nielsen,Carsten Nielsen,CN Holding Hedensted ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hedensted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,A/S,Arki Gulve A/S,Horsens,2015-12-31,2015-06-01,100.0,2016-03-16,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22377874,indberetninger-20180424,2.5097403999999996,20290234.0,,2018-03-28T21:10:58.082Z,2016-05-18T08:16:37.806Z,regnskab,0.0,,2015-12-31,2015-06-01,X16-AW-09-YW,2016-05-18T08:16:37.931Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20290234,2015-05-31,2015-05-31,c743,,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NjL2M0LzAyL2Q3YjUtNGI1Ny05ZjgxLWNmMmJhMDhiZmNlNg.pdf,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2ViL2Y1LzdiLzk3NmItNDI2OC04ZmIwLTI5YzJjYmNjNmM0NA.xml,,,Hedensted,8722.0,25.0,Skovparken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-16,2016-03-16,2016-05-17,20290234.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni - 31. december 2015 for CN Holding Hedensted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Nielsen,Carsten Nielsen,CN Holding Hedensted ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hedensted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,A/S,Arki Gulve A/S,Horsens,2015-12-31,2015-06-01,100.0,2016-03-16,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22377874,indberetninger-20180424,2.5097403999999996,20290234.0,,2018-03-28T21:10:58.082Z,2016-05-18T08:16:37.806Z,regnskab,0.0,,2015-12-31,2015-06-01,X16-AW-09-YW,2016-05-18T08:16:37.931Z,569105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20290234,2015-06-01,2015-06-01,c175,,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NjL2M0LzAyL2Q3YjUtNGI1Ny05ZjgxLWNmMmJhMDhiZmNlNg.pdf,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2ViL2Y1LzdiLzk3NmItNDI2OC04ZmIwLTI5YzJjYmNjNmM0NA.xml,63864.0,-76895.0,Hedensted,8722.0,25.0,Skovparken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-16,2016-03-16,2016-05-17,20290234.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni - 31. december 2015 for CN Holding Hedensted ApS.,Ãrsrapport,864304.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Nielsen,Carsten Nielsen,CN Holding Hedensted ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hedensted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,A/S,Arki Gulve A/S,Horsens,2015-12-31,2015-06-01,100.0,2016-03-16,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22377874,indberetninger-20180424,2.5097403999999996,20290234.0,,2018-03-28T21:10:58.082Z,2016-05-18T08:16:37.806Z,regnskab,0.0,,2015-12-31,2015-06-01,X16-AW-09-YW,2016-05-18T08:16:37.931Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20290234,2015-06-01,2015-06-01,c181,,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NjL2M0LzAyL2Q3YjUtNGI1Ny05ZjgxLWNmMmJhMDhiZmNlNg.pdf,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2ViL2Y1LzdiLzk3NmItNDI2OC04ZmIwLTI5YzJjYmNjNmM0NA.xml,,,Hedensted,8722.0,25.0,Skovparken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-16,2016-03-16,2016-05-17,20290234.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni - 31. december 2015 for CN Holding Hedensted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Nielsen,Carsten Nielsen,CN Holding Hedensted ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hedensted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,A/S,Arki Gulve A/S,Horsens,2015-12-31,2015-06-01,100.0,2016-03-16,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22377874,indberetninger-20180424,2.5097403999999996,20290234.0,,2018-03-28T21:10:58.082Z,2016-05-18T08:16:37.806Z,regnskab,0.0,,2015-12-31,2015-06-01,X16-AW-09-YW,2016-05-18T08:16:37.931Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20290234,2015-06-01,2015-06-01,c193,,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NjL2M0LzAyL2Q3YjUtNGI1Ny05ZjgxLWNmMmJhMDhiZmNlNg.pdf,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2ViL2Y1LzdiLzk3NmItNDI2OC04ZmIwLTI5YzJjYmNjNmM0NA.xml,,,Hedensted,8722.0,25.0,Skovparken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-16,2016-03-16,2016-05-17,20290234.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni - 31. december 2015 for CN Holding Hedensted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Nielsen,Carsten Nielsen,CN Holding Hedensted ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hedensted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,A/S,Arki Gulve A/S,Horsens,2015-12-31,2015-06-01,100.0,2016-03-16,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22377874,indberetninger-20180424,2.5097403999999996,20290234.0,,2018-03-28T21:10:58.082Z,2016-05-18T08:16:37.806Z,regnskab,0.0,,2015-12-31,2015-06-01,X16-AW-09-YW,2016-05-18T08:16:37.931Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20290234,2015-06-01,2015-06-01,c199,,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NjL2M0LzAyL2Q3YjUtNGI1Ny05ZjgxLWNmMmJhMDhiZmNlNg.pdf,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2ViL2Y1LzdiLzk3NmItNDI2OC04ZmIwLTI5YzJjYmNjNmM0NA.xml,,,Hedensted,8722.0,25.0,Skovparken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-16,2016-03-16,2016-05-17,20290234.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni - 31. december 2015 for CN Holding Hedensted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Nielsen,Carsten Nielsen,CN Holding Hedensted ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hedensted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,A/S,Arki Gulve A/S,Horsens,2015-12-31,2015-06-01,100.0,2016-03-16,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22377874,indberetninger-20180424,2.5097403999999996,20290234.0,,2018-03-28T21:10:58.082Z,2016-05-18T08:16:37.806Z,regnskab,0.0,,2015-12-31,2015-06-01,X16-AW-09-YW,2016-05-18T08:16:37.931Z,569105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20290234,2015-06-01,2015-06-01,c202,,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NjL2M0LzAyL2Q3YjUtNGI1Ny05ZjgxLWNmMmJhMDhiZmNlNg.pdf,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2ViL2Y1LzdiLzk3NmItNDI2OC04ZmIwLTI5YzJjYmNjNmM0NA.xml,,,Hedensted,8722.0,25.0,Skovparken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-16,2016-03-16,2016-05-17,20290234.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni - 31. december 2015 for CN Holding Hedensted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Nielsen,Carsten Nielsen,CN Holding Hedensted ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hedensted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,A/S,Arki Gulve A/S,Horsens,2015-12-31,2015-06-01,100.0,2016-03-16,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22377874,indberetninger-20180424,2.5097403999999996,20290234.0,,2018-03-28T21:10:58.082Z,2016-05-18T08:16:37.806Z,regnskab,0.0,,2015-12-31,2015-06-01,X16-AW-09-YW,2016-05-18T08:16:37.931Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20290234,2015-06-01,2015-12-31,c1,,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NjL2M0LzAyL2Q3YjUtNGI1Ny05ZjgxLWNmMmJhMDhiZmNlNg.pdf,http://regnskaber.virk.dk/43209202/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2ViL2Y1LzdiLzk3NmItNDI2OC04ZmIwLTI5YzJjYmNjNmM0NA.xml,,,Hedensted,8722.0,25.0,Skovparken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-16,2016-03-16,2016-05-17,20290234.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni - 31. december 2015 for CN Holding Hedensted ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Nielsen,Carsten Nielsen,CN Holding Hedensted ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Hedensted,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,A/S,Arki Gulve A/S,Horsens,2015-12-31,2015-06-01,100.0,2016-03-16,Fredericia,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22377874,indberetninger-20180424,2.5097403999999996,20290234.0,,2018-03-28T21:10:58.082Z,2016-05-18T08:16:37.806Z,regnskab,0.0,,2015-12-31,2015-06-01,X16-AW-09-YW,2016-05-18T08:16:37.931Z,,446599.0,,,11034.0,14860.0,466004.0,5862.0,0.0,463968.0,3826.0,17369.0,,,,,,,,,,,,,,,,,,,,,,,,,
