entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
27285848,2018-05-01,2019-04-30,c1,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzc5L2JhLzQ2LzM1OGYtNGFhMi1iNDIzLTFjYmY4NmE0YTE0ZQ.xhtml,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzUzLzdhLzc5LzM5YzUtNGVmYy1hYjYwLTRmZTlkYmRhMTFkMg.pdf,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzU5LzkwLzcxL2U5MTUtNDg5Mi05OWM4LTBiZTI1MzJhZDE1NA.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,BagsvÃ¦rd,2880.0,226.0,BagsvÃ¦rdvej,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Fakta Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-08,2019-05-09,Godkendt Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat. Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r ca 41 t.kr. pr. balancedagen.</p>",,,27285848.0,mne29388,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper NÃ¸rrelund Bentzen,Henrik Barsing,Henrik Barsing,FAKTA HOLDING ApS,Jesper Bentzen,BagsvÃ¦rd,2017-05-01,2018-04-30,,,,2019-04-30,2018-05-01,true,2019-05-08,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27134700,indberetninger-20180424,2.59279,27285848.0,AWq1dTVRRYGX6_YTHqgH,2019-05-14T08:28:46.049Z,2019-05-14T08:28:37.885Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BB-43-VS,2019-05-14T08:28:38.134Z,,,,,,,,,,,,,,,,,,,,63778710.0,JOOST & PARTNER REGISTRERET REVISIONSANPARTSSELSKAB
27285848,2018-05-01,2019-04-30,c16,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzc5L2JhLzQ2LzM1OGYtNGFhMi1iNDIzLTFjYmY4NmE0YTE0ZQ.xhtml,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzUzLzdhLzc5LzM5YzUtNGVmYy1hYjYwLTRmZTlkYmRhMTFkMg.pdf,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzU5LzkwLzcxL2U5MTUtNDg5Mi05OWM4LTBiZTI1MzJhZDE1NA.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,BagsvÃ¦rd,2880.0,226.0,BagsvÃ¦rdvej,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Fakta Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-08,2019-05-09,Godkendt Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat. Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r ca 41 t.kr. pr. balancedagen.</p>",,,27285848.0,mne29388,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper NÃ¸rrelund Bentzen,Henrik Barsing,Henrik Barsing,FAKTA HOLDING ApS,Jesper Bentzen,BagsvÃ¦rd,2017-05-01,2018-04-30,0.0,,,2019-04-30,2018-05-01,true,2019-05-08,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27134700,indberetninger-20180424,2.59279,27285848.0,AWq1dTVRRYGX6_YTHqgH,2019-05-14T08:28:46.049Z,2019-05-14T08:28:37.885Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BB-43-VS,2019-05-14T08:28:38.134Z,,,,,,,,,,,,,,,,,,,0.0,,
27285848,2018-05-01,2019-04-30,c17,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzc5L2JhLzQ2LzM1OGYtNGFhMi1iNDIzLTFjYmY4NmE0YTE0ZQ.xhtml,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzUzLzdhLzc5LzM5YzUtNGVmYy1hYjYwLTRmZTlkYmRhMTFkMg.pdf,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzU5LzkwLzcxL2U5MTUtNDg5Mi05OWM4LTBiZTI1MzJhZDE1NA.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,BagsvÃ¦rd,2880.0,226.0,BagsvÃ¦rdvej,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Fakta Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-08,2019-05-09,Godkendt Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat. Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r ca 41 t.kr. pr. balancedagen.</p>",,,27285848.0,mne29388,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper NÃ¸rrelund Bentzen,Henrik Barsing,Henrik Barsing,FAKTA HOLDING ApS,Jesper Bentzen,BagsvÃ¦rd,2017-05-01,2018-04-30,0.0,,,2019-04-30,2018-05-01,true,2019-05-08,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27134700,indberetninger-20180424,2.59279,27285848.0,AWq1dTVRRYGX6_YTHqgH,2019-05-14T08:28:46.049Z,2019-05-14T08:28:37.885Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BB-43-VS,2019-05-14T08:28:38.134Z,,,,,,,,,,,,,,,,,,,0.0,,
27285848,2018-05-01,2019-04-30,c18,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzc5L2JhLzQ2LzM1OGYtNGFhMi1iNDIzLTFjYmY4NmE0YTE0ZQ.xhtml,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzUzLzdhLzc5LzM5YzUtNGVmYy1hYjYwLTRmZTlkYmRhMTFkMg.pdf,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzU5LzkwLzcxL2U5MTUtNDg5Mi05OWM4LTBiZTI1MzJhZDE1NA.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,BagsvÃ¦rd,2880.0,226.0,BagsvÃ¦rdvej,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Fakta Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-08,2019-05-09,Godkendt Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat. Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r ca 41 t.kr. pr. balancedagen.</p>",,,27285848.0,mne29388,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper NÃ¸rrelund Bentzen,Henrik Barsing,Henrik Barsing,FAKTA HOLDING ApS,Jesper Bentzen,BagsvÃ¦rd,2017-05-01,2018-04-30,-335946.0,,,2019-04-30,2018-05-01,true,2019-05-08,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27134700,indberetninger-20180424,2.59279,27285848.0,AWq1dTVRRYGX6_YTHqgH,2019-05-14T08:28:46.049Z,2019-05-14T08:28:37.885Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BB-43-VS,2019-05-14T08:28:38.134Z,,,,,,,,,,,,,,,,,,,0.0,,
27285848,2018-05-01,2019-04-30,c19,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzc5L2JhLzQ2LzM1OGYtNGFhMi1iNDIzLTFjYmY4NmE0YTE0ZQ.xhtml,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzUzLzdhLzc5LzM5YzUtNGVmYy1hYjYwLTRmZTlkYmRhMTFkMg.pdf,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzU5LzkwLzcxL2U5MTUtNDg5Mi05OWM4LTBiZTI1MzJhZDE1NA.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,BagsvÃ¦rd,2880.0,226.0,BagsvÃ¦rdvej,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Fakta Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-08,2019-05-09,Godkendt Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat. Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r ca 41 t.kr. pr. balancedagen.</p>",,,27285848.0,mne29388,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper NÃ¸rrelund Bentzen,Henrik Barsing,Henrik Barsing,FAKTA HOLDING ApS,Jesper Bentzen,BagsvÃ¦rd,2017-05-01,2018-04-30,105800.0,,,2019-04-30,2018-05-01,true,2019-05-08,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27134700,indberetninger-20180424,2.59279,27285848.0,AWq1dTVRRYGX6_YTHqgH,2019-05-14T08:28:46.049Z,2019-05-14T08:28:37.885Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BB-43-VS,2019-05-14T08:28:38.134Z,,,,,,,,,,,,,,,,,,,105800.0,,
27285848,2018-05-01,2019-04-30,c2,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzc5L2JhLzQ2LzM1OGYtNGFhMi1iNDIzLTFjYmY4NmE0YTE0ZQ.xhtml,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzUzLzdhLzc5LzM5YzUtNGVmYy1hYjYwLTRmZTlkYmRhMTFkMg.pdf,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzU5LzkwLzcxL2U5MTUtNDg5Mi05OWM4LTBiZTI1MzJhZDE1NA.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,BagsvÃ¦rd,2880.0,226.0,BagsvÃ¦rdvej,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Fakta Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-08,2019-05-09,Godkendt Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat. Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r ca 41 t.kr. pr. balancedagen.</p>",,,27285848.0,mne29388,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper NÃ¸rrelund Bentzen,Henrik Barsing,Henrik Barsing,FAKTA HOLDING ApS,Jesper Bentzen,BagsvÃ¦rd,2017-05-01,2018-04-30,,,,2019-04-30,2018-05-01,true,2019-05-08,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27134700,indberetninger-20180424,2.59279,27285848.0,AWq1dTVRRYGX6_YTHqgH,2019-05-14T08:28:46.049Z,2019-05-14T08:28:37.885Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BB-43-VS,2019-05-14T08:28:38.134Z,,,,,,,,,,,,,,,,,,,,,
27285848,2018-05-01,2019-04-30,c3,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzc5L2JhLzQ2LzM1OGYtNGFhMi1iNDIzLTFjYmY4NmE0YTE0ZQ.xhtml,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzUzLzdhLzc5LzM5YzUtNGVmYy1hYjYwLTRmZTlkYmRhMTFkMg.pdf,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzU5LzkwLzcxL2U5MTUtNDg5Mi05OWM4LTBiZTI1MzJhZDE1NA.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,BagsvÃ¦rd,2880.0,226.0,BagsvÃ¦rdvej,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Fakta Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-08,2019-05-09,Godkendt Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat. Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r ca 41 t.kr. pr. balancedagen.</p>",,,27285848.0,mne29388,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper NÃ¸rrelund Bentzen,Henrik Barsing,Henrik Barsing,FAKTA HOLDING ApS,Jesper Bentzen,BagsvÃ¦rd,2017-05-01,2018-04-30,,,,2019-04-30,2018-05-01,true,2019-05-08,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27134700,indberetninger-20180424,2.59279,27285848.0,AWq1dTVRRYGX6_YTHqgH,2019-05-14T08:28:46.049Z,2019-05-14T08:28:37.885Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BB-43-VS,2019-05-14T08:28:38.134Z,,,,,,,,,,,,,,,,,,,,63778710.0,JOOST & PARTNER REGISTRERET REVISIONSANPARTSSELSKAB
27285848,2018-05-01,2019-04-30,c5,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzc5L2JhLzQ2LzM1OGYtNGFhMi1iNDIzLTFjYmY4NmE0YTE0ZQ.xhtml,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzUzLzdhLzc5LzM5YzUtNGVmYy1hYjYwLTRmZTlkYmRhMTFkMg.pdf,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzU5LzkwLzcxL2U5MTUtNDg5Mi05OWM4LTBiZTI1MzJhZDE1NA.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,BagsvÃ¦rd,2880.0,226.0,BagsvÃ¦rdvej,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Fakta Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-08,2019-05-09,Godkendt Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat. Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r ca 41 t.kr. pr. balancedagen.</p>",,,27285848.0,mne29388,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper NÃ¸rrelund Bentzen,Henrik Barsing,Henrik Barsing,FAKTA HOLDING ApS,Jesper Bentzen,BagsvÃ¦rd,2017-05-01,2018-04-30,105800.0,,,2019-04-30,2018-05-01,true,2019-05-08,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27134700,indberetninger-20180424,2.59279,27285848.0,AWq1dTVRRYGX6_YTHqgH,2019-05-14T08:28:46.049Z,2019-05-14T08:28:37.885Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BB-43-VS,2019-05-14T08:28:38.134Z,,,,,,,,,,,,,,,,,,,,,
27285848,2018-05-01,2019-04-30,c7,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzc5L2JhLzQ2LzM1OGYtNGFhMi1iNDIzLTFjYmY4NmE0YTE0ZQ.xhtml,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzUzLzdhLzc5LzM5YzUtNGVmYy1hYjYwLTRmZTlkYmRhMTFkMg.pdf,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzU5LzkwLzcxL2U5MTUtNDg5Mi05OWM4LTBiZTI1MzJhZDE1NA.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,BagsvÃ¦rd,2880.0,226.0,BagsvÃ¦rdvej,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Fakta Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-08,2019-05-09,Godkendt Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat. Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r ca 41 t.kr. pr. balancedagen.</p>",,,27285848.0,mne29388,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper NÃ¸rrelund Bentzen,Henrik Barsing,Henrik Barsing,FAKTA HOLDING ApS,Jesper Bentzen,BagsvÃ¦rd,2017-05-01,2018-04-30,-335946.0,,,2019-04-30,2018-05-01,true,2019-05-08,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27134700,indberetninger-20180424,2.59279,27285848.0,AWq1dTVRRYGX6_YTHqgH,2019-05-14T08:28:46.049Z,2019-05-14T08:28:37.885Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BB-43-VS,2019-05-14T08:28:38.134Z,,,,,,,,,,,,,,,,,,,,,
27285848,2019-04-30,2019-04-30,c20,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzc5L2JhLzQ2LzM1OGYtNGFhMi1iNDIzLTFjYmY4NmE0YTE0ZQ.xhtml,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzUzLzdhLzc5LzM5YzUtNGVmYy1hYjYwLTRmZTlkYmRhMTFkMg.pdf,http://regnskaber.virk.dk/84858272/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzU5LzkwLzcxL2U5MTUtNDg5Mi05OWM4LTBiZTI1MzJhZDE1NA.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,BagsvÃ¦rd,2880.0,226.0,BagsvÃ¦rdvej,2610 RÃ¸dovre,"EgegÃ¥rdsvej 39C, 1.",Til den daglige ledelse i Fakta Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-08,2019-05-09,Godkendt Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">HÃ¦ftelse i sambeskatningen Koncernens danske selskaber hÃ¦fter solidarisk for skat af koncernens sambeskattede indkomst og for visse eventuelle kildeskatter som udbytteskat og royaltyskat. Skyldig skat af koncernens sambeskattede indkomst udgÃ¸r ca 41 t.kr. pr. balancedagen.</p>",,,27285848.0,mne29388,1004127790.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Jesper NÃ¸rrelund Bentzen,Henrik Barsing,Henrik Barsing,FAKTA HOLDING ApS,Jesper Bentzen,BagsvÃ¦rd,2017-05-01,2018-04-30,,,,2019-04-30,2018-05-01,true,2019-05-08,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27134700,indberetninger-20180424,2.59279,27285848.0,AWq1dTVRRYGX6_YTHqgH,2019-05-14T08:28:46.049Z,2019-05-14T08:28:37.885Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BB-43-VS,2019-05-14T08:28:38.134Z,,,,,125000.0,,,,,,,,,,,,,,,,
