entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesDividendsFromAssociates,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
33884885,2014-01-01,2014-12-31,ID_18,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzUxLzcwLzc5LzliYzAtNDhhYy05YTcyLTFmNTcxOTFiODE5OQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE2LzU5LzU0LzM0YzMtNDIzMC04ODg5LWIyOTdhYjY3NjQzYQ.xml,"NÃ¦stved, 4700",Gallemarksvej 3,Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-14,2011-09-13,2015-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,33884885.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Gujar Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Momoona Ashraf,Sydbank,Gujar Invest ApS,"BJ Regnskab, Registreret Revisionsanpartsselskab","Lyngby, den 14-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-14,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5454192,indberetninger-20180424,2.5124402000000003,33884885.0,,2018-03-30T13:43:51.681Z,2015-06-04T14:39:08.844Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-18-YV,2015-06-04T14:39:08.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2014-01-01,2014-12-31,ID_19,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzUxLzcwLzc5LzliYzAtNDhhYy05YTcyLTFmNTcxOTFiODE5OQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE2LzU5LzU0LzM0YzMtNDIzMC04ODg5LWIyOTdhYjY3NjQzYQ.xml,"NÃ¦stved, 4700",Gallemarksvej 3,Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-14,2011-09-13,2015-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,33884885.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Gujar Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Momoona Ashraf,Sydbank,Gujar Invest ApS,"BJ Regnskab, Registreret Revisionsanpartsselskab","Lyngby, den 14-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-14,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5454192,indberetninger-20180424,2.5124402000000003,33884885.0,,2018-03-30T13:43:51.681Z,2015-06-04T14:39:08.844Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-18-YV,2015-06-04T14:39:08.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2014-01-01,2014-12-31,ID_2,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzUxLzcwLzc5LzliYzAtNDhhYy05YTcyLTFmNTcxOTFiODE5OQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE2LzU5LzU0LzM0YzMtNDIzMC04ODg5LWIyOTdhYjY3NjQzYQ.xml,"NÃ¦stved, 4700",Gallemarksvej 3,Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-14,2011-09-13,2015-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,33884885.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Gujar Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Momoona Ashraf,Sydbank,Gujar Invest ApS,"BJ Regnskab, Registreret Revisionsanpartsselskab","Lyngby, den 14-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-14,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5454192,indberetninger-20180424,2.5124402000000003,33884885.0,,2018-03-30T13:43:51.681Z,2015-06-04T14:39:08.844Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-18-YV,2015-06-04T14:39:08.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Momoona Ashraf
33884885,2014-01-01,2014-12-31,ID_3,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzUxLzcwLzc5LzliYzAtNDhhYy05YTcyLTFmNTcxOTFiODE5OQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE2LzU5LzU0LzM0YzMtNDIzMC04ODg5LWIyOTdhYjY3NjQzYQ.xml,"NÃ¦stved, 4700",Gallemarksvej 3,Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-14,2011-09-13,2015-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,33884885.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Gujar Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Momoona Ashraf,Sydbank,Gujar Invest ApS,"BJ Regnskab, Registreret Revisionsanpartsselskab","Lyngby, den 14-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-14,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5454192,indberetninger-20180424,2.5124402000000003,33884885.0,,2018-03-30T13:43:51.681Z,2015-06-04T14:39:08.844Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-18-YV,2015-06-04T14:39:08.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2014-01-01,2014-12-31,ID_4,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzUxLzcwLzc5LzliYzAtNDhhYy05YTcyLTFmNTcxOTFiODE5OQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE2LzU5LzU0LzM0YzMtNDIzMC04ODg5LWIyOTdhYjY3NjQzYQ.xml,"NÃ¦stved, 4700",Gallemarksvej 3,Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-14,2011-09-13,2015-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,33884885.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Gujar Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Momoona Ashraf,Sydbank,Gujar Invest ApS,"BJ Regnskab, Registreret Revisionsanpartsselskab","Lyngby, den 14-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-14,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5454192,indberetninger-20180424,2.5124402000000003,33884885.0,,2018-03-30T13:43:51.681Z,2015-06-04T14:39:08.844Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-18-YV,2015-06-04T14:39:08.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2014-01-01,2014-12-31,ID_5,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzUxLzcwLzc5LzliYzAtNDhhYy05YTcyLTFmNTcxOTFiODE5OQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE2LzU5LzU0LzM0YzMtNDIzMC04ODg5LWIyOTdhYjY3NjQzYQ.xml,"NÃ¦stved, 4700",Gallemarksvej 3,Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-14,2011-09-13,2015-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,33884885.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Gujar Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Momoona Ashraf,Sydbank,Gujar Invest ApS,"BJ Regnskab, Registreret Revisionsanpartsselskab","Lyngby, den 14-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-14,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5454192,indberetninger-20180424,2.5124402000000003,33884885.0,,2018-03-30T13:43:51.681Z,2015-06-04T14:39:08.844Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-18-YV,2015-06-04T14:39:08.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2014-01-01,2014-12-31,ID_6,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzUxLzcwLzc5LzliYzAtNDhhYy05YTcyLTFmNTcxOTFiODE5OQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE2LzU5LzU0LzM0YzMtNDIzMC04ODg5LWIyOTdhYjY3NjQzYQ.xml,"NÃ¦stved, 4700",Gallemarksvej 3,Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-14,2011-09-13,2015-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,33884885.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Gujar Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Momoona Ashraf,Sydbank,Gujar Invest ApS,"BJ Regnskab, Registreret Revisionsanpartsselskab","Lyngby, den 14-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-14,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5454192,indberetninger-20180424,2.5124402000000003,33884885.0,,2018-03-30T13:43:51.681Z,2015-06-04T14:39:08.844Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-18-YV,2015-06-04T14:39:08.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2014-01-01,2014-12-31,ID_7,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzUxLzcwLzc5LzliYzAtNDhhYy05YTcyLTFmNTcxOTFiODE5OQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE2LzU5LzU0LzM0YzMtNDIzMC04ODg5LWIyOTdhYjY3NjQzYQ.xml,"NÃ¦stved, 4700",Gallemarksvej 3,Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-14,2011-09-13,2015-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,33884885.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Gujar Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Momoona Ashraf,Sydbank,Gujar Invest ApS,"BJ Regnskab, Registreret Revisionsanpartsselskab","Lyngby, den 14-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-14,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5454192,indberetninger-20180424,2.5124402000000003,33884885.0,,2018-03-30T13:43:51.681Z,2015-06-04T14:39:08.844Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-18-YV,2015-06-04T14:39:08.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2014-01-01,2014-12-31,ID_8,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzUxLzcwLzc5LzliYzAtNDhhYy05YTcyLTFmNTcxOTFiODE5OQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE2LzU5LzU0LzM0YzMtNDIzMC04ODg5LWIyOTdhYjY3NjQzYQ.xml,"NÃ¦stved, 4700",Gallemarksvej 3,Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-14,2011-09-13,2015-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,33884885.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Gujar Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Momoona Ashraf,Sydbank,Gujar Invest ApS,"BJ Regnskab, Registreret Revisionsanpartsselskab","Lyngby, den 14-05-2015",-167961.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-14,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5454192,indberetninger-20180424,2.5124402000000003,33884885.0,,2018-03-30T13:43:51.681Z,2015-06-04T14:39:08.844Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-18-YV,2015-06-04T14:39:08.898Z,90410.0,1121400.0,1030460.0,-5528.0,35261.0,4000.0,-218139.0,-181350.0,-50178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33884885,2014-12-31,2014-12-31,ID_14,,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4LzUxLzcwLzc5LzliYzAtNDhhYy05YTcyLTFmNTcxOTFiODE5OQ.pdf,http://regnskaber.virk.dk/58848833/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjLzE2LzU5LzU0LzM0YzMtNDIzMC04ODg5LWIyOTdhYjY3NjQzYQ.xml,"NÃ¦stved, 4700",Gallemarksvej 3,Til den daglige ledelse i Gujar Invest ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-05-14,2011-09-13,2015-05-31,mail@restaurantkardemomme.dk,www.restaurantkardemomme.dk,33884885.0,32651674.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Gujar Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Momoona Ashraf,Sydbank,Gujar Invest ApS,"BJ Regnskab, Registreret Revisionsanpartsselskab","Lyngby, den 14-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-05-14,NÃ¦stved,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",70201048.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5454192,indberetninger-20180424,2.5124402000000003,33884885.0,,2018-03-30T13:43:51.681Z,2015-06-04T14:39:08.844Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-18-YV,2015-06-04T14:39:08.898Z,,,,,,,,,,1081653.0,140277.0,80000.0,326397.0,12757.0,11901.0,96162.0,88605.0,258867.0,16900.0,400227.0,1081653.0,993048.0,190738.0,96162.0,0.0,190738.0,755256.0,498359.0,66127.0,659094.0,0.0,0.0,16900.0,8605.0,802310.0,198551.0,0.0,169220.0,70435.0,0.0,0.0,8000.0,105400.0,
