entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherProvisions,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DateOfApprovalOfAnnualReport,PlaceOfSignatureOfStatement,NameAndSurnameOfMemberOfSupervisoryBoard
27723403,2014-01-01,2014-01-01,c199,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzRiLzg4LzkxLzJhOTktNDJlNy05NjQ5LTUxYjQyMmMzMmMyMQ.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzkzLzg4L2RjL2EwOTEtNDdiYi05MmE5LTg4NjBhY2I5ZjkxNA.xml,Danmark,2100 KÃ¸benhavn Ã,Amerika Plads 38,KÃ¸benhavn,2100.0,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2015-05-29,2015-05-29,39810.0,statsautoriseret revisor,-5916828.0,27723403.0,32285201.0,Ãrsrapport,David Olafsson,Aidas Rakauskas,Aidas Rakauskas,"KPMG, Statsautoriseret Revisionspartnerselskab",AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5563941,indberetninger-20180424,2.5124366,27723403.0,,2018-03-30T23:14:29.522Z,2015-06-21T07:13:03.978Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-00-JT,2015-06-21T07:13:04.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzRiLzg4LzkxLzJhOTktNDJlNy05NjQ5LTUxYjQyMmMzMmMyMQ.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzkzLzg4L2RjL2EwOTEtNDdiYi05MmE5LTg4NjBhY2I5ZjkxNA.xml,Danmark,2100 KÃ¸benhavn Ã,Amerika Plads 38,KÃ¸benhavn,2100.0,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2015-05-29,2015-05-29,39810.0,statsautoriseret revisor,,27723403.0,32285201.0,Ãrsrapport,David Olafsson,Aidas Rakauskas,Aidas Rakauskas,"KPMG, Statsautoriseret Revisionspartnerselskab",AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5563941,indberetninger-20180424,2.5124366,27723403.0,,2018-03-30T23:14:29.522Z,2015-06-21T07:13:03.978Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-00-JT,2015-06-21T07:13:04.047Z,497863.0,1.0,39810.0,483402.0,1341097.0,35201.0,124181.0,22397.0,88980.0,31400.0,716101.0,817885.0,3545.0,218238.0,448457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-29,KÃ¸benhavn,
27723403,2014-01-01,2014-12-31,c122,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzRiLzg4LzkxLzJhOTktNDJlNy05NjQ5LTUxYjQyMmMzMmMyMQ.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzkzLzg4L2RjL2EwOTEtNDdiYi05MmE5LTg4NjBhY2I5ZjkxNA.xml,Danmark,2100 KÃ¸benhavn Ã,Amerika Plads 38,KÃ¸benhavn,2100.0,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2015-05-29,2015-05-29,39810.0,statsautoriseret revisor,,27723403.0,32285201.0,Ãrsrapport,David Olafsson,Aidas Rakauskas,Aidas Rakauskas,"KPMG, Statsautoriseret Revisionspartnerselskab",AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5563941,indberetninger-20180424,2.5124366,27723403.0,,2018-03-30T23:14:29.522Z,2015-06-21T07:13:03.978Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-00-JT,2015-06-21T07:13:04.047Z,497863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2014-01-01,2014-12-31,c161,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzRiLzg4LzkxLzJhOTktNDJlNy05NjQ5LTUxYjQyMmMzMmMyMQ.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzkzLzg4L2RjL2EwOTEtNDdiYi05MmE5LTg4NjBhY2I5ZjkxNA.xml,Danmark,2100 KÃ¸benhavn Ã,Amerika Plads 38,KÃ¸benhavn,2100.0,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2015-05-29,2015-05-29,39810.0,statsautoriseret revisor,,27723403.0,32285201.0,Ãrsrapport,David Olafsson,Aidas Rakauskas,Aidas Rakauskas,"KPMG, Statsautoriseret Revisionspartnerselskab",AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5563941,indberetninger-20180424,2.5124366,27723403.0,,2018-03-30T23:14:29.522Z,2015-06-21T07:13:03.978Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-00-JT,2015-06-21T07:13:04.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2014-01-01,2014-12-31,c200,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzRiLzg4LzkxLzJhOTktNDJlNy05NjQ5LTUxYjQyMmMzMmMyMQ.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzkzLzg4L2RjL2EwOTEtNDdiYi05MmE5LTg4NjBhY2I5ZjkxNA.xml,Danmark,2100 KÃ¸benhavn Ã,Amerika Plads 38,KÃ¸benhavn,2100.0,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2015-05-29,2015-05-29,39810.0,statsautoriseret revisor,,27723403.0,32285201.0,Ãrsrapport,David Olafsson,Aidas Rakauskas,Aidas Rakauskas,"KPMG, Statsautoriseret Revisionspartnerselskab",AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5563941,indberetninger-20180424,2.5124366,27723403.0,,2018-03-30T23:14:29.522Z,2015-06-21T07:13:03.978Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-00-JT,2015-06-21T07:13:04.047Z,497863.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2014-01-01,2014-12-31,c32,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzRiLzg4LzkxLzJhOTktNDJlNy05NjQ5LTUxYjQyMmMzMmMyMQ.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzkzLzg4L2RjL2EwOTEtNDdiYi05MmE5LTg4NjBhY2I5ZjkxNA.xml,Danmark,2100 KÃ¸benhavn Ã,Amerika Plads 38,KÃ¸benhavn,2100.0,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2015-05-29,2015-05-29,39810.0,statsautoriseret revisor,,27723403.0,32285201.0,Ãrsrapport,David Olafsson,Aidas Rakauskas,Aidas Rakauskas,"KPMG, Statsautoriseret Revisionspartnerselskab",AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5563941,indberetninger-20180424,2.5124366,27723403.0,,2018-03-30T23:14:29.522Z,2015-06-21T07:13:03.978Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-00-JT,2015-06-21T07:13:04.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruno Daude-Lagrave
27723403,2014-01-01,2014-12-31,c48,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzRiLzg4LzkxLzJhOTktNDJlNy05NjQ5LTUxYjQyMmMzMmMyMQ.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzkzLzg4L2RjL2EwOTEtNDdiYi05MmE5LTg4NjBhY2I5ZjkxNA.xml,Danmark,2100 KÃ¸benhavn Ã,Amerika Plads 38,KÃ¸benhavn,2100.0,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2015-05-29,2015-05-29,39810.0,statsautoriseret revisor,,27723403.0,32285201.0,Ãrsrapport,David Olafsson,Aidas Rakauskas,Aidas Rakauskas,"KPMG, Statsautoriseret Revisionspartnerselskab",AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5563941,indberetninger-20180424,2.5124366,27723403.0,,2018-03-30T23:14:29.522Z,2015-06-21T07:13:03.978Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-00-JT,2015-06-21T07:13:04.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Strauss
27723403,2014-01-01,2014-12-31,c49,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzRiLzg4LzkxLzJhOTktNDJlNy05NjQ5LTUxYjQyMmMzMmMyMQ.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzkzLzg4L2RjL2EwOTEtNDdiYi05MmE5LTg4NjBhY2I5ZjkxNA.xml,Danmark,2100 KÃ¸benhavn Ã,Amerika Plads 38,KÃ¸benhavn,2100.0,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2015-05-29,2015-05-29,39810.0,statsautoriseret revisor,,27723403.0,32285201.0,Ãrsrapport,David Olafsson,Aidas Rakauskas,Aidas Rakauskas,"KPMG, Statsautoriseret Revisionspartnerselskab",AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5563941,indberetninger-20180424,2.5124366,27723403.0,,2018-03-30T23:14:29.522Z,2015-06-21T07:13:03.978Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-00-JT,2015-06-21T07:13:04.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aidas Rakauskas
27723403,2014-01-01,2014-12-31,c71,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzRiLzg4LzkxLzJhOTktNDJlNy05NjQ5LTUxYjQyMmMzMmMyMQ.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzkzLzg4L2RjL2EwOTEtNDdiYi05MmE5LTg4NjBhY2I5ZjkxNA.xml,Danmark,2100 KÃ¸benhavn Ã,Amerika Plads 38,KÃ¸benhavn,2100.0,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2015-05-29,2015-05-29,39810.0,statsautoriseret revisor,,27723403.0,32285201.0,Ãrsrapport,David Olafsson,Aidas Rakauskas,Aidas Rakauskas,"KPMG, Statsautoriseret Revisionspartnerselskab",AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5563941,indberetninger-20180424,2.5124366,27723403.0,,2018-03-30T23:14:29.522Z,2015-06-21T07:13:03.978Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-00-JT,2015-06-21T07:13:04.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2014-01-01,2014-12-31,c88,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzRiLzg4LzkxLzJhOTktNDJlNy05NjQ5LTUxYjQyMmMzMmMyMQ.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzkzLzg4L2RjL2EwOTEtNDdiYi05MmE5LTg4NjBhY2I5ZjkxNA.xml,Danmark,2100 KÃ¸benhavn Ã,Amerika Plads 38,KÃ¸benhavn,2100.0,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2015-05-29,2015-05-29,39810.0,statsautoriseret revisor,,27723403.0,32285201.0,Ãrsrapport,David Olafsson,Aidas Rakauskas,Aidas Rakauskas,"KPMG, Statsautoriseret Revisionspartnerselskab",AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5563941,indberetninger-20180424,2.5124366,27723403.0,,2018-03-30T23:14:29.522Z,2015-06-21T07:13:03.978Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-00-JT,2015-06-21T07:13:04.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2014-12-31,2014-12-31,c162,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzRiLzg4LzkxLzJhOTktNDJlNy05NjQ5LTUxYjQyMmMzMmMyMQ.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzkzLzg4L2RjL2EwOTEtNDdiYi05MmE5LTg4NjBhY2I5ZjkxNA.xml,Danmark,2100 KÃ¸benhavn Ã,Amerika Plads 38,KÃ¸benhavn,2100.0,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2015-05-29,2015-05-29,39810.0,statsautoriseret revisor,,27723403.0,32285201.0,Ãrsrapport,David Olafsson,Aidas Rakauskas,Aidas Rakauskas,"KPMG, Statsautoriseret Revisionspartnerselskab",AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5563941,indberetninger-20180424,2.5124366,27723403.0,,2018-03-30T23:14:29.522Z,2015-06-21T07:13:03.978Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-00-JT,2015-06-21T07:13:04.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.0,,,,,,,,,,,,1551559.0,1553994.0,,,
27723403,2014-12-31,2014-12-31,c183,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzRiLzg4LzkxLzJhOTktNDJlNy05NjQ5LTUxYjQyMmMzMmMyMQ.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzkzLzg4L2RjL2EwOTEtNDdiYi05MmE5LTg4NjBhY2I5ZjkxNA.xml,Danmark,2100 KÃ¸benhavn Ã,Amerika Plads 38,KÃ¸benhavn,2100.0,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2015-05-29,2015-05-29,39810.0,statsautoriseret revisor,501000.0,27723403.0,32285201.0,Ãrsrapport,David Olafsson,Aidas Rakauskas,Aidas Rakauskas,"KPMG, Statsautoriseret Revisionspartnerselskab",AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5563941,indberetninger-20180424,2.5124366,27723403.0,,2018-03-30T23:14:29.522Z,2015-06-21T07:13:03.978Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-00-JT,2015-06-21T07:13:04.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2014-12-31,2014-12-31,c201,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzRiLzg4LzkxLzJhOTktNDJlNy05NjQ5LTUxYjQyMmMzMmMyMQ.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzkzLzg4L2RjL2EwOTEtNDdiYi05MmE5LTg4NjBhY2I5ZjkxNA.xml,Danmark,2100 KÃ¸benhavn Ã,Amerika Plads 38,KÃ¸benhavn,2100.0,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2015-05-29,2015-05-29,39810.0,statsautoriseret revisor,-5418965.0,27723403.0,32285201.0,Ãrsrapport,David Olafsson,Aidas Rakauskas,Aidas Rakauskas,"KPMG, Statsautoriseret Revisionspartnerselskab",AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5563941,indberetninger-20180424,2.5124366,27723403.0,,2018-03-30T23:14:29.522Z,2015-06-21T07:13:03.978Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-00-JT,2015-06-21T07:13:04.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27723403,2014-12-31,2014-12-31,c6,,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzRiLzg4LzkxLzJhOTktNDJlNy05NjQ5LTUxYjQyMmMzMmMyMQ.pdf,http://regnskaber.virk.dk/30432772/ZG9rdW1lbnRsYWdlcjovLzAzLzVjLzkzLzg4L2RjL2EwOTEtNDdiYi05MmE5LTg4NjBhY2I5ZjkxNA.xml,Danmark,2100 KÃ¸benhavn Ã,Amerika Plads 38,KÃ¸benhavn,2100.0,6000 Kolding,Jupitervej 4,kapitalejeren,Regnskabsklasse B,2015-05-29,2015-05-29,39810.0,statsautoriseret revisor,-4917965.0,27723403.0,32285201.0,Ãrsrapport,David Olafsson,Aidas Rakauskas,Aidas Rakauskas,"KPMG, Statsautoriseret Revisionspartnerselskab",AS24 Danmark A/S,Martinsen Statsautoriseret Revisionspartnerselskab,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5563941,indberetninger-20180424,2.5124366,27723403.0,,2018-03-30T23:14:29.522Z,2015-06-21T07:13:03.978Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-00-JT,2015-06-21T07:13:04.047Z,,,,,,,,,,,,,,,,10740168.0,168905.0,501000.0,10718233.0,0.0,35510.0,2435.0,0.0,10740168.0,15658133.0,19500.0,5960000.0,5960000.0,21935.0,19500.0,0.0,473454.0,2435.0,0.0,0.0,-5418965.0,9698133.0,3219911.0,10549328.0,6682929.0,300.0,0.0,6004468.0,3830889.0,,,,,
