entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOfChangesInEquity,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,WritedownsOfCurrentAssetsOtherThanCurrentFinancialAssets,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,DividendPaid
31882540,2016-01-01,2016-12-31,c12,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2JjLzk4LzNhLzkyZTMtNGQxNi1hYTQ0LWJhMDAzNjA5NjdmMA.xhtml,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZkLzhhLzRiLzZkMjgtNDI4MS1iM2Y4LTQ0NzFjNmZiYzI0MQ.pdf,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzU2LzkzL2VlLzhiNWUtNDM1OC1iNjNjLWU4NDhkOTBmNzc5ZA.xml,true,Charlottenlund,2920.0,11.0,Kirkevej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-01-27,2017-05-18,,31882540.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders Peter Jensen,ANDERS PETER JENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,,Charlottenlund,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,,urn:ofk:oid:23892985,indberetninger-20180424,2.5949414,31882540.0,,2018-03-28T03:32:04.307Z,2017-05-18T15:15:36.572Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-53-ZH,2017-05-18T15:15:36.825Z,,,,,,,,,,,,,,,,,0.0
31882540,2016-01-01,2016-12-31,c13,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2JjLzk4LzNhLzkyZTMtNGQxNi1hYTQ0LWJhMDAzNjA5NjdmMA.xhtml,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZkLzhhLzRiLzZkMjgtNDI4MS1iM2Y4LTQ0NzFjNmZiYzI0MQ.pdf,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzU2LzkzL2VlLzhiNWUtNDM1OC1iNjNjLWU4NDhkOTBmNzc5ZA.xml,true,Charlottenlund,2920.0,11.0,Kirkevej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-01-27,2017-05-18,,31882540.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders Peter Jensen,ANDERS PETER JENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,,Charlottenlund,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,,urn:ofk:oid:23892985,indberetninger-20180424,2.5949414,31882540.0,,2018-03-28T03:32:04.307Z,2017-05-18T15:15:36.572Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-53-ZH,2017-05-18T15:15:36.825Z,,,,,,,,,,,,,,,,,0.0
31882540,2016-01-01,2016-12-31,c14,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2JjLzk4LzNhLzkyZTMtNGQxNi1hYTQ0LWJhMDAzNjA5NjdmMA.xhtml,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZkLzhhLzRiLzZkMjgtNDI4MS1iM2Y4LTQ0NzFjNmZiYzI0MQ.pdf,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzU2LzkzL2VlLzhiNWUtNDM1OC1iNjNjLWU4NDhkOTBmNzc5ZA.xml,true,Charlottenlund,2920.0,11.0,Kirkevej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-01-27,2017-05-18,,31882540.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders Peter Jensen,ANDERS PETER JENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,,Charlottenlund,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,,urn:ofk:oid:23892985,indberetninger-20180424,2.5949414,31882540.0,,2018-03-28T03:32:04.307Z,2017-05-18T15:15:36.572Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-53-ZH,2017-05-18T15:15:36.825Z,,,,,,,,,,,,,,,,,0.0
31882540,2016-01-01,2016-12-31,c15,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2JjLzk4LzNhLzkyZTMtNGQxNi1hYTQ0LWJhMDAzNjA5NjdmMA.xhtml,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZkLzhhLzRiLzZkMjgtNDI4MS1iM2Y4LTQ0NzFjNmZiYzI0MQ.pdf,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzU2LzkzL2VlLzhiNWUtNDM1OC1iNjNjLWU4NDhkOTBmNzc5ZA.xml,true,Charlottenlund,2920.0,11.0,Kirkevej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-01-27,2017-05-18,,31882540.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders Peter Jensen,ANDERS PETER JENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,,Charlottenlund,2015-01-01,2015-12-31,5382.0,,,2016-12-31,2016-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,,urn:ofk:oid:23892985,indberetninger-20180424,2.5949414,31882540.0,,2018-03-28T03:32:04.307Z,2017-05-18T15:15:36.572Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-53-ZH,2017-05-18T15:15:36.825Z,,,,,,,,,,,,,,,,,0.0
31882540,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2JjLzk4LzNhLzkyZTMtNGQxNi1hYTQ0LWJhMDAzNjA5NjdmMA.xhtml,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZkLzhhLzRiLzZkMjgtNDI4MS1iM2Y4LTQ0NzFjNmZiYzI0MQ.pdf,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzU2LzkzL2VlLzhiNWUtNDM1OC1iNjNjLWU4NDhkOTBmNzc5ZA.xml,true,Charlottenlund,2920.0,11.0,Kirkevej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-01-27,2017-05-18,,31882540.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders Peter Jensen,ANDERS PETER JENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,,Charlottenlund,2015-01-01,2015-12-31,5382.0,,,2016-12-31,2016-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,,urn:ofk:oid:23892985,indberetninger-20180424,2.5949414,31882540.0,,2018-03-28T03:32:04.307Z,2017-05-18T15:15:36.572Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-53-ZH,2017-05-18T15:15:36.825Z,,,,,,,,,,,,,,,,,
31882540,2016-12-31,2016-12-31,c16,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2JjLzk4LzNhLzkyZTMtNGQxNi1hYTQ0LWJhMDAzNjA5NjdmMA.xhtml,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZkLzhhLzRiLzZkMjgtNDI4MS1iM2Y4LTQ0NzFjNmZiYzI0MQ.pdf,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzU2LzkzL2VlLzhiNWUtNDM1OC1iNjNjLWU4NDhkOTBmNzc5ZA.xml,true,Charlottenlund,2920.0,11.0,Kirkevej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-01-27,2017-05-18,,31882540.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders Peter Jensen,ANDERS PETER JENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,,Charlottenlund,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,,urn:ofk:oid:23892985,indberetninger-20180424,2.5949414,31882540.0,,2018-03-28T03:32:04.307Z,2017-05-18T15:15:36.572Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-53-ZH,2017-05-18T15:15:36.825Z,,,,,125000.0,,,,,,,,,,,,
31882540,2016-12-31,2016-12-31,c17,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2JjLzk4LzNhLzkyZTMtNGQxNi1hYTQ0LWJhMDAzNjA5NjdmMA.xhtml,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZkLzhhLzRiLzZkMjgtNDI4MS1iM2Y4LTQ0NzFjNmZiYzI0MQ.pdf,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzU2LzkzL2VlLzhiNWUtNDM1OC1iNjNjLWU4NDhkOTBmNzc5ZA.xml,true,Charlottenlund,2920.0,11.0,Kirkevej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-01-27,2017-05-18,,31882540.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders Peter Jensen,ANDERS PETER JENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,,Charlottenlund,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,,urn:ofk:oid:23892985,indberetninger-20180424,2.5949414,31882540.0,,2018-03-28T03:32:04.307Z,2017-05-18T15:15:36.572Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-53-ZH,2017-05-18T15:15:36.825Z,,,,,7500.0,,,,,,,,,,,,
31882540,2016-12-31,2016-12-31,c18,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2JjLzk4LzNhLzkyZTMtNGQxNi1hYTQ0LWJhMDAzNjA5NjdmMA.xhtml,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZkLzhhLzRiLzZkMjgtNDI4MS1iM2Y4LTQ0NzFjNmZiYzI0MQ.pdf,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzU2LzkzL2VlLzhiNWUtNDM1OC1iNjNjLWU4NDhkOTBmNzc5ZA.xml,true,Charlottenlund,2920.0,11.0,Kirkevej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-01-27,2017-05-18,,31882540.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders Peter Jensen,ANDERS PETER JENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,,Charlottenlund,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,,urn:ofk:oid:23892985,indberetninger-20180424,2.5949414,31882540.0,,2018-03-28T03:32:04.307Z,2017-05-18T15:15:36.572Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-53-ZH,2017-05-18T15:15:36.825Z,,,,,0.0,,,,,,,,,,,,
31882540,2016-12-31,2016-12-31,c19,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2JjLzk4LzNhLzkyZTMtNGQxNi1hYTQ0LWJhMDAzNjA5NjdmMA.xhtml,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZkLzhhLzRiLzZkMjgtNDI4MS1iM2Y4LTQ0NzFjNmZiYzI0MQ.pdf,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzU2LzkzL2VlLzhiNWUtNDM1OC1iNjNjLWU4NDhkOTBmNzc5ZA.xml,true,Charlottenlund,2920.0,11.0,Kirkevej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-01-27,2017-05-18,,31882540.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders Peter Jensen,ANDERS PETER JENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,,Charlottenlund,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,,urn:ofk:oid:23892985,indberetninger-20180424,2.5949414,31882540.0,,2018-03-28T03:32:04.307Z,2017-05-18T15:15:36.572Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-53-ZH,2017-05-18T15:15:36.825Z,,,,,-66534.0,,,,,,,,,,,,
31882540,2016-12-31,2016-12-31,c5,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2MxL2JjLzk4LzNhLzkyZTMtNGQxNi1hYTQ0LWJhMDAzNjA5NjdmMA.xhtml,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzZkLzhhLzRiLzZkMjgtNDI4MS1iM2Y4LTQ0NzFjNmZiYzI0MQ.pdf,http://regnskaber.virk.dk/04528813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmLzU2LzkzL2VlLzhiNWUtNDM1OC1iNjNjLWU4NDhkOTBmNzc5ZA.xml,true,Charlottenlund,2920.0,11.0,Kirkevej,1864 Frederiksberg C,Grundtvigsvej 27,Regnskabsklasse B,2017-01-27,2017-05-18,,31882540.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Jensen,Anders Peter Jensen,ANDERS PETER JENSEN HOLDING ApS,Regnskab & BogfÃ¸ring ApS,,,,Charlottenlund,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der har ikke vÃ¦ret Ã¦ndringer til selskabskapitalen de seneste 5 Ã¥r.</p>",,false,false,Ingen bistand,,urn:ofk:oid:23892985,indberetninger-20180424,2.5949414,31882540.0,,2018-03-28T03:32:04.307Z,2017-05-18T15:15:36.572Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-53-ZH,2017-05-18T15:15:36.825Z,72742.0,14.0,125000.0,72742.0,65966.0,72742.0,6776.0,0.0,0.0,0.0,-66534.0,7500.0,6776.0,72728.0,72728.0,6776.0,
