entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialInstitutionPostcodeAndTown,AddressOfFinancialInstitutionStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfGeneralMeeting,DisclosureOfOtherFinanceIncome,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
entity identifier,2011-10-01,2012-09-30,ID_19,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8vcGRmcy8yNzc0Mjg3NDtBcFMzMjk3NDc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8veGJybHMvWC1DQkJDNEVCQy0yMDEzMDMxNF8xMDMzMzdfNjEx.xml,"Slagelse, 4200",Gl. Torv 5,"4200, Slagelse",Middelfartvej 6B,"Slagelse, 4200","Nytorv 6, 2.sal",Til kapitalejerne i Interlux Professional ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2011 - 30-09-2012.",2013-03-11,. Finansielle indtÃ¦gter,,,27742874.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2011 - 30-09-2012 for Interlux Professional ApS.,"Vi har revideret Ã¥rsregnskabet for Interlux Professional ApS for regnskabsÃ¥ret 01-10-2011 - 30-09-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jesper Thygesen,Orhan Yagan,Revisionscentret v/Jesper Thygesen,Jyske Bank,Interlux Professional ApS,Revisionscentret v/Jesper Thygesen,,,,,2012-09-30,2011-10-01,2013-03-11,Slagelse,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,58533839.0,urn:ofk:oid:15621148,indberetninger-20180424,2.5096006,27742874.0,,2018-04-01T21:39:51.180Z,2013-03-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-362.938,2013-03-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_2,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8vcGRmcy8yNzc0Mjg3NDtBcFMzMjk3NDc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8veGJybHMvWC1DQkJDNEVCQy0yMDEzMDMxNF8xMDMzMzdfNjEx.xml,"Slagelse, 4200",Gl. Torv 5,"4200, Slagelse",Middelfartvej 6B,"Slagelse, 4200","Nytorv 6, 2.sal",Til kapitalejerne i Interlux Professional ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2011 - 30-09-2012.",2013-03-11,. Finansielle indtÃ¦gter,,,27742874.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2011 - 30-09-2012 for Interlux Professional ApS.,"Vi har revideret Ã¥rsregnskabet for Interlux Professional ApS for regnskabsÃ¥ret 01-10-2011 - 30-09-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jesper Thygesen,Orhan Yagan,Revisionscentret v/Jesper Thygesen,Jyske Bank,Interlux Professional ApS,Revisionscentret v/Jesper Thygesen,,,,,2012-09-30,2011-10-01,2013-03-11,Slagelse,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,58533839.0,urn:ofk:oid:15621148,indberetninger-20180424,2.5096006,27742874.0,,2018-04-01T21:39:51.180Z,2013-03-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-362.938,2013-03-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,Orhan Yagan,DirektÃ¸r
entity identifier,2011-10-01,2012-09-30,ID_3,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8vcGRmcy8yNzc0Mjg3NDtBcFMzMjk3NDc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8veGJybHMvWC1DQkJDNEVCQy0yMDEzMDMxNF8xMDMzMzdfNjEx.xml,"Slagelse, 4200",Gl. Torv 5,"4200, Slagelse",Middelfartvej 6B,"Slagelse, 4200","Nytorv 6, 2.sal",Til kapitalejerne i Interlux Professional ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2011 - 30-09-2012.",2013-03-11,. Finansielle indtÃ¦gter,,,27742874.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2011 - 30-09-2012 for Interlux Professional ApS.,"Vi har revideret Ã¥rsregnskabet for Interlux Professional ApS for regnskabsÃ¥ret 01-10-2011 - 30-09-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jesper Thygesen,Orhan Yagan,Revisionscentret v/Jesper Thygesen,Jyske Bank,Interlux Professional ApS,Revisionscentret v/Jesper Thygesen,,,,,2012-09-30,2011-10-01,2013-03-11,Slagelse,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,58533839.0,urn:ofk:oid:15621148,indberetninger-20180424,2.5096006,27742874.0,,2018-04-01T21:39:51.180Z,2013-03-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-362.938,2013-03-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,Monika Mukaddes Akman,DirektÃ¸r
entity identifier,2011-10-01,2012-09-30,ID_4,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8vcGRmcy8yNzc0Mjg3NDtBcFMzMjk3NDc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8veGJybHMvWC1DQkJDNEVCQy0yMDEzMDMxNF8xMDMzMzdfNjEx.xml,"Slagelse, 4200",Gl. Torv 5,"4200, Slagelse",Middelfartvej 6B,"Slagelse, 4200","Nytorv 6, 2.sal",Til kapitalejerne i Interlux Professional ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2011 - 30-09-2012.",2013-03-11,. Finansielle indtÃ¦gter,,,27742874.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2011 - 30-09-2012 for Interlux Professional ApS.,"Vi har revideret Ã¥rsregnskabet for Interlux Professional ApS for regnskabsÃ¥ret 01-10-2011 - 30-09-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jesper Thygesen,Orhan Yagan,Revisionscentret v/Jesper Thygesen,Jyske Bank,Interlux Professional ApS,Revisionscentret v/Jesper Thygesen,,,,,2012-09-30,2011-10-01,2013-03-11,Slagelse,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,58533839.0,urn:ofk:oid:15621148,indberetninger-20180424,2.5096006,27742874.0,,2018-04-01T21:39:51.180Z,2013-03-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-362.938,2013-03-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_5,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8vcGRmcy8yNzc0Mjg3NDtBcFMzMjk3NDc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8veGJybHMvWC1DQkJDNEVCQy0yMDEzMDMxNF8xMDMzMzdfNjEx.xml,"Slagelse, 4200",Gl. Torv 5,"4200, Slagelse",Middelfartvej 6B,"Slagelse, 4200","Nytorv 6, 2.sal",Til kapitalejerne i Interlux Professional ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2011 - 30-09-2012.",2013-03-11,. Finansielle indtÃ¦gter,,,27742874.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2011 - 30-09-2012 for Interlux Professional ApS.,"Vi har revideret Ã¥rsregnskabet for Interlux Professional ApS for regnskabsÃ¥ret 01-10-2011 - 30-09-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jesper Thygesen,Orhan Yagan,Revisionscentret v/Jesper Thygesen,Jyske Bank,Interlux Professional ApS,Revisionscentret v/Jesper Thygesen,,,,,2012-09-30,2011-10-01,2013-03-11,Slagelse,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,58533839.0,urn:ofk:oid:15621148,indberetninger-20180424,2.5096006,27742874.0,,2018-04-01T21:39:51.180Z,2013-03-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-362.938,2013-03-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_6,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8vcGRmcy8yNzc0Mjg3NDtBcFMzMjk3NDc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8veGJybHMvWC1DQkJDNEVCQy0yMDEzMDMxNF8xMDMzMzdfNjEx.xml,"Slagelse, 4200",Gl. Torv 5,"4200, Slagelse",Middelfartvej 6B,"Slagelse, 4200","Nytorv 6, 2.sal",Til kapitalejerne i Interlux Professional ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2011 - 30-09-2012.",2013-03-11,. Finansielle indtÃ¦gter,,,27742874.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2011 - 30-09-2012 for Interlux Professional ApS.,"Vi har revideret Ã¥rsregnskabet for Interlux Professional ApS for regnskabsÃ¥ret 01-10-2011 - 30-09-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jesper Thygesen,Orhan Yagan,Revisionscentret v/Jesper Thygesen,Jyske Bank,Interlux Professional ApS,Revisionscentret v/Jesper Thygesen,,,,,2012-09-30,2011-10-01,2013-03-11,Slagelse,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,58533839.0,urn:ofk:oid:15621148,indberetninger-20180424,2.5096006,27742874.0,,2018-04-01T21:39:51.180Z,2013-03-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-362.938,2013-03-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_7,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8vcGRmcy8yNzc0Mjg3NDtBcFMzMjk3NDc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8veGJybHMvWC1DQkJDNEVCQy0yMDEzMDMxNF8xMDMzMzdfNjEx.xml,"Slagelse, 4200",Gl. Torv 5,"4200, Slagelse",Middelfartvej 6B,"Slagelse, 4200","Nytorv 6, 2.sal",Til kapitalejerne i Interlux Professional ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2011 - 30-09-2012.",2013-03-11,. Finansielle indtÃ¦gter,,,27742874.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2011 - 30-09-2012 for Interlux Professional ApS.,"Vi har revideret Ã¥rsregnskabet for Interlux Professional ApS for regnskabsÃ¥ret 01-10-2011 - 30-09-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jesper Thygesen,Orhan Yagan,Revisionscentret v/Jesper Thygesen,Jyske Bank,Interlux Professional ApS,Revisionscentret v/Jesper Thygesen,,,,,2012-09-30,2011-10-01,2013-03-11,Slagelse,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,58533839.0,urn:ofk:oid:15621148,indberetninger-20180424,2.5096006,27742874.0,,2018-04-01T21:39:51.180Z,2013-03-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-362.938,2013-03-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_8,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8vcGRmcy8yNzc0Mjg3NDtBcFMzMjk3NDc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8veGJybHMvWC1DQkJDNEVCQy0yMDEzMDMxNF8xMDMzMzdfNjEx.xml,"Slagelse, 4200",Gl. Torv 5,"4200, Slagelse",Middelfartvej 6B,"Slagelse, 4200","Nytorv 6, 2.sal",Til kapitalejerne i Interlux Professional ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2011 - 30-09-2012.",2013-03-11,. Finansielle indtÃ¦gter,,,27742874.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2011 - 30-09-2012 for Interlux Professional ApS.,"Vi har revideret Ã¥rsregnskabet for Interlux Professional ApS for regnskabsÃ¥ret 01-10-2011 - 30-09-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jesper Thygesen,Orhan Yagan,Revisionscentret v/Jesper Thygesen,Jyske Bank,Interlux Professional ApS,Revisionscentret v/Jesper Thygesen,,,,,2012-09-30,2011-10-01,2013-03-11,Slagelse,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,58533839.0,urn:ofk:oid:15621148,indberetninger-20180424,2.5096006,27742874.0,,2018-04-01T21:39:51.180Z,2013-03-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-362.938,2013-03-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2011-10-01,2012-09-30,ID_9,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8vcGRmcy8yNzc0Mjg3NDtBcFMzMjk3NDc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8veGJybHMvWC1DQkJDNEVCQy0yMDEzMDMxNF8xMDMzMzdfNjEx.xml,"Slagelse, 4200",Gl. Torv 5,"4200, Slagelse",Middelfartvej 6B,"Slagelse, 4200","Nytorv 6, 2.sal",Til kapitalejerne i Interlux Professional ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2011 - 30-09-2012.",2013-03-11,. Finansielle indtÃ¦gter,,,27742874.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2011 - 30-09-2012 for Interlux Professional ApS.,"Vi har revideret Ã¥rsregnskabet for Interlux Professional ApS for regnskabsÃ¥ret 01-10-2011 - 30-09-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jesper Thygesen,Orhan Yagan,Revisionscentret v/Jesper Thygesen,Jyske Bank,Interlux Professional ApS,Revisionscentret v/Jesper Thygesen,,,,,2012-09-30,2011-10-01,2013-03-11,Slagelse,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,58533839.0,urn:ofk:oid:15621148,indberetninger-20180424,2.5096006,27742874.0,,2018-04-01T21:39:51.180Z,2013-03-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-362.938,2013-03-14T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
entity identifier,2012-09-30,2012-09-30,ID_16,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8vcGRmcy8yNzc0Mjg3NDtBcFMzMjk3NDc7MjAxMTEwMDE7MjAxMjA5MzA7UjtS.pdf,http://regnskaber.virk.dk/47824772/Y3ZyLmRrOi8veGJybHMvWC1DQkJDNEVCQy0yMDEzMDMxNF8xMDMzMzdfNjEx.xml,"Slagelse, 4200",Gl. Torv 5,"4200, Slagelse",Middelfartvej 6B,"Slagelse, 4200","Nytorv 6, 2.sal",Til kapitalejerne i Interlux Professional ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2011 - 30-09-2012.",2013-03-11,. Finansielle indtÃ¦gter,,,27742874.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2011 - 30-09-2012 for Interlux Professional ApS.,"Vi har revideret Ã¥rsregnskabet for Interlux Professional ApS for regnskabsÃ¥ret 01-10-2011 - 30-09-2012, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Jesper Thygesen,Orhan Yagan,Revisionscentret v/Jesper Thygesen,Jyske Bank,Interlux Professional ApS,Revisionscentret v/Jesper Thygesen,,,,,2012-09-30,2011-10-01,2013-03-11,Slagelse,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",,58533839.0,urn:ofk:oid:15621148,indberetninger-20180424,2.5096006,27742874.0,,2018-04-01T21:39:51.180Z,2013-03-14T23:00:00.000Z,regnskab,0.0,,2012-09-30,2011-10-01,12-362.938,2013-03-14T23:00:00.000Z,1778301.0,70663.0,-125000.0,1778301.0,45344.0,0.0,-612685.0,1171572.0,-1778301.0,-1165616.0,1171572.0,-273877.0,19500.0,-487685.0,0.0,-1165616.0,-435455.0,-70500.0,536066.0,-74350.0,-311434.0,471222.0,,
