entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForDeferredTax,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,PropertyCost,Revenue,TaxExpense,TaxExpenseOnOrdinaryActivities,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,PropertyPlantAndEquipmentGross,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
31083303,2012-01-01,2012-12-31,c106,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzMwMztBcFM0MTkwNDk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODM4MTZfMzE5.xml,1131.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083303.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,KÃ¸benhavn,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082998,indberetninger-20180424,2.5118417999999996,31083303.0,,2018-04-02T00:41:32.069Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-111.810,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Nielsen,Beierholm,,,
31083303,2012-01-01,2012-12-31,c179,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzMwMztBcFM0MTkwNDk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODM4MTZfMzE5.xml,1131.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083303.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,KÃ¸benhavn,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082998,indberetninger-20180424,2.5118417999999996,31083303.0,,2018-04-02T00:41:32.069Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-111.810,2013-05-30T22:00:00.000Z,-125661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083303,2012-01-01,2012-12-31,c209,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzMwMztBcFM0MTkwNDk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODM4MTZfMzE5.xml,1131.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083303.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,KÃ¸benhavn,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082998,indberetninger-20180424,2.5118417999999996,31083303.0,,2018-04-02T00:41:32.069Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-111.810,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083303,2012-01-01,2012-12-31,c287,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzMwMztBcFM0MTkwNDk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODM4MTZfMzE5.xml,1131.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083303.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,KÃ¸benhavn,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082998,indberetninger-20180424,2.5118417999999996,31083303.0,,2018-04-02T00:41:32.069Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-111.810,2013-05-30T22:00:00.000Z,-125661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083303,2012-01-01,2012-12-31,c33,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzMwMztBcFM0MTkwNDk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODM4MTZfMzE5.xml,1131.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083303.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,KÃ¸benhavn,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082998,indberetninger-20180424,2.5118417999999996,31083303.0,,2018-04-02T00:41:32.069Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-111.810,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niels Olav Ãrseth,,
31083303,2012-01-01,2012-12-31,c49,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzMwMztBcFM0MTkwNDk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODM4MTZfMzE5.xml,1131.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083303.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,KÃ¸benhavn,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082998,indberetninger-20180424,2.5118417999999996,31083303.0,,2018-04-02T00:41:32.069Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-111.810,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Monberg,,
31083303,2012-01-01,2012-12-31,c50,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzMwMztBcFM0MTkwNDk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODM4MTZfMzE5.xml,1131.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083303.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,KÃ¸benhavn,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082998,indberetninger-20180424,2.5118417999999996,31083303.0,,2018-04-02T00:41:32.069Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-111.810,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klaus Juel Ramussen,,
31083303,2012-12-31,2012-12-31,c210,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzMwMztBcFM0MTkwNDk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODM4MTZfMzE5.xml,1131.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083303.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,KÃ¸benhavn,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082998,indberetninger-20180424,2.5118417999999996,31083303.0,,2018-04-02T00:41:32.069Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-111.810,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14168821.0,,,,,,,,,,15120751.0,,,,,
31083303,2012-12-31,2012-12-31,c249,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzMwMztBcFM0MTkwNDk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODM4MTZfMzE5.xml,1131.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,40000.0,31083303.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,KÃ¸benhavn,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082998,indberetninger-20180424,2.5118417999999996,31083303.0,,2018-04-02T00:41:32.069Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-111.810,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083303,2012-12-31,2012-12-31,c288,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzMwMztBcFM0MTkwNDk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODM4MTZfMzE5.xml,1131.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,3328052.0,31083303.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,KÃ¸benhavn,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082998,indberetninger-20180424,2.5118417999999996,31083303.0,,2018-04-02T00:41:32.069Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-111.810,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083303,2012-12-31,2012-12-31,c362,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzMwMztBcFM0MTkwNDk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODM4MTZfMzE5.xml,1131.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083303.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,KÃ¸benhavn,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082998,indberetninger-20180424,2.5118417999999996,31083303.0,,2018-04-02T00:41:32.069Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-111.810,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,9936862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8814982.0,212552.0
31083303,2012-12-31,2012-12-31,c441,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzMwMztBcFM0MTkwNDk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODM4MTZfMzE5.xml,1131.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,,31083303.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,KÃ¸benhavn,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082998,indberetninger-20180424,2.5118417999999996,31083303.0,,2018-04-02T00:41:32.069Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-111.810,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,1215606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
31083303,2012-12-31,2012-12-31,c7,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8vcGRmcy8zMTA4MzMwMztBcFM0MTkwNDk7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/30338013/Y3ZyLmRrOi8veGJybHMvWC1GNzY5MUY0Ny0yMDEzMDUyOV8xODM4MTZfMzE5.xml,1131.0,Danmark,2100 KÃ¸benhavn Ã,Gribskovvej 2,3050 HumlebÃ¦k,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2013-05-01,2013-05-28,Statsaut. revisor,3368052.0,31083303.0,Ãrsrapport,Thomas Monberg,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,KÃ¸benhavn,Fredensborg,2012-12-31,2012-01-01,2013-05-01,KÃ¸benhavn,urn:ofk:oid:19082998,indberetninger-20180424,2.5118417999999996,31083303.0,,2018-04-02T00:41:32.069Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-111.810,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,10939916.0,14712066.0,307383.0,40000.0,543245.0,94008.0,22778.0,14168821.0,14712066.0,11344014.0,9724310.0,1215606.0,14168821.0,65145.0,53107.0,14168821.0,3328052.0,16648.0,404098.0,212552.0,86438.0,235862.0,9853.0,23315.0,56116.0,,,,,,
