entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,Equity,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,PropertyCost,Revenue,TaxExpense,TaxExpenseOnOrdinaryActivities,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,PropertyPlantAndEquipmentGross,NameOfAuditFirm,IncreaseOfCapital,NameAndSurnameOfMemberOfSupervisoryBoard
31083303,2014-01-01,2014-01-01,c328,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,40000.0,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083303,2014-01-01,2014-01-01,c331,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,40000.0,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083303,2014-01-01,2014-01-01,c334,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,40000.0,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083303,2014-01-01,2014-01-01,c337,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,24000.0,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083303,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,-531904.0,2608.0,-4258.0,-1377.0,171737.0,-56002.0,2956.0,79837.0,317654.0,10462.0,314698.0,-534931.0,105210.0,129045.0,-3027.0,-3027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083303,2014-01-01,2014-12-31,c106,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beierholm,,
31083303,2014-01-01,2014-12-31,c179,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,-531904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083303,2014-01-01,2014-12-31,c209,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083303,2014-01-01,2014-12-31,c287,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,-531904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083303,2014-01-01,2014-12-31,c329,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
31083303,2014-01-01,2014-12-31,c33,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nils Olav Ãrseth
31083303,2014-01-01,2014-12-31,c332,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
31083303,2014-01-01,2014-12-31,c335,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
31083303,2014-01-01,2014-12-31,c338,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000.0,
31083303,2014-01-01,2014-12-31,c49,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Monberg
31083303,2014-01-01,2014-12-31,c50,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Klaus Juel Ramussen
31083303,2014-01-01,2014-12-31,c76,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31083303,2014-12-31,2014-12-31,c210,,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2JiLzI4LzQ1L2U1LzFhZTMtNDA5Ny05ZmQxLTczNjBhZjBmYTZmZg.pdf,http://regnskaber.virk.dk/30338013/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzk4L2VhLzMxLzVkMTgtNGZiZS1hN2VkLWU1MmYyMmUwMGJmZA.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand Alle,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,Statsaut. revisor,-1010912.0,,31083303.0,Ãrsrapport,10200.0,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 15 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5376972,indberetninger-20180424,2.5124211,31083303.0,,2018-03-31T00:00:52.893Z,2015-05-30T14:28:15.059Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-SU,2015-05-30T14:28:15.252Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331697.0,,,,,,,,,,,1791171.0,,,
