entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,FinanceExpensesArisingFromGroupEnterprises,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,AdditionsToDisposalsOfEquityThroughMergersAndBusinessCombinations,AdjustmentsOfCollateralsBySaleOfInvestments,AdjustmentsOfHedgingInstruments,AdjustmentsOfHedgingInstrumentsAtFairValue,BonusShares,CashPaymentsConcerningFormationOfEntity,ChangesInEquityOfTax,ContributionFromGroup,CostRelatedToIncreaseOfCapital,DecreaseOfCapital,DissolutionOfPreviousYearsRevaluations,DistributedDividendsFromAssociates,DistributedDividendsFromGroupEnterprises,Dividend,DividendPaid,DividendsFromTreasuryShares,EquityTransfersToReserves,ExtraordinaryDividendPaid,IncreaseDecreaseOfEquityByDivisionAndSaleOfOtherCompany,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,IncreaseDecreaseOfEquityThroughCorrectionsOfErrors,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,IncreaseDecreaseOfReservesThroughApplicationOfUnitingOfInterestsMethodEquity,IncreaseOfCapital,OtherAdjustmentsOfEquity,ProfitLlossFromGroupEnterprises,ProfitLossFromAssociates,PurchaseOfMinorityShares,PurchaseOfTreasuryShares,ReceivablesShareCapitalPaid,Revaluations,ReversedRevaluationsDuringReportingPeriod,SaleOfMinorityShares,SalesOfTreasuryShares,TransferToCoverageOfLosses,TransferredFromSharePremium,ValueAdjustmentsOfEquity
30608348,2016-10-01,2017-09-30,ID_2,,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzMzLzRiL2RiL2QzNDgtNDYzYy1hNzE3LWEzYTMyOWYzOWUzZA.pdf,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzU3LzkzLzYxL2M1OGItNGI2Ni1iMjRlLTE1MmUzNTMwY2E4MA.xml,true,"NÃ¦stved, 4700",Farvergade 9B,Til kapitalejerne i My-Time Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-19,2018-02-19,2007-06-08,2018-02-26,,,20658231.0,30608348.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for My-Time Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Kornelis Arnoldus Hornstra,ENGELSTED PETERSEN,My-Time Holding ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",Stevns,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Stevns, 336",2017-09-30,2016-10-01,,false,2018-02-19,NÃ¦stved,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25116575,indberetninger-20180424,2.5117235,30608348.0,,2018-04-04T01:51:04.152Z,2018-03-01T12:29:45.206Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-65-XZ,2018-03-01T12:29:45.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30608348,2016-10-01,2017-09-30,ID_21,,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzMzLzRiL2RiL2QzNDgtNDYzYy1hNzE3LWEzYTMyOWYzOWUzZA.pdf,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzU3LzkzLzYxL2M1OGItNGI2Ni1iMjRlLTE1MmUzNTMwY2E4MA.xml,true,"NÃ¦stved, 4700",Farvergade 9B,Til kapitalejerne i My-Time Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-19,2018-02-19,2007-06-08,2018-02-26,,,20658231.0,30608348.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for My-Time Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Kornelis Arnoldus Hornstra,ENGELSTED PETERSEN,My-Time Holding ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",Stevns,2015-10-01,2016-09-30,15794.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Stevns, 336",2017-09-30,2016-10-01,,false,2018-02-19,NÃ¦stved,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25116575,indberetninger-20180424,2.5117235,30608348.0,,2018-04-04T01:51:04.152Z,2018-03-01T12:29:45.206Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-65-XZ,2018-03-01T12:29:45.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30608348,2016-10-01,2017-09-30,ID_3,,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzMzLzRiL2RiL2QzNDgtNDYzYy1hNzE3LWEzYTMyOWYzOWUzZA.pdf,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzU3LzkzLzYxL2M1OGItNGI2Ni1iMjRlLTE1MmUzNTMwY2E4MA.xml,true,"NÃ¦stved, 4700",Farvergade 9B,Til kapitalejerne i My-Time Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-19,2018-02-19,2007-06-08,2018-02-26,,,20658231.0,30608348.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for My-Time Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Kornelis Arnoldus Hornstra,ENGELSTED PETERSEN,My-Time Holding ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",Stevns,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Stevns, 336",2017-09-30,2016-10-01,,false,2018-02-19,NÃ¦stved,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25116575,indberetninger-20180424,2.5117235,30608348.0,,2018-04-04T01:51:04.152Z,2018-03-01T12:29:45.206Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-65-XZ,2018-03-01T12:29:45.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30608348,2016-10-01,2017-09-30,ID_4,,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzMzLzRiL2RiL2QzNDgtNDYzYy1hNzE3LWEzYTMyOWYzOWUzZA.pdf,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzU3LzkzLzYxL2M1OGItNGI2Ni1iMjRlLTE1MmUzNTMwY2E4MA.xml,true,"NÃ¦stved, 4700",Farvergade 9B,Til kapitalejerne i My-Time Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-19,2018-02-19,2007-06-08,2018-02-26,,,20658231.0,30608348.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for My-Time Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Kornelis Arnoldus Hornstra,ENGELSTED PETERSEN,My-Time Holding ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",Stevns,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Stevns, 336",2017-09-30,2016-10-01,,false,2018-02-19,NÃ¦stved,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25116575,indberetninger-20180424,2.5117235,30608348.0,,2018-04-04T01:51:04.152Z,2018-03-01T12:29:45.206Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-65-XZ,2018-03-01T12:29:45.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30608348,2016-10-01,2017-09-30,ID_5,,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzMzLzRiL2RiL2QzNDgtNDYzYy1hNzE3LWEzYTMyOWYzOWUzZA.pdf,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzU3LzkzLzYxL2M1OGItNGI2Ni1iMjRlLTE1MmUzNTMwY2E4MA.xml,true,"NÃ¦stved, 4700",Farvergade 9B,Til kapitalejerne i My-Time Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-19,2018-02-19,2007-06-08,2018-02-26,,,20658231.0,30608348.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for My-Time Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Kornelis Arnoldus Hornstra,ENGELSTED PETERSEN,My-Time Holding ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",Stevns,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Stevns, 336",2017-09-30,2016-10-01,,false,2018-02-19,NÃ¦stved,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25116575,indberetninger-20180424,2.5117235,30608348.0,,2018-04-04T01:51:04.152Z,2018-03-01T12:29:45.206Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-65-XZ,2018-03-01T12:29:45.359Z,,,,,,,,,,,,,,,,,,,,,,Kornelis Arnoldus Hornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30608348,2016-10-01,2017-09-30,ID_6,,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzMzLzRiL2RiL2QzNDgtNDYzYy1hNzE3LWEzYTMyOWYzOWUzZA.pdf,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzU3LzkzLzYxL2M1OGItNGI2Ni1iMjRlLTE1MmUzNTMwY2E4MA.xml,true,"NÃ¦stved, 4700",Farvergade 9B,Til kapitalejerne i My-Time Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-19,2018-02-19,2007-06-08,2018-02-26,,,20658231.0,30608348.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for My-Time Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Kornelis Arnoldus Hornstra,ENGELSTED PETERSEN,My-Time Holding ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",Stevns,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Stevns, 336",2017-09-30,2016-10-01,,false,2018-02-19,NÃ¦stved,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25116575,indberetninger-20180424,2.5117235,30608348.0,,2018-04-04T01:51:04.152Z,2018-03-01T12:29:45.206Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-65-XZ,2018-03-01T12:29:45.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30608348,2016-10-01,2017-09-30,ID_7,,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzMzLzRiL2RiL2QzNDgtNDYzYy1hNzE3LWEzYTMyOWYzOWUzZA.pdf,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzU3LzkzLzYxL2M1OGItNGI2Ni1iMjRlLTE1MmUzNTMwY2E4MA.xml,true,"NÃ¦stved, 4700",Farvergade 9B,Til kapitalejerne i My-Time Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-19,2018-02-19,2007-06-08,2018-02-26,,,20658231.0,30608348.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for My-Time Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Kornelis Arnoldus Hornstra,ENGELSTED PETERSEN,My-Time Holding ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",Stevns,2015-10-01,2016-09-30,-526738.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Stevns, 336",2017-09-30,2016-10-01,,false,2018-02-19,NÃ¦stved,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25116575,indberetninger-20180424,2.5117235,30608348.0,,2018-04-04T01:51:04.152Z,2018-03-01T12:29:45.206Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-65-XZ,2018-03-01T12:29:45.359Z,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30608348,2016-10-01,2017-09-30,ID_8,,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzMzLzRiL2RiL2QzNDgtNDYzYy1hNzE3LWEzYTMyOWYzOWUzZA.pdf,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzU3LzkzLzYxL2M1OGItNGI2Ni1iMjRlLTE1MmUzNTMwY2E4MA.xml,true,"NÃ¦stved, 4700",Farvergade 9B,Til kapitalejerne i My-Time Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-19,2018-02-19,2007-06-08,2018-02-26,,,20658231.0,30608348.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for My-Time Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Kornelis Arnoldus Hornstra,ENGELSTED PETERSEN,My-Time Holding ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",Stevns,2015-10-01,2016-09-30,15794.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Stevns, 336",2017-09-30,2016-10-01,,false,2018-02-19,NÃ¦stved,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25116575,indberetninger-20180424,2.5117235,30608348.0,,2018-04-04T01:51:04.152Z,2018-03-01T12:29:45.206Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-65-XZ,2018-03-01T12:29:45.359Z,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30608348,2016-10-01,2017-09-30,ID_9,,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzMzLzRiL2RiL2QzNDgtNDYzYy1hNzE3LWEzYTMyOWYzOWUzZA.pdf,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzU3LzkzLzYxL2M1OGItNGI2Ni1iMjRlLTE1MmUzNTMwY2E4MA.xml,true,"NÃ¦stved, 4700",Farvergade 9B,Til kapitalejerne i My-Time Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-19,2018-02-19,2007-06-08,2018-02-26,,,20658231.0,30608348.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for My-Time Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Kornelis Arnoldus Hornstra,ENGELSTED PETERSEN,My-Time Holding ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",Stevns,2015-10-01,2016-09-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Stevns, 336",2017-09-30,2016-10-01,,false,2018-02-19,NÃ¦stved,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25116575,indberetninger-20180424,2.5117235,30608348.0,,2018-04-04T01:51:04.152Z,2018-03-01T12:29:45.206Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-65-XZ,2018-03-01T12:29:45.359Z,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30608348,2017-09-30,2017-09-30,ID_10,,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzMzLzRiL2RiL2QzNDgtNDYzYy1hNzE3LWEzYTMyOWYzOWUzZA.pdf,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzU3LzkzLzYxL2M1OGItNGI2Ni1iMjRlLTE1MmUzNTMwY2E4MA.xml,true,"NÃ¦stved, 4700",Farvergade 9B,Til kapitalejerne i My-Time Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-19,2018-02-19,2007-06-08,2018-02-26,,,20658231.0,30608348.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for My-Time Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Kornelis Arnoldus Hornstra,ENGELSTED PETERSEN,My-Time Holding ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",Stevns,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Stevns, 336",2017-09-30,2016-10-01,,false,2018-02-19,NÃ¦stved,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25116575,indberetninger-20180424,2.5117235,30608348.0,,2018-04-04T01:51:04.152Z,2018-03-01T12:29:45.206Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-65-XZ,2018-03-01T12:29:45.359Z,3275839.0,3882.0,125000.0,40290.0,3118585.0,3275839.0,157254.0,3235549.0,3235549.0,20439.0,20439.0,3235549.0,3060949.0,-67364.0,136815.0,64313.0,62502.0,36408.0,4405.0,28780.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30608348,2017-09-30,2017-09-30,ID_12,,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzMzLzRiL2RiL2QzNDgtNDYzYy1hNzE3LWEzYTMyOWYzOWUzZA.pdf,http://regnskaber.virk.dk/84380603/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzU3LzkzLzYxL2M1OGItNGI2Ni1iMjRlLTE1MmUzNTMwY2E4MA.xml,true,"NÃ¦stved, 4700",Farvergade 9B,Til kapitalejerne i My-Time Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2018-02-19,2018-02-19,2007-06-08,2018-02-26,,,20658231.0,30608348.0,20658231.0,mne11683,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for My-Time Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Engelsted Petersen,Kornelis Arnoldus Hornstra,ENGELSTED PETERSEN,My-Time Holding ApS,"ENGELSTED PETERSEN, Statsaut. revisionsanpartsselskab",Stevns,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Stevns, 336",2017-09-30,2016-10-01,,false,2018-02-19,NÃ¦stved,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25116575,indberetninger-20180424,2.5117235,30608348.0,,2018-04-04T01:51:04.152Z,2018-03-01T12:29:45.206Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-65-XZ,2018-03-01T12:29:45.359Z,,,,,-125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
