entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DisposalsOfPropertyPlantAndEquipment,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnAuditedFinancialStatements,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,OtherInterestExpenses,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfMemberOfExecutiveBoard
28660677,2016-12-31,2016-12-31,c730,,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2NhL2IwLzdlL2VlZjAtNGQ1Zi05YTIwLTMxODhlYmZiZDQ2NA.pdf,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2RkLzBkLzA0LzAzZWQtNDJjOC05MDcwLWE3OGU5OTYyZWJhMA.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position as on 31 December 2017 and of the company's results of its activities in the financial year 1 January to 31 December 2017.",2018-05-10,2018-05-10,2006-07-01,2018-05-15,statsautoriseret revisor,Equity,1725.0,ck@ck.dk,0.0,15915641.0,28660677.0,15915641.0,mne10678,The executive board has today presented the annual report of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017.,"We have audited the annual accounts of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017, which comprise accounting policies used, profit and loss account, balance sheet and notes. The annual accounts are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Iver Haugsted,Daniel Frey,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Immeo Hamburg 2 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab","In our opinion, the annual accounts give a true and fair view of the company's assets, liabilities and financial position at 31 December 2017 and of the results of the company's operations for the financial year 1 January to 31 December 2017 in accordance with the Danish Financial Statements Act.",KÃ¸benhavn K,2016-01-01,2016-12-31,The annual report is recommended for approval by the general meeting.,2017-12-31,2017-01-01,12801724.0,2018-05-10,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:25464116,indberetninger-20180424,2.5097535,28660677.0,AWNkKlWCx8uVRSOdghrH,2018-05-15T14:18:07.551Z,2018-05-15T14:18:04.705Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-54-CR,2018-05-15T14:18:05.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28660677,2017-01-01,2017-01-01,c148,,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2NhL2IwLzdlL2VlZjAtNGQ1Zi05YTIwLTMxODhlYmZiZDQ2NA.pdf,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2RkLzBkLzA0LzAzZWQtNDJjOC05MDcwLWE3OGU5OTYyZWJhMA.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position as on 31 December 2017 and of the company's results of its activities in the financial year 1 January to 31 December 2017.",2018-05-10,2018-05-10,2006-07-01,2018-05-15,statsautoriseret revisor,Equity,1725.0,ck@ck.dk,,15915641.0,28660677.0,15915641.0,mne10678,The executive board has today presented the annual report of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017.,"We have audited the annual accounts of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017, which comprise accounting policies used, profit and loss account, balance sheet and notes. The annual accounts are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Iver Haugsted,Daniel Frey,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Immeo Hamburg 2 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab","In our opinion, the annual accounts give a true and fair view of the company's assets, liabilities and financial position at 31 December 2017 and of the results of the company's operations for the financial year 1 January to 31 December 2017 in accordance with the Danish Financial Statements Act.",KÃ¸benhavn K,2016-01-01,2016-12-31,The annual report is recommended for approval by the general meeting.,2017-12-31,2017-01-01,12801724.0,2018-05-10,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:25464116,indberetninger-20180424,2.5097535,28660677.0,AWNkKlWCx8uVRSOdghrH,2018-05-15T14:18:07.551Z,2018-05-15T14:18:04.705Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-54-CR,2018-05-15T14:18:05.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25956947.0,47543054.0,
28660677,2017-01-01,2017-01-01,c177,,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2NhL2IwLzdlL2VlZjAtNGQ1Zi05YTIwLTMxODhlYmZiZDQ2NA.pdf,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2RkLzBkLzA0LzAzZWQtNDJjOC05MDcwLWE3OGU5OTYyZWJhMA.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position as on 31 December 2017 and of the company's results of its activities in the financial year 1 January to 31 December 2017.",2018-05-10,2018-05-10,2006-07-01,2018-05-15,statsautoriseret revisor,Equity,1725.0,ck@ck.dk,169136.0,15915641.0,28660677.0,15915641.0,mne10678,The executive board has today presented the annual report of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017.,"We have audited the annual accounts of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017, which comprise accounting policies used, profit and loss account, balance sheet and notes. The annual accounts are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Iver Haugsted,Daniel Frey,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Immeo Hamburg 2 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab","In our opinion, the annual accounts give a true and fair view of the company's assets, liabilities and financial position at 31 December 2017 and of the results of the company's operations for the financial year 1 January to 31 December 2017 in accordance with the Danish Financial Statements Act.",KÃ¸benhavn K,2016-01-01,2016-12-31,The annual report is recommended for approval by the general meeting.,2017-12-31,2017-01-01,12801724.0,2018-05-10,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:25464116,indberetninger-20180424,2.5097535,28660677.0,AWNkKlWCx8uVRSOdghrH,2018-05-15T14:18:07.551Z,2018-05-15T14:18:04.705Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-54-CR,2018-05-15T14:18:05.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28660677,2017-01-01,2017-01-01,c195,,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2NhL2IwLzdlL2VlZjAtNGQ1Zi05YTIwLTMxODhlYmZiZDQ2NA.pdf,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2RkLzBkLzA0LzAzZWQtNDJjOC05MDcwLWE3OGU5OTYyZWJhMA.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position as on 31 December 2017 and of the company's results of its activities in the financial year 1 January to 31 December 2017.",2018-05-10,2018-05-10,2006-07-01,2018-05-15,statsautoriseret revisor,Equity,1725.0,ck@ck.dk,29906989.0,15915641.0,28660677.0,15915641.0,mne10678,The executive board has today presented the annual report of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017.,"We have audited the annual accounts of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017, which comprise accounting policies used, profit and loss account, balance sheet and notes. The annual accounts are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Iver Haugsted,Daniel Frey,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Immeo Hamburg 2 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab","In our opinion, the annual accounts give a true and fair view of the company's assets, liabilities and financial position at 31 December 2017 and of the results of the company's operations for the financial year 1 January to 31 December 2017 in accordance with the Danish Financial Statements Act.",KÃ¸benhavn K,2016-01-01,2016-12-31,The annual report is recommended for approval by the general meeting.,2017-12-31,2017-01-01,12801724.0,2018-05-10,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:25464116,indberetninger-20180424,2.5097535,28660677.0,AWNkKlWCx8uVRSOdghrH,2018-05-15T14:18:07.551Z,2018-05-15T14:18:04.705Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-54-CR,2018-05-15T14:18:05.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28660677,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2NhL2IwLzdlL2VlZjAtNGQ1Zi05YTIwLTMxODhlYmZiZDQ2NA.pdf,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2RkLzBkLzA0LzAzZWQtNDJjOC05MDcwLWE3OGU5OTYyZWJhMA.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position as on 31 December 2017 and of the company's results of its activities in the financial year 1 January to 31 December 2017.",2018-05-10,2018-05-10,2006-07-01,2018-05-15,statsautoriseret revisor,Equity,1725.0,ck@ck.dk,,15915641.0,28660677.0,15915641.0,mne10678,The executive board has today presented the annual report of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017.,"We have audited the annual accounts of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017, which comprise accounting policies used, profit and loss account, balance sheet and notes. The annual accounts are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Iver Haugsted,Daniel Frey,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Immeo Hamburg 2 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab","In our opinion, the annual accounts give a true and fair view of the company's assets, liabilities and financial position at 31 December 2017 and of the results of the company's operations for the financial year 1 January to 31 December 2017 in accordance with the Danish Financial Statements Act.",KÃ¸benhavn K,2016-01-01,2016-12-31,The annual report is recommended for approval by the general meeting.,2017-12-31,2017-01-01,12801724.0,2018-05-10,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:25464116,indberetninger-20180424,2.5097535,28660677.0,AWNkKlWCx8uVRSOdghrH,2018-05-15T14:18:07.551Z,2018-05-15T14:18:04.705Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-54-CR,2018-05-15T14:18:05.041Z,11336811.0,12801724.0,1256804.0,120238.0,682138.0,0.0,561900.0,276.0,13376114.0,14058252.0,2039303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28660677,2017-01-01,2017-12-31,c105,,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2NhL2IwLzdlL2VlZjAtNGQ1Zi05YTIwLTMxODhlYmZiZDQ2NA.pdf,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2RkLzBkLzA0LzAzZWQtNDJjOC05MDcwLWE3OGU5OTYyZWJhMA.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position as on 31 December 2017 and of the company's results of its activities in the financial year 1 January to 31 December 2017.",2018-05-10,2018-05-10,2006-07-01,2018-05-15,statsautoriseret revisor,Equity,1725.0,ck@ck.dk,,15915641.0,28660677.0,15915641.0,mne10678,The executive board has today presented the annual report of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017.,"We have audited the annual accounts of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017, which comprise accounting policies used, profit and loss account, balance sheet and notes. The annual accounts are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Iver Haugsted,Daniel Frey,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Immeo Hamburg 2 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab","In our opinion, the annual accounts give a true and fair view of the company's assets, liabilities and financial position at 31 December 2017 and of the results of the company's operations for the financial year 1 January to 31 December 2017 in accordance with the Danish Financial Statements Act.",KÃ¸benhavn K,2016-01-01,2016-12-31,The annual report is recommended for approval by the general meeting.,2017-12-31,2017-01-01,12801724.0,2018-05-10,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:25464116,indberetninger-20180424,2.5097535,28660677.0,AWNkKlWCx8uVRSOdghrH,2018-05-15T14:18:07.551Z,2018-05-15T14:18:04.705Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-54-CR,2018-05-15T14:18:05.041Z,690000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28660677,2017-01-01,2017-12-31,c119,,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2NhL2IwLzdlL2VlZjAtNGQ1Zi05YTIwLTMxODhlYmZiZDQ2NA.pdf,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2RkLzBkLzA0LzAzZWQtNDJjOC05MDcwLWE3OGU5OTYyZWJhMA.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position as on 31 December 2017 and of the company's results of its activities in the financial year 1 January to 31 December 2017.",2018-05-10,2018-05-10,2006-07-01,2018-05-15,statsautoriseret revisor,Equity,1725.0,ck@ck.dk,,15915641.0,28660677.0,15915641.0,mne10678,The executive board has today presented the annual report of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017.,"We have audited the annual accounts of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017, which comprise accounting policies used, profit and loss account, balance sheet and notes. The annual accounts are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Iver Haugsted,Daniel Frey,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Immeo Hamburg 2 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab","In our opinion, the annual accounts give a true and fair view of the company's assets, liabilities and financial position at 31 December 2017 and of the results of the company's operations for the financial year 1 January to 31 December 2017 in accordance with the Danish Financial Statements Act.",KÃ¸benhavn K,2016-01-01,2016-12-31,The annual report is recommended for approval by the general meeting.,2017-12-31,2017-01-01,12801724.0,2018-05-10,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:25464116,indberetninger-20180424,2.5097535,28660677.0,AWNkKlWCx8uVRSOdghrH,2018-05-15T14:18:07.551Z,2018-05-15T14:18:04.705Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-54-CR,2018-05-15T14:18:05.041Z,10646811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28660677,2017-01-01,2017-12-31,c149,,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2NhL2IwLzdlL2VlZjAtNGQ1Zi05YTIwLTMxODhlYmZiZDQ2NA.pdf,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2RkLzBkLzA0LzAzZWQtNDJjOC05MDcwLWE3OGU5OTYyZWJhMA.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position as on 31 December 2017 and of the company's results of its activities in the financial year 1 January to 31 December 2017.",2018-05-10,2018-05-10,2006-07-01,2018-05-15,statsautoriseret revisor,Equity,1725.0,ck@ck.dk,,15915641.0,28660677.0,15915641.0,mne10678,The executive board has today presented the annual report of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017.,"We have audited the annual accounts of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017, which comprise accounting policies used, profit and loss account, balance sheet and notes. The annual accounts are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Iver Haugsted,Daniel Frey,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Immeo Hamburg 2 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab","In our opinion, the annual accounts give a true and fair view of the company's assets, liabilities and financial position at 31 December 2017 and of the results of the company's operations for the financial year 1 January to 31 December 2017 in accordance with the Danish Financial Statements Act.",KÃ¸benhavn K,2016-01-01,2016-12-31,The annual report is recommended for approval by the general meeting.,2017-12-31,2017-01-01,12801724.0,2018-05-10,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:25464116,indberetninger-20180424,2.5097535,28660677.0,AWNkKlWCx8uVRSOdghrH,2018-05-15T14:18:07.551Z,2018-05-15T14:18:04.705Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-54-CR,2018-05-15T14:18:05.041Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28660677,2017-01-01,2017-12-31,c196,,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2NhL2IwLzdlL2VlZjAtNGQ1Zi05YTIwLTMxODhlYmZiZDQ2NA.pdf,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2RkLzBkLzA0LzAzZWQtNDJjOC05MDcwLWE3OGU5OTYyZWJhMA.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position as on 31 December 2017 and of the company's results of its activities in the financial year 1 January to 31 December 2017.",2018-05-10,2018-05-10,2006-07-01,2018-05-15,statsautoriseret revisor,Equity,1725.0,ck@ck.dk,,15915641.0,28660677.0,15915641.0,mne10678,The executive board has today presented the annual report of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017.,"We have audited the annual accounts of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017, which comprise accounting policies used, profit and loss account, balance sheet and notes. The annual accounts are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Iver Haugsted,Daniel Frey,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Immeo Hamburg 2 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab","In our opinion, the annual accounts give a true and fair view of the company's assets, liabilities and financial position at 31 December 2017 and of the results of the company's operations for the financial year 1 January to 31 December 2017 in accordance with the Danish Financial Statements Act.",KÃ¸benhavn K,2016-01-01,2016-12-31,The annual report is recommended for approval by the general meeting.,2017-12-31,2017-01-01,12801724.0,2018-05-10,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:25464116,indberetninger-20180424,2.5097535,28660677.0,AWNkKlWCx8uVRSOdghrH,2018-05-15T14:18:07.551Z,2018-05-15T14:18:04.705Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-54-CR,2018-05-15T14:18:05.041Z,10646811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28660677,2017-01-01,2017-12-31,c199,,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2NhL2IwLzdlL2VlZjAtNGQ1Zi05YTIwLTMxODhlYmZiZDQ2NA.pdf,http://regnskaber.virk.dk/77606682/ZG9rdW1lbnRsYWdlcjovLzAzL2U2L2RkLzBkLzA0LzAzZWQtNDJjOC05MDcwLWE3OGU5OTYyZWJhMA.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",kapitalejerne,Regnskabsklasse B,The annual report has been presented in accordance with the Danish Financial Statements Act.,"We consider the accounting policies used appropriate, and in our opinion the annual accounts provide a true and fair view of the company's assets and liabilities and its financial position as on 31 December 2017 and of the company's results of its activities in the financial year 1 January to 31 December 2017.",2018-05-10,2018-05-10,2006-07-01,2018-05-15,statsautoriseret revisor,Equity,1725.0,ck@ck.dk,,15915641.0,28660677.0,15915641.0,mne10678,The executive board has today presented the annual report of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017.,"We have audited the annual accounts of Immeo Hamburg 2 ApS for the financial year 1 January to 31 December 2017, which comprise accounting policies used, profit and loss account, balance sheet and notes. The annual accounts are prepared in accordance with the Danish Financial Statements Act.",Ãrsrapport,We are of the opinion that the management's review includes a fair description of the issues dealt with.,Iver Haugsted,Daniel Frey,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Immeo Hamburg 2 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab","In our opinion, the annual accounts give a true and fair view of the company's assets, liabilities and financial position at 31 December 2017 and of the results of the company's operations for the financial year 1 January to 31 December 2017 in accordance with the Danish Financial Statements Act.",KÃ¸benhavn K,2016-01-01,2016-12-31,The annual report is recommended for approval by the general meeting.,2017-12-31,2017-01-01,12801724.0,2018-05-10,KÃ¸benhavn,+45 33 30 15 15,RevisionspÃ¥tegning,urn:ofk:oid:25464116,indberetninger-20180424,2.5097535,28660677.0,AWNkKlWCx8uVRSOdghrH,2018-05-15T14:18:07.551Z,2018-05-15T14:18:04.705Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-54-CR,2018-05-15T14:18:05.041Z,,,,,,,,,,,,690000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
