entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
35258124,2014-07-01,2015-06-30,ID_17,,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2U1LzA2LzIzL2IyMzMtNDM2Yy1iOWUwLWYwYThkZjA0NmMzNw.pdf,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMyLzc2LzcxLzI2ODItNGUxNi1hZDcyLTM0YWRkNGY1ZThlOA.xml,"Hals, 9370",TvÃ¦rgade 3,Til den daglige ledelse i Sirius Marine Contractors ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-15,2013-06-13,2015-12-15,0.0,35258124.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Sirius Marine Contractors ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Westergren JÃ¸rgensen,Sirius Marine Contractors ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab","Hals, den 15. december 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-12-15,Hals,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787496,indberetninger-20180424,2.5118417999999996,35258124.0,,2018-03-30T22:21:53.867Z,2015-12-15T12:06:57.501Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-DL,2015-12-15T12:06:57.666Z,,,,,,,,,,
35258124,2014-07-01,2015-06-30,ID_18,,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2U1LzA2LzIzL2IyMzMtNDM2Yy1iOWUwLWYwYThkZjA0NmMzNw.pdf,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMyLzc2LzcxLzI2ODItNGUxNi1hZDcyLTM0YWRkNGY1ZThlOA.xml,"Hals, 9370",TvÃ¦rgade 3,Til den daglige ledelse i Sirius Marine Contractors ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-15,2013-06-13,2015-12-15,0.0,35258124.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Sirius Marine Contractors ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Westergren JÃ¸rgensen,Sirius Marine Contractors ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab","Hals, den 15. december 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-12-15,Hals,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787496,indberetninger-20180424,2.5118417999999996,35258124.0,,2018-03-30T22:21:53.867Z,2015-12-15T12:06:57.501Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-DL,2015-12-15T12:06:57.666Z,,,,,,,,,,
35258124,2014-07-01,2015-06-30,ID_2,,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2U1LzA2LzIzL2IyMzMtNDM2Yy1iOWUwLWYwYThkZjA0NmMzNw.pdf,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMyLzc2LzcxLzI2ODItNGUxNi1hZDcyLTM0YWRkNGY1ZThlOA.xml,"Hals, 9370",TvÃ¦rgade 3,Til den daglige ledelse i Sirius Marine Contractors ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-15,2013-06-13,2015-12-15,0.0,35258124.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Sirius Marine Contractors ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Westergren JÃ¸rgensen,Sirius Marine Contractors ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab","Hals, den 15. december 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-12-15,Hals,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787496,indberetninger-20180424,2.5118417999999996,35258124.0,,2018-03-30T22:21:53.867Z,2015-12-15T12:06:57.501Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-DL,2015-12-15T12:06:57.666Z,,,,,,,,,Martin Westergren JÃ¸rgensen,DirektÃ¸r
35258124,2014-07-01,2015-06-30,ID_3,,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2U1LzA2LzIzL2IyMzMtNDM2Yy1iOWUwLWYwYThkZjA0NmMzNw.pdf,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMyLzc2LzcxLzI2ODItNGUxNi1hZDcyLTM0YWRkNGY1ZThlOA.xml,"Hals, 9370",TvÃ¦rgade 3,Til den daglige ledelse i Sirius Marine Contractors ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-15,2013-06-13,2015-12-15,0.0,35258124.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Sirius Marine Contractors ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Westergren JÃ¸rgensen,Sirius Marine Contractors ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab","Hals, den 15. december 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-12-15,Hals,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787496,indberetninger-20180424,2.5118417999999996,35258124.0,,2018-03-30T22:21:53.867Z,2015-12-15T12:06:57.501Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-DL,2015-12-15T12:06:57.666Z,,,,,,,,,Jan Westergren JÃ¸rgensen,DirektÃ¸r
35258124,2014-07-01,2015-06-30,ID_4,,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2U1LzA2LzIzL2IyMzMtNDM2Yy1iOWUwLWYwYThkZjA0NmMzNw.pdf,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMyLzc2LzcxLzI2ODItNGUxNi1hZDcyLTM0YWRkNGY1ZThlOA.xml,"Hals, 9370",TvÃ¦rgade 3,Til den daglige ledelse i Sirius Marine Contractors ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-15,2013-06-13,2015-12-15,0.0,35258124.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Sirius Marine Contractors ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Westergren JÃ¸rgensen,Sirius Marine Contractors ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab","Hals, den 15. december 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-12-15,Hals,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787496,indberetninger-20180424,2.5118417999999996,35258124.0,,2018-03-30T22:21:53.867Z,2015-12-15T12:06:57.501Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-DL,2015-12-15T12:06:57.666Z,,,,,,,,,,
35258124,2014-07-01,2015-06-30,ID_5,,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2U1LzA2LzIzL2IyMzMtNDM2Yy1iOWUwLWYwYThkZjA0NmMzNw.pdf,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMyLzc2LzcxLzI2ODItNGUxNi1hZDcyLTM0YWRkNGY1ZThlOA.xml,"Hals, 9370",TvÃ¦rgade 3,Til den daglige ledelse i Sirius Marine Contractors ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-15,2013-06-13,2015-12-15,0.0,35258124.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Sirius Marine Contractors ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Westergren JÃ¸rgensen,Sirius Marine Contractors ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab","Hals, den 15. december 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-12-15,Hals,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787496,indberetninger-20180424,2.5118417999999996,35258124.0,,2018-03-30T22:21:53.867Z,2015-12-15T12:06:57.501Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-DL,2015-12-15T12:06:57.666Z,,,,,,,,,,
35258124,2014-07-01,2015-06-30,ID_6,,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2U1LzA2LzIzL2IyMzMtNDM2Yy1iOWUwLWYwYThkZjA0NmMzNw.pdf,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMyLzc2LzcxLzI2ODItNGUxNi1hZDcyLTM0YWRkNGY1ZThlOA.xml,"Hals, 9370",TvÃ¦rgade 3,Til den daglige ledelse i Sirius Marine Contractors ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-15,2013-06-13,2015-12-15,0.0,35258124.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Sirius Marine Contractors ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Westergren JÃ¸rgensen,Sirius Marine Contractors ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab","Hals, den 15. december 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-12-15,Hals,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787496,indberetninger-20180424,2.5118417999999996,35258124.0,,2018-03-30T22:21:53.867Z,2015-12-15T12:06:57.501Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-DL,2015-12-15T12:06:57.666Z,,,,,,,,,,
35258124,2014-07-01,2015-06-30,ID_7,,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2U1LzA2LzIzL2IyMzMtNDM2Yy1iOWUwLWYwYThkZjA0NmMzNw.pdf,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMyLzc2LzcxLzI2ODItNGUxNi1hZDcyLTM0YWRkNGY1ZThlOA.xml,"Hals, 9370",TvÃ¦rgade 3,Til den daglige ledelse i Sirius Marine Contractors ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-15,2013-06-13,2015-12-15,0.0,35258124.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Sirius Marine Contractors ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Westergren JÃ¸rgensen,Sirius Marine Contractors ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab","Hals, den 15. december 2015",783346.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-12-15,Hals,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787496,indberetninger-20180424,2.5118417999999996,35258124.0,,2018-03-30T22:21:53.867Z,2015-12-15T12:06:57.501Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-DL,2015-12-15T12:06:57.666Z,128101.0,1332137.0,2494141.0,10986.0,16212.0,1039129.0,1033903.0,255783.0,,
35258124,2014-07-01,2015-06-30,ID_9,,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2U1LzA2LzIzL2IyMzMtNDM2Yy1iOWUwLWYwYThkZjA0NmMzNw.pdf,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMyLzc2LzcxLzI2ODItNGUxNi1hZDcyLTM0YWRkNGY1ZThlOA.xml,"Hals, 9370",TvÃ¦rgade 3,Til den daglige ledelse i Sirius Marine Contractors ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-15,2013-06-13,2015-12-15,0.0,35258124.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Sirius Marine Contractors ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Westergren JÃ¸rgensen,Sirius Marine Contractors ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab","Hals, den 15. december 2015",-780000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-12-15,Hals,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787496,indberetninger-20180424,2.5118417999999996,35258124.0,,2018-03-30T22:21:53.867Z,2015-12-15T12:06:57.501Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-DL,2015-12-15T12:06:57.666Z,,,,,,,,,,
35258124,2015-06-30,2015-06-30,ID_19,,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2U1LzA2LzIzL2IyMzMtNDM2Yy1iOWUwLWYwYThkZjA0NmMzNw.pdf,http://regnskaber.virk.dk/42185253/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMyLzc2LzcxLzI2ODItNGUxNi1hZDcyLTM0YWRkNGY1ZThlOA.xml,"Hals, 9370",TvÃ¦rgade 3,Til den daglige ledelse i Sirius Marine Contractors ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-12-15,2013-06-13,2015-12-15,0.0,35258124.0,31885191.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Sirius Marine Contractors ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Westergren JÃ¸rgensen,Sirius Marine Contractors ApS,"RevisorHuset Hals, Registreret Revisionsanpartsselskab","Hals, den 15. december 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,2015-12-15,Hals,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21787496,indberetninger-20180424,2.5118417999999996,35258124.0,,2018-03-30T22:21:53.867Z,2015-12-15T12:06:57.501Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-80-DL,2015-12-15T12:06:57.666Z,,,,,,,,,,
