entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,DisposalsOfInvestments,OtherAdjustmentsRelatedToInvestments,ProfitLossRelatedToInvestments,ReversalsOfInvestmentsOfPriorYearsRevaluations,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,LongtermInvestmentsAndReceivables,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,DateOfApprovalOfAnnualReport,PlaceOfSignatureOfStatement
31154391,2013-03-31,2013-03-31,c176,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8vcGRmcy8zMTE1NDM5MTtBcFM0MjAxMTc7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8veGJybHMvWC1GODU5ODFFNy0yMDE0MDgyN18xMjAwMjNfMzU3.xml,13575.0,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-08-25,2007-12-17,2014-08-25,Andre eksterne omkostninger omfatter omkostninger til administration.,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Solager Holding ApS.,Ãrsrapport,251501.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Kannegaard,Jan Kannegaard,Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,ProcessConnect A/S,Risskov,2014-03-31,2013-04-01,100.0,2014-08-25,Ikast,86742200.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19121403,indberetninger-20180424,2.5124211,31154391.0,,2018-03-31T20:20:01.802Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.786,2014-08-27T22:00:00.000Z,,,,,,,,,,,,,,,,265076.0,,,,,,,,,,,,,,,
31154391,2013-03-31,2013-03-31,c394,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8vcGRmcy8zMTE1NDM5MTtBcFM0MjAxMTc7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8veGJybHMvWC1GODU5ODFFNy0yMDE0MDgyN18xMjAwMjNfMzU3.xml,,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-08-25,2007-12-17,2014-08-25,Andre eksterne omkostninger omfatter omkostninger til administration.,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Kannegaard,Jan Kannegaard,Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,ProcessConnect A/S,Risskov,2014-03-31,2013-04-01,100.0,2014-08-25,Ikast,86742200.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19121403,indberetninger-20180424,2.5124211,31154391.0,,2018-03-31T20:20:01.802Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.786,2014-08-27T22:00:00.000Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31154391,2013-03-31,2013-03-31,c4,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8vcGRmcy8zMTE1NDM5MTtBcFM0MjAxMTc7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8veGJybHMvWC1GODU5ODFFNy0yMDE0MDgyN18xMjAwMjNfMzU3.xml,,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-08-25,2007-12-17,2014-08-25,Andre eksterne omkostninger omfatter omkostninger til administration.,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Kannegaard,Jan Kannegaard,Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,ProcessConnect A/S,Risskov,2014-03-31,2013-04-01,100.0,2014-08-25,Ikast,86742200.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19121403,indberetninger-20180424,2.5124211,31154391.0,,2018-03-31T20:20:01.802Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.786,2014-08-27T22:00:00.000Z,359979.0,,,,,,,,,,,,,,,265076.0,365731.0,125000.0,100655.0,365731.0,5752.0,265076.0,265076.0,5752.0,13575.0,221404.0,5752.0,100655.0,100655.0,,
31154391,2013-03-31,2013-03-31,c412,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8vcGRmcy8zMTE1NDM5MTtBcFM0MjAxMTc7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8veGJybHMvWC1GODU5ODFFNy0yMDE0MDgyN18xMjAwMjNfMzU3.xml,,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-08-25,2007-12-17,2014-08-25,Andre eksterne omkostninger omfatter omkostninger til administration.,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Kannegaard,Jan Kannegaard,Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,ProcessConnect A/S,Risskov,2014-03-31,2013-04-01,100.0,2014-08-25,Ikast,86742200.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19121403,indberetninger-20180424,2.5124211,31154391.0,,2018-03-31T20:20:01.802Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.786,2014-08-27T22:00:00.000Z,13575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31154391,2013-03-31,2013-03-31,c418,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8vcGRmcy8zMTE1NDM5MTtBcFM0MjAxMTc7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8veGJybHMvWC1GODU5ODFFNy0yMDE0MDgyN18xMjAwMjNfMzU3.xml,,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-08-25,2007-12-17,2014-08-25,Andre eksterne omkostninger omfatter omkostninger til administration.,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Kannegaard,Jan Kannegaard,Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,ProcessConnect A/S,Risskov,2014-03-31,2013-04-01,100.0,2014-08-25,Ikast,86742200.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19121403,indberetninger-20180424,2.5124211,31154391.0,,2018-03-31T20:20:01.802Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.786,2014-08-27T22:00:00.000Z,221404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31154391,2013-04-01,2013-04-01,c171,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8vcGRmcy8zMTE1NDM5MTtBcFM0MjAxMTc7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8veGJybHMvWC1GODU5ODFFNy0yMDE0MDgyN18xMjAwMjNfMzU3.xml,13575.0,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-08-25,2007-12-17,2014-08-25,Andre eksterne omkostninger omfatter omkostninger til administration.,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Solager Holding ApS.,Ãrsrapport,251501.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Kannegaard,Jan Kannegaard,Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,ProcessConnect A/S,Risskov,2014-03-31,2013-04-01,100.0,2014-08-25,Ikast,86742200.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19121403,indberetninger-20180424,2.5124211,31154391.0,,2018-03-31T20:20:01.802Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.786,2014-08-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31154391,2013-04-01,2013-04-01,c189,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8vcGRmcy8zMTE1NDM5MTtBcFM0MjAxMTc7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8veGJybHMvWC1GODU5ODFFNy0yMDE0MDgyN18xMjAwMjNfMzU3.xml,,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-08-25,2007-12-17,2014-08-25,Andre eksterne omkostninger omfatter omkostninger til administration.,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Kannegaard,Jan Kannegaard,Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,ProcessConnect A/S,Risskov,2014-03-31,2013-04-01,100.0,2014-08-25,Ikast,86742200.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19121403,indberetninger-20180424,2.5124211,31154391.0,,2018-03-31T20:20:01.802Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.786,2014-08-27T22:00:00.000Z,13575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31154391,2013-04-01,2013-04-01,c195,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8vcGRmcy8zMTE1NDM5MTtBcFM0MjAxMTc7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8veGJybHMvWC1GODU5ODFFNy0yMDE0MDgyN18xMjAwMjNfMzU3.xml,,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-08-25,2007-12-17,2014-08-25,Andre eksterne omkostninger omfatter omkostninger til administration.,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Kannegaard,Jan Kannegaard,Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,ProcessConnect A/S,Risskov,2014-03-31,2013-04-01,100.0,2014-08-25,Ikast,86742200.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19121403,indberetninger-20180424,2.5124211,31154391.0,,2018-03-31T20:20:01.802Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.786,2014-08-27T22:00:00.000Z,221404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31154391,2013-04-01,2013-04-01,c395,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8vcGRmcy8zMTE1NDM5MTtBcFM0MjAxMTc7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8veGJybHMvWC1GODU5ODFFNy0yMDE0MDgyN18xMjAwMjNfMzU3.xml,,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-08-25,2007-12-17,2014-08-25,Andre eksterne omkostninger omfatter omkostninger til administration.,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Kannegaard,Jan Kannegaard,Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,ProcessConnect A/S,Risskov,2014-03-31,2013-04-01,100.0,2014-08-25,Ikast,86742200.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19121403,indberetninger-20180424,2.5124211,31154391.0,,2018-03-31T20:20:01.802Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.786,2014-08-27T22:00:00.000Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31154391,2013-04-01,2014-03-31,c1,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8vcGRmcy8zMTE1NDM5MTtBcFM0MjAxMTc7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8veGJybHMvWC1GODU5ODFFNy0yMDE0MDgyN18xMjAwMjNfMzU3.xml,,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-08-25,2007-12-17,2014-08-25,Andre eksterne omkostninger omfatter omkostninger til administration.,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Kannegaard,Jan Kannegaard,Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,ProcessConnect A/S,Risskov,2014-03-31,2013-04-01,100.0,2014-08-25,Ikast,86742200.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19121403,indberetninger-20180424,2.5124211,31154391.0,,2018-03-31T20:20:01.802Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.786,2014-08-27T22:00:00.000Z,,-240498.0,,,,,,-6250.0,-239125.0,4877.0,-240498.0,-6250.0,0.0,,,,,,,,,,,,,,,,,2014-08-25,EgÃ¥
31154391,2013-04-01,2014-03-31,c111,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8vcGRmcy8zMTE1NDM5MTtBcFM0MjAxMTc7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8veGJybHMvWC1GODU5ODFFNy0yMDE0MDgyN18xMjAwMjNfMzU3.xml,,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-08-25,2007-12-17,2014-08-25,Andre eksterne omkostninger omfatter omkostninger til administration.,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Kannegaard,Jan Kannegaard,Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,ProcessConnect A/S,Risskov,2014-03-31,2013-04-01,100.0,2014-08-25,Ikast,86742200.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19121403,indberetninger-20180424,2.5124211,31154391.0,,2018-03-31T20:20:01.802Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.786,2014-08-27T22:00:00.000Z,,-13575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31154391,2013-04-01,2014-03-31,c119,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8vcGRmcy8zMTE1NDM5MTtBcFM0MjAxMTc7MjAxMzA0MDE7MjAxNDAzMzE7UjtS.pdf,http://regnskaber.virk.dk/19345113/Y3ZyLmRrOi8veGJybHMvWC1GODU5ODFFNy0yMDE0MDgyN18xMjAwMjNfMzU3.xml,,EgÃ¥,8250.0,10.0,Solagervej,"7430, Ikast","Thrigesvej, 3",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2013 - 31. marts 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013/14 for opfyldt.,2014-08-25,2007-12-17,2014-08-25,Andre eksterne omkostninger omfatter omkostninger til administration.,31154391.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2013/14 for Solager Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jan Kannegaard,Jan Kannegaard,Solager Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãrhus,ProcessConnect A/S,Risskov,2014-03-31,2013-04-01,100.0,2014-08-25,Ikast,86742200.0,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19121403,indberetninger-20180424,2.5124211,31154391.0,,2018-03-31T20:20:01.802Z,2014-08-27T22:00:00.000Z,regnskab,0.0,,2014-03-31,2013-04-01,14-203.786,2014-08-27T22:00:00.000Z,,-226923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
