entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceIncome,OtherTaxExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ProposedDividendRecognisedInEquity,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
32444709,2013-01-01,2013-12-31,ID_17,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8vcGRmcy8zMjQ0NDcwOTtBcFM0NjE0OTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDUyMl8xNTQ2MDFfNzYz.xml,"Greve, 2670",Hundige Strandvej 210 B,Til den daglige ledelse i Grundsten Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-10,32444709.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Grundsten Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Grundsten Frandsen,Grundsten Holding ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 09-05-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-09,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20398632,indberetninger-20180424,2.5124327999999996,32444709.0,,2018-04-01T00:25:49.565Z,2014-05-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-112.339,2014-05-22T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32444709,2013-01-01,2013-12-31,ID_18,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8vcGRmcy8zMjQ0NDcwOTtBcFM0NjE0OTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDUyMl8xNTQ2MDFfNzYz.xml,"Greve, 2670",Hundige Strandvej 210 B,Til den daglige ledelse i Grundsten Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-10,32444709.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Grundsten Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Grundsten Frandsen,Grundsten Holding ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 09-05-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-09,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20398632,indberetninger-20180424,2.5124327999999996,32444709.0,,2018-04-01T00:25:49.565Z,2014-05-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-112.339,2014-05-22T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32444709,2013-01-01,2013-12-31,ID_19,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8vcGRmcy8zMjQ0NDcwOTtBcFM0NjE0OTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDUyMl8xNTQ2MDFfNzYz.xml,"Greve, 2670",Hundige Strandvej 210 B,Til den daglige ledelse i Grundsten Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-10,32444709.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Grundsten Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Grundsten Frandsen,Grundsten Holding ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 09-05-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-09,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20398632,indberetninger-20180424,2.5124327999999996,32444709.0,,2018-04-01T00:25:49.565Z,2014-05-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-112.339,2014-05-22T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32444709,2013-01-01,2013-12-31,ID_2,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8vcGRmcy8zMjQ0NDcwOTtBcFM0NjE0OTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDUyMl8xNTQ2MDFfNzYz.xml,"Greve, 2670",Hundige Strandvej 210 B,Til den daglige ledelse i Grundsten Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-10,32444709.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Grundsten Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Grundsten Frandsen,Grundsten Holding ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 09-05-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-09,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20398632,indberetninger-20180424,2.5124327999999996,32444709.0,,2018-04-01T00:25:49.565Z,2014-05-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-112.339,2014-05-22T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christian Grundsten Frandsen
32444709,2013-01-01,2013-12-31,ID_3,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8vcGRmcy8zMjQ0NDcwOTtBcFM0NjE0OTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDUyMl8xNTQ2MDFfNzYz.xml,"Greve, 2670",Hundige Strandvej 210 B,Til den daglige ledelse i Grundsten Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-10,32444709.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Grundsten Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Grundsten Frandsen,Grundsten Holding ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 09-05-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-09,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20398632,indberetninger-20180424,2.5124327999999996,32444709.0,,2018-04-01T00:25:49.565Z,2014-05-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-112.339,2014-05-22T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32444709,2013-01-01,2013-12-31,ID_4,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8vcGRmcy8zMjQ0NDcwOTtBcFM0NjE0OTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDUyMl8xNTQ2MDFfNzYz.xml,"Greve, 2670",Hundige Strandvej 210 B,Til den daglige ledelse i Grundsten Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-10,32444709.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Grundsten Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Grundsten Frandsen,Grundsten Holding ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 09-05-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-09,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20398632,indberetninger-20180424,2.5124327999999996,32444709.0,,2018-04-01T00:25:49.565Z,2014-05-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-112.339,2014-05-22T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32444709,2013-01-01,2013-12-31,ID_5,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8vcGRmcy8zMjQ0NDcwOTtBcFM0NjE0OTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDUyMl8xNTQ2MDFfNzYz.xml,"Greve, 2670",Hundige Strandvej 210 B,Til den daglige ledelse i Grundsten Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-10,32444709.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Grundsten Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Grundsten Frandsen,Grundsten Holding ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 09-05-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-09,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20398632,indberetninger-20180424,2.5124327999999996,32444709.0,,2018-04-01T00:25:49.565Z,2014-05-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-112.339,2014-05-22T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32444709,2013-01-01,2013-12-31,ID_6,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8vcGRmcy8zMjQ0NDcwOTtBcFM0NjE0OTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDUyMl8xNTQ2MDFfNzYz.xml,"Greve, 2670",Hundige Strandvej 210 B,Til den daglige ledelse i Grundsten Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-10,32444709.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Grundsten Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Grundsten Frandsen,Grundsten Holding ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 09-05-2014",507264.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-09,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20398632,indberetninger-20180424,2.5124327999999996,32444709.0,,2018-04-01T00:25:49.565Z,2014-05-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-112.339,2014-05-22T22:00:00.000Z,-5625.0,602383.0,5867.0,17361.0,602625.0,-5625.0,78000.0,,,,,,,,,,,,,,,,,,,,,
32444709,2013-01-01,2013-12-31,ID_8,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8vcGRmcy8zMjQ0NDcwOTtBcFM0NjE0OTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDUyMl8xNTQ2MDFfNzYz.xml,"Greve, 2670",Hundige Strandvej 210 B,Til den daglige ledelse i Grundsten Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-10,32444709.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Grundsten Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Grundsten Frandsen,Grundsten Holding ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 09-05-2014",-48300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-09,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20398632,indberetninger-20180424,2.5124327999999996,32444709.0,,2018-04-01T00:25:49.565Z,2014-05-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-112.339,2014-05-22T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32444709,2013-12-31,2013-12-31,ID_14,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8vcGRmcy8zMjQ0NDcwOTtBcFM0NjE0OTY7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/90744423/Y3ZyLmRrOi8veGJybHMvWC0xRkMwQTFDOS0yMDE0MDUyMl8xNTQ2MDFfNzYz.xml,"Greve, 2670",Hundige Strandvej 210 B,Til den daglige ledelse i Grundsten Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-10,32444709.0,33164076.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for Grundsten Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Grundsten Frandsen,Grundsten Holding ApS,"R3 Revision, Godkendt Revisionsanpartsselskab","Karlslunde, den 09-05-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-05-09,Greve,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende Ã¥r ikke skal revideres. Betingelserne for at undlade revision er opfyldt.",DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:20398632,indberetninger-20180424,2.5124327999999996,32444709.0,,2018-04-01T00:25:49.565Z,2014-05-22T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-112.339,2014-05-22T22:00:00.000Z,,,,,,,,2561441.0,908467.0,125000.0,1981441.0,0.0,1981291.0,2561441.0,580150.0,580000.0,580000.0,580000.0,48300.0,1276628.0,531363.0,0.0,580150.0,540050.0,40100.0,1072974.0,1072974.0,
