entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLossRelatedToInvestments,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,CurrentTaxExpense,DebtReliefOrSimilarFinanceIncome,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,Revenue,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,NominalValueOfIssuedShares,Assets,CashAndCashEquivalents,CompletedDevelopmentProjects,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DevelopmentProjectsInProgress,FixturesFittingsToolsAndEquipment,IntangibleAssets,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForInvestmentsInGroupEnterprises,RetainedEarnings,SharePremium,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,InvestmentsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,ExternalExpenses,OtherExternalExpenses,AdditionsToIntangibleAssets,AdditionsToInvestmentsThroughMergersAndBusinessCombination,IncreaseDecreaseOfRevaluationsAndDevaluationsOfInvestmentsThroughNetExchangeDifferences,TransferRevaluationOfInvestments,AdditionsToPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard,IncreaseOfCapital,DescriptionOfClassOfIssuedShares,NumberOfIssuedShares
25876121,2015-01-01,2015-01-01,c112,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19111000.0,27670000.0,,,,,,,,,,,,,,,
25876121,2015-01-01,2015-01-01,c115,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
25876121,2015-01-01,2015-01-01,c211,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305000.0,,,,,,,,,,,,,,
25876121,2015-01-01,2015-01-01,c231,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927000.0,1038000.0,,,,,,,,,,,,
25876121,2015-01-01,2015-01-01,c235,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311000.0,324000.0,,,,,,,,,,,,
25876121,2015-01-01,2015-01-01,c242,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209000.0,209000.0,,,,,,,,,,,,
25876121,2015-01-01,2015-01-01,c261,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,,,-6000.0,,,,,,,,,,,
25876121,2015-01-01,2015-01-01,c312,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,12906000.0,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2015-01-01,2015-01-01,c321,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,74827000.0,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2015-01-01,2015-01-01,c351,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,-83405000.0,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2015-01-01,2015-01-01,c393,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,12906000.0,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2015-01-01,2015-01-01,c396,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,12906000.0,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2015-01-01,2015-01-01,c399,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,10406000.0,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2015-01-01,2015-01-01,c402,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,6391000.0,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25876121,2015-01-01,2015-12-31,c1,,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2VmL2EwLzEzLzcxLzE4OGItNGU2MS1hM2IwLWY1OWZjN2Y2MjFkZA.pdf,http://regnskaber.virk.dk/12167852/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzM5L2M0L2YxLzY1MzAtNDJmZC1iMmE2LWFiYzZiNWMyMDMzMQ.xml,Frederiksberg,2000.0,4.0,Osvald Helmuths Vej,Valby,2500.0,"4, 3.",Krumtappen,"Postboks 250, 2000 Frederiksberg",Osvald Helmuths Vej 4,Regnskabsklasse B,2016-06-03,2016-06-03,2001-01-31,2016-06-03,statsaut. revisor,,www.karoshealth.com,25876121.0,30700228.0,Ãrsrapport,Peter Jensen,Michel Stephan Pawlicz,Michel Stephan Pawlicz,Jyske Bank,Karos Health A/S,Ernst & Young Godkendt Revisionspartnerselskab,"Valby, den",1296000.0,KÃ¸benhavn,Inc.,Medical Insight,USA,2015-12-31,2015-01-01,100.0,2016-06-03,"KÃ¸benhavn, den",ceo,formand,RevisionspÃ¥tegning,urn:ofk:oid:22625967,indberetninger-20180424,2.5097403999999996,25876121.0,,2018-03-29T01:18:39.710Z,2016-06-07T10:12:20.784Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-27-DH,2016-06-07T10:12:21.713Z,4051000.0,,-179000.0,1600000.0,2912000.0,18000.0,-79000.0,3319000.0,2991000.0,79000.0,11003000.0,1296000.0,241000.0,946000.0,130000.0,258000.0,-2908000.0,371000.0,4523000.0,991000.0,5393000.0,,113000.0,1342000.0,12807000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371000.0,11003000.0,,,,,,,,,
