entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForCurrentTaxRelatingToTaxRateChangesOrImpositionOfNewTaxes,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm
34074496,2014-10-01,2015-09-30,c13,,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFiLzUyL2NkLzAyNGYtNDZlMC1hZWRjLTYwZGQyNWFlNzI2NQ.pdf,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2E3Lzk2L2MwL2YyMzgtNDJiYS1hOTE2LTczNWI4ZDQ3ZjQ1Yw.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,4-6,Kannikegade,8520  Lystrup,Lystrupvej 236,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i TJFJA-Lystrup 2012 Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-11-27,2016-01-18,Registreret revisor,20222670.0,34074496.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for TJFJA-Lystrup 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Thomas Olesen,Thomas Olesen,Danske Bank,TJFJA-Lystrup 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Lystrup,313862.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,313862.0,2015-11-27,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913264,indberetninger-20180424,2.5118406,34074496.0,,2018-03-28T16:55:03.853Z,2016-01-22T08:01:43.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-91-EB,2016-01-22T08:01:44.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34074496,2014-10-01,2015-09-30,c147,,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFiLzUyL2NkLzAyNGYtNDZlMC1hZWRjLTYwZGQyNWFlNzI2NQ.pdf,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2E3Lzk2L2MwL2YyMzgtNDJiYS1hOTE2LTczNWI4ZDQ3ZjQ1Yw.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,4-6,Kannikegade,8520  Lystrup,Lystrupvej 236,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i TJFJA-Lystrup 2012 Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-11-27,2016-01-18,Registreret revisor,20222670.0,34074496.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for TJFJA-Lystrup 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Thomas Olesen,Thomas Olesen,Danske Bank,TJFJA-Lystrup 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Lystrup,313862.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,313862.0,2015-11-27,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913264,indberetninger-20180424,2.5118406,34074496.0,,2018-03-28T16:55:03.853Z,2016-01-22T08:01:43.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-91-EB,2016-01-22T08:01:44.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34074496,2014-10-01,2015-09-30,c159,,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFiLzUyL2NkLzAyNGYtNDZlMC1hZWRjLTYwZGQyNWFlNzI2NQ.pdf,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2E3Lzk2L2MwL2YyMzgtNDJiYS1hOTE2LTczNWI4ZDQ3ZjQ1Yw.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,4-6,Kannikegade,8520  Lystrup,Lystrupvej 236,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i TJFJA-Lystrup 2012 Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-11-27,2016-01-18,Registreret revisor,20222670.0,34074496.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for TJFJA-Lystrup 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Thomas Olesen,Thomas Olesen,Danske Bank,TJFJA-Lystrup 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Lystrup,-41788.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,313862.0,2015-11-27,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913264,indberetninger-20180424,2.5118406,34074496.0,,2018-03-28T16:55:03.853Z,2016-01-22T08:01:43.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-91-EB,2016-01-22T08:01:44.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34074496,2014-10-01,2015-09-30,c199,,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFiLzUyL2NkLzAyNGYtNDZlMC1hZWRjLTYwZGQyNWFlNzI2NQ.pdf,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2E3Lzk2L2MwL2YyMzgtNDJiYS1hOTE2LTczNWI4ZDQ3ZjQ1Yw.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,4-6,Kannikegade,8520  Lystrup,Lystrupvej 236,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i TJFJA-Lystrup 2012 Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-11-27,2016-01-18,Registreret revisor,20222670.0,34074496.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for TJFJA-Lystrup 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Thomas Olesen,Thomas Olesen,Danske Bank,TJFJA-Lystrup 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Lystrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,313862.0,2015-11-27,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913264,indberetninger-20180424,2.5118406,34074496.0,,2018-03-28T16:55:03.853Z,2016-01-22T08:01:43.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-91-EB,2016-01-22T08:01:44.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34074496,2014-10-01,2015-09-30,c29,,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFiLzUyL2NkLzAyNGYtNDZlMC1hZWRjLTYwZGQyNWFlNzI2NQ.pdf,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2E3Lzk2L2MwL2YyMzgtNDJiYS1hOTE2LTczNWI4ZDQ3ZjQ1Yw.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,4-6,Kannikegade,8520  Lystrup,Lystrupvej 236,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i TJFJA-Lystrup 2012 Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-11-27,2016-01-18,Registreret revisor,20222670.0,34074496.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for TJFJA-Lystrup 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Thomas Olesen,Thomas Olesen,Danske Bank,TJFJA-Lystrup 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Lystrup,-41788.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,313862.0,2015-11-27,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913264,indberetninger-20180424,2.5118406,34074496.0,,2018-03-28T16:55:03.853Z,2016-01-22T08:01:43.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-91-EB,2016-01-22T08:01:44.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34074496,2014-10-01,2015-09-30,c299,,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFiLzUyL2NkLzAyNGYtNDZlMC1hZWRjLTYwZGQyNWFlNzI2NQ.pdf,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2E3Lzk2L2MwL2YyMzgtNDJiYS1hOTE2LTczNWI4ZDQ3ZjQ1Yw.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,4-6,Kannikegade,8520  Lystrup,Lystrupvej 236,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i TJFJA-Lystrup 2012 Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-11-27,2016-01-18,Registreret revisor,20222670.0,34074496.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for TJFJA-Lystrup 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Thomas Olesen,Thomas Olesen,Danske Bank,TJFJA-Lystrup 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Lystrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,313862.0,2015-11-27,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913264,indberetninger-20180424,2.5118406,34074496.0,,2018-03-28T16:55:03.853Z,2016-01-22T08:01:43.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-91-EB,2016-01-22T08:01:44.359Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34074496,2015-09-30,2015-09-30,c115,,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFiLzUyL2NkLzAyNGYtNDZlMC1hZWRjLTYwZGQyNWFlNzI2NQ.pdf,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2E3Lzk2L2MwL2YyMzgtNDJiYS1hOTE2LTczNWI4ZDQ3ZjQ1Yw.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,4-6,Kannikegade,8520  Lystrup,Lystrupvej 236,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i TJFJA-Lystrup 2012 Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-11-27,2016-01-18,Registreret revisor,20222670.0,34074496.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for TJFJA-Lystrup 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Thomas Olesen,Thomas Olesen,Danske Bank,TJFJA-Lystrup 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Lystrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,313862.0,2015-11-27,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913264,indberetninger-20180424,2.5118406,34074496.0,,2018-03-28T16:55:03.853Z,2016-01-22T08:01:43.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-91-EB,2016-01-22T08:01:44.359Z,,,,,,,,,791854.0,,,,,,,,,,,,,,,704871.0,86983.0,
34074496,2015-09-30,2015-09-30,c139,,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFiLzUyL2NkLzAyNGYtNDZlMC1hZWRjLTYwZGQyNWFlNzI2NQ.pdf,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2E3Lzk2L2MwL2YyMzgtNDJiYS1hOTE2LTczNWI4ZDQ3ZjQ1Yw.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,4-6,Kannikegade,8520  Lystrup,Lystrupvej 236,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i TJFJA-Lystrup 2012 Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-11-27,2016-01-18,Registreret revisor,20222670.0,34074496.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for TJFJA-Lystrup 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Thomas Olesen,Thomas Olesen,Danske Bank,TJFJA-Lystrup 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Lystrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,313862.0,2015-11-27,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913264,indberetninger-20180424,2.5118406,34074496.0,,2018-03-28T16:55:03.853Z,2016-01-22T08:01:43.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-91-EB,2016-01-22T08:01:44.359Z,,,,,80000.0,,,,,,,,,,,,,,,,,,,,,
34074496,2015-09-30,2015-09-30,c148,,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFiLzUyL2NkLzAyNGYtNDZlMC1hZWRjLTYwZGQyNWFlNzI2NQ.pdf,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2E3Lzk2L2MwL2YyMzgtNDJiYS1hOTE2LTczNWI4ZDQ3ZjQ1Yw.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,4-6,Kannikegade,8520  Lystrup,Lystrupvej 236,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i TJFJA-Lystrup 2012 Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-11-27,2016-01-18,Registreret revisor,20222670.0,34074496.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for TJFJA-Lystrup 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Thomas Olesen,Thomas Olesen,Danske Bank,TJFJA-Lystrup 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Lystrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,313862.0,2015-11-27,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913264,indberetninger-20180424,2.5118406,34074496.0,,2018-03-28T16:55:03.853Z,2016-01-22T08:01:43.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-91-EB,2016-01-22T08:01:44.359Z,,,,,704871.0,,,,,,,,,,,,,,,,,,,,,
34074496,2015-09-30,2015-09-30,c160,,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFiLzUyL2NkLzAyNGYtNDZlMC1hZWRjLTYwZGQyNWFlNzI2NQ.pdf,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2E3Lzk2L2MwL2YyMzgtNDJiYS1hOTE2LTczNWI4ZDQ3ZjQ1Yw.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,4-6,Kannikegade,8520  Lystrup,Lystrupvej 236,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i TJFJA-Lystrup 2012 Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-11-27,2016-01-18,Registreret revisor,20222670.0,34074496.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for TJFJA-Lystrup 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Thomas Olesen,Thomas Olesen,Danske Bank,TJFJA-Lystrup 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Lystrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,313862.0,2015-11-27,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913264,indberetninger-20180424,2.5118406,34074496.0,,2018-03-28T16:55:03.853Z,2016-01-22T08:01:43.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-91-EB,2016-01-22T08:01:44.359Z,,,,,-90259.0,,,,,,,,,,,,,,,,,,,,,
34074496,2015-09-30,2015-09-30,c2,,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzFiLzUyL2NkLzAyNGYtNDZlMC1hZWRjLTYwZGQyNWFlNzI2NQ.pdf,http://regnskaber.virk.dk/69447043/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2E3Lzk2L2MwL2YyMzgtNDJiYS1hOTE2LTczNWI4ZDQ3ZjQ1Yw.xml,1.0,Esbjerg,6700.0,6.0,BavnehÃ¸jvej,Aarhus C,8000.0,4-6,Kannikegade,8520  Lystrup,Lystrupvej 236,DK-6700 Esbjerg,BavnehÃ¸jvej 6,Til kapitalejeren i TJFJA-Lystrup 2012 Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-11-27,2016-01-18,Registreret revisor,20222670.0,34074496.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. oktober 2014 - 30. september 2015 for TJFJA-Lystrup 2012 Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Egon Nissen,Thomas Olesen,Thomas Olesen,Danske Bank,TJFJA-Lystrup 2012 Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Lystrup,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lystrup,2015-09-30,2014-10-01,313862.0,2015-11-27,Esbjerg,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21913264,indberetninger-20180424,2.5118406,34074496.0,,2018-03-28T16:55:03.853Z,2016-01-22T08:01:43.991Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AN-91-EB,2016-01-22T08:01:44.359Z,1831488.0,80000.0,1039634.0,0.0,694612.0,1831488.0,1136876.0,415984.0,791854.0,791854.0,415984.0,791854.0,5000.0,45449.0,704871.0,-90259.0,431592.0,720892.0,196809.0,1039634.0,906694.0,87491.0,87491.0,,,
