entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ValueAdjustmentsOfEquity,Assets,ContributedCapital,CurrentAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradeReceivables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameAndSurnameOfMemberOfExecutiveBoard
31484588,2013-07-01,2013-07-01,c425,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8vcGRmcy8zMTQ4NDU4ODtBcFM0MzM2NjY7MjAxMzA3MDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8veGJybHMvWC1BMkZFQkM5Ni0yMDE0MDMxMV8xODQxMTRfODg2.xml,Danmark,2100 KÃ¸benhavn Ã,Stockholmsgade 45,2100 KÃ¸benhavn Ã,Stockholmsgade 45,kapitalejerne,Regnskabsklasse B,2014-02-28,2014-02-28,2008-06-10,2014-02-28,statsautoriseret revisor,17000.0,34209936.0,31484588.0,34209936.0,Ãrsrapport,SÃ¸ren Poulsen,Mads Harboe NÃ¸rring,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",63 Avenue Des Champs Elysees Paris VIII (II) ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,KÃ¸benhavn,2013-09-30,2013-07-01,2014-02-28,KÃ¸benhavn,33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:19550486,indberetninger-20180424,2.5118417999999996,31484588,,2018-04-01T01:19:31.135Z,2014-03-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-07-01,14-177.280,2014-03-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31484588,2013-07-01,2013-09-30,c1,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8vcGRmcy8zMTQ4NDU4ODtBcFM0MzM2NjY7MjAxMzA3MDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8veGJybHMvWC1BMkZFQkM5Ni0yMDE0MDMxMV8xODQxMTRfODg2.xml,Danmark,2100 KÃ¸benhavn Ã,Stockholmsgade 45,2100 KÃ¸benhavn Ã,Stockholmsgade 45,kapitalejerne,Regnskabsklasse B,2014-02-28,2014-02-28,2008-06-10,2014-02-28,statsautoriseret revisor,,34209936.0,31484588.0,34209936.0,Ãrsrapport,SÃ¸ren Poulsen,Mads Harboe NÃ¸rring,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",63 Avenue Des Champs Elysees Paris VIII (II) ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,KÃ¸benhavn,2013-09-30,2013-07-01,2014-02-28,KÃ¸benhavn,33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:19550486,indberetninger-20180424,2.5118417999999996,31484588,,2018-04-01T01:19:31.135Z,2014-03-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-07-01,14-177.280,2014-03-11T23:00:00.000Z,94712.0,0.0,248523.0,153811.0,94712.0,248523.0,,,,,,,,,,,,,,,,,,,,,,
31484588,2013-07-01,2013-09-30,c122,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8vcGRmcy8zMTQ4NDU4ODtBcFM0MzM2NjY7MjAxMzA3MDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8veGJybHMvWC1BMkZFQkM5Ni0yMDE0MDMxMV8xODQxMTRfODg2.xml,Danmark,2100 KÃ¸benhavn Ã,Stockholmsgade 45,2100 KÃ¸benhavn Ã,Stockholmsgade 45,kapitalejerne,Regnskabsklasse B,2014-02-28,2014-02-28,2008-06-10,2014-02-28,statsautoriseret revisor,,34209936.0,31484588.0,34209936.0,Ãrsrapport,SÃ¸ren Poulsen,Mads Harboe NÃ¸rring,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",63 Avenue Des Champs Elysees Paris VIII (II) ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,KÃ¸benhavn,2013-09-30,2013-07-01,2014-02-28,KÃ¸benhavn,33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:19550486,indberetninger-20180424,2.5118417999999996,31484588,,2018-04-01T01:19:31.135Z,2014-03-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-07-01,14-177.280,2014-03-11T23:00:00.000Z,94712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
31484588,2013-07-01,2013-09-30,c200,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8vcGRmcy8zMTQ4NDU4ODtBcFM0MzM2NjY7MjAxMzA3MDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8veGJybHMvWC1BMkZFQkM5Ni0yMDE0MDMxMV8xODQxMTRfODg2.xml,Danmark,2100 KÃ¸benhavn Ã,Stockholmsgade 45,2100 KÃ¸benhavn Ã,Stockholmsgade 45,kapitalejerne,Regnskabsklasse B,2014-02-28,2014-02-28,2008-06-10,2014-02-28,statsautoriseret revisor,,34209936.0,31484588.0,34209936.0,Ãrsrapport,SÃ¸ren Poulsen,Mads Harboe NÃ¸rring,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",63 Avenue Des Champs Elysees Paris VIII (II) ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,KÃ¸benhavn,2013-09-30,2013-07-01,2014-02-28,KÃ¸benhavn,33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:19550486,indberetninger-20180424,2.5118417999999996,31484588,,2018-04-01T01:19:31.135Z,2014-03-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-07-01,14-177.280,2014-03-11T23:00:00.000Z,94712.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
31484588,2013-07-01,2013-09-30,c70,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8vcGRmcy8zMTQ4NDU4ODtBcFM0MzM2NjY7MjAxMzA3MDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8veGJybHMvWC1BMkZFQkM5Ni0yMDE0MDMxMV8xODQxMTRfODg2.xml,Danmark,2100 KÃ¸benhavn Ã,Stockholmsgade 45,2100 KÃ¸benhavn Ã,Stockholmsgade 45,kapitalejerne,Regnskabsklasse B,2014-02-28,2014-02-28,2008-06-10,2014-02-28,statsautoriseret revisor,,34209936.0,31484588.0,34209936.0,Ãrsrapport,SÃ¸ren Poulsen,Mads Harboe NÃ¸rring,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",63 Avenue Des Champs Elysees Paris VIII (II) ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,KÃ¸benhavn,2013-09-30,2013-07-01,2014-02-28,KÃ¸benhavn,33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:19550486,indberetninger-20180424,2.5118417999999996,31484588,,2018-04-01T01:19:31.135Z,2014-03-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-07-01,14-177.280,2014-03-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mads Harboe NÃ¸rring
31484588,2013-07-01,2013-09-30,c71,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8vcGRmcy8zMTQ4NDU4ODtBcFM0MzM2NjY7MjAxMzA3MDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8veGJybHMvWC1BMkZFQkM5Ni0yMDE0MDMxMV8xODQxMTRfODg2.xml,Danmark,2100 KÃ¸benhavn Ã,Stockholmsgade 45,2100 KÃ¸benhavn Ã,Stockholmsgade 45,kapitalejerne,Regnskabsklasse B,2014-02-28,2014-02-28,2008-06-10,2014-02-28,statsautoriseret revisor,,34209936.0,31484588.0,34209936.0,Ãrsrapport,SÃ¸ren Poulsen,Mads Harboe NÃ¸rring,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",63 Avenue Des Champs Elysees Paris VIII (II) ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,KÃ¸benhavn,2013-09-30,2013-07-01,2014-02-28,KÃ¸benhavn,33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:19550486,indberetninger-20180424,2.5118417999999996,31484588,,2018-04-01T01:19:31.135Z,2014-03-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-07-01,14-177.280,2014-03-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeffrey Savoie
31484588,2013-07-01,2013-09-30,c88,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8vcGRmcy8zMTQ4NDU4ODtBcFM0MzM2NjY7MjAxMzA3MDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8veGJybHMvWC1BMkZFQkM5Ni0yMDE0MDMxMV8xODQxMTRfODg2.xml,Danmark,2100 KÃ¸benhavn Ã,Stockholmsgade 45,2100 KÃ¸benhavn Ã,Stockholmsgade 45,kapitalejerne,Regnskabsklasse B,2014-02-28,2014-02-28,2008-06-10,2014-02-28,statsautoriseret revisor,,34209936.0,31484588.0,34209936.0,Ãrsrapport,SÃ¸ren Poulsen,Mads Harboe NÃ¸rring,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",63 Avenue Des Champs Elysees Paris VIII (II) ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,KÃ¸benhavn,2013-09-30,2013-07-01,2014-02-28,KÃ¸benhavn,33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:19550486,indberetninger-20180424,2.5118417999999996,31484588,,2018-04-01T01:19:31.135Z,2014-03-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-07-01,14-177.280,2014-03-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31484588,2013-09-30,2013-09-30,c153,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8vcGRmcy8zMTQ4NDU4ODtBcFM0MzM2NjY7MjAxMzA3MDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8veGJybHMvWC1BMkZFQkM5Ni0yMDE0MDMxMV8xODQxMTRfODg2.xml,Danmark,2100 KÃ¸benhavn Ã,Stockholmsgade 45,2100 KÃ¸benhavn Ã,Stockholmsgade 45,kapitalejerne,Regnskabsklasse B,2014-02-28,2014-02-28,2008-06-10,2014-02-28,statsautoriseret revisor,,34209936.0,31484588.0,34209936.0,Ãrsrapport,SÃ¸ren Poulsen,Mads Harboe NÃ¸rring,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",63 Avenue Des Champs Elysees Paris VIII (II) ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,KÃ¸benhavn,2013-09-30,2013-07-01,2014-02-28,KÃ¸benhavn,33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:19550486,indberetninger-20180424,2.5118417999999996,31484588,,2018-04-01T01:19:31.135Z,2014-03-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-07-01,14-177.280,2014-03-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,38000000.0,,,,,,,38828.0,37961172.0,
31484588,2013-09-30,2013-09-30,c183,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8vcGRmcy8zMTQ4NDU4ODtBcFM0MzM2NjY7MjAxMzA3MDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8veGJybHMvWC1BMkZFQkM5Ni0yMDE0MDMxMV8xODQxMTRfODg2.xml,Danmark,2100 KÃ¸benhavn Ã,Stockholmsgade 45,2100 KÃ¸benhavn Ã,Stockholmsgade 45,kapitalejerne,Regnskabsklasse B,2014-02-28,2014-02-28,2008-06-10,2014-02-28,statsautoriseret revisor,17000.0,34209936.0,31484588.0,34209936.0,Ãrsrapport,SÃ¸ren Poulsen,Mads Harboe NÃ¸rring,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",63 Avenue Des Champs Elysees Paris VIII (II) ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,KÃ¸benhavn,2013-09-30,2013-07-01,2014-02-28,KÃ¸benhavn,33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:19550486,indberetninger-20180424,2.5118417999999996,31484588,,2018-04-01T01:19:31.135Z,2014-03-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-07-01,14-177.280,2014-03-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31484588,2013-09-30,2013-09-30,c201,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8vcGRmcy8zMTQ4NDU4ODtBcFM0MzM2NjY7MjAxMzA3MDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8veGJybHMvWC1BMkZFQkM5Ni0yMDE0MDMxMV8xODQxMTRfODg2.xml,Danmark,2100 KÃ¸benhavn Ã,Stockholmsgade 45,2100 KÃ¸benhavn Ã,Stockholmsgade 45,kapitalejerne,Regnskabsklasse B,2014-02-28,2014-02-28,2008-06-10,2014-02-28,statsautoriseret revisor,5023658.0,34209936.0,31484588.0,34209936.0,Ãrsrapport,SÃ¸ren Poulsen,Mads Harboe NÃ¸rring,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",63 Avenue Des Champs Elysees Paris VIII (II) ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,KÃ¸benhavn,2013-09-30,2013-07-01,2014-02-28,KÃ¸benhavn,33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:19550486,indberetninger-20180424,2.5118417999999996,31484588,,2018-04-01T01:19:31.135Z,2014-03-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-07-01,14-177.280,2014-03-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31484588,2013-09-30,2013-09-30,c6,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8vcGRmcy8zMTQ4NDU4ODtBcFM0MzM2NjY7MjAxMzA3MDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/88548413/Y3ZyLmRrOi8veGJybHMvWC1BMkZFQkM5Ni0yMDE0MDMxMV8xODQxMTRfODg2.xml,Danmark,2100 KÃ¸benhavn Ã,Stockholmsgade 45,2100 KÃ¸benhavn Ã,Stockholmsgade 45,kapitalejerne,Regnskabsklasse B,2014-02-28,2014-02-28,2008-06-10,2014-02-28,statsautoriseret revisor,5040658.0,34209936.0,31484588.0,34209936.0,Ãrsrapport,SÃ¸ren Poulsen,Mads Harboe NÃ¸rring,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",63 Avenue Des Champs Elysees Paris VIII (II) ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,KÃ¸benhavn,2013-09-30,2013-07-01,2014-02-28,KÃ¸benhavn,33 110 220,RevisionspÃ¥tegning,urn:ofk:oid:19550486,indberetninger-20180424,2.5118417999999996,31484588,,2018-04-01T01:19:31.135Z,2014-03-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2013-07-01,14-177.280,2014-03-11T23:00:00.000Z,,,,,,,,38462810.0,17000.0,462810.0,38000000.0,38462810.0,33422152.0,26641087.0,26641087.0,38000000.0,44372.0,169519.0,38000000.0,5023658.0,1123432.0,6781065.0,5613261.0,462810.0,293291.0,,,
