entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
35521607,2016-07-01,2016-07-01,c199,,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYwLzk2LzhlLzk3NjUtNDNhNS04MjdlLTc3M2JmMGUxYTU3Zg.pdf,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VlLzVmL2M3LzJmMGYtNDMzZC04MDQ2LTQ5ZDc0YTVlYjM1OQ.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Viborg,8800.0,6.0,Egelundvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-29,2017-09-29,2013-10-28,2017-09-29,212058.0,statsautoriseret revisor,Eksterne omkostninger omfatter omkostninger til lokaler og administration.,uw@uw.dk,3362580.0,32093272.0,35521607.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ejendomsselskabet VR - 1313 ApS.,Ãrsrapport,7623000.0,938000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Tina HÃ¸jvang,Lars HÃ¸jvang,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet VR - 1313 ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2017-06-30,2016-07-01,2017-09-29,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562107,indberetninger-20180424,2.5116906,35521607.0,,2018-03-27T10:38:09.065Z,2017-10-04T11:17:51.878Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-22-TJ,2017-10-04T11:17:52.040Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35521607,2016-07-01,2017-06-30,c1,,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYwLzk2LzhlLzk3NjUtNDNhNS04MjdlLTc3M2JmMGUxYTU3Zg.pdf,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VlLzVmL2M3LzJmMGYtNDMzZC04MDQ2LTQ5ZDc0YTVlYjM1OQ.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Viborg,8800.0,6.0,Egelundvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-29,2017-09-29,2013-10-28,2017-09-29,212058.0,statsautoriseret revisor,Eksterne omkostninger omfatter omkostninger til lokaler og administration.,uw@uw.dk,,32093272.0,35521607.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ejendomsselskabet VR - 1313 ApS.,Ãrsrapport,7623000.0,938000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Tina HÃ¸jvang,Lars HÃ¸jvang,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet VR - 1313 ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2017-06-30,2016-07-01,2017-09-29,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562107,indberetninger-20180424,2.5116906,35521607.0,,2018-03-27T10:38:09.065Z,2017-10-04T11:17:51.878Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-22-TJ,2017-10-04T11:17:52.040Z,692545.0,212058.0,1387589.0,0.0,303469.0,16164.0,303469.0,888226.0,1175531.0,195681.0,,,,,,,,,,,,,,,,,,,,,,,,
35521607,2016-07-01,2017-06-30,c122,,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYwLzk2LzhlLzk3NjUtNDNhNS04MjdlLTc3M2JmMGUxYTU3Zg.pdf,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VlLzVmL2M3LzJmMGYtNDMzZC04MDQ2LTQ5ZDc0YTVlYjM1OQ.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Viborg,8800.0,6.0,Egelundvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-29,2017-09-29,2013-10-28,2017-09-29,212058.0,statsautoriseret revisor,Eksterne omkostninger omfatter omkostninger til lokaler og administration.,uw@uw.dk,,32093272.0,35521607.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ejendomsselskabet VR - 1313 ApS.,Ãrsrapport,7623000.0,938000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Tina HÃ¸jvang,Lars HÃ¸jvang,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet VR - 1313 ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2017-06-30,2016-07-01,2017-09-29,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562107,indberetninger-20180424,2.5116906,35521607.0,,2018-03-27T10:38:09.065Z,2017-10-04T11:17:51.878Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-22-TJ,2017-10-04T11:17:52.040Z,692545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35521607,2016-07-01,2017-06-30,c149,,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYwLzk2LzhlLzk3NjUtNDNhNS04MjdlLTc3M2JmMGUxYTU3Zg.pdf,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VlLzVmL2M3LzJmMGYtNDMzZC04MDQ2LTQ5ZDc0YTVlYjM1OQ.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Viborg,8800.0,6.0,Egelundvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-29,2017-09-29,2013-10-28,2017-09-29,212058.0,statsautoriseret revisor,Eksterne omkostninger omfatter omkostninger til lokaler og administration.,uw@uw.dk,,32093272.0,35521607.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ejendomsselskabet VR - 1313 ApS.,Ãrsrapport,7623000.0,938000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Tina HÃ¸jvang,Lars HÃ¸jvang,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet VR - 1313 ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2017-06-30,2016-07-01,2017-09-29,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562107,indberetninger-20180424,2.5116906,35521607.0,,2018-03-27T10:38:09.065Z,2017-10-04T11:17:51.878Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-22-TJ,2017-10-04T11:17:52.040Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35521607,2016-07-01,2017-06-30,c200,,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYwLzk2LzhlLzk3NjUtNDNhNS04MjdlLTc3M2JmMGUxYTU3Zg.pdf,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VlLzVmL2M3LzJmMGYtNDMzZC04MDQ2LTQ5ZDc0YTVlYjM1OQ.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Viborg,8800.0,6.0,Egelundvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-29,2017-09-29,2013-10-28,2017-09-29,212058.0,statsautoriseret revisor,Eksterne omkostninger omfatter omkostninger til lokaler og administration.,uw@uw.dk,,32093272.0,35521607.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ejendomsselskabet VR - 1313 ApS.,Ãrsrapport,7623000.0,938000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Tina HÃ¸jvang,Lars HÃ¸jvang,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet VR - 1313 ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2017-06-30,2016-07-01,2017-09-29,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562107,indberetninger-20180424,2.5116906,35521607.0,,2018-03-27T10:38:09.065Z,2017-10-04T11:17:51.878Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-22-TJ,2017-10-04T11:17:52.040Z,692545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35521607,2016-07-01,2017-06-30,c71,,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYwLzk2LzhlLzk3NjUtNDNhNS04MjdlLTc3M2JmMGUxYTU3Zg.pdf,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VlLzVmL2M3LzJmMGYtNDMzZC04MDQ2LTQ5ZDc0YTVlYjM1OQ.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Viborg,8800.0,6.0,Egelundvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-29,2017-09-29,2013-10-28,2017-09-29,212058.0,statsautoriseret revisor,Eksterne omkostninger omfatter omkostninger til lokaler og administration.,uw@uw.dk,,32093272.0,35521607.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ejendomsselskabet VR - 1313 ApS.,Ãrsrapport,7623000.0,938000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Tina HÃ¸jvang,Lars HÃ¸jvang,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet VR - 1313 ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2017-06-30,2016-07-01,2017-09-29,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562107,indberetninger-20180424,2.5116906,35521607.0,,2018-03-27T10:38:09.065Z,2017-10-04T11:17:51.878Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-22-TJ,2017-10-04T11:17:52.040Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35521607,2016-07-01,2017-06-30,c88,,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYwLzk2LzhlLzk3NjUtNDNhNS04MjdlLTc3M2JmMGUxYTU3Zg.pdf,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VlLzVmL2M3LzJmMGYtNDMzZC04MDQ2LTQ5ZDc0YTVlYjM1OQ.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Viborg,8800.0,6.0,Egelundvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-29,2017-09-29,2013-10-28,2017-09-29,212058.0,statsautoriseret revisor,Eksterne omkostninger omfatter omkostninger til lokaler og administration.,uw@uw.dk,,32093272.0,35521607.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ejendomsselskabet VR - 1313 ApS.,Ãrsrapport,7623000.0,938000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Tina HÃ¸jvang,Lars HÃ¸jvang,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet VR - 1313 ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2017-06-30,2016-07-01,2017-09-29,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562107,indberetninger-20180424,2.5116906,35521607.0,,2018-03-27T10:38:09.065Z,2017-10-04T11:17:51.878Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-22-TJ,2017-10-04T11:17:52.040Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35521607,2017-06-30,2017-06-30,c150,,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYwLzk2LzhlLzk3NjUtNDNhNS04MjdlLTc3M2JmMGUxYTU3Zg.pdf,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VlLzVmL2M3LzJmMGYtNDMzZC04MDQ2LTQ5ZDc0YTVlYjM1OQ.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Viborg,8800.0,6.0,Egelundvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-29,2017-09-29,2013-10-28,2017-09-29,212058.0,statsautoriseret revisor,Eksterne omkostninger omfatter omkostninger til lokaler og administration.,uw@uw.dk,,32093272.0,35521607.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ejendomsselskabet VR - 1313 ApS.,Ãrsrapport,7623000.0,938000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Tina HÃ¸jvang,Lars HÃ¸jvang,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet VR - 1313 ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2017-06-30,2016-07-01,2017-09-29,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562107,indberetninger-20180424,2.5116906,35521607.0,,2018-03-27T10:38:09.065Z,2017-10-04T11:17:51.878Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-22-TJ,2017-10-04T11:17:52.040Z,,,,,,,,,,,,,,,,,,,,,,16950817.0,,,,,,,,,,,777413.0,17728230.0
35521607,2017-06-30,2017-06-30,c183,,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYwLzk2LzhlLzk3NjUtNDNhNS04MjdlLTc3M2JmMGUxYTU3Zg.pdf,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VlLzVmL2M3LzJmMGYtNDMzZC04MDQ2LTQ5ZDc0YTVlYjM1OQ.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Viborg,8800.0,6.0,Egelundvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-29,2017-09-29,2013-10-28,2017-09-29,212058.0,statsautoriseret revisor,Eksterne omkostninger omfatter omkostninger til lokaler og administration.,uw@uw.dk,80000.0,32093272.0,35521607.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ejendomsselskabet VR - 1313 ApS.,Ãrsrapport,7623000.0,938000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Tina HÃ¸jvang,Lars HÃ¸jvang,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet VR - 1313 ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2017-06-30,2016-07-01,2017-09-29,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562107,indberetninger-20180424,2.5116906,35521607.0,,2018-03-27T10:38:09.065Z,2017-10-04T11:17:51.878Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-22-TJ,2017-10-04T11:17:52.040Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35521607,2017-06-30,2017-06-30,c201,,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzYwLzk2LzhlLzk3NjUtNDNhNS04MjdlLTc3M2JmMGUxYTU3Zg.pdf,http://regnskaber.virk.dk/70612553/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2VlLzVmL2M3LzJmMGYtNDMzZC04MDQ2LTQ5ZDc0YTVlYjM1OQ.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,Viborg,8800.0,6.0,Egelundvej,"8800, Viborg","Agerlandsvej, 1",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-29,2017-09-29,2013-10-28,2017-09-29,212058.0,statsautoriseret revisor,Eksterne omkostninger omfatter omkostninger til lokaler og administration.,uw@uw.dk,4055125.0,32093272.0,35521607.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017 for Ejendomsselskabet VR - 1313 ApS.,Ãrsrapport,7623000.0,938000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Henrik Lundsgaard,Tina HÃ¸jvang,Lars HÃ¸jvang,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Ejendomsselskabet VR - 1313 ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",Viborg,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Viborg Kommune,2017-06-30,2016-07-01,2017-09-29,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562107,indberetninger-20180424,2.5116906,35521607.0,,2018-03-27T10:38:09.065Z,2017-10-04T11:17:51.878Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AY-22-TJ,2017-10-04T11:17:52.040Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
