entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForDeferredTaxCashFlow,AdjustmentsOfInterestAndSimilarIncomes,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInFinancingActivities,CashFlowsFromUsedInInvestingActivities,CashFlowsFromUsedInOperatingActivities,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssets,DividendPaidCashFlow,IncomeTaxesPaidRefundClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OtherAdjustments,OtherAdjustmentsForDecreaseIncreaseInWorkingCapital,OtherProvisionsCashFlow,ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,PurchaseOfInvestments,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,RaisingOfDebtToCreditInstitutions,SaleOfInvestments,AdministrativeExpenses,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,CostOfProduction,DistributionCosts,OtherOperatingIncome,Revenue,AverageNumberOfEmployees,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,CompletedDevelopmentProjects,CurrentDeferredTaxAssets,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LeaseholdImprovements,LongtermDebtToBanks,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,MinorityInterests,OtherProvisions,OtherShorttermInvestments,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,ShorttermDebtToBanks,ShorttermInvestments,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermTradePayables,ShorttermTradeReceivables,AdjustmentsOfHedgingInstruments,DividendPaid,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
51488415,2017-06-30,2017-06-30,ID_23,,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzk4LzJmLzUyLzNiZTgtNDNlOS1hNTIwLTVhOWFlM2VjYzJjNg.pdf,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzllL2I2L2JmL2RjYWItNGIxNC05MDA2LTcwNThhMDkxNjFjMA.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Nilpeter Holding ApS,,"Regnskabsklasse C, stor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at koncernregnskabet og Ã¥rsregnskabet giver et retvisende billede af koncernens og selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af koncernens og selskabets aktiviteter samt af koncernens pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-03,2018-12-03,2018-12-03,39463113.0,51488415.0,39463113.0,mne31406,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Nilpeter Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Lars Eriksen,KRESTON CM,Nilpeter Holding ApS,"KRESTON CM, statsautoriseret revisionsinteressentskab",Slagelse,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"330, Slagelse",2018-06-30,2017-07-01,false,2018-12-03,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26411463,indberetninger-20180424,2.5097417999999996,51488415.0,AWd0o28Bet7j816DxR0T,2018-12-03T15:15:52.273Z,2018-12-03T15:15:22.920Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-69-MC,2018-12-03T15:15:23.869Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737348000.0,24087000.0,3000000.0,566435000.0,5651000.0,311340000.0,737348000.0,391237000.0,73459000.0,,170913000.0,73459000.0,56148000.0,39095000.0,34324000.0,81135000.0,6000000.0,,294758000.0,7723000.0,326344000.0,,323438000.0,17529000.0,7540000.0,15890000.0,10485000.0,429000.0,16319000.0,214583000.0,45123000.0,1688000.0,23697000.0,20171000.0,64893000.0,21025000.0,-141000.0,29232000.0,4327000.0,34771000.0,5539000.0,214583000.0,114855000.0,4327000.0,9009000.0,37757000.0,91046000.0,260667000.0,,,,,,
51488415,2017-06-30,2017-06-30,ID_29,,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzk4LzJmLzUyLzNiZTgtNDNlOS1hNTIwLTVhOWFlM2VjYzJjNg.pdf,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzllL2I2L2JmL2RjYWItNGIxNC05MDA2LTcwNThhMDkxNjFjMA.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Nilpeter Holding ApS,28414000.0,"Regnskabsklasse C, stor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at koncernregnskabet og Ã¥rsregnskabet giver et retvisende billede af koncernens og selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af koncernens og selskabets aktiviteter samt af koncernens pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-03,2018-12-03,2018-12-03,39463113.0,51488415.0,39463113.0,mne31406,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Nilpeter Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Lars Eriksen,KRESTON CM,Nilpeter Holding ApS,"KRESTON CM, statsautoriseret revisionsinteressentskab",Slagelse,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"330, Slagelse",2018-06-30,2017-07-01,false,2018-12-03,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26411463,indberetninger-20180424,2.5097417999999996,51488415.0,AWd0o28Bet7j816DxR0T,2018-12-03T15:15:52.273Z,2018-12-03T15:15:22.920Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-69-MC,2018-12-03T15:15:23.869Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51488415,2017-07-01,2017-07-01,ID_26,,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzk4LzJmLzUyLzNiZTgtNDNlOS1hNTIwLTVhOWFlM2VjYzJjNg.pdf,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzllL2I2L2JmL2RjYWItNGIxNC05MDA2LTcwNThhMDkxNjFjMA.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Nilpeter Holding ApS,28414000.0,"Regnskabsklasse C, stor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at koncernregnskabet og Ã¥rsregnskabet giver et retvisende billede af koncernens og selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af koncernens og selskabets aktiviteter samt af koncernens pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-03,2018-12-03,2018-12-03,39463113.0,51488415.0,39463113.0,mne31406,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Nilpeter Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Lars Eriksen,KRESTON CM,Nilpeter Holding ApS,"KRESTON CM, statsautoriseret revisionsinteressentskab",Slagelse,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"330, Slagelse",2018-06-30,2017-07-01,false,2018-12-03,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26411463,indberetninger-20180424,2.5097417999999996,51488415.0,AWd0o28Bet7j816DxR0T,2018-12-03T15:15:52.273Z,2018-12-03T15:15:22.920Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-69-MC,2018-12-03T15:15:23.869Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51488415,2017-07-01,2017-07-01,ID_31,,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzk4LzJmLzUyLzNiZTgtNDNlOS1hNTIwLTVhOWFlM2VjYzJjNg.pdf,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzllL2I2L2JmL2RjYWItNGIxNC05MDA2LTcwNThhMDkxNjFjMA.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Nilpeter Holding ApS,,"Regnskabsklasse C, stor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at koncernregnskabet og Ã¥rsregnskabet giver et retvisende billede af koncernens og selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af koncernens og selskabets aktiviteter samt af koncernens pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-03,2018-12-03,2018-12-03,39463113.0,51488415.0,39463113.0,mne31406,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Nilpeter Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Lars Eriksen,KRESTON CM,Nilpeter Holding ApS,"KRESTON CM, statsautoriseret revisionsinteressentskab",Slagelse,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"330, Slagelse",2018-06-30,2017-07-01,false,2018-12-03,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26411463,indberetninger-20180424,2.5097417999999996,51488415.0,AWd0o28Bet7j816DxR0T,2018-12-03T15:15:52.273Z,2018-12-03T15:15:22.920Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-69-MC,2018-12-03T15:15:23.869Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51488415,2017-07-01,2017-07-01,ID_32,,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzk4LzJmLzUyLzNiZTgtNDNlOS1hNTIwLTVhOWFlM2VjYzJjNg.pdf,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzllL2I2L2JmL2RjYWItNGIxNC05MDA2LTcwNThhMDkxNjFjMA.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Nilpeter Holding ApS,,"Regnskabsklasse C, stor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at koncernregnskabet og Ã¥rsregnskabet giver et retvisende billede af koncernens og selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af koncernens og selskabets aktiviteter samt af koncernens pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-03,2018-12-03,2018-12-03,39463113.0,51488415.0,39463113.0,mne31406,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Nilpeter Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Lars Eriksen,KRESTON CM,Nilpeter Holding ApS,"KRESTON CM, statsautoriseret revisionsinteressentskab",Slagelse,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"330, Slagelse",2018-06-30,2017-07-01,false,2018-12-03,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26411463,indberetninger-20180424,2.5097417999999996,51488415.0,AWd0o28Bet7j816DxR0T,2018-12-03T15:15:52.273Z,2018-12-03T15:15:22.920Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-69-MC,2018-12-03T15:15:23.869Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7723000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51488415,2017-07-01,2017-07-01,ID_33,,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzk4LzJmLzUyLzNiZTgtNDNlOS1hNTIwLTVhOWFlM2VjYzJjNg.pdf,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzllL2I2L2JmL2RjYWItNGIxNC05MDA2LTcwNThhMDkxNjFjMA.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Nilpeter Holding ApS,,"Regnskabsklasse C, stor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at koncernregnskabet og Ã¥rsregnskabet giver et retvisende billede af koncernens og selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af koncernens og selskabets aktiviteter samt af koncernens pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-03,2018-12-03,2018-12-03,39463113.0,51488415.0,39463113.0,mne31406,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Nilpeter Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Lars Eriksen,KRESTON CM,Nilpeter Holding ApS,"KRESTON CM, statsautoriseret revisionsinteressentskab",Slagelse,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"330, Slagelse",2018-06-30,2017-07-01,false,2018-12-03,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26411463,indberetninger-20180424,2.5097417999999996,51488415.0,AWd0o28Bet7j816DxR0T,2018-12-03T15:15:52.273Z,2018-12-03T15:15:22.920Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-69-MC,2018-12-03T15:15:23.869Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-231531000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51488415,2017-07-01,2017-07-01,ID_34,,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzk4LzJmLzUyLzNiZTgtNDNlOS1hNTIwLTVhOWFlM2VjYzJjNg.pdf,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzllL2I2L2JmL2RjYWItNGIxNC05MDA2LTcwNThhMDkxNjFjMA.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Nilpeter Holding ApS,,"Regnskabsklasse C, stor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at koncernregnskabet og Ã¥rsregnskabet giver et retvisende billede af koncernens og selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af koncernens og selskabets aktiviteter samt af koncernens pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-03,2018-12-03,2018-12-03,39463113.0,51488415.0,39463113.0,mne31406,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Nilpeter Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Lars Eriksen,KRESTON CM,Nilpeter Holding ApS,"KRESTON CM, statsautoriseret revisionsinteressentskab",Slagelse,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"330, Slagelse",2018-06-30,2017-07-01,false,2018-12-03,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26411463,indberetninger-20180424,2.5097417999999996,51488415.0,AWd0o28Bet7j816DxR0T,2018-12-03T15:15:52.273Z,2018-12-03T15:15:22.920Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-69-MC,2018-12-03T15:15:23.869Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63227000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51488415,2017-07-01,2017-07-01,ID_35,,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzk4LzJmLzUyLzNiZTgtNDNlOS1hNTIwLTVhOWFlM2VjYzJjNg.pdf,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzllL2I2L2JmL2RjYWItNGIxNC05MDA2LTcwNThhMDkxNjFjMA.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Nilpeter Holding ApS,,"Regnskabsklasse C, stor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at koncernregnskabet og Ã¥rsregnskabet giver et retvisende billede af koncernens og selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af koncernens og selskabets aktiviteter samt af koncernens pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-03,2018-12-03,2018-12-03,39463113.0,51488415.0,39463113.0,mne31406,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Nilpeter Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Lars Eriksen,KRESTON CM,Nilpeter Holding ApS,"KRESTON CM, statsautoriseret revisionsinteressentskab",Slagelse,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"330, Slagelse",2018-06-30,2017-07-01,false,2018-12-03,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26411463,indberetninger-20180424,2.5097417999999996,51488415.0,AWd0o28Bet7j816DxR0T,2018-12-03T15:15:52.273Z,2018-12-03T15:15:22.920Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-69-MC,2018-12-03T15:15:23.869Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51488415,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzk4LzJmLzUyLzNiZTgtNDNlOS1hNTIwLTVhOWFlM2VjYzJjNg.pdf,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzllL2I2L2JmL2RjYWItNGIxNC05MDA2LTcwNThhMDkxNjFjMA.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Nilpeter Holding ApS,,"Regnskabsklasse C, stor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at koncernregnskabet og Ã¥rsregnskabet giver et retvisende billede af koncernens og selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af koncernens og selskabets aktiviteter samt af koncernens pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-03,2018-12-03,2018-12-03,39463113.0,51488415.0,39463113.0,mne31406,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Nilpeter Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Lars Eriksen,KRESTON CM,Nilpeter Holding ApS,"KRESTON CM, statsautoriseret revisionsinteressentskab",Slagelse,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"330, Slagelse",2018-06-30,2017-07-01,false,2018-12-03,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26411463,indberetninger-20180424,2.5097417999999996,51488415.0,AWd0o28Bet7j816DxR0T,2018-12-03T15:15:52.273Z,2018-12-03T15:15:22.920Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-69-MC,2018-12-03T15:15:23.869Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51488415,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzg2Lzk4LzJmLzUyLzNiZTgtNDNlOS1hNTIwLTVhOWFlM2VjYzJjNg.pdf,http://regnskaber.virk.dk/51488415/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzllL2I2L2JmL2RjYWItNGIxNC05MDA2LTcwNThhMDkxNjFjMA.xml,true,"KÃ¸benhavn K, 1304",Adelgade 15,Til kapitalejerne i Nilpeter Holding ApS,,"Regnskabsklasse C, stor virksomhed",Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at koncernregnskabet og Ã¥rsregnskabet giver et retvisende billede af koncernens og selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af koncernens og selskabets aktiviteter samt af koncernens pengestrÃ¸mme for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-12-03,2018-12-03,2018-12-03,39463113.0,51488415.0,39463113.0,mne31406,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Nilpeter Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel Hansen,Lars Eriksen,KRESTON CM,Nilpeter Holding ApS,"KRESTON CM, statsautoriseret revisionsinteressentskab",Slagelse,2016-07-01,2017-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"330, Slagelse",2018-06-30,2017-07-01,false,2018-12-03,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26411463,indberetninger-20180424,2.5097417999999996,51488415.0,AWd0o28Bet7j816DxR0T,2018-12-03T15:15:52.273Z,2018-12-03T15:15:22.920Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EH-69-MC,2018-12-03T15:15:23.869Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
