entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
29776369,2015-09-30,2015-09-30,c476,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2JlLzk2LzlhLzFjYjMtNGZjMC05ZDIwLThjMzFlMmUwNTUzMw.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VmL2I3LzMxLzU1NjMtNDJkMC1iOGNkLTYzNWZiNDI5MDUyNg.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-21,2016-12-21,2006-08-07,2017-01-16,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy H. Andersen,Knud Erik Hansen,Knud Erik Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23402484,indberetninger-20180424,2.5118417999999996,29776369.0,,2018-03-27T11:43:47.874Z,2017-01-18T07:25:43.902Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-03-LP,2017-01-18T07:25:44.045Z,490932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29776369,2015-10-01,2015-10-01,c175,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2JlLzk2LzlhLzFjYjMtNGZjMC05ZDIwLThjMzFlMmUwNTUzMw.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VmL2I3LzMxLzU1NjMtNDJkMC1iOGNkLTYzNWZiNDI5MDUyNg.xml,-1011160.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-21,2016-12-21,2006-08-07,2017-01-16,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for K.E. Hansen ApS.,Ãrsrapport,1855988.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy H. Andersen,Knud Erik Hansen,Knud Erik Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23402484,indberetninger-20180424,2.5118417999999996,29776369.0,,2018-03-27T11:43:47.874Z,2017-01-18T07:25:43.902Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-03-LP,2017-01-18T07:25:44.045Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29776369,2015-10-01,2015-10-01,c181,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2JlLzk2LzlhLzFjYjMtNGZjMC05ZDIwLThjMzFlMmUwNTUzMw.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VmL2I3LzMxLzU1NjMtNDJkMC1iOGNkLTYzNWZiNDI5MDUyNg.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-21,2016-12-21,2006-08-07,2017-01-16,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy H. Andersen,Knud Erik Hansen,Knud Erik Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23402484,indberetninger-20180424,2.5118417999999996,29776369.0,,2018-03-27T11:43:47.874Z,2017-01-18T07:25:43.902Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-03-LP,2017-01-18T07:25:44.045Z,774558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29776369,2015-10-01,2015-10-01,c199,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2JlLzk2LzlhLzFjYjMtNGZjMC05ZDIwLThjMzFlMmUwNTUzMw.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VmL2I3LzMxLzU1NjMtNDJkMC1iOGNkLTYzNWZiNDI5MDUyNg.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-21,2016-12-21,2006-08-07,2017-01-16,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy H. Andersen,Knud Erik Hansen,Knud Erik Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23402484,indberetninger-20180424,2.5118417999999996,29776369.0,,2018-03-27T11:43:47.874Z,2017-01-18T07:25:43.902Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-03-LP,2017-01-18T07:25:44.045Z,490932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
29776369,2015-10-01,2016-09-30,c1,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2JlLzk2LzlhLzFjYjMtNGZjMC05ZDIwLThjMzFlMmUwNTUzMw.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VmL2I3LzMxLzU1NjMtNDJkMC1iOGNkLTYzNWZiNDI5MDUyNg.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-21,2016-12-21,2006-08-07,2017-01-16,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy H. Andersen,Knud Erik Hansen,Knud Erik Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23402484,indberetninger-20180424,2.5118417999999996,29776369.0,,2018-03-27T11:43:47.874Z,2017-01-18T07:25:43.902Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-03-LP,2017-01-18T07:25:44.045Z,,-45810.0,,-2502.0,-52406.0,0.0,-54908.0,-2502.0,-9098.0,,,,,,,,,,,,,,,,,,,
29776369,2015-10-01,2016-09-30,c122,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2JlLzk2LzlhLzFjYjMtNGZjMC05ZDIwLThjMzFlMmUwNTUzMw.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VmL2I3LzMxLzU1NjMtNDJkMC1iOGNkLTYzNWZiNDI5MDUyNg.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-21,2016-12-21,2006-08-07,2017-01-16,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy H. Andersen,Knud Erik Hansen,Knud Erik Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23402484,indberetninger-20180424,2.5118417999999996,29776369.0,,2018-03-27T11:43:47.874Z,2017-01-18T07:25:43.902Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-03-LP,2017-01-18T07:25:44.045Z,,-45810.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29776369,2015-10-01,2016-09-30,c177,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2JlLzk2LzlhLzFjYjMtNGZjMC05ZDIwLThjMzFlMmUwNTUzMw.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VmL2I3LzMxLzU1NjMtNDJkMC1iOGNkLTYzNWZiNDI5MDUyNg.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-21,2016-12-21,2006-08-07,2017-01-16,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy H. Andersen,Knud Erik Hansen,Knud Erik Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23402484,indberetninger-20180424,2.5118417999999996,29776369.0,,2018-03-27T11:43:47.874Z,2017-01-18T07:25:43.902Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-03-LP,2017-01-18T07:25:44.045Z,,,-52406.0,,,,,,,,,,,,,,,,,,,,,,,,,
29776369,2015-10-01,2016-09-30,c200,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2JlLzk2LzlhLzFjYjMtNGZjMC05ZDIwLThjMzFlMmUwNTUzMw.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VmL2I3LzMxLzU1NjMtNDJkMC1iOGNkLTYzNWZiNDI5MDUyNg.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-21,2016-12-21,2006-08-07,2017-01-16,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy H. Andersen,Knud Erik Hansen,Knud Erik Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23402484,indberetninger-20180424,2.5118417999999996,29776369.0,,2018-03-27T11:43:47.874Z,2017-01-18T07:25:43.902Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-03-LP,2017-01-18T07:25:44.045Z,,-45810.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29776369,2015-10-01,2016-09-30,c648,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2JlLzk2LzlhLzFjYjMtNGZjMC05ZDIwLThjMzFlMmUwNTUzMw.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VmL2I3LzMxLzU1NjMtNDJkMC1iOGNkLTYzNWZiNDI5MDUyNg.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-21,2016-12-21,2006-08-07,2017-01-16,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy H. Andersen,Knud Erik Hansen,Knud Erik Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23402484,indberetninger-20180424,2.5118417999999996,29776369.0,,2018-03-27T11:43:47.874Z,2017-01-18T07:25:43.902Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-03-LP,2017-01-18T07:25:44.045Z,,,,,,,,,,,,,,,,,,,,,,,,,,STG 14 ApS,Brande,
29776369,2015-10-01,2016-09-30,c649,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2JlLzk2LzlhLzFjYjMtNGZjMC05ZDIwLThjMzFlMmUwNTUzMw.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VmL2I3LzMxLzU1NjMtNDJkMC1iOGNkLTYzNWZiNDI5MDUyNg.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-21,2016-12-21,2006-08-07,2017-01-16,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy H. Andersen,Knud Erik Hansen,Knud Erik Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23402484,indberetninger-20180424,2.5118417999999996,29776369.0,,2018-03-27T11:43:47.874Z,2017-01-18T07:25:43.902Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-03-LP,2017-01-18T07:25:44.045Z,,,,,,,,,,,,,,,,,,,,,,,,,,STG 17 ApS,Brande,
29776369,2015-10-01,2016-09-30,c650,,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2JlLzk2LzlhLzFjYjMtNGZjMC05ZDIwLThjMzFlMmUwNTUzMw.pdf,http://regnskaber.virk.dk/96367792/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VmL2I3LzMxLzU1NjMtNDJkMC1iOGNkLTYzNWZiNDI5MDUyNg.xml,,Danmark,Herning,7400.0,15.0,Industrivej Nord,Brande,7330.0,36.0,Storegade,Brande,7330.0,3.0,Ingemannsvej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-21,2016-12-21,2006-08-07,2017-01-16,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,29776369.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015/16 for K.E. Hansen ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Tommy H. Andersen,Knud Erik Hansen,Knud Erik Hansen,"Partner Revision, statsautoriseret revisionsaktieselskab",Handelsbanken,K.E. Hansen ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Brande,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-09-30,2015-10-01,2016-12-21,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23402484,indberetninger-20180424,2.5118417999999996,29776369.0,,2018-03-27T11:43:47.874Z,2017-01-18T07:25:43.902Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AB-03-LP,2017-01-18T07:25:44.045Z,,,,,,,,,,,,,,,,,,,,,,,,,,Scan Tradex ApS,Brande,
