entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,CashAndCashEquivalents,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfRevenue,Dividend,DividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OpinionOnAuditedFinancialStatements,OtherInterestIncome,PlaceOfSignatureOfStatement,ProfitLoss,PropertyPlantAndEquipmentGross,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ShorttermDebtToOtherCreditInstitutions,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfExecutiveAndSupervisoryBoardsResponsibilityForFinancialStatements,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
87 32 25 13,2012-01-01,2012-12-31,c107,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8vcGRmcy84NzMyMjUxMztBcFMzNDk4NDsyMDEyMDEwMTsyMDEyMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8veGJybHMvWC1FQ0M3MERDNi0yMDEzMDUyOV8xNjIxMjlfMzgz.xml,9000 Aalborg,Vestre Havnepromenade 1A,9230 Svenstrup J,Jellingvej 9,9000 Aalborg,Vestre Havnepromenade 1A,Til kapitalejerne i UM International ApS,223.0,Regnskabsklasse B,2013-05-28,2013-05-28,1979-03-14,2013-05-28,statsaut. revisor,Tilgodehavender mÃ¥les til amortiseret kostpris. Der nedskrives til imÃ¸degÃ¥else af forventede tab efter en individuel vurdering af tilgodehavender.,Bruttofortjenesten omfatter huslejeindtÃ¦gter og andre driftsomkostninger i forbindelse med driften af ejendommen.,400000.0,-500000.0,87322513.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for UM International ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Karsten Saugstrup,UM International ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",8.0,Svenstrup,400000.0,14000000.0,Aalborg,2012-12-31,2012-01-01,69704.0,2013-05-28,Aalborg,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",98 38 02 00,urn:ofk:oid:16770043,indberetninger-20180424,2.5118417999999996,87322513.0,,2018-04-02T00:26:54.074Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-17.307,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87 32 25 13,2012-01-01,2012-12-31,c11,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8vcGRmcy84NzMyMjUxMztBcFMzNDk4NDsyMDEyMDEwMTsyMDEyMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8veGJybHMvWC1FQ0M3MERDNi0yMDEzMDUyOV8xNjIxMjlfMzgz.xml,9000 Aalborg,Vestre Havnepromenade 1A,9230 Svenstrup J,Jellingvej 9,9000 Aalborg,Vestre Havnepromenade 1A,Til kapitalejerne i UM International ApS,223.0,Regnskabsklasse B,2013-05-28,2013-05-28,1979-03-14,2013-05-28,statsaut. revisor,Tilgodehavender mÃ¥les til amortiseret kostpris. Der nedskrives til imÃ¸degÃ¥else af forventede tab efter en individuel vurdering af tilgodehavender.,Bruttofortjenesten omfatter huslejeindtÃ¦gter og andre driftsomkostninger i forbindelse med driften af ejendommen.,400000.0,-500000.0,87322513.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for UM International ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Karsten Saugstrup,UM International ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",8.0,Svenstrup,447069.0,14000000.0,Aalborg,2012-12-31,2012-01-01,69704.0,2013-05-28,Aalborg,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",98 38 02 00,urn:ofk:oid:16770043,indberetninger-20180424,2.5118417999999996,87322513.0,,2018-04-02T00:26:54.074Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-17.307,2013-05-30T22:00:00.000Z,966621.0,43375.0,106157.0,-478241.0,106157.0,434866.0,594537.0,966621.0,-147468.0,147468.0,,,,,,,,,,,,,,,,,,,,,,,,,Evan Christensen,KPMG,
87 32 25 13,2012-01-01,2012-12-31,c120,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8vcGRmcy84NzMyMjUxMztBcFMzNDk4NDsyMDEyMDEwMTsyMDEyMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8veGJybHMvWC1FQ0M3MERDNi0yMDEzMDUyOV8xNjIxMjlfMzgz.xml,9000 Aalborg,Vestre Havnepromenade 1A,9230 Svenstrup J,Jellingvej 9,9000 Aalborg,Vestre Havnepromenade 1A,Til kapitalejerne i UM International ApS,223.0,Regnskabsklasse B,2013-05-28,2013-05-28,1979-03-14,2013-05-28,statsaut. revisor,Tilgodehavender mÃ¥les til amortiseret kostpris. Der nedskrives til imÃ¸degÃ¥else af forventede tab efter en individuel vurdering af tilgodehavender.,Bruttofortjenesten omfatter huslejeindtÃ¦gter og andre driftsomkostninger i forbindelse med driften af ejendommen.,400000.0,-500000.0,87322513.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for UM International ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Karsten Saugstrup,UM International ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",8.0,Svenstrup,47069.0,14000000.0,Aalborg,2012-12-31,2012-01-01,69704.0,2013-05-28,Aalborg,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",98 38 02 00,urn:ofk:oid:16770043,indberetninger-20180424,2.5118417999999996,87322513.0,,2018-04-02T00:26:54.074Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-17.307,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87 32 25 13,2012-01-01,2012-12-31,c201,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8vcGRmcy84NzMyMjUxMztBcFMzNDk4NDsyMDEyMDEwMTsyMDEyMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8veGJybHMvWC1FQ0M3MERDNi0yMDEzMDUyOV8xNjIxMjlfMzgz.xml,9000 Aalborg,Vestre Havnepromenade 1A,9230 Svenstrup J,Jellingvej 9,9000 Aalborg,Vestre Havnepromenade 1A,Til kapitalejerne i UM International ApS,223.0,Regnskabsklasse B,2013-05-28,2013-05-28,1979-03-14,2013-05-28,statsaut. revisor,Tilgodehavender mÃ¥les til amortiseret kostpris. Der nedskrives til imÃ¸degÃ¥else af forventede tab efter en individuel vurdering af tilgodehavender.,Bruttofortjenesten omfatter huslejeindtÃ¦gter og andre driftsomkostninger i forbindelse med driften af ejendommen.,400000.0,-500000.0,87322513.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for UM International ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Karsten Saugstrup,UM International ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",8.0,Svenstrup,47069.0,14000000.0,Aalborg,2012-12-31,2012-01-01,69704.0,2013-05-28,Aalborg,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",98 38 02 00,urn:ofk:oid:16770043,indberetninger-20180424,2.5118417999999996,87322513.0,,2018-04-02T00:26:54.074Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-17.307,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87 32 25 13,2012-01-01,2012-12-31,c204,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8vcGRmcy84NzMyMjUxMztBcFMzNDk4NDsyMDEyMDEwMTsyMDEyMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8veGJybHMvWC1FQ0M3MERDNi0yMDEzMDUyOV8xNjIxMjlfMzgz.xml,9000 Aalborg,Vestre Havnepromenade 1A,9230 Svenstrup J,Jellingvej 9,9000 Aalborg,Vestre Havnepromenade 1A,Til kapitalejerne i UM International ApS,223.0,Regnskabsklasse B,2013-05-28,2013-05-28,1979-03-14,2013-05-28,statsaut. revisor,Tilgodehavender mÃ¥les til amortiseret kostpris. Der nedskrives til imÃ¸degÃ¥else af forventede tab efter en individuel vurdering af tilgodehavender.,Bruttofortjenesten omfatter huslejeindtÃ¦gter og andre driftsomkostninger i forbindelse med driften af ejendommen.,400000.0,-500000.0,87322513.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for UM International ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Karsten Saugstrup,UM International ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",8.0,Svenstrup,,14000000.0,Aalborg,2012-12-31,2012-01-01,69704.0,2013-05-28,Aalborg,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",98 38 02 00,urn:ofk:oid:16770043,indberetninger-20180424,2.5118417999999996,87322513.0,,2018-04-02T00:26:54.074Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-17.307,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87 32 25 13,2012-01-01,2012-12-31,c64,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8vcGRmcy84NzMyMjUxMztBcFMzNDk4NDsyMDEyMDEwMTsyMDEyMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8veGJybHMvWC1FQ0M3MERDNi0yMDEzMDUyOV8xNjIxMjlfMzgz.xml,9000 Aalborg,Vestre Havnepromenade 1A,9230 Svenstrup J,Jellingvej 9,9000 Aalborg,Vestre Havnepromenade 1A,Til kapitalejerne i UM International ApS,223.0,Regnskabsklasse B,2013-05-28,2013-05-28,1979-03-14,2013-05-28,statsaut. revisor,Tilgodehavender mÃ¥les til amortiseret kostpris. Der nedskrives til imÃ¸degÃ¥else af forventede tab efter en individuel vurdering af tilgodehavender.,Bruttofortjenesten omfatter huslejeindtÃ¦gter og andre driftsomkostninger i forbindelse med driften af ejendommen.,400000.0,-500000.0,87322513.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for UM International ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Karsten Saugstrup,UM International ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",8.0,Svenstrup,,14000000.0,Aalborg,2012-12-31,2012-01-01,69704.0,2013-05-28,Aalborg,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",98 38 02 00,urn:ofk:oid:16770043,indberetninger-20180424,2.5118417999999996,87322513.0,,2018-04-02T00:26:54.074Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-17.307,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Balling
87 32 25 13,2012-01-01,2012-12-31,c65,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8vcGRmcy84NzMyMjUxMztBcFMzNDk4NDsyMDEyMDEwMTsyMDEyMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8veGJybHMvWC1FQ0M3MERDNi0yMDEzMDUyOV8xNjIxMjlfMzgz.xml,9000 Aalborg,Vestre Havnepromenade 1A,9230 Svenstrup J,Jellingvej 9,9000 Aalborg,Vestre Havnepromenade 1A,Til kapitalejerne i UM International ApS,223.0,Regnskabsklasse B,2013-05-28,2013-05-28,1979-03-14,2013-05-28,statsaut. revisor,Tilgodehavender mÃ¥les til amortiseret kostpris. Der nedskrives til imÃ¸degÃ¥else af forventede tab efter en individuel vurdering af tilgodehavender.,Bruttofortjenesten omfatter huslejeindtÃ¦gter og andre driftsomkostninger i forbindelse med driften af ejendommen.,400000.0,-500000.0,87322513.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for UM International ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Karsten Saugstrup,UM International ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",8.0,Svenstrup,,14000000.0,Aalborg,2012-12-31,2012-01-01,69704.0,2013-05-28,Aalborg,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",98 38 02 00,urn:ofk:oid:16770043,indberetninger-20180424,2.5118417999999996,87322513.0,,2018-04-02T00:26:54.074Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-17.307,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karsten Goul Saugstrup
87 32 25 13,2012-01-01,2012-12-31,c74,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8vcGRmcy84NzMyMjUxMztBcFMzNDk4NDsyMDEyMDEwMTsyMDEyMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8veGJybHMvWC1FQ0M3MERDNi0yMDEzMDUyOV8xNjIxMjlfMzgz.xml,9000 Aalborg,Vestre Havnepromenade 1A,9230 Svenstrup J,Jellingvej 9,9000 Aalborg,Vestre Havnepromenade 1A,Til kapitalejerne i UM International ApS,223.0,Regnskabsklasse B,2013-05-28,2013-05-28,1979-03-14,2013-05-28,statsaut. revisor,Tilgodehavender mÃ¥les til amortiseret kostpris. Der nedskrives til imÃ¸degÃ¥else af forventede tab efter en individuel vurdering af tilgodehavender.,Bruttofortjenesten omfatter huslejeindtÃ¦gter og andre driftsomkostninger i forbindelse med driften af ejendommen.,400000.0,-500000.0,87322513.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for UM International ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Karsten Saugstrup,UM International ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",8.0,Svenstrup,,14000000.0,Aalborg,2012-12-31,2012-01-01,69704.0,2013-05-28,Aalborg,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",98 38 02 00,urn:ofk:oid:16770043,indberetninger-20180424,2.5118417999999996,87322513.0,,2018-04-02T00:26:54.074Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-17.307,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evan Christensen,KPMG,
87 32 25 13,2012-12-31,2012-12-31,c151,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8vcGRmcy84NzMyMjUxMztBcFMzNDk4NDsyMDEyMDEwMTsyMDEyMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8veGJybHMvWC1FQ0M3MERDNi0yMDEzMDUyOV8xNjIxMjlfMzgz.xml,9000 Aalborg,Vestre Havnepromenade 1A,9230 Svenstrup J,Jellingvej 9,9000 Aalborg,Vestre Havnepromenade 1A,Til kapitalejerne i UM International ApS,223.0,Regnskabsklasse B,2013-05-28,2013-05-28,1979-03-14,2013-05-28,statsaut. revisor,Tilgodehavender mÃ¥les til amortiseret kostpris. Der nedskrives til imÃ¸degÃ¥else af forventede tab efter en individuel vurdering af tilgodehavender.,Bruttofortjenesten omfatter huslejeindtÃ¦gter og andre driftsomkostninger i forbindelse med driften af ejendommen.,400000.0,-500000.0,87322513.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for UM International ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Karsten Saugstrup,UM International ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",8.0,Svenstrup,,14000000.0,Aalborg,2012-12-31,2012-01-01,69704.0,2013-05-28,Aalborg,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",98 38 02 00,urn:ofk:oid:16770043,indberetninger-20180424,2.5118417999999996,87322513.0,,2018-04-02T00:26:54.074Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-17.307,2013-05-30T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,14000000.0,,,,,,,,,,,,,,,
87 32 25 13,2012-12-31,2012-12-31,c16,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8vcGRmcy84NzMyMjUxMztBcFMzNDk4NDsyMDEyMDEwMTsyMDEyMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/31522378/Y3ZyLmRrOi8veGJybHMvWC1FQ0M3MERDNi0yMDEzMDUyOV8xNjIxMjlfMzgz.xml,9000 Aalborg,Vestre Havnepromenade 1A,9230 Svenstrup J,Jellingvej 9,9000 Aalborg,Vestre Havnepromenade 1A,Til kapitalejerne i UM International ApS,223.0,Regnskabsklasse B,2013-05-28,2013-05-28,1979-03-14,2013-05-28,statsaut. revisor,Tilgodehavender mÃ¥les til amortiseret kostpris. Der nedskrives til imÃ¸degÃ¥else af forventede tab efter en individuel vurdering af tilgodehavender.,Bruttofortjenesten omfatter huslejeindtÃ¦gter og andre driftsomkostninger i forbindelse med driften af ejendommen.,400000.0,-500000.0,87322513.0,30700228.0,"Vi har revideret Ã¥rsregnskabet for UM International ApS for regnskabsÃ¥ret 1. januar - 31. december 2012. Ãrsregnskabet omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Karsten Saugstrup,UM International ApS,KPMG,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2012 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2012 i overensstemmelse med Ã¥rsregnskabsloven.",8.0,Svenstrup,,14000000.0,Aalborg,2012-12-31,2012-01-01,69704.0,2013-05-28,Aalborg,"Ledelsen har ansvaret for udarbejdelsen af et Ã¥rsregnskab, der giver et retvisende billede i overensstemmelse med Ã¥rsregnskabsloven. Ledelsen har endvidere ansvaret for den interne kontrol, som ledelsen anser nÃ¸dvendig for at udarbejde et Ã¥rsregnskab uden vÃ¦sentlig fejlinformation, uanset om denne skyldes besvigelser eller fejl.",98 38 02 00,urn:ofk:oid:16770043,indberetninger-20180424,2.5118417999999996,87322513.0,,2018-04-02T00:26:54.074Z,2013-05-30T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-17.307,2013-05-30T22:00:00.000Z,,,,,,,,,,,15588727.0,300000.0,1588727.0,3662251.0,14000000.0,15588727.0,9025786.0,6283284.0,6283284.0,14000000.0,1285124.0,14000000.0,400000.0,2900690.0,2900690.0,2943366.0,18885.0,2742502.0,508615.0,767762.0,1588727.0,1588727.0,111297.0,,,,
