entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,OpinionOnAuditedFinancialStatements
34351295,2017-07-01,2017-07-01,c199,,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzM0L2YxLzZlL2Q4ZTktNDk0YS04MWFjLWQ4OWY3NmZkNmU4Yg.pdf,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2Y2Lzk2LzM2LzhhYTAtNDc5OC04OTgwLWU4ZTg4NzI3YWQ2MA.xml,Danmark,Svendborg,5700.0,4.0,Ryttervej,Svendborg,5700.0,2.0,Klosterplads,RudkÃ¸bing,5900.0,5.0,KystvÃ¦nget,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-07,2018-11-07,2012-02-21,2018-11-27,19384.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@tranberg.nu,26736.0,26063655.0,34351295.0,26063655.0,mne26762,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GraakjÃ¦r Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten Heitmann,Henning GraakjÃ¦r Eriksen,Henning GraakjÃ¦r Eriksen,"Tranberg, Statsautoriseret Revisionsaktieselskab",Sydbank,GraakjÃ¦r Invest ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",RudkÃ¸bing,2017-01-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-06-30,2017-07-01,2018-11-07,Svendborg,62172140.0,RevisionspÃ¥tegning,urn:ofk:oid:26367995,indberetninger-20180424,2.5097403999999996,34351295.0,AWdafKWget7j816DxM-Y,2018-11-28T13:23:25.249Z,2018-11-28T13:22:55.870Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-19-KQ,2018-11-28T13:22:56.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34351295,2017-07-01,2018-06-30,c1,,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzM0L2YxLzZlL2Q4ZTktNDk0YS04MWFjLWQ4OWY3NmZkNmU4Yg.pdf,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2Y2Lzk2LzM2LzhhYTAtNDc5OC04OTgwLWU4ZTg4NzI3YWQ2MA.xml,Danmark,Svendborg,5700.0,4.0,Ryttervej,Svendborg,5700.0,2.0,Klosterplads,RudkÃ¸bing,5900.0,5.0,KystvÃ¦nget,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-07,2018-11-07,2012-02-21,2018-11-27,19384.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@tranberg.nu,,26063655.0,34351295.0,26063655.0,mne26762,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GraakjÃ¦r Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten Heitmann,Henning GraakjÃ¦r Eriksen,Henning GraakjÃ¦r Eriksen,"Tranberg, Statsautoriseret Revisionsaktieselskab",Sydbank,GraakjÃ¦r Invest ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",RudkÃ¸bing,2017-01-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-06-30,2017-07-01,2018-11-07,Svendborg,62172140.0,RevisionspÃ¥tegning,urn:ofk:oid:26367995,indberetninger-20180424,2.5097403999999996,34351295.0,AWdafKWget7j816DxM-Y,2018-11-28T13:23:25.249Z,2018-11-28T13:22:55.870Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-19-KQ,2018-11-28T13:22:56.047Z,2432.0,19384.0,39076.0,16200.0,16560.0,360.0,3132.0,19692.0,700.0,,,,,,,,,,,,,,,,,,,,,"Vi har revideret Ã¥rsregnskabet for GraakjÃ¦r Invest ApS for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven."
34351295,2017-07-01,2018-06-30,c122,,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzM0L2YxLzZlL2Q4ZTktNDk0YS04MWFjLWQ4OWY3NmZkNmU4Yg.pdf,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2Y2Lzk2LzM2LzhhYTAtNDc5OC04OTgwLWU4ZTg4NzI3YWQ2MA.xml,Danmark,Svendborg,5700.0,4.0,Ryttervej,Svendborg,5700.0,2.0,Klosterplads,RudkÃ¸bing,5900.0,5.0,KystvÃ¦nget,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-07,2018-11-07,2012-02-21,2018-11-27,19384.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@tranberg.nu,,26063655.0,34351295.0,26063655.0,mne26762,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GraakjÃ¦r Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten Heitmann,Henning GraakjÃ¦r Eriksen,Henning GraakjÃ¦r Eriksen,"Tranberg, Statsautoriseret Revisionsaktieselskab",Sydbank,GraakjÃ¦r Invest ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",RudkÃ¸bing,2017-01-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-06-30,2017-07-01,2018-11-07,Svendborg,62172140.0,RevisionspÃ¥tegning,urn:ofk:oid:26367995,indberetninger-20180424,2.5097403999999996,34351295.0,AWdafKWget7j816DxM-Y,2018-11-28T13:23:25.249Z,2018-11-28T13:22:55.870Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-19-KQ,2018-11-28T13:22:56.047Z,2432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34351295,2017-07-01,2018-06-30,c149,,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzM0L2YxLzZlL2Q4ZTktNDk0YS04MWFjLWQ4OWY3NmZkNmU4Yg.pdf,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2Y2Lzk2LzM2LzhhYTAtNDc5OC04OTgwLWU4ZTg4NzI3YWQ2MA.xml,Danmark,Svendborg,5700.0,4.0,Ryttervej,Svendborg,5700.0,2.0,Klosterplads,RudkÃ¸bing,5900.0,5.0,KystvÃ¦nget,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-07,2018-11-07,2012-02-21,2018-11-27,19384.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@tranberg.nu,,26063655.0,34351295.0,26063655.0,mne26762,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GraakjÃ¦r Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten Heitmann,Henning GraakjÃ¦r Eriksen,Henning GraakjÃ¦r Eriksen,"Tranberg, Statsautoriseret Revisionsaktieselskab",Sydbank,GraakjÃ¦r Invest ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",RudkÃ¸bing,2017-01-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-06-30,2017-07-01,2018-11-07,Svendborg,62172140.0,RevisionspÃ¥tegning,urn:ofk:oid:26367995,indberetninger-20180424,2.5097403999999996,34351295.0,AWdafKWget7j816DxM-Y,2018-11-28T13:23:25.249Z,2018-11-28T13:22:55.870Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-19-KQ,2018-11-28T13:22:56.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34351295,2017-07-01,2018-06-30,c200,,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzM0L2YxLzZlL2Q4ZTktNDk0YS04MWFjLWQ4OWY3NmZkNmU4Yg.pdf,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2Y2Lzk2LzM2LzhhYTAtNDc5OC04OTgwLWU4ZTg4NzI3YWQ2MA.xml,Danmark,Svendborg,5700.0,4.0,Ryttervej,Svendborg,5700.0,2.0,Klosterplads,RudkÃ¸bing,5900.0,5.0,KystvÃ¦nget,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-07,2018-11-07,2012-02-21,2018-11-27,19384.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@tranberg.nu,,26063655.0,34351295.0,26063655.0,mne26762,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GraakjÃ¦r Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten Heitmann,Henning GraakjÃ¦r Eriksen,Henning GraakjÃ¦r Eriksen,"Tranberg, Statsautoriseret Revisionsaktieselskab",Sydbank,GraakjÃ¦r Invest ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",RudkÃ¸bing,2017-01-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-06-30,2017-07-01,2018-11-07,Svendborg,62172140.0,RevisionspÃ¥tegning,urn:ofk:oid:26367995,indberetninger-20180424,2.5097403999999996,34351295.0,AWdafKWget7j816DxM-Y,2018-11-28T13:23:25.249Z,2018-11-28T13:22:55.870Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-19-KQ,2018-11-28T13:22:56.047Z,2432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34351295,2017-07-01,2018-06-30,c71,,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzM0L2YxLzZlL2Q4ZTktNDk0YS04MWFjLWQ4OWY3NmZkNmU4Yg.pdf,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2Y2Lzk2LzM2LzhhYTAtNDc5OC04OTgwLWU4ZTg4NzI3YWQ2MA.xml,Danmark,Svendborg,5700.0,4.0,Ryttervej,Svendborg,5700.0,2.0,Klosterplads,RudkÃ¸bing,5900.0,5.0,KystvÃ¦nget,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-07,2018-11-07,2012-02-21,2018-11-27,19384.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@tranberg.nu,,26063655.0,34351295.0,26063655.0,mne26762,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GraakjÃ¦r Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten Heitmann,Henning GraakjÃ¦r Eriksen,Henning GraakjÃ¦r Eriksen,"Tranberg, Statsautoriseret Revisionsaktieselskab",Sydbank,GraakjÃ¦r Invest ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",RudkÃ¸bing,2017-01-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-06-30,2017-07-01,2018-11-07,Svendborg,62172140.0,RevisionspÃ¥tegning,urn:ofk:oid:26367995,indberetninger-20180424,2.5097403999999996,34351295.0,AWdafKWget7j816DxM-Y,2018-11-28T13:23:25.249Z,2018-11-28T13:22:55.870Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-19-KQ,2018-11-28T13:22:56.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34351295,2017-07-01,2018-06-30,c88,,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzM0L2YxLzZlL2Q4ZTktNDk0YS04MWFjLWQ4OWY3NmZkNmU4Yg.pdf,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2Y2Lzk2LzM2LzhhYTAtNDc5OC04OTgwLWU4ZTg4NzI3YWQ2MA.xml,Danmark,Svendborg,5700.0,4.0,Ryttervej,Svendborg,5700.0,2.0,Klosterplads,RudkÃ¸bing,5900.0,5.0,KystvÃ¦nget,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-07,2018-11-07,2012-02-21,2018-11-27,19384.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@tranberg.nu,,26063655.0,34351295.0,26063655.0,mne26762,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GraakjÃ¦r Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten Heitmann,Henning GraakjÃ¦r Eriksen,Henning GraakjÃ¦r Eriksen,"Tranberg, Statsautoriseret Revisionsaktieselskab",Sydbank,GraakjÃ¦r Invest ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",RudkÃ¸bing,2017-01-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-06-30,2017-07-01,2018-11-07,Svendborg,62172140.0,RevisionspÃ¥tegning,urn:ofk:oid:26367995,indberetninger-20180424,2.5097403999999996,34351295.0,AWdafKWget7j816DxM-Y,2018-11-28T13:23:25.249Z,2018-11-28T13:22:55.870Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-19-KQ,2018-11-28T13:22:56.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34351295,2018-06-30,2018-06-30,c150,,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzM0L2YxLzZlL2Q4ZTktNDk0YS04MWFjLWQ4OWY3NmZkNmU4Yg.pdf,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2Y2Lzk2LzM2LzhhYTAtNDc5OC04OTgwLWU4ZTg4NzI3YWQ2MA.xml,Danmark,Svendborg,5700.0,4.0,Ryttervej,Svendborg,5700.0,2.0,Klosterplads,RudkÃ¸bing,5900.0,5.0,KystvÃ¦nget,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-07,2018-11-07,2012-02-21,2018-11-27,19384.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@tranberg.nu,,26063655.0,34351295.0,26063655.0,mne26762,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GraakjÃ¦r Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten Heitmann,Henning GraakjÃ¦r Eriksen,Henning GraakjÃ¦r Eriksen,"Tranberg, Statsautoriseret Revisionsaktieselskab",Sydbank,GraakjÃ¦r Invest ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",RudkÃ¸bing,2017-01-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-06-30,2017-07-01,2018-11-07,Svendborg,62172140.0,RevisionspÃ¥tegning,urn:ofk:oid:26367995,indberetninger-20180424,2.5097403999999996,34351295.0,AWdafKWget7j816DxM-Y,2018-11-28T13:23:25.249Z,2018-11-28T13:22:55.870Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-19-KQ,2018-11-28T13:22:56.047Z,,,,,,,,,,,,,,,,,,,,403271.0,,,,,,,,106489.0,509760.0,
34351295,2018-06-30,2018-06-30,c183,,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzM0L2YxLzZlL2Q4ZTktNDk0YS04MWFjLWQ4OWY3NmZkNmU4Yg.pdf,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2Y2Lzk2LzM2LzhhYTAtNDc5OC04OTgwLWU4ZTg4NzI3YWQ2MA.xml,Danmark,Svendborg,5700.0,4.0,Ryttervej,Svendborg,5700.0,2.0,Klosterplads,RudkÃ¸bing,5900.0,5.0,KystvÃ¦nget,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-07,2018-11-07,2012-02-21,2018-11-27,19384.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@tranberg.nu,80000.0,26063655.0,34351295.0,26063655.0,mne26762,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GraakjÃ¦r Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten Heitmann,Henning GraakjÃ¦r Eriksen,Henning GraakjÃ¦r Eriksen,"Tranberg, Statsautoriseret Revisionsaktieselskab",Sydbank,GraakjÃ¦r Invest ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",RudkÃ¸bing,2017-01-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-06-30,2017-07-01,2018-11-07,Svendborg,62172140.0,RevisionspÃ¥tegning,urn:ofk:oid:26367995,indberetninger-20180424,2.5097403999999996,34351295.0,AWdafKWget7j816DxM-Y,2018-11-28T13:23:25.249Z,2018-11-28T13:22:55.870Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-19-KQ,2018-11-28T13:22:56.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34351295,2018-06-30,2018-06-30,c201,,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzM0L2YxLzZlL2Q4ZTktNDk0YS04MWFjLWQ4OWY3NmZkNmU4Yg.pdf,http://regnskaber.virk.dk/59215343/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiL2Y2Lzk2LzM2LzhhYTAtNDc5OC04OTgwLWU4ZTg4NzI3YWQ2MA.xml,Danmark,Svendborg,5700.0,4.0,Ryttervej,Svendborg,5700.0,2.0,Klosterplads,RudkÃ¸bing,5900.0,5.0,KystvÃ¦nget,"5700, Svendborg","Ryttervej, 4",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-11-07,2018-11-07,2012-02-21,2018-11-27,19384.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@tranberg.nu,29168.0,26063655.0,34351295.0,26063655.0,mne26762,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for GraakjÃ¦r Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Morten Heitmann,Henning GraakjÃ¦r Eriksen,Henning GraakjÃ¦r Eriksen,"Tranberg, Statsautoriseret Revisionsaktieselskab",Sydbank,GraakjÃ¦r Invest ApS,"Tranberg, Statsautoriseret Revisionsaktieselskab",RudkÃ¸bing,2017-01-01,2017-06-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Langeland,2018-06-30,2017-07-01,2018-11-07,Svendborg,62172140.0,RevisionspÃ¥tegning,urn:ofk:oid:26367995,indberetninger-20180424,2.5097403999999996,34351295.0,AWdafKWget7j816DxM-Y,2018-11-28T13:23:25.249Z,2018-11-28T13:22:55.870Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DY-19-KQ,2018-11-28T13:22:56.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
